year,month,lat,lon,mucape_jkg,shr6_ms,tcw_kgm2,hmelt_m,flh_m
2018,1,-1.25,21.75,4803,7.73,44.5,4312,4703
2018,1,-3.0,22.0,2254,6.26,45.75,4208,4717
2018,1,-27.5,302.5,1336,5.49,60.66,4451,4520
2018,1,-17.25,305.0,3313,5.43,51.27,4396,4675
2018,1,-18.0,304.25,4541,0.71,51.77,4541,4690
2018,1,-2.75,19.5,1882,0.99,53.42,4214,4564
2018,1,0.0,12.25,2533,11.94,50.79,4342,4718
2018,1,-28.25,299.0,4829,21.54,52.38,4966,5031
2018,1,-16.25,36.75,2309,4.29,42.84,4512,4969
2018,1,-13.25,296.5,850,1.72,60.61,4872,5034
2018,1,-15.75,48.5,2070,3.45,52.12,4680,5001
2018,1,-3.0,116.5,1494,6.7,59.82,4647,4725
2018,2,-17.0,300.75,2435,8.06,62.14,5120,5287
2018,2,-18.25,309.75,2392,3.91,43.21,4996,5493
2018,2,7.0,5.25,2820,6.86,45.58,4744,4970
2018,2,-2.0,21.75,1520,2.7,54.18,4426,4879
2018,2,-0.25,21.5,2863,9.62,49.33,4452,4844
2018,2,-30.5,305.25,2292,7.6,44.0,4399,4514
2018,2,-29.75,306.25,2390,7.67,44.68,4374,4535
2018,2,-33.5,307.0,2024,10.65,57.36,4221,4274
2018,2,-24.25,115.5,1374,4.06,52.72,4726,4973
2018,2,-20.5,122.0,2454,4.73,55.64,4868,5082
2018,2,-2.0,287.5,1111,5.74,53.4,4794,4940
2018,2,-4.5,15.5,2110,3.64,53.51,4444,4842
2018,2,-20.75,311.25,2323,4.75,45.71,4451,4990
2018,2,-30.0,153.25,3716,18.46,50.14,4724,4779
2018,2,-17.0,305.25,2783,4.05,39.97,4385,4811
2018,2,-5.25,19.25,3054,2.68,48.12,4296,4958
2018,2,-21.25,296.5,3278,13.66,47.62,4473,5053
2018,2,-18.25,140.5,3256,10.65,64.08,4805,4856
2018,2,-18.5,142.25,1845,11.95,52.83,4638,4766
2018,2,-5.5,283.5,1854,8.39,48.09,4680,4862
2018,2,-7.25,112.5,1911,4.47,60.83,4942,5025
2018,2,5.0,9.5,2318,10.35,45.64,4237,4878
2018,3,-9.5,38.25,2842,0.72,50.84,4395,4743
2018,3,5.75,290.25,2638,7.06,56.63,4821,4928
2018,3,5.75,8.5,1524,8.41,51.59,4714,4893
2018,3,7.0,9.5,1541,7.83,51.4,4642,4852
2018,3,14.25,100.0,1847,6.53,58.47,4717,4808
2018,3,-1.5,23.25,2831,2.54,50.4,4441,4888
2018,3,8.0,4.5,2586,9.24,48.96,4474,4840
2018,3,8.5,357.75,2104,8.95,45.72,4792,4993
2018,3,-24.5,305.5,4555,14.25,48.9,4886,5179
2018,3,3.75,12.75,2682,6.14,42.59,4341,5032
2018,3,-23.75,314.0,4614,12.15,46.21,4435,4879
2018,3,3.0,22.0,4303,3.28,49.37,4556,5011
2018,3,4.0,20.75,3103,3.26,48.21,4629,5044
2018,3,4.25,22.25,4282,3.45,46.32,4606,5041
2018,3,8.5,0.25,2786,9.49,44.09,4809,4946
2018,3,-2.75,120.5,1392,5.47,59.22,4650,4722
2018,3,-9.25,23.75,3128,3.64,43.53,3948,4979
2018,3,6.0,6.75,2178,9.0,47.14,4751,4806
2018,3,-21.75,309.75,3086,4.42,48.8,4755,5194
2018,3,-3.25,113.0,1617,5.32,59.61,4542,4629
2018,3,6.5,282.75,1462,8.57,56.77,4764,4970
2018,3,1.25,17.0,2648,5.55,53.9,4275,4610
2018,3,-8.0,112.0,1057,3.89,49.13,4661,4863
2018,3,-4.5,21.25,2021,1.05,47.81,4174,4654
2018,3,-1.5,21.5,2633,1.89,48.21,4196,4603
2018,3,0.25,22.25,2678,3.59,45.32,4343,4767
2018,3,8.5,1.5,3772,8.72,47.51,4608,4894
2018,3,-17.5,305.5,2094,5.77,44.9,4610,5143
2018,3,7.25,34.25,1729,3.06,47.32,4372,4838
2018,3,4.75,9.5,1756,4.01,48.53,4556,4933
2018,3,-25.0,310.5,3724,5.13,38.99,4278,4954
2018,3,10.0,357.0,1987,9.98,47.43,4625,4909
2018,3,7.75,27.75,1663,9.57,48.66,4339,4822
2018,3,-1.0,103.25,1744,3.28,57.1,4804,4857
2018,3,-15.0,128.25,4403,6.09,42.24,5155,5187
2018,3,-15.5,34.25,2833,3.31,45.27,3986,4768
2018,3,1.25,18.0,3181,9.78,44.34,4591,4923
2018,3,8.0,358.0,3036,1.22,53.4,4623,4855
2018,3,8.75,359.25,2873,2.51,55.35,4569,4685
2018,3,-27.75,302.25,1997,12.97,48.86,4846,4914
2018,3,4.5,28.25,2776,8.35,45.01,4001,4692
2018,3,-26.5,305.0,2951,14.56,48.53,4585,4819
2018,3,-25.0,305.0,3674,11.03,49.34,4779,5058
2018,3,-8.75,28.5,3910,2.6,37.46,3781,4849
2018,3,7.0,3.0,2477,8.69,54.15,4899,4980
2018,3,24.5,89.25,3592,23.5,36.86,3936,4013
2018,3,-19.5,44.25,2229,11.22,42.49,4108,4217
2018,4,-7.0,321.5,747,3.48,52.52,4532,4927
2018,4,1.25,22.0,2384,3.03,47.85,4310,4732
2018,4,-11.75,295.75,2054,8.81,54.15,4736,4936
2018,4,8.5,353.5,3055,9.05,55.38,4292,4625
2018,4,23.5,88.25,1644,5.05,49.95,4366,4461
2018,4,-7.75,109.0,2001,5.32,59.41,4880,4982
2018,4,-5.5,24.0,1533,4.53,52.24,4214,4839
2018,4,23.5,89.75,1787,10.38,46.85,4365,4435
2018,4,3.5,28.5,3031,12.0,43.5,4209,4940
2018,4,23.5,121.75,1805,17.24,45.86,4395,4504
2018,4,8.75,358.25,3501,3.68,53.89,4773,4938
2018,4,3.25,101.75,2361,7.63,57.62,4602,4915
2018,4,5.0,30.0,2780,6.11,44.68,4160,4884
2018,4,6.5,352.25,2187,5.34,45.45,4706,4956
2018,4,0.75,16.5,1585,1.72,53.62,4490,4834
2018,4,5.75,354.0,2669,6.22,52.19,4662,4858
2018,4,24.0,90.0,2836,20.14,46.1,4605,4642
2018,4,7.5,11.5,3050,6.6,46.83,4368,4931
2018,4,8.5,357.0,2982,12.74,48.27,4558,4906
2018,4,-32.0,303.0,3829,15.0,40.09,4476,4610
2018,4,-2.0,103.0,2526,1.24,65.4,4960,5022
2018,4,14.25,104.75,2340,4.79,51.73,4907,5022
2018,4,12.25,104.75,1665,6.49,54.98,5152,5196
2018,4,17.25,81.25,2145,8.53,51.85,4586,4773
2018,4,5.75,15.5,2835,13.68,42.89,4405,5152
2018,4,-2.75,18.25,5305,8.97,48.14,4784,5102
2018,4,-4.0,18.75,4562,8.0,45.85,4700,5097
2018,4,10.5,358.25,2079,13.93,45.68,4571,4825
2018,4,6.5,359.25,3374,12.15,50.41,4603,4906
2018,4,15.0,99.75,1826,6.15,51.33,4808,4908
2018,4,6.5,30.75,1859,8.29,47.71,4563,5016
2018,4,18.75,269.75,1463,8.29,53.99,4469,4553
2018,4,-2.75,21.0,2489,4.68,48.06,4685,5129
2018,4,7.75,352.25,3968,6.84,46.76,4189,4781
2018,4,26.0,87.75,2209,13.18,47.4,4082,4142
2018,4,5.0,97.25,2387,4.18,54.24,5004,5217
2018,4,7.75,49.0,1860,11.16,49.42,4723,5203
2018,4,5.0,21.0,2318,12.34,44.92,4713,5242
2018,5,7.75,122.75,1758,6.48,58.26,4894,5003
2018,5,-2.25,110.75,2089,4.31,57.74,4692,4784
2018,5,5.25,13.75,3209,13.08,40.03,4315,5043
2018,5,-1.75,17.75,3135,2.78,47.88,4850,5164
2018,5,10.75,119.5,1164,9.07,63.96,4892,4983
2018,5,15.75,43.25,3320,6.12,46.63,4568,4936
2018,5,13.75,43.75,3031,1.93,40.63,4301,5181
2018,5,-3.5,27.5,3607,2.94,47.07,4128,4915
2018,5,-4.0,27.75,2790,2.79,42.62,4124,4955
2018,5,-4.25,21.25,3783,1.92,50.7,4437,4915
2018,5,-18.0,302.0,2006,1.46,50.88,4421,4644
2018,5,-18.5,303.0,2208,2.01,51.62,4457,4579
2018,5,-2.25,115.75,1081,3.2,52.06,4686,4913
2018,5,9.75,284.75,2281,3.15,55.35,4485,4659
2018,5,24.5,91.0,3402,16.26,59.0,4707,4776
2018,5,19.25,101.5,3139,4.1,44.63,4373,5061
2018,5,14.75,104.25,2407,3.47,53.63,4632,4801
2018,5,18.25,97.0,2008,2.32,45.94,4315,4949
2018,5,7.0,21.25,2325,14.86,46.41,4071,4652
2018,5,15.75,105.75,2393,3.6,48.2,4610,4858
2018,5,13.75,74.25,1993,3.06,61.34,4741,4828
2018,5,4.0,117.5,2906,3.57,53.78,4920,5013
2018,5,21.75,277.25,1166,6.33,54.68,4334,4462
2018,5,9.75,350.5,2563,12.87,49.25,4364,4827
2018,5,13.0,351.75,2199,8.35,48.53,4466,4868
2018,5,34.5,263.75,2659,13.25,43.11,4015,4231
2018,5,18.5,99.25,2188,3.79,53.97,4522,4982
2018,5,16.5,269.75,1906,7.0,47.97,4503,4662
2018,5,6.75,354.0,1577,9.04,50.09,4554,4802
2018,5,10.75,4.25,2222,21.05,44.24,4605,4842
2018,5,9.25,358.25,4211,11.71,43.95,4651,4856
2018,5,9.25,357.75,3540,10.28,42.7,4593,4870
2018,5,8.75,359.5,4237,7.87,49.23,4713,4846
2018,5,11.75,345.75,1466,11.52,53.71,4857,4950
2018,5,22.0,92.5,449,10.23,52.65,4852,5100
2018,6,16.25,80.0,3910,1.37,59.77,4908,4993
2018,6,38.0,272.75,2440,18.77,46.21,4060,4190
2018,6,19.5,75.25,1141,4.91,53.72,4826,5308
2018,6,34.25,266.25,2798,12.35,38.72,4682,4915
2018,6,35.75,267.25,3937,11.49,45.77,4510,4908
2018,6,5.75,353.25,1047,3.25,56.14,4734,4911
2018,6,7.25,354.75,1637,3.5,56.92,4707,4932
2018,6,6.75,283.25,2096,7.16,61.14,5067,5154
2018,6,31.0,272.0,2828,10.95,44.2,4603,4714
2018,6,-2.5,312.0,2505,11.69,59.43,4800,4899
2018,6,9.25,349.25,2608,9.03,52.09,4234,4838
2018,6,-5.25,305.25,2087,7.0,50.61,4781,5013
2018,6,32.0,263.5,3783,12.04,47.55,4404,4533
2018,6,10.5,287.75,3365,5.63,50.57,4906,4997
2018,6,7.75,5.0,2121,9.62,47.67,4513,4986
2018,6,8.25,6.25,2176,9.82,45.81,4854,5119
2018,6,30.25,70.5,2404,5.85,56.17,4903,5223
2018,6,7.5,351.25,2070,14.96,45.88,4533,4978
2018,6,9.25,350.25,3087,14.24,45.24,4474,5080
2018,6,26.25,77.75,2294,3.2,57.14,5304,5530
2018,6,28.25,77.25,2849,8.33,59.12,5222,5435
2018,6,20.25,106.0,2503,6.63,68.56,5467,5489
2018,6,6.75,30.25,1770,8.95,49.47,4536,4964
2018,6,8.75,31.5,1620,6.78,55.73,4436,4841
2018,6,7.75,7.5,1520,10.96,49.74,4479,4743
2018,6,38.0,265.5,3154,15.93,43.41,4472,4728
2018,6,2.5,22.5,2140,5.57,43.56,4739,5169
2018,6,10.5,26.5,1799,8.76,48.85,4332,4764
2018,6,-18.75,302.5,1876,17.23,51.08,4535,4638
2018,6,37.25,260.25,4445,15.58,39.44,4266,4918
2018,6,38.0,260.5,3785,13.68,42.6,4320,4998
2018,6,11.25,347.25,3012,7.57,44.54,4482,5246
2018,6,11.75,347.75,2762,5.42,44.82,4388,5132
2018,6,13.25,348.75,1752,7.38,50.62,4739,4962
2018,6,32.0,272.5,1467,5.49,52.09,4203,4343
2018,6,27.25,278.75,2903,5.22,52.84,4403,4546
2018,6,44.5,268.0,3684,16.3,43.22,4219,4499
2018,6,42.75,272.25,2300,7.7,54.09,4177,4363
2018,6,2.5,103.5,2158,1.85,53.05,4932,5018
2018,6,18.0,264.5,872,5.3,60.26,4887,4973
2018,6,24.0,89.5,4020,4.24,64.41,4953,4964
2018,6,9.0,12.25,3289,13.68,48.78,4677,4982
2018,6,9.0,350.0,2376,5.53,46.18,4003,4562
2018,6,8.75,278.75,1746,9.12,53.06,4592,4895
2018,6,6.5,20.25,1620,4.09,49.72,4439,4972
2018,6,6.25,19.75,2344,5.59,47.38,4362,4911
2018,6,8.5,284.75,2007,8.2,59.19,4749,4845
2018,6,42.5,266.75,2371,11.81,51.01,4726,5070
2018,6,10.0,26.75,1332,8.05,52.47,4196,4618
2018,6,27.0,116.5,2837,6.4,54.9,5216,5550
2018,6,10.0,15.75,1535,14.05,57.75,4373,4709
2018,6,11.75,10.75,1513,9.36,56.37,4241,4645
2018,6,27.5,83.75,4420,11.51,55.01,4998,5292
2018,6,30.75,277.75,2481,6.18,53.69,4872,4975
2018,6,23.25,84.75,2200,3.6,52.36,4573,5223
2018,6,22.25,109.75,2144,7.83,62.07,5095,5271
2018,6,36.0,283.0,1885,17.12,47.33,4546,4636
2018,6,37.75,283.5,2119,19.07,50.34,4306,4384
2018,6,13.5,357.5,1929,12.25,61.49,4385,4719
2018,6,23.0,87.0,2628,7.6,69.78,5175,5278
2018,6,12.0,349.5,1614,11.95,51.26,4251,4688
2018,6,21.0,71.75,2494,10.11,69.36,5037,5052
2018,6,35.75,275.0,3944,6.8,46.45,4100,4584
2018,6,36.5,267.75,2338,12.98,42.0,4516,4780
2018,6,59.0,54.25,4448,1.65,30.62,3679,3897
2018,6,33.25,117.0,2664,13.72,72.58,5253,5274
2018,6,14.0,7.5,2892,16.83,49.37,4365,4764
2018,6,11.25,10.5,2290,16.67,47.64,4240,4685
2018,6,33.75,276.5,1771,3.72,51.48,4179,4394
2018,6,20.5,281.5,2923,6.94,46.16,4458,4606
2018,6,33.75,258.5,2677,9.42,46.72,3934,4899
2018,6,12.75,349.0,3416,17.77,55.24,4539,4843
2018,7,39.25,263.75,3300,11.46,50.37,4363,4710
2018,7,-2.0,20.5,2212,5.66,51.21,4313,4707
2018,7,43.75,265.25,3451,16.25,50.81,4091,4475
2018,7,5.5,24.75,3903,10.33,45.68,4236,4873
2018,7,40.5,273.0,2126,5.6,55.45,4567,4788
2018,7,44.75,277.0,3923,14.6,49.18,4421,4599
2018,7,14.75,7.75,3903,11.92,41.37,4524,4956
2018,7,11.0,8.75,3592,11.29,44.21,4066,4720
2018,7,30.25,265.25,1743,10.13,58.68,4446,4619
2018,7,17.0,351.25,2237,5.23,46.33,4769,4965
2018,7,21.25,255.0,4996,1.27,46.32,4076,4761
2018,7,10.75,2.25,2710,12.89,49.36,4371,4680
2018,7,51.75,264.5,3688,33.18,38.88,4226,4534
2018,7,23.5,76.75,3117,12.7,56.68,5126,5574
2018,7,9.75,285.5,4492,11.11,54.71,4945,5029
2018,7,32.0,75.0,1428,4.31,72.09,5386,5639
2018,7,27.5,76.0,2698,4.12,69.12,5439,5896
2018,7,9.5,13.0,2459,7.68,55.39,4480,4741
2018,7,1.0,16.5,6451,0.69,43.72,4472,4825
2018,7,32.25,269.0,2014,5.0,59.44,4598,4731
2018,7,7.0,0.75,913,8.2,51.28,4514,4816
2018,7,45.5,267.5,4068,14.03,54.96,4670,4991
2018,7,37.25,119.0,2805,17.45,64.46,5519,5547
2018,7,32.0,272.75,2199,3.24,52.27,4668,4820
2018,7,31.25,273.5,3102,2.55,57.35,4786,4935
2018,7,22.25,255.0,3450,4.32,46.39,4069,4846
2018,7,11.5,23.75,2259,9.51,46.7,4343,4984
2018,7,19.0,288.0,1861,4.36,46.41,4334,4632
2018,7,37.5,112.25,2109,2.97,52.54,4414,5233
2018,7,38.25,114.0,3141,7.71,59.46,5073,5472
2018,7,10.75,9.75,1726,6.23,48.93,4556,5090
2018,7,1.0,21.5,1839,5.58,44.97,4581,4993
2018,7,0.0,22.5,2422,5.52,43.58,4547,4999
2018,7,-0.25,23.0,2892,3.4,45.44,4467,4920
2018,7,15.0,353.75,1997,7.0,49.71,4486,4788
2018,7,12.25,354.25,1174,7.67,57.57,4439,4774
2018,7,9.75,285.25,2474,7.02,50.54,4897,4971
2018,7,31.0,72.25,2710,9.13,61.32,5287,5436
2018,7,38.25,265.25,4048,23.77,44.15,4328,4604
2018,7,13.75,3.25,2179,11.08,59.07,4443,4691
2018,7,19.0,110.25,1692,4.63,67.8,5015,5163
2018,7,24.0,86.5,2871,7.28,60.8,5590,5827
2018,7,15.75,354.75,1359,13.52,49.73,4550,4850
2018,7,11.75,357.0,2600,11.8,53.1,4550,4825
2018,7,37.75,274.75,3022,16.07,41.6,3964,4195
2018,7,-1.75,105.75,1588,8.36,53.04,4531,4614
2018,7,11.0,20.25,1509,12.75,50.94,4408,4840
2018,7,3.75,17.0,3416,8.01,44.8,4289,4860
2018,7,15.25,30.5,2092,6.21,54.86,4408,4967
2018,7,14.25,8.25,3083,8.21,49.17,4245,4690
2018,7,12.25,7.5,2168,7.18,51.32,4208,4740
2018,7,29.0,78.0,2632,2.69,72.62,5600,5818
2018,7,13.25,359.5,1809,11.02,58.8,4470,4764
2018,7,40.5,119.25,1922,16.03,55.33,5070,5525
2018,7,10.75,18.5,3070,2.43,47.17,4170,4606
2018,7,34.0,109.0,2837,1.75,46.34,4168,5321
2018,7,31.5,111.0,2504,1.0,47.39,4098,5281
2018,7,23.75,113.5,2720,4.48,57.61,4978,5165
2018,7,21.0,254.5,3132,10.01,58.32,4747,4860
2018,7,29.0,120.5,3639,1.62,45.83,4653,5052
2018,7,21.25,272.25,2564,2.24,51.14,4786,4933
2018,7,25.75,279.25,4257,0.35,56.48,4510,4658
2018,7,13.75,42.5,5819,11.4,55.2,4670,4730
2018,8,34.75,113.25,2564,4.51,55.54,5050,5298
2018,8,33.5,113.75,3359,3.64,55.65,5094,5166
2018,8,29.0,115.25,2715,1.09,54.78,4637,5061
2018,8,28.5,115.75,2589,1.51,58.09,5038,5072
2018,8,8.75,285.5,2371,10.26,62.25,4726,4825
2018,8,17.25,14.75,2389,12.64,54.59,4394,4783
2018,8,16.5,14.25,2554,13.81,55.63,4441,4793
2018,8,38.75,115.75,1700,4.06,69.47,5603,5660
2018,8,-1.25,26.75,4220,20.49,36.48,3985,4592
2018,8,7.0,283.0,2479,4.61,58.2,4912,5008
2018,8,32.0,107.25,3748,7.37,52.6,4607,5368
2018,8,35.5,281.0,2311,4.1,50.9,4565,4707
2018,8,13.75,35.5,4255,7.64,43.63,4076,4658
2018,8,11.75,357.0,1549,3.8,53.8,4760,5035
2018,8,6.25,27.0,3328,6.16,41.41,4215,4795
2018,8,21.75,113.0,1278,8.44,69.55,5456,5469
2018,8,14.25,37.25,3317,9.22,43.22,3978,4902
2018,8,14.75,352.0,1435,7.97,58.03,4591,4864
2018,8,14.75,267.25,3510,4.1,57.17,4560,4674
2018,8,15.75,266.5,3396,0.09,49.45,4515,4824
2018,8,41.0,1.5,3423,16.3,45.04,3936,4051
2018,8,-3.5,291.25,5116,7.98,51.01,4676,4772
2018,8,-5.0,19.25,3598,11.06,37.55,4126,4720
2018,8,11.0,10.5,2962,13.09,50.8,4660,5107
2018,8,38.0,267.25,3549,10.84,53.09,4331,4613
2018,8,15.5,3.0,3448,10.13,52.35,4666,4956
2018,8,12.25,354.75,2855,10.37,50.5,4594,4956
2018,8,6.75,282.75,3177,9.91,60.24,4738,4898
2018,8,28.0,248.75,2270,0.53,60.14,4752,4884
2018,8,11.75,4.25,1282,8.6,52.4,4472,4673
2018,8,13.5,36.0,3127,4.44,48.12,4106,4744
2018,8,36.75,268.0,792,15.67,55.71,4306,4628
2018,8,17.75,266.0,3046,10.58,56.59,4625,4736
2018,8,7.0,283.0,1233,8.09,52.55,4804,4898
2018,8,11.0,350.75,1338,1.48,51.17,4345,4734
2018,8,10.25,288.0,3978,7.61,49.67,4765,4856
2018,8,27.5,250.5,4072,5.15,51.37,4538,4822
2018,8,10.5,78.5,816,1.86,54.81,4638,4824
2018,8,12.25,8.25,1302,15.08,53.16,4442,4950
2018,8,21.75,255.0,3013,6.26,51.25,4665,4940
2018,8,36.25,139.75,1767,22.43,56.02,4798,4902
2018,8,2.0,297.0,1193,8.51,49.57,4489,4736
2018,8,-1.0,14.25,2308,4.47,43.5,4301,4826
2018,8,10.25,285.0,2137,8.84,51.97,4920,4984
2018,8,8.75,282.25,1582,7.45,53.26,4724,4874
2018,8,-4.75,21.25,2841,4.2,46.24,4275,4756
2018,8,-2.75,22.75,2905,5.36,45.74,4237,4751
2018,8,-3.25,21.25,1797,6.94,48.29,4238,4670
2018,8,-1.25,22.5,2193,5.44,42.57,4586,5012
2018,8,-0.75,23.75,2902,4.6,47.25,4446,4890
2018,8,15.0,5.75,2211,13.51,46.83,4462,4905
2018,8,15.5,5.0,2058,13.33,45.72,4570,4969
2018,8,7.0,81.5,2472,6.16,52.68,4706,4837
2018,8,13.5,14.0,2745,9.03,50.33,4652,4934
2018,8,15.5,14.25,2311,12.61,49.66,4508,4851
2018,8,36.75,136.5,1307,9.57,62.07,4740,4834
2018,8,-2.0,298.0,2815,7.78,48.21,4820,4895
2018,8,20.0,282.75,2020,2.87,54.52,4572,4686
2018,8,35.25,266.5,2383,11.97,45.51,4326,4524
2018,8,36.0,268.5,1876,11.28,56.37,4127,4281
2018,8,1.25,17.25,2604,2.8,50.25,4548,4875
2018,9,-9.5,289.0,2621,1.65,50.02,4499,4771
2018,9,-2.5,291.75,1967,6.05,47.9,4806,4914
2018,9,1.25,293.5,1844,7.78,49.07,4858,4934
2018,9,12.75,273.25,1825,3.94,59.21,4673,4780
2018,9,22.75,277.75,1998,1.95,47.97,4585,4698
2018,9,41.75,266.25,3273,16.84,57.81,4134,4422
2018,9,41.25,267.5,3900,17.55,52.0,4314,4554
2018,9,41.5,267.0,3204,18.04,52.81,4266,4521
2018,9,11.25,108.25,2676,8.09,52.73,4550,4829
2018,9,-9.5,295.5,1969,1.06,50.61,4668,4790
2018,9,0.75,299.5,2019,6.83,49.4,4816,4906
2018,9,3.0,301.0,2115,5.8,48.61,4831,5048
2018,9,20.0,270.0,2500,3.45,55.62,4808,4891
2018,9,43.0,284.5,2212,10.97,44.49,4255,4580
2018,9,17.0,82.0,2075,4.45,59.57,5095,5133
2018,9,7.75,7.5,1776,3.99,52.02,4461,4725
2018,9,17.25,347.75,2752,9.03,53.04,4455,4668
2018,9,19.0,256.25,1913,8.63,54.08,4697,4942
2018,9,-1.25,18.5,1943,2.29,50.22,4492,4814
2018,9,-2.5,20.75,2233,11.38,48.87,4160,4584
2018,9,41.75,286.0,3328,15.32,48.27,4288,4448
2018,9,37.0,8.0,3010,17.62,43.05,4077,4199
2018,9,5.5,23.5,3756,5.75,48.34,4240,4828
2018,9,0.25,25.5,1485,8.34,48.59,4387,4846
2018,9,23.5,110.25,857,2.58,65.94,5135,5230
2018,9,12.0,34.0,2541,10.04,47.82,4220,4715
2018,9,13.0,35.75,2294,11.77,44.57,4230,4786
2018,9,32.75,266.0,2107,1.92,61.74,4682,4790
2018,9,-0.25,15.5,1960,6.79,47.33,4318,4680
2018,9,14.0,357.5,2457,11.15,50.67,4374,4683
2018,9,22.75,262.0,2443,5.7,53.47,4940,5019
2018,9,4.5,20.5,3193,3.39,47.11,4056,4495
2018,9,-3.0,284.5,2345,7.92,48.89,4570,4771
2018,9,16.0,39.0,4323,4.89,35.86,4296,4853
2018,9,8.75,3.25,3860,6.67,45.48,4265,4640
2018,9,-10.0,290.75,1587,3.51,51.87,4456,4678
2018,9,21.0,96.0,2085,5.9,55.82,4910,5057
2018,9,13.25,350.25,2275,6.21,47.41,4429,4730
2018,9,3.75,26.5,2268,4.99,44.77,4266,4904
2018,9,12.0,30.75,3247,6.64,42.95,4170,4815
2018,9,6.75,285.75,3434,8.93,57.74,4577,4770
2018,9,-4.0,17.75,3247,3.64,46.14,4491,4880
2018,9,12.5,346.75,2548,9.15,54.4,4678,4783
2018,9,12.0,1.25,2548,12.0,48.15,4408,4650
2018,9,12.75,355.25,3529,9.0,50.47,4457,4775
2018,9,17.25,97.25,5469,5.48,55.42,4891,4981
2018,9,6.5,9.5,1656,8.09,48.36,4288,4818
2018,9,14.5,0.75,2759,6.18,54.62,4503,4766
2018,9,-9.25,17.75,3507,4.81,46.34,4028,4830
2018,10,14.0,269.25,2622,2.74,57.42,4712,4859
2018,10,11.25,18.0,3100,8.73,43.71,4230,4645
2018,10,11.0,13.0,3269,6.54,44.59,4591,5016
2018,10,16.75,43.0,3655,2.48,51.78,4707,4813
2018,10,11.75,358.25,3455,3.54,44.31,4680,5004
2018,10,12.0,29.5,2652,1.84,43.22,4224,4948
2018,10,11.5,6.75,3766,7.67,42.32,4326,4930
2018,10,-2.5,112.75,1512,5.72,53.52,4967,5033
2018,10,-2.5,113.5,2600,6.84,56.89,5041,5111
2018,10,2.25,18.0,3443,5.03,49.08,4634,4977
2018,10,2.0,19.25,3233,5.01,49.88,4601,4944
2018,10,12.5,22.75,2743,11.33,44.76,4332,5026
2018,10,-0.5,27.25,3165,2.9,39.94,4136,4942
2018,10,9.5,8.0,2444,4.13,48.84,4319,4962
2018,10,14.5,343.75,3578,10.4,50.63,4657,4751
2018,10,11.25,345.5,1906,14.73,54.93,4898,4990
2018,10,3.0,20.25,2885,5.15,47.8,4534,4939
2018,10,8.75,354.75,2648,8.94,49.74,4701,5031
2018,10,8.75,353.5,2928,7.22,45.89,4409,4753
2018,10,-31.5,301.25,4147,21.7,35.98,3999,4060
2018,10,8.5,26.75,2431,6.39,45.81,4480,4991
2018,10,6.0,28.25,1985,5.41,45.09,4465,5033
2018,10,7.0,4.25,1203,7.95,50.68,4567,4682
2018,10,12.0,346.75,2252,5.24,43.23,4730,4846
2018,10,-13.25,309.75,2999,3.78,51.53,4746,5012
2018,10,5.0,114.25,2037,8.74,52.96,4963,5036
2018,10,4.5,22.5,2411,3.99,50.59,4421,4924
2018,10,3.0,297.75,1471,3.89,46.38,4577,4894
2018,10,-1.0,299.0,1498,5.53,52.59,4925,4994
2018,10,-3.0,300.5,2844,7.66,52.67,4899,4972
2018,10,-18.0,305.75,3179,2.2,50.01,4786,5131
2018,10,-18.75,306.75,3078,3.88,47.03,4401,5057
2018,10,11.5,350.0,3762,2.53,42.58,4316,4728
2018,10,2.25,103.75,2864,3.48,58.88,4867,4949
2018,10,12.25,75.75,2643,10.43,44.97,4093,4890
2018,10,10.5,8.0,3222,7.97,45.68,4028,4690
2018,10,9.75,7.5,3425,8.57,46.04,4119,4688
2018,10,6.25,9.25,1606,9.77,49.26,4399,4789
2018,10,-7.0,304.5,2523,8.21,45.21,4602,4849
2018,10,-9.75,306.0,3618,5.19,47.93,4661,5003
2018,10,-11.5,305.5,2757,6.66,47.38,4784,5133
2018,10,-11.0,306.5,3679,4.49,51.39,4783,5100
2018,10,-13.5,306.0,2836,5.03,49.57,4638,5081
2018,10,-14.0,307.0,3065,2.7,50.82,4734,5136
2018,10,-18.0,309.25,3037,5.38,44.25,4471,5144
2018,10,3.25,19.25,3385,8.48,49.23,4324,4688
2018,10,-6.5,20.75,3182,9.34,50.99,4291,4864
2018,10,-4.0,22.0,1669,5.92,50.27,4372,4859
2018,10,-1.25,295.75,3403,2.04,51.32,4932,5008
2018,10,-3.75,297.25,2816,3.71,46.95,4972,5045
2018,10,-11.25,298.25,1963,3.39,51.24,4787,5002
2018,10,-13.5,299.25,2194,5.39,49.91,4934,5180
2018,10,16.0,101.5,2740,5.3,50.81,4529,4934
2018,10,15.0,101.25,2254,5.14,53.43,4686,4877
2018,10,12.75,101.25,3673,8.35,53.1,4738,4823
2018,10,16.25,78.25,2553,2.53,51.75,4142,4536
2018,10,-7.75,307.5,2273,2.94,52.35,4754,5055
2018,10,-10.5,304.5,1423,2.52,53.95,4635,4920
2018,10,-17.0,295.75,1750,4.6,58.82,4761,5007
2018,10,26.25,51.5,3198,8.99,40.96,3899,4033
2018,10,25.75,51.5,3710,10.27,41.95,3918,4051
2018,10,-4.5,17.75,3744,4.59,50.63,4259,4688
