ecosystem,plotID,site,Tmean_GS_B_CRU,ThermGS05_abundance,ThermGSMedian_abundance,ThermGS95_abundance,debt_GSMedian_ab
forest,EU_045_40,EU_045,7.230000151,0.485323366,0.234726467,0.033683922,0.158376995
forest,EU_045_5,EU_045,7.230000151,0.70012966,0.151376321,-0.112546635,0.241727141
forest,EU_045_6,EU_045,7.230000151,0.263054698,0.070075759,-0.042430656,0.323027703
forest,EU_045_7,EU_045,7.230000151,-0.361752513,0.044963314,0.318572497,0.45146528
forest,EU_045_8,EU_045,7.230000151,-0.446077502,-0.160448052,0.101788437,0.553551514
forest,EU_045_9,EU_045,7.230000151,-0.273371717,-0.228608593,-0.17304577,0.609719722
forest,EU_046_1,EU_046,13.35333352,-0.116286283,-0.07670647,-0.047817428,0.332956523
forest,EU_046_10,EU_046,14.3900003,-0.012499195,0.004319331,0.051130503,0.270680669
forest,EU_046_11,EU_046,14.3900003,-0.237490548,-0.073559033,0.086176689,0.348559033
forest,EU_046_12,EU_046,14.3900003,0.00750617,-0.041143344,-0.023524458,0.316143344
forest,EU_046_13,EU_046,14.3900003,-0.171862374,0.052506742,0.220377199,0.222493258
forest,EU_046_14,EU_046,14.53666695,-0.075153274,-0.037916511,0.005486397,0.25601174
forest,EU_046_15,EU_046,14.53666695,0.012210043,0.016041565,-0.01687194,0.206180662
forest,EU_046_16,EU_046,14.53666695,0.043096357,0.021027397,0.016747424,0.197067832
forest,EU_046_17,EU_046,14.53666695,0.070552104,-0.0050106,-0.028328493,0.227232827
forest,EU_046_18,EU_046,14.53666695,0.148827986,0.0406921,-0.031566423,0.181530127
forest,EU_046_19,EU_046,14.53666695,0.208394164,0.048559951,-0.075588836,0.169535278
forest,EU_046_2,EU_046,13.35333352,0.093202362,0.075239084,0.07068627,0.181010969
forest,EU_046_20,EU_046,14.53666695,-0.027410224,-0.053617894,-0.101257287,0.275840121
forest,EU_046_21,EU_046,14.53666695,0.00809626,-0.102961033,-0.208563251,0.32518326
forest,EU_046_22,EU_046,14.53666695,-0.018747264,-0.032221215,-0.044584993,0.254443442
forest,EU_046_23,EU_046,14.53666695,-0.016505858,-0.019611242,0.028689902,0.241833469
forest,EU_046_24,EU_046,14.53666695,0.105276644,0.109901524,0.094065293,0.112320703
forest,EU_046_25,EU_046,14.53666695,0.04864163,0.034768608,0.004857517,0.187453619
forest,EU_046_26,EU_046,14.53666695,0.057132714,-0.006452815,-0.031690912,0.228675042
forest,EU_046_27,EU_046,14.53666695,0.026196863,0.034527212,0.017920425,0.187695015
forest,EU_046_28,EU_046,14.3900003,0.097154196,-0.114532586,-0.21014832,0.389532586
forest,EU_046_29,EU_046,14.3900003,-0.022825051,-0.034250326,-0.059945318,0.283745287
forest,EU_046_3,EU_046,14.53666695,0.1191481,0.057098467,0.072479601,0.16512376
forest,EU_046_30,EU_046,14.3900003,-0.007608215,-0.000948,-0.004779279,0.250442961
forest,EU_046_31,EU_046,14.3900003,-0.200080109,-0.02449848,0.117445473,0.273993441
forest,EU_046_32,EU_046,14.3900003,0.072787067,0.017515229,-0.025785923,0.231979732
forest,EU_046_33,EU_046,14.3900003,0.202007893,-0.115098485,-0.548377584,0.364593446
forest,EU_046_34,EU_046,14.3900003,0.006658291,-0.139814524,-0.314405428,0.389309485
forest,EU_046_35,EU_046,14.3900003,0.100650306,-0.005378311,-0.056677367,0.254873272
forest,EU_046_36,EU_046,14.3900003,0.129057599,0.052743732,-0.010370902,0.196751229
forest,EU_046_37,EU_046,14.3900003,0.065667905,0.014159615,-0.068700267,0.235335346
forest,EU_046_38,EU_046,14.3900003,-0.074358357,-0.06888205,-0.056119247,0.318377011
forest,EU_046_39,EU_046,14.3900003,0.030934945,-0.063651147,-0.135942461,0.313146108
forest,EU_046_4,EU_046,14.3900003,0.131819511,0.030020473,0.052807606,0.244979527
forest,EU_046_40,EU_046,14.3900003,0.122235423,0.102105791,0.046487923,0.14738917
forest,EU_046_41,EU_046,14.3900003,0.084634097,0.066200353,0.056906747,0.183294608
forest,EU_046_42,EU_046,13.35333352,-0.134727415,-0.003072836,0.080728724,0.225295106
forest,EU_046_43,EU_046,13.35333352,0.068670327,0.033449505,0.003582747,0.188772765
forest,EU_046_44,EU_046,13.35333352,-0.028124174,-0.048214409,-0.067904082,0.270436679
forest,EU_046_45,EU_046,13.35333352,0.00309122,-0.031502303,-0.082820733,0.253724573
forest,EU_046_46,EU_046,13.35333352,0.045650797,-0.022404092,-0.04420506,0.244626362
forest,EU_046_47,EU_046,14.3900003,-0.047837263,-0.020274832,0.018637549,0.269769793
forest,EU_046_48,EU_046,14.3900003,0.081571421,-0.024469074,-0.131922101,0.273964035
forest,EU_046_49,EU_046,14.3900003,0.06947827,-0.036099192,-0.115135914,0.285594153
forest,EU_046_5,EU_046,14.53666695,-0.095776464,-0.008248491,0.070580077,0.230470718
forest,EU_046_50,EU_046,13.50666685,-0.445418832,-0.216093084,-0.001419972,0.386681366
forest,EU_046_51,EU_046,14.3900003,-0.019684528,-0.014899793,-0.044525558,0.282546837
forest,EU_046_52,EU_046,14.3900003,0.110232166,0.080009537,0.046061278,0.187637507
forest,EU_046_53,EU_046,14.3900003,-0.010151655,-0.039254384,-0.077256282,0.306901428
forest,EU_046_54,EU_046,14.3900003,-0.169536841,-0.165389493,-0.179430234,0.433036537
forest,EU_046_55,EU_046,14.3900003,-0.059174971,-0.012354672,0.019803698,0.280001716
forest,EU_046_56,EU_046,14.3900003,-0.13666649,-0.022491062,0.070968203,0.290138106
forest,EU_046_57,EU_046,14.3900003,0.152293406,0.077165744,0.042034411,0.1904813
forest,EU_046_58,EU_046,14.53666695,-0.066003925,-0.076163594,-0.055337382,0.294258823
forest,EU_046_59,EU_046,14.3900003,-0.114309439,-0.064022706,-0.038136535,0.33166975
forest,EU_046_6,EU_046,14.53666695,0.029268598,-0.081557832,-0.213107939,0.303780059
forest,EU_046_60,EU_046,14.3900003,0.110377595,-0.007042741,-0.075515955,0.274689785
forest,EU_046_61,EU_046,14.3900003,0.090128824,0.041776799,-0.007950861,0.225870245
forest,EU_046_62,EU_046,14.3900003,0.039089733,-0.021444624,-0.020316822,0.289091668
forest,EU_046_63,EU_046,13.35333352,-0.053917691,0.034810296,0.126117732,0.202444651
forest,EU_046_64,EU_046,14.53666695,0.035912396,0.024178411,0.015251376,0.193916818
forest,EU_046_65,EU_046,14.3900003,0.104143706,-0.109354093,-0.349574915,0.377001137
forest,EU_046_66,EU_046,14.3900003,0.05212129,0.045773431,0.021822462,0.221873613
forest,EU_046_67,EU_046,14.3900003,0.008427332,0.010588897,0.040178243,0.257058147
forest,EU_046_68,EU_046,14.3900003,0.075503668,0.118950071,0.196263527,0.148696973
forest,EU_046_69,EU_046,14.3900003,0.230837302,0.122915784,0.046826795,0.14473126
forest,EU_046_7,EU_046,14.3900003,-0.081934297,-0.075320298,-0.020366703,0.350320298
forest,EU_046_70,EU_046,13.35333352,0.140863989,0.043897587,0.060099898,0.19335736
forest,EU_046_71,EU_046,14.53666695,-0.018584267,-0.09455994,-0.186320195,0.312655169
forest,EU_046_8,EU_046,14.3900003,-0.077360519,-0.050697714,-0.030821091,0.325697714
forest,EU_046_9,EU_046,14.3900003,0.068712795,0.072118586,0.074770247,0.202881414
forest,EU_047_1,EU_047,15.65333357,1.629275768,0.907331982,0.452260577,-0.37988097
forest,EU_047_10,EU_047,15.59666694,1.857962921,1.201602863,0.612616942,-0.605769519
forest,EU_047_11,EU_047,15.65333357,1.38782456,0.884603835,0.322841927,-0.44960378
forest,EU_047_12,EU_047,15.65333357,-1.747177466,-0.64763141,-0.028130929,1.082631465
forest,EU_047_13,EU_047,15.59666694,1.082623159,0.640865926,0.440905083,-0.153146589
forest,EU_047_14,EU_047,15.21333361,0.003967018,0.109026017,0.307224658,0.51478354
forest,EU_047_15,EU_047,15.65333357,0.084709451,0.310756477,0.570178863,0.124243578
forest,EU_047_16,EU_047,15.65333357,-1.32966955,-0.65732861,-0.344512688,1.065265191
forest,EU_047_17,EU_047,15.65333357,-0.086190452,-0.066372525,0.07548127,0.50137258
forest,EU_047_18,EU_047,15.21333361,0.16710516,0.033842711,-0.053419863,0.55555128
forest,EU_047_19,EU_047,15.65333357,0.478777503,0.178185807,-0.075785718,0.229750774
forest,EU_047_2,EU_047,15.65333357,1.012421862,0.381713583,-0.051960896,0.026222998
forest,EU_047_20,EU_047,15.21333361,-0.970669616,-0.638365934,-0.445832129,1.227759925
forest,EU_047_21,EU_047,15.59666694,0.158281007,-0.464876334,-1.206707908,1.060709678
forest,EU_047_3,EU_047,15.65333357,1.049375594,0.218921435,-0.732933979,0.308529577
forest,EU_047_4,EU_047,15.65333357,1.823083859,1.170703109,0.516735901,-0.643252097
forest,EU_047_5,EU_047,15.59666694,0.85103512,0.644798256,0.380186935,-0.048964912
forest,EU_047_6,EU_047,15.59666694,1.978369147,0.635013819,-0.657416692,-0.039180475
forest,EU_047_7,EU_047,15.59666694,1.751821497,0.561626972,-0.192058442,0.034206372
forest,EU_047_8,EU_047,15.65333357,1.050087132,0.372939256,-0.046702171,0.154511756
forest,EU_047_9,EU_047,15.59666694,1.364941165,0.657597473,0.053336497,-0.200930748
forest,EU_048_1,EU_048,12.95333355,0.619688055,-0.045382983,-0.487900521,0.606494108
forest,EU_048_10,EU_048,12.95333355,0.611169016,0.018028279,-0.339681066,0.543082846
forest,EU_048_11,EU_048,12.95333355,-0.019034768,-0.08339981,-0.197390412,0.644510935
forest,EU_048_12,EU_048,12.95333355,0.384638454,-0.253065977,-0.442158131,0.814177102
forest,EU_048_13,EU_048,12.95333355,1.253504784,0.015963856,-0.524480264,0.545147269
forest,EU_048_14,EU_048,12.95333355,1.053923815,-0.169226917,-0.719646308,0.730338042
forest,EU_048_15,EU_048,12.95333355,0.965822824,0.15963499,-0.680554723,0.401476135
forest,EU_048_16,EU_048,12.95333355,-0.010222558,0.096700983,0.064742226,0.464410142
forest,EU_048_2,EU_048,12.95333355,0.590658798,0.037239777,-0.431874394,0.523871348
forest,EU_048_3,EU_048,12.95333355,0.12856888,0.030869987,-0.061236578,0.530241138
forest,EU_048_4,EU_048,12.95333355,0.020757041,-0.035986385,-0.251036633,0.59709751
forest,EU_048_5,EU_048,12.95333355,1.089609123,-0.004359292,-0.667267625,0.565470417
forest,EU_048_6,EU_048,12.95333355,0.561051228,0.03336065,-0.373845033,0.527750475
forest,EU_048_7,EU_048,12.95333355,0.522646355,-0.018238587,-0.420500362,0.579349712
forest,EU_048_8,EU_048,12.95333355,0.345005151,-0.065774398,-0.377173392,0.626885523
forest,EU_048_9,EU_048,12.95333355,0.808897458,0.002574498,-0.515198906,0.558536627
forest,EU_049_1,EU_049,14.57333366,-0.111952658,0.007262634,0.055207672,0.259404042
forest,EU_049_10,EU_049,14.57333366,-0.299148397,-0.049328792,0.095107061,0.309328788
forest,EU_049_11,EU_049,14.79333358,0.180422641,0.214754112,0.220132645,0.051245894
forest,EU_049_12,EU_049,14.79333358,0.138107822,0.025251879,-0.036621347,0.240748127
forest,EU_049_13,EU_049,14.79333358,-0.18632687,-0.062851034,0.093822427,0.334959893
forest,EU_049_14,EU_049,14.79333358,0.334644948,0.10929683,0.00099,0.156703176
forest,EU_049_15,EU_049,14.79333358,0.111144554,0.090004307,0.095615895,0.182104552
forest,EU_049_16,EU_049,14.79333358,0.187141827,0.10291326,0.063927631,0.169195599
forest,EU_049_17,EU_049,14.79333358,-0.197814571,0.015094964,0.0757683,0.250905042
forest,EU_049_18,EU_049,14.79333358,0.214710387,0.081011757,0.059103119,0.191097102
forest,EU_049_19,EU_049,14.79333358,-0.529268853,-0.096198447,0.054921011,0.368307306
forest,EU_049_2,EU_049,14.57333366,-0.532356155,-0.209325704,-0.254034619,0.4693257
forest,EU_049_20,EU_049,14.79333358,-0.11024019,0.075925813,0.202473504,0.196183046
forest,EU_049_3,EU_049,14.57333366,-0.757637866,-0.105898312,0.153662467,0.372564988
forest,EU_049_4,EU_049,14.57333366,-0.487922222,-0.068005311,0.062716605,0.334671987
forest,EU_049_5,EU_049,14.57333366,-0.19220613,-0.0360091,0.005477813,0.302675776
forest,EU_049_6,EU_049,14.57333366,-0.153232517,-0.011655318,0.040566575,0.271655314
forest,EU_049_7,EU_049,14.57333366,0.106823091,0.01574873,-0.055025208,0.250917946
forest,EU_049_8,EU_049,14.57333366,-0.572593449,-0.121781162,-0.017956499,0.388447838
forest,EU_049_9,EU_049,14.57333366,-0.192798552,-0.000464,0.119341862,0.260463996
forest,EU_050_1,EU_050,14.98666693,0.067347689,-0.094935188,-0.165450184,0.199379645
forest,EU_050_10,EU_050,14.08000032,-0.056377262,-0.096262151,-0.159793714,0.370071678
forest,EU_050_100,EU_050,13.83666698,0.112510487,0.071663985,0.009451877,0.251366322
forest,EU_050_101,EU_050,14.16333365,-0.041646301,-0.015340183,-0.073551328,0.283858705
forest,EU_050_102,EU_050,13.50666684,0.016163318,-0.016671043,0.005892048,0.292861564
forest,EU_050_103,EU_050,13.50666684,0.506086829,-0.007526362,-0.213279169,0.283716883
forest,EU_050_104,EU_050,13.50666684,0.17915899,0.258079537,0.600073263,0.018110984
forest,EU_050_105,EU_050,13.50666684,-0.252997334,-0.190069547,-0.256858369,0.466260068
forest,EU_050_106,EU_050,13.83666698,0.421200171,0.203776105,-0.021538975,0.119254202
forest,EU_050_107,EU_050,13.83666698,0.830263128,0.322106031,-0.0982451,0.000924276
forest,EU_050_108,EU_050,13.96333356,0.476139911,0.157539002,-0.097723419,0.115675302
forest,EU_050_109,EU_050,13.96333356,-0.175886023,0.054153253,0.118279248,0.219061051
forest,EU_050_11,EU_050,14.08000032,0.176868741,-0.025083641,-0.242962661,0.298893168
forest,EU_050_110,EU_050,13.96333356,-0.324307536,0.014553716,0.16774516,0.258660588
forest,EU_050_111,EU_050,13.96333356,0.016686307,0.015280396,-0.02054761,0.257933908
forest,EU_050_112,EU_050,13.96333356,0.187164841,-0.04124062,-0.245358622,0.314454924
forest,EU_050_113,EU_050,13.96333356,0.08203808,0.011849012,-0.031684863,0.261365292
forest,EU_050_114,EU_050,13.96333356,0.097072896,-0.054903529,-0.23268992,0.328117833
forest,EU_050_115,EU_050,13.96333356,0.105766489,-0.005382868,-0.115108171,0.278597172
forest,EU_050_116,EU_050,14.08000032,0.141214588,0.020959149,-0.05305247,0.252850378
forest,EU_050_117,EU_050,14.08000032,-0.036645216,0.064823223,0.105081723,0.208986304
forest,EU_050_118,EU_050,14.08000032,-0.085101797,0.042721786,0.101921615,0.231087741
forest,EU_050_119,EU_050,14.08000032,0.080412668,0.097463018,0.045493319,0.176346509
forest,EU_050_12,EU_050,14.08000032,0.15870256,0.080044762,0.047486911,0.193764765
forest,EU_050_13,EU_050,14.08000032,0.18480017,0.074440918,-0.127444349,0.199368609
forest,EU_050_14,EU_050,13.47333361,0.287466997,0.107911203,0.022968932,0.159372741
forest,EU_050_15,EU_050,13.47333361,0.091196631,0.014524791,-0.04780431,0.252759153
forest,EU_050_16,EU_050,13.47333361,0.104954866,-0.017927702,-0.144048126,0.285211646
forest,EU_050_17,EU_050,13.47333361,0.19075229,0.022941564,-0.139724286,0.24434238
forest,EU_050_18,EU_050,13.47333361,0.090328117,-0.016776493,-0.029489526,0.284060437
forest,EU_050_19,EU_050,13.47333361,0.284896498,0.039287039,-0.015330381,0.227996905
forest,EU_050_2,EU_050,14.98666693,0.270592361,0.097552643,-0.074720881,0.006891814
forest,EU_050_20,EU_050,13.47333361,0.465452136,0.034448726,-0.250057806,0.232835218
forest,EU_050_21,EU_050,13.47333361,0.426522976,-0.041487976,-0.432868594,0.30877192
forest,EU_050_22,EU_050,13.47333361,0.25628627,0.072098379,-0.147973973,0.195185565
forest,EU_050_23,EU_050,13.47333361,0.301625725,0.113280605,-0.037863127,0.154003339
forest,EU_050_24,EU_050,13.47333361,0.051281517,-0.002968192,-0.053789572,0.270252136
forest,EU_050_25,EU_050,13.47333361,0.213946466,0.008003532,-0.262802173,0.259280412
forest,EU_050_26,EU_050,13.47333361,0.113311676,0.129605321,0.239781879,0.137678623
forest,EU_050_27,EU_050,13.47333361,0.082361644,-0.012402087,-0.094827995,0.279686031
forest,EU_050_28,EU_050,14.16333365,0.468181059,0.237077327,0.215883788,0.031441195
forest,EU_050_29,EU_050,13.47333361,0.266328543,0.09353667,-0.026325562,0.173747274
forest,EU_050_3,EU_050,14.98666693,-0.006876297,-0.087887752,-0.257823118,0.192332209
forest,EU_050_30,EU_050,13.47333361,0.126435056,0.11140232,0.224628377,0.155881624
forest,EU_050_31,EU_050,13.47333361,0.464466972,-0.005345906,-0.246053096,0.27262985
forest,EU_050_32,EU_050,13.47333361,-0.034674983,0.016445783,-0.036526503,0.250838161
forest,EU_050_33,EU_050,13.47333361,-0.347239901,-0.231391699,-0.217838049,0.498675643
forest,EU_050_34,EU_050,13.14333361,0.605258142,0.213904081,-0.142369863,0.108520155
forest,EU_050_35,EU_050,13.14333361,0.065531336,0.002329344,-0.024791141,0.320094892
forest,EU_050_36,EU_050,13.24333361,0.092861853,-0.066287477,-0.236165105,0.380226875
forest,EU_050_37,EU_050,13.47333361,0.326551704,0.160933394,0.224423076,0.10635055
forest,EU_050_38,EU_050,13.47333361,0.364920897,0.269872878,0.239811302,-0.002588934
forest,EU_050_39,EU_050,13.47333361,-0.330557275,-0.033374844,0.023013787,0.300658788
forest,EU_050_4,EU_050,14.98666693,0.058616628,-0.006089654,-0.013362299,0.110534111
forest,EU_050_40,EU_050,13.47333361,0.010047405,-0.011565338,-0.054295448,0.278849282
forest,EU_050_41,EU_050,13.47333361,0.154260506,0.067583138,-0.019702282,0.199700806
forest,EU_050_42,EU_050,13.47333361,0.0260738,0.018797616,-0.007538492,0.248486328
forest,EU_050_43,EU_050,13.47333361,-0.061930605,0.108305337,0.182580139,0.158978607
forest,EU_050_44,EU_050,13.47333361,-0.040846386,0.082229919,0.20796119,0.185054025
forest,EU_050_45,EU_050,13.14333361,0.143409145,-0.027106183,-0.080801471,0.349530419
forest,EU_050_46,EU_050,13.14333361,0.043984632,0.011186534,0.011327995,0.311237702
forest,EU_050_47,EU_050,13.56000026,0.018074459,-0.001558546,-0.042421442,0.262669665
forest,EU_050_48,EU_050,13.56000026,-0.192341461,0.055186755,0.121135225,0.205924364
forest,EU_050_49,EU_050,13.14333361,0.506112744,0.461638102,0.613694367,-0.139213866
forest,EU_050_5,EU_050,14.98666693,-0.029815528,0.038923843,0.109056363,0.065520614
forest,EU_050_50,EU_050,13.47333361,-0.225164837,0.004236369,0.240514002,0.263047575
forest,EU_050_51,EU_050,13.47333361,-0.231422018,-0.187196537,-0.212411798,0.454480481
forest,EU_050_52,EU_050,13.47333361,-0.42330434,-0.067250818,0.107413216,0.334534762
forest,EU_050_53,EU_050,13.47333361,0.068762111,0.03164872,-0.029903066,0.235635224
forest,EU_050_54,EU_050,13.47333361,-0.012719103,0.092450219,0.093048757,0.174833725
forest,EU_050_55,EU_050,13.47333361,0.0959861,0.128866369,0.157464532,0.138417575
forest,EU_050_56,EU_050,13.47333361,0.010016768,0.063990152,0.066962825,0.203293792
forest,EU_050_57,EU_050,13.47333361,-0.076098586,0.041278019,0.111858518,0.226005925
forest,EU_050_58,EU_050,13.14333361,0.190435707,0.085427765,-0.014604306,0.236996471
forest,EU_050_59,EU_050,13.14333361,0.165583826,0.018293653,-0.091109977,0.304130583
forest,EU_050_6,EU_050,14.98666693,-0.302487597,-0.05970296,0.067834257,0.164147417
forest,EU_050_60,EU_050,13.14333361,0.486941656,0.076212601,-0.146069493,0.246211635
forest,EU_050_61,EU_050,13.47333361,-0.179817239,0.077455978,0.182694348,0.189827966
forest,EU_050_62,EU_050,14.16333365,-0.142545962,0.028137724,0.080533004,0.240380798
forest,EU_050_63,EU_050,14.16333365,-0.076962479,0.022056665,0.075977225,0.246461857
forest,EU_050_64,EU_050,14.16333365,0.103432429,0.039344491,-0.019393422,0.229174031
forest,EU_050_65,EU_050,14.16333365,0.08642265,0.032219373,-0.027546551,0.236299149
forest,EU_050_66,EU_050,14.16333365,0.22106114,0.03909917,-0.161427812,0.229419352
forest,EU_050_67,EU_050,13.24333361,0.398216321,-0.047873177,-0.197397185,0.361812575
forest,EU_050_68,EU_050,13.47333361,-0.047548943,0.076848963,0.165056392,0.190434981
forest,EU_050_69,EU_050,13.47333361,-0.300601715,-0.193281976,0.078628502,0.46056592
forest,EU_050_7,EU_050,14.98666693,0.039817479,0.057720678,0.080610026,0.046723779
forest,EU_050_70,EU_050,13.47333361,0.070593678,0.071448885,0.032745109,0.195835059
forest,EU_050_71,EU_050,13.47333361,0.000593,-0.137108081,-0.306367228,0.404392025
forest,EU_050_72,EU_050,13.47333361,0.17664728,0.057428358,-0.017098984,0.209855586
forest,EU_050_73,EU_050,13.14333361,0.235325362,0.095883425,-0.003045491,0.226540811
forest,EU_050_74,EU_050,13.14333361,0.150440247,0.077745609,0.006107454,0.244678627
forest,EU_050_75,EU_050,13.24333361,-0.049728628,0.076345178,0.175945074,0.23759422
forest,EU_050_76,EU_050,13.24333361,-0.143586091,0.134125488,0.274545334,0.17981391
forest,EU_050_77,EU_050,13.24333361,-0.086887507,0.001682783,0.041177638,0.312256615
forest,EU_050_78,EU_050,13.14333361,0.172562965,0.046482645,-0.004026206,0.275941591
forest,EU_050_79,EU_050,13.14333361,-0.12996012,-0.065821274,-0.076299592,0.38824551
forest,EU_050_8,EU_050,14.08000032,0.103045813,0.026861398,-0.028533044,0.246948129
