anio,dlod_decadal_ms,dlod_multidecadal_ms
1995.9644079,1.2963,-0.275321
1995.9671458,1.29551,-0.275564
1995.9698836,1.29473,-0.275808
1995.9726215,1.29392,-0.276051
1995.9753593,1.29314,-0.276295
1995.9780972,1.29236,-0.276538
1995.980835,1.29155,-0.276782
1995.9835729,1.29077,-0.277025
1995.9863107,1.28996,-0.277269
1995.9890486,1.28918,-0.277512
1995.9917864,1.2884,-0.277756
1995.9945243,1.28758,-0.277999
1995.9972621,1.2868,-0.278243
1996.0,1.286,-0.278487
1996.0027379,1.28523,-0.27873
1996.0054757,1.28446,-0.278974
1996.0082136,1.28366,-0.279218
1996.0109514,1.28289,-0.279461
1996.0136893,1.28212,-0.279705
1996.0164271,1.28132,-0.279949
1996.019165,1.28055,-0.280192
1996.0219028,1.27975,-0.280436
1996.0246407,1.27897,-0.28068
1996.0273785,1.2782,-0.280924
1996.0301164,1.2774,-0.281167
1996.0328542,1.27663,-0.281411
1996.0355921,1.27586,-0.281655
1996.0383299,1.27505,-0.281899
1996.0410678,1.27428,-0.282143
1996.0438056,1.27348,-0.282386
1996.0465435,1.27271,-0.28263
1996.0492813,1.27193,-0.282874
1996.0520192,1.27113,-0.283118
1996.054757,1.27036,-0.283362
1996.0574949,1.26958,-0.283606
1996.0602327,1.26878,-0.28385
1996.0629706,1.268,-0.284094
1996.0657084,1.2672,-0.284338
1996.0684463,1.26643,-0.284582
1996.0711841,1.26565,-0.284826
1996.073922,1.26485,-0.28507
1996.0766598,1.26407,-0.285314
1996.0793977,1.26327,-0.285558
1996.0821355,1.26249,-0.285802
1996.0848734,1.26171,-0.286046
1996.0876112,1.26091,-0.28629
1996.0903491,1.26013,-0.286534
1996.0930869,1.25936,-0.286778
1996.0958248,1.25855,-0.287022
1996.0985626,1.25777,-0.287266
1996.1013005,1.25697,-0.28751
1996.1040383,1.25619,-0.287754
1996.1067762,1.25541,-0.287999
1996.109514,1.2546,-0.288243
1996.1122519,1.25382,-0.288487
1996.1149897,1.25305,-0.288731
1996.1177276,1.25224,-0.288975
1996.1204654,1.25146,-0.28922
1996.1232033,1.25065,-0.289464
1996.1259411,1.24987,-0.289708
1996.128679,1.24909,-0.289952
1996.1314168,1.24828,-0.290197
1996.1341547,1.2475,-0.290441
1996.1368925,1.24672,-0.290685
1996.1396304,1.24591,-0.29093
1996.1423682,1.24513,-0.291174
1996.1451061,1.24432,-0.291418
1996.1478439,1.24354,-0.291663
1996.1505818,1.24276,-0.291907
1996.1533196,1.24195,-0.292151
1996.1560575,1.24116,-0.292396
1996.1587953,1.24035,-0.29264
1996.1615332,1.23957,-0.292884
1996.164271,1.23879,-0.293129
1996.1670089,1.23797,-0.293373
1996.1697467,1.23719,-0.293618
1996.1724846,1.23641,-0.293862
1996.1752225,1.23559,-0.294107
1996.1779603,1.23481,-0.294351
1996.1806982,1.23399,-0.294596
1996.183436,1.23321,-0.29484
1996.1861739,1.23242,-0.295085
1996.1889117,1.23161,-0.295329
1996.1916496,1.23082,-0.295574
1996.1943874,1.23004,-0.295819
1996.1971253,1.22922,-0.296063
1996.1998631,1.22843,-0.296308
1996.202601,1.22762,-0.296552
1996.2053388,1.22683,-0.296797
1996.2080767,1.22604,-0.297042
1996.2108145,1.22522,-0.297286
1996.2135524,1.22443,-0.297531
1996.2162902,1.22365,-0.297776
1996.2190281,1.22283,-0.29802
1996.2217659,1.22204,-0.298265
1996.2245038,1.22122,-0.29851
1996.2272416,1.22043,-0.298754
1996.2299795,1.21964,-0.298999
1996.2327173,1.21882,-0.299244
1996.2354552,1.21803,-0.299489
1996.238193,1.21721,-0.299733
1996.2409309,1.21642,-0.299978
1996.2436687,1.21562,-0.300223
1996.2464066,1.2148,-0.300468
1996.2491444,1.21401,-0.300713
1996.2518823,1.21322,-0.300958
1996.2546201,1.21239,-0.301202
1996.257358,1.2116,-0.301447
1996.2600958,1.21078,-0.301692
1996.2628337,1.20998,-0.301937
1996.2655715,1.20919,-0.302182
1996.2683094,1.20836,-0.302427
1996.2710472,1.20757,-0.302672
1996.2737851,1.20677,-0.302917
1996.2765229,1.20594,-0.303162
1996.2792608,1.20515,-0.303407
1996.2819986,1.20432,-0.303652
1996.2847365,1.20352,-0.303897
1996.2874743,1.20273,-0.304142
1996.2902122,1.2019,-0.304387
1996.29295,1.2011,-0.304632
1996.2956879,1.2003,-0.304877
1996.2984257,1.19947,-0.305122
1996.3011636,1.19867,-0.305367
1996.3039014,1.19784,-0.305612
1996.3066393,1.19704,-0.305857
1996.3093771,1.19624,-0.306102
1996.312115,1.19541,-0.306347
1996.3148528,1.19461,-0.306592
1996.3175907,1.19381,-0.306837
1996.3203285,1.19298,-0.307083
1996.3230664,1.19217,-0.307328
1996.3258042,1.19134,-0.307573
1996.3285421,1.19054,-0.307818
1996.3312799,1.18973,-0.308063
1996.3340178,1.1889,-0.308308
1996.3367556,1.1881,-0.308554
1996.3394935,1.18726,-0.308799
1996.3422313,1.18646,-0.309044
1996.3449692,1.18565,-0.309289
1996.347707,1.18481,-0.309535
1996.3504449,1.18401,-0.30978
1996.3531828,1.1832,-0.310025
1996.3559206,1.18236,-0.310271
1996.3586585,1.18155,-0.310516
1996.3613963,1.18072,-0.310761
1996.3641342,1.17991,-0.311007
1996.366872,1.1791,-0.311252
1996.3696099,1.17826,-0.311497
1996.3723477,1.17745,-0.311743
1996.3750856,1.17664,-0.311988
1996.3778234,1.1758,-0.312233
1996.3805613,1.17498,-0.312479
1996.3832991,1.17414,-0.312724
1996.386037,1.17333,-0.31297
1996.3887748,1.17252,-0.313215
1996.3915127,1.17167,-0.313461
1996.3942505,1.17086,-0.313706
1996.3969884,1.17005,-0.313951
1996.3997262,1.1692,-0.314197
1996.4024641,1.16839,-0.314442
1996.4052019,1.16754,-0.314688
1996.4079398,1.16673,-0.314933
1996.4106776,1.16591,-0.315179
1996.4134155,1.16506,-0.315425
1996.4161533,1.16424,-0.31567
1996.4188912,1.1634,-0.315916
1996.421629,1.16258,-0.316161
1996.4243669,1.16176,-0.316407
1996.4271047,1.16091,-0.316652
1996.4298426,1.16009,-0.316898
1996.4325804,1.15927,-0.317144
1996.4353183,1.15842,-0.317389
1996.4380561,1.1576,-0.317635
1996.440794,1.15675,-0.317881
1996.4435318,1.15592,-0.318126
1996.4462697,1.1551,-0.318372
1996.4490075,1.15425,-0.318618
1996.4517454,1.15342,-0.318863
1996.4544832,1.1526,-0.319109
1996.4572211,1.15174,-0.319355
1996.4599589,1.15092,-0.319601
1996.4626968,1.15006,-0.319846
1996.4654346,1.14924,-0.320092
1996.4681725,1.14841,-0.320338
1996.4709103,1.14755,-0.320584
1996.4736482,1.14673,-0.320829
1996.476386,1.1459,-0.321075
1996.4791239,1.14504,-0.321321
1996.4818617,1.14421,-0.321567
1996.4845996,1.14335,-0.321813
1996.4873374,1.14252,-0.322059
1996.4900753,1.14169,-0.322304
1996.4928131,1.14083,-0.32255
1996.495551,1.13999,-0.322796
1996.4982888,1.13913,-0.323042
1996.5010267,1.1383,-0.323288
1996.5037645,1.13746,-0.323534
1996.5065024,1.1366,-0.32378
1996.5092402,1.13576,-0.324026
1996.5119781,1.13493,-0.324272
1996.5147159,1.13406,-0.324518
1996.5174538,1.13323,-0.324764
1996.5201916,1.13236,-0.32501
1996.5229295,1.13152,-0.325256
1996.5256674,1.13068,-0.325502
1996.5284052,1.12982,-0.325748
1996.5311431,1.12898,-0.325994
1996.5338809,1.12814,-0.32624
1996.5366188,1.12727,-0.326486
1996.5393566,1.12643,-0.326732
1996.5420945,1.12555,-0.326978
1996.5448323,1.12471,-0.327224
1996.5475702,1.12387,-0.32747
1996.550308,1.123,-0.327716
1996.5530459,1.12215,-0.327962
1996.5557837,1.12131,-0.328208
1996.5585216,1.12043,-0.328454
1996.5612594,1.11959,-0.328701
1996.5639973,1.11871,-0.328947
1996.5667351,1.11786,-0.329193
1996.569473,1.11702,-0.329439
1996.5722108,1.11614,-0.329685
1996.5749487,1.11529,-0.329931
1996.5776865,1.11441,-0.330178
1996.5804244,1.11356,-0.330424
1996.5831622,1.11271,-0.33067
1996.5859001,1.11183,-0.330916
1996.5886379,1.11098,-0.331162
1996.5913758,1.11013,-0.331409
1996.5941136,1.10924,-0.331655
1996.5968515,1.10839,-0.331901
1996.5995893,1.10751,-0.332147
1996.6023272,1.10665,-0.332394
1996.605065,1.1058,-0.33264
1996.6078029,1.10491,-0.332886
1996.6105407,1.10405,-0.333133
1996.6132786,1.1032,-0.333379
1996.6160164,1.10231,-0.333625
1996.6187543,1.10145,-0.333872
1996.6214921,1.10056,-0.334118
1996.62423,1.0997,-0.334364
1996.6269678,1.09884,-0.334611
1996.6297057,1.09795,-0.334857
1996.6324435,1.09709,-0.335104
1996.6351814,1.09623,-0.33535
1996.6379192,1.09533,-0.335596
1996.6406571,1.09447,-0.335843
1996.6433949,1.09358,-0.336089
1996.6461328,1.09271,-0.336336
1996.6488706,1.09185,-0.336582
1996.6516085,1.09095,-0.336829
1996.6543463,1.09008,-0.337075
1996.6570842,1.08919,-0.337322
1996.659822,1.08832,-0.337568
1996.6625599,1.08745,-0.337815
1996.6652977,1.08655,-0.338061
1996.6680356,1.08568,-0.338308
1996.6707734,1.08481,-0.338554
1996.6735113,1.08391,-0.338801
1996.6762491,1.08304,-0.339047
1996.678987,1.08213,-0.339294
1996.6817248,1.08126,-0.339541
1996.6844627,1.08039,-0.339787
1996.6872005,1.07948,-0.340034
1996.6899384,1.07861,-0.34028
1996.6926762,1.07773,-0.340527
1996.6954141,1.07682,-0.340774
1996.698152,1.07594,-0.34102
1996.7008898,1.07504,-0.341267
1996.7036277,1.07416,-0.341513
1996.7063655,1.07328,-0.34176
1996.7091034,1.07237,-0.342007
1996.7118412,1.07149,-0.342253
1996.7145791,1.07061,-0.3425
1996.7173169,1.06969,-0.342747
1996.7200548,1.06881,-0.342994
1996.7227926,1.06789,-0.34324
1996.7255305,1.06701,-0.343487
1996.7282683,1.06613,-0.343734
1996.7310062,1.06521,-0.34398
1996.733744,1.06432,-0.344227
1996.7364819,1.06344,-0.344474
1996.7392197,1.06252,-0.344721
1996.7419576,1.06163,-0.344968
1996.7446954,1.06071,-0.345214
1996.7474333,1.05982,-0.345461
1996.7501711,1.05893,-0.345708
1996.752909,1.058,-0.345955
1996.7556468,1.05711,-0.346202
1996.7583847,1.05619,-0.346448
1996.7611225,1.05529,-0.346695
1996.7638604,1.0544,-0.346942
1996.7665982,1.05347,-0.347189
1996.7693361,1.05258,-0.347436
1996.7720739,1.05168,-0.347683
1996.7748118,1.05075,-0.34793
1996.7775496,1.04985,-0.348177
1996.7802875,1.04892,-0.348423
1996.7830253,1.04802,-0.34867
1996.7857632,1.04712,-0.348917
1996.788501,1.04619,-0.349164
1996.7912389,1.04529,-0.349411
1996.7939767,1.04439,-0.349658
1996.7967146,1.04345,-0.349905
1996.7994524,1.04255,-0.350152
1996.8021903,1.04161,-0.350399
1996.8049281,1.0407,-0.350646
1996.807666,1.0398,-0.350893
1996.8104038,1.03886,-0.35114
1996.8131417,1.03795,-0.351387
1996.8158795,1.03704,-0.351634
1996.8186174,1.0361,-0.351881
1996.8213552,1.03519,-0.352128
1996.8240931,1.03425,-0.352375
1996.8268309,1.03334,-0.352622
1996.8295688,1.03242,-0.352869
1996.8323066,1.03148,-0.353116
1996.8350445,1.03056,-0.353363
1996.8377823,1.02962,-0.353611
1996.8405202,1.0287,-0.353858
1996.843258,1.02778,-0.354105
1996.8459959,1.02683,-0.354352
1996.8487337,1.02592,-0.354599
1996.8514716,1.025,-0.354846
1996.8542094,1.02404,-0.355093
1996.8569473,1.02312,-0.35534
1996.8596851,1.02217,-0.355588
1996.862423,1.02125,-0.355835
1996.8651608,1.02033,-0.356082
1996.8678987,1.01937,-0.356329
1996.8706366,1.01844,-0.356576
1996.8733744,1.01752,-0.356823
1996.8761123,1.01656,-0.357071
1996.8788501,1.01563,-0.357318
1996.881588,1.01467,-0.357565
1996.8843258,1.01374,-0.357812
1996.8870637,1.01281,-0.35806
1996.8898015,1.01185,-0.358307
1996.8925394,1.01092,-0.358554
1996.8952772,1.00999,-0.358801
1996.8980151,1.00902,-0.359049
1996.9007529,1.00809,-0.359296
1996.9034908,1.00712,-0.359543
1996.9062286,1.00618,-0.35979
1996.9089665,1.00525,-0.360038
1996.9117043,1.00428,-0.360285
1996.9144422,1.00334,-0.360532
1996.91718,1.00237,-0.36078
1996.9199179,1.00143,-0.361027
1996.9226557,1.00049,-0.361274
1996.9253936,0.999513,-0.361522
1996.9281314,0.998571,-0.361769
1996.9308693,0.997629,-0.362016
1996.9336071,0.99665,-0.362264
1996.936345,0.995706,-0.362511
1996.9390828,0.994726,-0.362759
1996.9418207,0.99378,-0.363006
1996.9445585,0.992833,-0.363253
1996.9472964,0.99185,-0.363501
1996.9500342,0.990902,-0.363748
1996.9527721,0.989952,-0.363996
1996.9555099,0.988967,-0.364243
1996.9582478,0.988016,-0.36449
1996.9609856,0.987028,-0.364738
1996.9637235,0.986075,-0.364985
1996.9664613,0.985121,-0.365233
1996.9691992,0.984131,-0.36548
1996.971937,0.983175,-0.365728
1996.9746749,0.982219,-0.365975
1996.9774127,0.981226,-0.366223
1996.9801506,0.980267,-0.36647
1996.9828884,0.979273,-0.366718
1996.9856263,0.978312,-0.366965
1996.9883641,0.977351,-0.367213
1996.991102,0.976354,-0.36746
1996.9938398,0.975391,-0.367708
1996.9965777,0.974391,-0.367955
1996.9993155,0.973424,-0.368203
1997.0020534,0.972454,-0.368451
1997.0047912,0.971448,-0.368698
1997.0075291,0.970477,-0.368946
1997.0102669,0.969505,-0.369193
1997.0130048,0.968496,-0.369441
1997.0157426,0.967522,-0.369688
1997.0184805,0.966511,-0.369936
1997.0212183,0.965536,-0.370184
1997.0239562,0.964559,-0.370431
1997.026694,0.963546,-0.370679
1997.0294319,0.962567,-0.370926
1997.0321697,0.961588,-0.371174
1997.0349076,0.960572,-0.371422
1997.0376454,0.959591,-0.371669
1997.0403833,0.958573,-0.371917
1997.0431211,0.957591,-0.372165
1997.045859,0.956608,-0.372412
1997.0485969,0.955587,-0.37266
1997.0513347,0.954602,-0.372908
1997.0540726,0.953616,-0.373155
1997.0568104,0.952593,-0.373403
1997.0595483,0.951606,-0.373651
1997.0622861,0.950581,-0.373899
1997.065024,0.949592,-0.374146
1997.0677618,0.948603,-0.374394
1997.0704997,0.947576,-0.374642
1997.0732375,0.946584,-0.374889
1997.0759754,0.945555,-0.375137
1997.0787132,0.944563,-0.375385
1997.0814511,0.943569,-0.375633
1997.0841889,0.942538,-0.37588
1997.0869268,0.941543,-0.376128
1997.0896646,0.940547,-0.376376
1997.0924025,0.939513,-0.376624
1997.0951403,0.938516,-0.376872
1997.0978782,0.937481,-0.377119
1997.100616,0.936482,-0.377367
1997.1033539,0.935483,-0.377615
1997.1060917,0.934445,-0.377863
1997.1088296,0.933445,-0.378111
1997.1115674,0.932443,-0.378358
1997.1143053,0.931403,-0.378606
1997.1170431,0.9304,-0.378854
1997.119781,0.929359,-0.379102
1997.1225188,0.928355,-0.37935
1997.1252567,0.92735,-0.379598
1997.1279945,0.926307,-0.379846
1997.1307324,0.9253,-0.380093
1997.1334702,0.924293,-0.380341
1997.1362081,0.923248,-0.380589
1997.1389459,0.92224,-0.380837
1997.1416838,0.921193,-0.381085
1997.1444216,0.920184,-0.381333
1997.1471595,0.919173,-0.381581
1997.1498973,0.918125,-0.381829
1997.1526352,0.917113,-0.382077
1997.155373,0.916063,-0.382325
1997.1581109,0.915051,-0.382572
1997.1608487,0.914037,-0.38282
1997.1635866,0.912985,-0.383068
1997.1663244,0.911971,-0.383316
1997.1690623,0.910955,-0.383564
1997.1718001,0.909902,-0.383812
1997.174538,0.908885,-0.38406
1997.1772758,0.907831,-0.384308
1997.1800137,0.906813,-0.384556
1997.1827515,0.905795,-0.384804
1997.1854894,0.904738,-0.385052
1997.1882272,0.903719,-0.3853
1997.1909651,0.902699,-0.385548
1997.1937029,0.901641,-0.385796
1997.1964408,0.90062,-0.386044
1997.1991786,0.89956,-0.386292
1997.2019165,0.898538,-0.38654
1997.2046543,0.897516,-0.386788
1997.2073922,0.896455,-0.387036
1997.21013,0.895431,-0.387284
1997.2128679,0.894407,-0.387532
1997.2156057,0.893344,-0.38778
1997.2183436,0.892319,-0.388028
1997.2210815,0.891255,-0.388276
1997.2238193,0.890229,-0.388524
1997.2265572,0.889203,-0.388773
1997.229295,0.888137,-0.389021
1997.2320329,0.88711,-0.389269
1997.2347707,0.886082,-0.389517
1997.2375086,0.885015,-0.389765
1997.2402464,0.883986,-0.390013
1997.2429843,0.882918,-0.390261
1997.2457221,0.881888,-0.390509
1997.24846,0.880858,-0.390757
1997.2511978,0.879789,-0.391005
1997.2539357,0.878757,-0.391254
1997.2566735,0.877687,-0.391502
1997.2594114,0.876655,-0.39175
1997.2621492,0.875623,-0.391998
1997.2648871,0.874551,-0.392246
1997.2676249,0.873518,-0.392494
1997.2703628,0.872484,-0.392742
1997.2731006,0.871412,-0.392991
1997.2758385,0.870377,-0.393239
1997.2785763,0.869304,-0.393487
1997.2813142,0.868268,-0.393735
1997.284052,0.867232,-0.393983
1997.2867899,0.866158,-0.394231
1997.2895277,0.865121,-0.39448
1997.2922656,0.864084,-0.394728
1997.2950034,0.863009,-0.394976
1997.2977413,0.861971,-0.395224
1997.3004791,0.860895,-0.395472
1997.303217,0.859856,-0.395721
1997.3059548,0.858818,-0.395969
1997.3086927,0.85774,-0.396217
1997.3114305,0.856701,-0.396465
1997.3141684,0.855661,-0.396714
1997.3169062,0.854583,-0.396962
1997.3196441,0.853542,-0.39721
1997.3223819,0.852463,-0.397458
1997.3251198,0.851422,-0.397707
1997.3278576,0.850381,-0.397955
1997.3305955,0.849301,-0.398203
1997.3333333,0.848259,-0.398451
1997.3360712,0.847179,-0.3987
1997.338809,0.846136,-0.398948
1997.3415469,0.845094,-0.399196
1997.3442847,0.844012,-0.399444
1997.3470226,0.842969,-0.399693
1997.3497604,0.841925,-0.399941
1997.3524983,0.840843,-0.400189
1997.3552361,0.839799,-0.400438
1997.357974,0.838716,-0.400686
1997.3607118,0.837672,-0.400934
1997.3634497,0.836627,-0.401183
1997.3661875,0.835544,-0.401431
1997.3689254,0.834499,-0.401679
1997.3716632,0.833453,-0.401928
1997.3744011,0.832369,-0.402176
1997.3771389,0.831323,-0.402424
1997.3798768,0.830239,-0.402673
1997.3826146,0.829192,-0.402921
1997.3853525,0.828146,-0.403169
1997.3880903,0.827061,-0.403418
1997.3908282,0.826014,-0.403666
1997.3935661,0.824967,-0.403914
1997.3963039,0.823881,-0.404163
1997.3990418,0.822834,-0.404411
1997.4017796,0.821748,-0.404659
1997.4045175,0.8207,-0.404908
1997.4072553,0.819653,-0.405156
1997.4099932,0.818566,-0.405405
1997.412731,0.817518,-0.405653
1997.4154689,0.816431,-0.405901
1997.4182067,0.815383,-0.40615
1997.4209446,0.814335,-0.406398
1997.4236824,0.813247,-0.406646
1997.4264203,0.812199,-0.406895
1997.4291581,0.81115,-0.407143
1997.431896,0.810062,-0.407392
1997.4346338,0.809013,-0.40764
1997.4373717,0.807926,-0.407889
1997.4401095,0.806877,-0.408137
1997.4428474,0.805827,-0.408385
1997.4455852,0.804739,-0.408634
1997.4483231,0.80369,-0.408882
1997.4510609,0.802641,-0.409131
1997.4537988,0.801552,-0.409379
1997.4565366,0.800503,-0.409628
1997.4592745,0.799414,-0.409876
1997.4620123,0.798365,-0.410124
1997.4647502,0.797315,-0.410373
1997.467488,0.796226,-0.410621
1997.4702259,0.795177,-0.41087
1997.4729637,0.794127,-0.411118
1997.4757016,0.793038,-0.411367
1997.4784394,0.791988,-0.411615
1997.4811773,0.7909,-0.411864
1997.4839151,0.78985,-0.412112
1997.486653,0.7888,-0.412361
1997.4893908,0.787711,-0.412609
1997.4921287,0.786662,-0.412858
1997.4948665,0.785573,-0.413106
1997.4976044,0.784523,-0.413355
1997.5003422,0.783473,-0.413603
1997.5030801,0.782385,-0.413852
1997.5058179,0.781335,-0.4141
1997.5085558,0.780285,-0.414349
1997.5112936,0.779197,-0.414597
1997.5140315,0.778147,-0.414846
1997.5167693,0.777059,-0.415094
1997.5195072,0.77601,-0.415343
1997.522245,0.77496,-0.415591
1997.5249829,0.773872,-0.41584
1997.5277207,0.772823,-0.416088
1997.5304586,0.771774,-0.416337
1997.5331964,0.770686,-0.416585
1997.5359343,0.769637,-0.416834
1997.5386721,0.768549,-0.417082
1997.54141,0.7675,-0.417331
1997.5441478,0.766452,-0.41758
1997.5468857,0.765364,-0.417828
1997.5496235,0.764316,-0.418077
1997.5523614,0.763267,-0.418325
1997.5550992,0.76218,-0.418574
1997.5578371,0.761132,-0.418822
1997.5605749,0.760046,-0.419071
1997.5633128,0.758998,-0.419319
1997.5660507,0.75795,-0.419568
1997.5687885,0.756864,-0.419817
1997.5715264,0.755817,-0.420065
1997.5742642,0.754731,-0.420314
1997.5770021,0.753684,-0.420562
1997.5797399,0.752637,-0.420811
1997.5824778,0.751551,-0.421059
1997.5852156,0.750505,-0.421308
1997.5879535,0.749459,-0.421557
1997.5906913,0.748374,-0.421805
1997.5934292,0.747328,-0.422054
1997.596167,0.746244,-0.422302
1997.5989049,0.745198,-0.422551
1997.6016427,0.744153,-0.4228
1997.6043806,0.743069,-0.423048
1997.6071184,0.742024,-0.423297
1997.6098563,0.74098,-0.423545
1997.6125941,0.739897,-0.423794
1997.615332,0.738853,-0.424043
1997.6180698,0.73777,-0.424291
1997.6208077,0.736726,-0.42454
1997.6235455,0.735683,-0.424788
1997.6262834,0.734601,-0.425037
1997.6290212,0.733559,-0.425286
1997.6317591,0.732516,-0.425534
1997.6344969,0.731435,-0.425783
1997.6372348,0.730393,-0.426032
1997.6399726,0.729313,-0.42628
1997.6427105,0.728271,-0.426529
1997.6454483,0.72723,-0.426777
1997.6481862,0.726151,-0.427026
1997.650924,0.72511,-0.427275
1997.6536619,0.72407,-0.427523
1997.6563997,0.722992,-0.427772
1997.6591376,0.721952,-0.428021
1997.6618754,0.720875,-0.428269
1997.6646133,0.719836,-0.428518
1997.6673511,0.718797,-0.428766
1997.670089,0.71772,-0.429015
1997.6728268,0.716683,-0.429264
1997.6755647,0.715607,-0.429512
1997.6783025,0.71457,-0.429761
1997.6810404,0.713533,-0.43001
1997.6837782,0.712458,-0.430258
1997.6865161,0.711422,-0.430507
1997.6892539,0.710386,-0.430756
1997.6919918,0.709313,-0.431004
1997.6947296,0.708278,-0.431253
1997.6974675,0.707205,-0.431502
1997.7002053,0.706171,-0.43175
1997.7029432,0.705137,-0.431999
1997.705681,0.704065,-0.432248
1997.7084189,0.703033,-0.432496
1997.7111567,0.702,-0.432745
1997.7138946,0.70093,-0.432994
1997.7166324,0.699898,-0.433242
1997.7193703,0.698829,-0.433491
1997.7221081,0.697798,-0.43374
1997.724846,0.696768,-0.433988
1997.7275838,0.6957,-0.434237
1997.7303217,0.694671,-0.434486
1997.7330595,0.693642,-0.434734
1997.7357974,0.692575,-0.434983
1997.7385352,0.691547,-0.435232
1997.7412731,0.690482,-0.43548
1997.744011,0.689455,-0.435729
1997.7467488,0.688428,-0.435978
1997.7494867,0.687364,-0.436226
1997.7522245,0.686339,-0.436475
1997.7549624,0.685276,-0.436724
1997.7577002,0.684251,-0.436973
1997.7604381,0.683227,-0.437221
1997.7631759,0.682166,-0.43747
1997.7659138,0.681143,-0.437719
1997.7686516,0.68012,-0.437967
1997.7713895,0.679061,-0.438216
1997.7741273,0.678039,-0.438465
1997.7768652,0.676981,-0.438713
1997.779603,0.67596,-0.438962
1997.7823409,0.674941,-0.439211
1997.7850787,0.673884,-0.439459
1997.7878166,0.672865,-0.439708
1997.7905544,0.671847,-0.439957
1997.7932923,0.670792,-0.440206
1997.7960301,0.669775,-0.440454
1997.798768,0.668721,-0.440703
1997.8015058,0.667705,-0.440952
1997.8042437,0.66669,-0.4412
1997.8069815,0.665638,-0.441449
1997.8097194,0.664624,-0.441698
1997.8124572,0.663611,-0.441946
1997.8151951,0.662561,-0.442195
