meander_id,tributario,decada,temp_C,precip_mm,glacier_index,ndvi,meltwater_AMB,discharge_Q,sediment_Qs,migration_m_yr,migration_norm,RPMI
LTR_M029,LTR,2000s,-0.35,20.1,21.35,0.193,-0.00316,165.65,1.05,1.66,0.032,0.003
LTR_M030,LTR,2000s,-0.35,20.1,21.35,0.193,-0.00316,165.65,1.05,2.59,0.073,0.0067
LTR_M031,LTR,2000s,-0.35,20.1,21.35,0.193,-0.00316,165.65,1.05,1.58,0.036,0.0033
LTR_M032,LTR,2000s,-0.31,20.34,21.35,0.193,-0.00316,165.65,1.05,3.32,0.072,0.0066
LTR_M033,LTR,2000s,-0.31,20.34,21.35,0.193,-0.00316,165.65,1.05,2.31,0.044,0.004
LTR_M034,LTR,2000s,-0.31,20.34,21.35,0.193,-0.00317,165.65,1.05,2.08,0.047,0.0043
LTR_M035,LTR,2000s,-0.29,20.25,21.35,0.193,-0.00317,165.65,1.05,2.01,0.034,0.0031
LTR_M036,LTR,2000s,-0.33,20.4,21.35,0.193,-0.00317,165.65,1.05,2.45,0.04,0.0036
LTR_M037,LTR,2000s,-0.33,20.4,21.35,0.193,-0.00318,165.65,1.05,1.61,0.026,0.0024
LTR_M038,LTR,2000s,-0.33,20.4,21.35,0.193,-0.00318,165.65,1.05,0.63,0.015,0.0013
LTR_M039,LTR,2000s,-0.33,20.4,21.35,0.193,-0.00318,165.65,1.05,6.17,0.147,0.0134
LTR_M040,LTR,2000s,-0.34,20.65,21.35,0.193,-0.00318,165.65,1.05,3.88,0.074,0.0067
LTR_M041,LTR,2000s,-0.34,20.65,21.35,0.193,-0.00318,165.65,1.05,1.06,0.022,0.002
LTR_M061,LTR,2000s,-0.31,21.68,21.35,0.193,-0.00324,165.65,1.05,0.6,0.012,0.0011
LTR_M062,LTR,2000s,-0.36,21.76,21.35,0.193,-0.00324,165.65,1.05,0.93,0.019,0.0017
LTR_M063,LTR,2000s,-0.21,21.83,21.35,0.193,-0.00324,165.65,1.05,0.8,0.017,0.0016
LTR_M064,LTR,2000s,-0.21,21.83,21.35,0.193,-0.00324,165.65,1.05,0.99,0.026,0.0023
LTR_M065,LTR,2000s,-0.21,21.83,21.35,0.193,-0.00324,165.65,1.05,1.2,0.017,0.0016
LTR_M066,LTR,2000s,-0.21,21.83,21.35,0.193,-0.00324,165.65,1.05,0.99,0.015,0.0014
LTR_M067,LTR,2000s,-0.29,21.83,21.35,0.193,-0.00323,165.65,1.05,1.25,0.031,0.0029
LTR_M068,LTR,2000s,-0.29,21.83,21.35,0.193,-0.00323,165.65,1.05,1.46,0.046,0.0042
LTR_M069,LTR,2000s,-0.29,21.83,21.35,0.193,-0.00323,165.65,1.05,1.87,0.061,0.0056
LTR_M070,LTR,2000s,-0.29,21.83,21.35,0.193,-0.00323,165.65,1.05,1.53,0.049,0.0044
LTR_M071,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00323,165.65,1.05,0.72,0.022,0.002
LTR_M072,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,1.09,0.036,0.0033
LTR_M073,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,0.62,0.018,0.0016
LTR_M074,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,1.53,0.042,0.0038
LTR_M075,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,1.09,0.041,0.0037
LTR_M076,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,1.55,0.057,0.0051
LTR_M077,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,0.81,0.032,0.003
LTR_M078,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,1.3,0.043,0.0039
LTR_M079,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,1.04,0.03,0.0028
LTR_M080,LTR,2000s,-0.15,21.99,21.35,0.193,-0.00322,165.65,1.05,0.99,0.03,0.0027
LTR_M081,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,0.86,0.028,0.0026
LTR_M082,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,1.08,0.041,0.0037
LTR_M083,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,0.95,0.033,0.003
LTR_M084,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,1.05,0.039,0.0035
LTR_M085,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,1.11,0.027,0.0024
LTR_M086,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,0.72,0.017,0.0016
LTR_M087,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,1.86,0.052,0.0047
LTR_M088,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,0.89,0.026,0.0023
LTR_M089,LTR,2000s,-0.1,22.23,21.35,0.193,-0.00322,165.65,1.05,1.55,0.047,0.0043
LTR_M090,LTR,2000s,-0.07,22.31,21.35,0.193,-0.00322,165.65,1.05,1.14,0.035,0.0032
LTR_M091,LTR,2000s,-0.07,22.31,21.35,0.193,-0.00322,165.65,1.05,0.93,0.027,0.0025
LTR_M092,LTR,2000s,-0.05,22.46,21.35,0.193,-0.00321,165.65,1.05,1.51,0.035,0.0032
LTR_M093,LTR,2000s,-0.05,22.46,21.35,0.193,-0.00321,165.65,1.05,1.19,0.024,0.0022
LTR_M094,LTR,2000s,-0.05,22.46,21.35,0.193,-0.00321,165.65,1.05,1.33,0.023,0.0021
LTR_M095,LTR,2000s,-0.06,22.39,21.35,0.193,-0.00321,165.65,1.05,1.32,0.026,0.0023
LTR_M096,LTR,2000s,-0.06,22.39,21.35,0.193,-0.00321,165.65,1.05,1.01,0.019,0.0017
LTR_M097,LTR,2000s,-0.06,22.39,21.35,0.193,-0.00321,165.65,1.05,1.51,0.026,0.0023
LTR_M098,LTR,2000s,-0.19,21.99,21.35,0.193,-0.00321,165.65,1.05,0.7,0.01,0.0009
LTR_M099,LTR,2000s,-0.15,22.23,21.35,0.193,-0.00324,165.65,1.05,1.08,0.028,0.0025
LTR_M100,LTR,2000s,-0.15,22.23,21.35,0.193,-0.00324,165.65,1.05,1.62,0.028,0.0026
LTR_M101,LTR,2000s,-0.15,22.31,21.35,0.193,-0.00324,165.65,1.05,1.37,0.027,0.0025
LTR_M102,LTR,2000s,-0.15,22.31,21.35,0.193,-0.00324,165.65,1.05,1.29,0.03,0.0027
LTR_M103,LTR,2000s,-0.15,22.31,21.35,0.193,-0.00323,165.65,1.05,1.26,0.029,0.0026
LTR_M104,LTR,2000s,-0.15,22.31,21.35,0.193,-0.00323,165.65,1.05,1.01,0.024,0.0021
LTR_M105,LTR,2000s,-0.07,22.31,21.35,0.193,-0.00323,165.65,1.05,1.94,0.046,0.0042
LTR_M106,LTR,2000s,-0.13,22.39,21.35,0.193,-0.00323,165.65,1.05,1.21,0.023,0.0021
LTR_M107,LTR,2000s,-0.05,22.46,21.35,0.193,-0.00322,165.65,1.05,1.9,0.028,0.0025
LTR_M108,LTR,2000s,-0.05,22.46,21.35,0.193,-0.00322,165.65,1.05,1.02,0.011,0.001
LTR_M109,LTR,2000s,-0.05,22.46,21.35,0.193,-0.00321,165.65,1.05,1.29,0.019,0.0017
LTR_M110,LTR,2000s,0.0,22.46,21.35,0.193,-0.0032,165.65,1.05,1.51,0.015,0.0014
LTR_M111,LTR,2000s,-0.01,22.38,21.35,0.193,-0.00319,165.65,1.05,1.14,0.014,0.0013
LTR_M112,LTR,2000s,0.06,22.38,21.35,0.193,-0.00319,165.65,1.05,1.02,0.013,0.0012
LTR_M113,LTR,2000s,0.06,22.38,21.35,0.193,-0.00318,165.65,1.05,3.86,0.056,0.005
LTR_M114,LTR,2000s,0.12,22.38,21.35,0.193,-0.00318,165.65,1.05,3.31,0.041,0.0037
LTR_M115,LTR,2000s,0.12,22.38,21.35,0.193,-0.00317,165.65,1.05,1.32,0.019,0.0017
LTR_M116,LTR,2000s,0.08,22.3,21.35,0.193,-0.00316,165.65,1.05,1.83,0.02,0.0019
LTR_M117,LTR,2000s,0.21,22.38,21.35,0.193,-0.00316,165.65,1.05,1.67,0.022,0.002
LTR_M118,LTR,2000s,0.21,22.38,21.35,0.193,-0.00315,165.65,1.05,0.9,0.011,0.001
LTR_M119,LTR,2000s,0.27,22.46,21.35,0.193,-0.00314,165.65,1.05,0.93,0.017,0.0016
LTR_M120,LTR,2000s,0.28,22.54,21.35,0.193,-0.00314,165.65,1.05,1.39,0.029,0.0026
LTR_M121,LTR,2000s,0.28,22.54,21.35,0.193,-0.00313,165.65,1.05,1.03,0.018,0.0016
LTR_M122,LTR,2000s,0.32,22.46,21.35,0.193,-0.00313,165.65,1.05,1.95,0.025,0.0023
LTR_M123,LTR,2000s,0.33,22.69,21.35,0.193,-0.00313,165.65,1.05,1.62,0.028,0.0026
LTR_M124,LTR,2000s,0.33,22.69,21.35,0.193,-0.00312,165.65,1.05,1.27,0.014,0.0013
LTR_M125,LTR,2000s,0.33,22.69,21.35,0.193,-0.00312,165.65,1.05,1.41,0.014,0.0013
LTR_M126,LTR,2000s,0.35,22.69,21.35,0.193,-0.00311,165.65,1.05,0.78,0.012,0.0011
LTR_M127,LTR,2000s,0.34,22.77,21.35,0.193,-0.00311,165.65,1.05,1.28,0.017,0.0015
LTR_M128,LTR,2000s,0.34,22.77,21.35,0.193,-0.0031,165.65,1.05,0.76,0.011,0.0012
RTR_M01,RTR,2000s,0.54,27.94,21.35,0.193,-0.00291,165.65,1.05,0.64,0.015,0.0014
RTR_M02,RTR,2000s,0.39,27.6,21.35,0.193,-0.0029,165.65,1.05,0.9,0.028,0.0025
RTR_M03,RTR,2000s,0.39,27.6,21.35,0.193,-0.0029,165.65,1.05,0.45,0.01,0.0009
RTR_M04,RTR,2000s,0.39,27.6,21.35,0.193,-0.0029,165.65,1.05,0.56,0.016,0.0014
RTR_M05,RTR,2000s,0.55,27.77,21.35,0.193,-0.0029,165.65,1.05,0.41,0.016,0.0015
RTR_M06,RTR,2000s,0.55,27.77,21.35,0.193,-0.0029,165.65,1.05,0.59,0.018,0.0017
RTR_M07,RTR,2000s,0.55,27.77,21.35,0.193,-0.00291,165.65,1.05,0.61,0.012,0.0011
RTR_M08,RTR,2000s,0.56,27.61,21.35,0.193,-0.00291,165.65,1.05,0.39,0.011,0.001
RTR_M09,RTR,2000s,0.56,27.61,21.35,0.193,-0.00291,165.65,1.05,0.44,0.012,0.0011
RTR_M10,RTR,2000s,0.56,27.61,21.35,0.193,-0.00291,165.65,1.05,0.44,0.016,0.0015
RTR_M11,RTR,2000s,0.56,27.61,21.35,0.193,-0.00291,165.65,1.05,0.35,0.011,0.001
RTR_M12,RTR,2000s,0.56,27.61,21.35,0.193,-0.00291,165.65,1.05,0.42,0.013,0.0012
RTR_M13,RTR,2000s,0.56,27.61,21.35,0.193,-0.00291,165.65,1.05,0.59,0.019,0.0017
RTR_M14,RTR,2000s,0.55,27.61,21.35,0.193,-0.00291,165.65,1.05,0.69,0.023,0.0021
RTR_M15,RTR,2000s,0.55,27.61,21.35,0.193,-0.00291,165.65,1.05,0.83,0.023,0.0021
RTR_M16,RTR,2000s,0.55,27.61,21.35,0.193,-0.00291,165.65,1.05,0.66,0.016,0.0014
RTR_M17,RTR,2000s,0.56,27.62,21.35,0.193,-0.00291,165.65,1.05,1.18,0.027,0.0025
RTR_M18,RTR,2000s,0.5,27.12,21.35,0.193,-0.00291,165.65,1.05,0.71,0.015,0.0014
RTR_M19,RTR,2000s,0.5,27.12,21.35,0.193,-0.00291,165.65,1.05,0.98,0.02,0.0018
RTR_M20,RTR,2000s,0.5,27.12,21.35,0.193,-0.00291,165.65,1.05,0.64,0.016,0.0015
RTR_M21,RTR,2000s,0.5,27.12,21.35,0.193,-0.00291,165.65,1.05,0.76,0.018,0.0016
RTR_M22,RTR,2000s,0.54,27.45,21.35,0.193,-0.00292,165.65,1.05,0.63,0.013,0.0015
RTR_M23,RTR,2000s,0.33,26.96,21.35,0.193,-0.00292,165.65,1.05,0.71,0.019,0.0022
RTR_M24,RTR,2000s,0.55,27.13,21.35,0.193,-0.00292,165.65,1.05,1.71,0.022,0.0025
RTR_M25,RTR,2000s,0.55,27.13,21.35,0.193,-0.00292,165.65,1.05,1.14,0.026,0.0029
RTR_M26,RTR,2000s,0.55,27.13,21.35,0.193,-0.00293,165.65,1.05,1.78,0.04,0.0036
RTR_M27,RTR,2000s,0.45,27.05,21.35,0.193,-0.00293,165.65,1.05,1.51,0.024,0.0022
RTR_M28,RTR,2000s,0.45,27.05,21.35,0.193,-0.00293,165.65,1.05,3.09,0.049,0.0045
RTR_M29,RTR,2000s,0.45,27.05,21.35,0.193,-0.00293,165.65,1.05,2.18,0.041,0.0038
RTR_M31,RTR,2000s,0.44,26.59,21.35,0.193,-0.00294,165.65,1.05,2.23,0.043,0.0039
RTR_M32,RTR,2000s,0.44,26.59,21.35,0.193,-0.00293,165.65,1.05,0.42,0.009,0.0008
RTR_M33,RTR,2000s,0.49,26.59,21.35,0.193,-0.00294,165.65,1.05,1.1,0.021,0.0019
RTR_M34,RTR,2000s,0.52,26.51,21.35,0.193,-0.00294,165.65,1.05,2.54,0.044,0.004
RTR_M35,RTR,2000s,0.52,26.51,21.35,0.193,-0.00294,165.65,1.05,1.09,0.021,0.0024
RTR_M37,RTR,2000s,0.53,26.35,21.35,0.193,-0.00294,165.65,1.05,0.84,0.008,0.0009
RTR_M38,RTR,2000s,0.53,26.35,21.35,0.193,-0.00294,165.65,1.05,0.69,0.011,0.001
RTR_M39,RTR,2000s,0.45,25.8,21.35,0.193,-0.00294,165.65,1.05,0.63,0.008,0.0007
RTR_M40,RTR,2000s,0.59,25.79,21.35,0.193,-0.00293,165.65,1.05,0.86,0.011,0.001
RTR_M41,RTR,2000s,0.58,25.8,21.35,0.193,-0.00293,165.65,1.05,1.49,0.028,0.0025
RTR_M42,RTR,2000s,0.58,25.8,21.35,0.193,-0.00293,165.65,1.05,0.48,0.011,0.001
RTR_M44,RTR,2000s,0.63,25.64,21.35,0.193,-0.00291,165.65,1.05,,,
RTR_M45,RTR,2000s,0.63,25.64,21.35,0.193,-0.00291,165.65,1.05,0.77,0.011,0.001
RTR_M46,RTR,2000s,0.64,25.63,21.35,0.193,-0.0029,165.65,1.05,1.04,0.011,0.001
RTR_M47,RTR,2000s,0.62,25.39,21.35,0.193,-0.00288,165.65,1.05,0.96,0.009,0.0008
RTR_M48,RTR,2000s,0.62,25.39,21.35,0.193,-0.00288,165.65,1.05,1.63,0.015,0.0014
RTR_M49,RTR,2000s,0.61,25.32,21.35,0.193,-0.00286,165.65,1.05,0.77,0.007,0.0006
RTR_M50,RTR,2000s,0.57,25.24,21.35,0.193,-0.00285,165.65,1.05,1.18,0.007,0.0007
RTR_M51,RTR,2000s,0.58,25.55,21.35,0.193,-0.00284,165.65,1.05,0.86,0.005,0.0005
RTR_M52,RTR,2000s,0.58,25.0,21.35,0.193,-0.00283,165.65,1.05,0.67,0.004,0.0004
RTR_M53,RTR,2000s,0.59,25.0,21.35,0.193,-0.00283,165.65,1.05,1.43,0.022,0.002
CR_M001,CR,2000s,0.1,19.59,21.35,0.193,-0.00265,165.65,1.05,0.78,0.02,0.002
CR_M002,CR,2000s,0.1,19.59,21.35,0.193,-0.00265,165.65,1.05,0.76,0.014,0.0014
CR_M003,CR,2000s,0.1,19.59,21.35,0.193,-0.00264,165.65,1.05,1.03,0.025,0.0025
CR_M004,CR,2000s,0.1,19.59,21.35,0.193,-0.00264,165.65,1.05,0.95,0.014,0.0014
CR_M005,CR,2000s,0.02,19.59,21.35,0.193,-0.00264,165.65,1.05,1.17,0.024,0.0024
CR_M006,CR,2000s,0.12,19.58,21.35,0.193,-0.00263,165.65,1.05,0.66,0.015,0.0015
CR_M007,CR,2000s,0.12,19.58,21.35,0.193,-0.00263,165.65,1.05,0.96,0.016,0.0016
CR_M029,CR,2000s,0.37,19.76,21.35,0.193,-0.00259,165.65,1.05,3.44,0.082,0.0082
CR_M030,CR,2000s,0.37,19.76,21.35,0.193,-0.00258,165.65,1.05,1.3,0.026,0.0026
CR_M031,CR,2000s,0.37,19.76,21.35,0.193,-0.00258,165.65,1.05,2.43,0.053,0.0053
CR_M032,CR,2000s,0.4,19.59,21.35,0.193,-0.00258,165.65,1.05,1.15,0.021,0.0021
CR_M033,CR,2000s,0.4,19.59,21.35,0.193,-0.00257,165.65,1.05,1.88,0.036,0.0036
CR_M034,CR,2000s,0.4,19.59,21.35,0.193,-0.00257,165.65,1.05,1.14,0.026,0.0026
CR_M035,CR,2000s,0.42,19.68,21.35,0.193,-0.00257,165.65,1.05,1.38,0.022,0.0022
CR_M036,CR,2000s,0.42,19.68,21.35,0.193,-0.00256,165.65,1.05,2.18,0.063,0.0063
CR_M037,CR,2000s,0.42,19.68,21.35,0.193,-0.00256,165.65,1.05,0.74,0.01,0.001
CR_M038,CR,2000s,0.42,19.68,21.35,0.193,-0.00256,165.65,1.05,0.72,0.016,0.0016
CR_M039,CR,2000s,0.42,19.68,21.35,0.193,-0.00256,165.65,1.05,1.57,0.032,0.0032
CR_M040,CR,2000s,0.43,19.59,21.35,0.193,-0.00255,165.65,1.05,0.98,0.019,0.0019
CR_M041,CR,2000s,0.43,19.59,21.35,0.193,-0.00255,165.65,1.05,0.96,0.018,0.0018
CR_M042,CR,2000s,0.43,19.59,21.35,0.193,-0.00255,165.65,1.05,1.52,0.031,0.0031
CR_M043,CR,2000s,0.43,19.59,21.35,0.193,-0.00255,165.65,1.05,0.97,0.022,0.0022
CR_M044,CR,2000s,0.43,19.59,21.35,0.193,-0.00255,165.65,1.05,1.64,0.031,0.0031
CR_M045,CR,2000s,0.42,19.49,21.35,0.193,-0.00254,165.65,1.05,1.07,0.025,0.0025
CR_M046,CR,2000s,0.42,19.49,21.35,0.193,-0.00254,165.65,1.05,1.42,0.027,0.0027
CR_M047,CR,2000s,0.47,19.65,21.35,0.193,-0.00254,165.65,1.05,7.93,0.142,0.0179
CR_M048,CR,2000s,0.47,19.55,21.35,0.193,-0.00253,165.65,1.05,0.88,0.021,0.0021
CR_M049,CR,2000s,0.47,19.55,21.35,0.193,-0.00253,165.65,1.05,,,
CR_M050,CR,2000s,0.47,19.55,21.35,0.193,-0.00253,165.65,1.05,1.25,0.033,0.0042
CR_M051,CR,2000s,0.47,19.55,21.35,0.193,-0.00253,165.65,1.05,1.66,0.038,0.0038
CR_M052,CR,2000s,0.47,19.55,21.35,0.193,-0.00253,165.65,1.05,0.83,0.019,0.0019
CR_M053,CR,2000s,0.45,19.46,21.35,0.193,-0.00253,165.65,1.05,1.62,0.037,0.0037
CR_M054,CR,2000s,0.45,19.46,21.35,0.193,-0.00252,165.65,1.05,1.48,0.031,0.0031
CR_M055,CR,2000s,0.45,19.46,21.35,0.193,-0.00252,165.65,1.05,1.18,0.024,0.0024
CR_M056,CR,2000s,0.5,19.53,21.35,0.193,-0.00251,165.65,1.05,1.2,0.024,0.0024
CR_M057,CR,2000s,0.5,19.53,21.35,0.193,-0.00251,165.65,1.05,1.51,0.032,0.0032
CR_M058,CR,2000s,0.48,19.44,21.35,0.193,-0.00251,165.65,1.05,1.26,0.027,0.0027
CR_M059,CR,2000s,0.48,19.44,21.35,0.193,-0.00251,165.65,1.05,0.89,0.023,0.0023
CR_M060,CR,2000s,0.48,19.44,21.35,0.193,-0.00251,165.65,1.05,1.16,0.024,0.0024
CR_M061,CR,2000s,0.48,19.44,21.35,0.193,-0.0025,165.65,1.05,1.0,0.021,0.0021
CR_M073,CR,2000s,0.5,19.22,21.35,0.193,-0.00247,165.65,1.05,1.92,0.036,0.0036
CR_M074,CR,2000s,0.57,19.46,21.35,0.193,-0.00247,165.65,1.05,1.63,0.03,0.003
CR_M075,CR,2000s,0.52,19.21,21.35,0.193,-0.00246,165.65,1.05,3.75,0.072,0.0072
CR_M076,CR,2000s,0.52,19.21,21.35,0.193,-0.00246,165.65,1.05,0.75,0.015,0.0019
CR_M077,CR,2000s,0.59,19.44,21.35,0.193,-0.00246,165.65,1.05,2.4,0.051,0.0051
CR_M078,CR,2000s,0.59,19.44,21.35,0.193,-0.00246,165.65,1.05,0.69,0.014,0.0014
CR_M079,CR,2000s,0.61,19.52,21.35,0.193,-0.00246,165.65,1.05,3.35,0.059,0.0059
CR_M084,CR,2000s,0.68,19.54,21.35,0.193,-0.00242,165.65,1.05,5.55,0.11,0.011
CR_M085,CR,2000s,0.64,19.53,21.35,0.193,-0.00242,165.65,1.05,4.06,0.071,0.0071
CR_M086,CR,2000s,0.64,19.53,21.35,0.193,-0.00241,165.65,1.05,1.85,0.032,0.005
CR_M087,CR,2000s,0.5,19.34,21.35,0.193,-0.0024,165.65,1.05,1.88,0.028,0.0036
CR_M088,CR,2000s,0.5,19.34,21.35,0.193,-0.0024,165.65,1.05,2.35,0.038,0.0038
CR_M089,CR,2000s,0.6,19.64,21.35,0.193,-0.00239,165.65,1.05,1.73,0.025,0.0025
CR_M090,CR,2000s,0.52,19.45,21.35,0.193,-0.00239,165.65,1.05,2.88,0.044,0.0044
CR_M091,CR,2000s,0.58,19.73,21.35,0.193,-0.00239,165.65,1.05,1.64,0.028,0.0028
CR_M092,CR,2000s,0.58,19.73,21.35,0.193,-0.00239,165.65,1.05,1.0,0.015,0.0015
CR_M104,CR,2000s,1.41,22.42,21.35,0.193,-0.00223,165.65,1.05,1.16,0.012,0.0012
CR_M107,CR,2000s,1.49,22.76,21.35,0.193,-0.0022,165.65,1.05,1.44,0.015,0.0015
CR_M108,CR,2000s,1.52,22.94,21.35,0.193,-0.00219,165.65,1.05,1.26,0.018,0.0018
CR_M109,CR,2000s,1.52,22.83,21.35,0.193,-0.00219,165.65,1.05,4.26,0.042,0.0042
CR_M111,CR,2000s,1.53,23.09,21.35,0.193,-0.00218,165.65,1.05,1.33,0.009,0.0009
CR_M112,CR,2000s,1.53,23.09,21.35,0.193,-0.00218,165.65,1.05,8.24,0.115,0.0115
CR_M113,CR,2000s,1.54,23.1,21.35,0.193,-0.00218,165.65,1.05,3.89,0.049,0.0049
CR_M114,CR,2000s,1.56,23.11,21.35,0.193,-0.00218,165.65,1.05,1.84,0.03,0.003
CR_M115,CR,2000s,1.56,23.28,21.35,0.193,-0.00218,165.65,1.05,2.1,0.006,0.0006
CR_M116,CR,2000s,1.59,23.61,21.35,0.193,-0.00218,165.65,1.05,0.88,0.01,0.001
CR_M117,CR,2000s,1.58,23.39,21.35,0.193,-0.00217,165.65,1.05,1.25,0.014,0.0014
CR_M118,CR,2000s,1.6,23.56,21.35,0.193,-0.00216,165.65,1.05,1.22,0.021,0.0021
CR_M119,CR,2000s,1.6,23.56,21.35,0.193,-0.00216,165.65,1.05,1.42,0.028,0.0028
CR_M120,CR,2000s,1.63,23.66,21.35,0.193,-0.00216,165.65,1.05,1.63,0.024,0.0024
CR_M121,CR,2000s,1.63,23.66,21.35,0.193,-0.00216,165.65,1.05,1.03,0.007,0.0007
CR_M122,CR,2000s,1.62,23.55,21.35,0.193,-0.00216,165.65,1.05,2.16,0.038,0.0038
CR_M123,CR,2000s,1.64,23.73,21.35,0.193,-0.00216,165.65,1.05,1.85,0.034,0.0034
CR_M124,CR,2000s,1.67,23.83,21.35,0.193,-0.00216,165.65,1.05,1.41,0.019,0.0019
PR_M001,PR,2000s,2.79,32.3,7.57,0.151,-0.00759,1452.21,135.15,1.63,0.048,0.0048
PR_M002,PR,2000s,2.79,32.3,7.57,0.151,-0.0076,1452.21,135.15,3.24,0.107,0.0107
PR_M003,PR,2000s,2.84,32.29,7.57,0.151,-0.00761,1452.21,135.15,4.88,0.14,0.014
PR_M004,PR,2000s,2.88,32.56,7.57,0.151,-0.00763,1452.21,135.15,1.65,0.036,0.0036
PR_M005,PR,2000s,2.88,32.56,7.57,0.151,-0.00763,1452.21,135.15,4.87,0.121,0.0121
PR_M006,PR,2000s,2.82,32.29,7.57,0.151,-0.00764,1452.21,135.15,3.59,0.086,0.0086
PR_M007,PR,2000s,2.82,32.29,7.57,0.151,-0.00765,1452.21,135.15,1.18,0.029,0.0029
PR_M008,PR,2000s,2.9,32.56,7.57,0.151,-0.00767,1452.21,135.15,4.91,0.093,0.0093
PR_M009,PR,2000s,2.9,32.56,7.57,0.151,-0.00768,1452.21,135.15,3.35,0.036,0.0036
PR_M010,PR,2000s,2.9,32.56,7.57,0.151,-0.0077,1452.21,135.15,1.75,0.046,0.0046
PR_M011,PR,2000s,2.9,32.56,7.57,0.151,-0.00772,1452.21,135.15,0.7,0.018,0.0018
PR_M012,PR,2000s,2.9,32.81,7.57,0.151,-0.00774,1452.21,135.15,3.42,0.101,0.0101
PR_M013,PR,2000s,2.9,32.81,7.57,0.151,-0.00776,1452.21,135.15,1.73,0.037,0.0037
PR_M014,PR,2000s,2.9,32.81,7.57,0.151,-0.00776,1452.21,135.15,1.73,0.037,0.0037
PR_M015,PR,2000s,2.9,32.81,7.57,0.151,-0.00777,1452.21,135.15,,,
PR_M016,PR,2000s,2.87,32.73,7.57,0.151,-0.00779,1452.21,135.15,2.61,0.069,0.0069
PR_M017,PR,2000s,2.87,32.73,7.57,0.151,-0.00781,1452.21,135.15,3.32,0.088,0.0088
PR_M018,PR,2000s,2.95,32.89,7.57,0.151,-0.0079,1452.21,135.15,,,
PR_M019,PR,2000s,2.95,32.89,7.57,0.151,-0.00792,1452.21,135.15,1.64,0.037,0.0037
PR_M020,PR,2000s,2.9,32.88,7.57,0.151,-0.00798,1452.21,135.15,1.28,0.032,0.0032
PR_M021,PR,2000s,2.9,32.88,7.57,0.151,-0.00802,1452.21,135.15,1.16,0.022,0.0022
PR_M022,PR,2000s,2.96,33.05,7.57,0.151,-0.00806,1452.21,135.15,2.17,0.048,0.0048
PR_M023,PR,2000s,2.96,33.05,7.57,0.151,-0.00807,1452.21,135.15,2.65,0.059,0.0059
PR_M024,PR,2000s,2.96,33.2,7.57,0.151,-0.00808,1452.21,135.15,1.56,0.037,0.0047
PR_M025,PR,2000s,2.9,33.14,7.57,0.151,-0.00806,1452.21,135.15,1.51,0.035,0.0035
PR_M026,PR,2000s,2.9,33.14,7.57,0.151,-0.00806,1452.21,135.15,2.36,0.063,0.0063
PR_M027,PR,2000s,2.9,33.14,7.57,0.151,-0.00808,1452.21,135.15,1.86,0.048,0.0048
PR_M028,PR,2000s,2.88,33.37,7.57,0.151,-0.00808,1452.21,135.15,3.64,0.091,0.0091
PR_M029,PR,2000s,2.88,33.37,7.57,0.151,-0.0081,1452.21,135.15,1.91,0.049,0.0049
PR_M030,PR,2000s,2.88,33.37,7.57,0.151,-0.0081,1452.21,135.15,4.8,0.124,0.0124
PR_M031,PR,2000s,2.88,33.37,7.57,0.151,-0.00811,1452.21,135.15,1.95,0.04,0.004
PR_M032,PR,2000s,2.93,33.57,7.57,0.151,-0.00813,1452.21,135.15,2.14,0.054,0.0054
PR_M033,PR,2000s,2.93,33.57,7.57,0.151,-0.00813,1452.21,135.15,1.74,0.046,0.0046
PR_M034,PR,2000s,2.93,33.57,7.57,0.151,-0.00815,1452.21,135.15,2.03,0.039,0.0039
PR_M035,PR,2000s,2.93,33.76,7.57,0.151,-0.00818,1452.21,135.15,2.95,0.037,0.0037
PR_M036,PR,2000s,2.93,33.76,7.57,0.151,-0.00821,1452.21,135.15,,,
PR_M037,PR,2000s,2.93,33.76,7.57,0.151,-0.00823,1452.21,135.15,,,
PR_M038,PR,2000s,2.94,33.75,7.57,0.151,-0.00825,1452.21,135.15,1.9,0.027,0.0027
