condado,estado,ibd_medio_cm,grupo_ancestria
Haakon,South Dakota,0.0105850810117584,Northern Colonial
Newton,Arkansas,0.0105848378903594,Northern Colonial
San Saba,Texas,0.010582649733058,Northern Colonial
Yadkin,North Carolina,0.0105826063332337,Northern Colonial
Pike,Arkansas,0.0105747236649746,Northern Colonial
White,Georgia,0.0105745085652834,Northern Colonial
Gilmer,West Virginia,0.0105691842517944,Northern Colonial
Cullman,Alabama,0.0105594286512245,Northern Colonial
Calhoun,Florida,0.0105529380908464,Northern Colonial
Jackson,Arkansas,0.0105505417019004,Northern Colonial
Pickens,Georgia,0.010549302236894,Northern Colonial
Blount,Tennessee,0.010536843688905,Northern Colonial
Prairie,Arkansas,0.0105343408239486,Northern Colonial
Polk,North Carolina,0.0105340613337366,Northern Colonial
Cedar,Missouri,0.0105334822047501,Northern Colonial
Pointe Coupee,Louisiana,0.0105317196601591,Northern Colonial
Jackson,Tennessee,0.0105270102986272,Northern Colonial
Cherokee,Oklahoma,0.0105214314479106,Northern Colonial
Rutland,Vermont,0.0105132200919981,Northern Colonial
Mayes,Oklahoma,0.0105070779562732,Northern Colonial
Franklin,Mississippi,0.010505941229857,Northern Colonial
Walton,Georgia,0.0104992433401026,Northern Colonial
Lauderdale,Mississippi,0.0104968930474828,Northern Colonial
Somervell,Texas,0.0104803921431789,Northern Colonial
Benton,Tennessee,0.0104778321083458,Northern Colonial
Liberty,Florida,0.0104727472278489,Northern Colonial
Androscoggin,Maine,0.0104620242522772,Northern Colonial
Boyd,Kentucky,0.010461301187792,Northern Colonial
Stanly,North Carolina,0.0104586055331107,Northern Colonial
Moffat,Colorado,0.0104578139269663,Northern Colonial
Glascock,Georgia,0.010455594201927,Northern Colonial
Brooks,Georgia,0.0104517443605569,Northern Colonial
Schoolcraft,Michigan,0.010449321940842,Northern Colonial
East Baton Rouge,Louisiana,0.0104409937830671,Northern Colonial
Martin,Texas,0.0104338177780541,Northern Colonial
Walker,Georgia,0.0104269881223119,Northern Colonial
Roosevelt,New Mexico,0.0104199413043132,Northern Colonial
Taylor,Texas,0.0104199008873023,Northern Colonial
Miller,Georgia,0.0104143056255114,Northern Colonial
Hart,Georgia,0.0104073143749739,Northern Colonial
Cumberland,Tennessee,0.0103939758310398,Northern Colonial
Webster,Mississippi,0.0103922381170292,Northern Colonial
Taney,Missouri,0.0103902041404665,Northern Colonial
Owen,Kentucky,0.0103821677129204,Northern Colonial
Caldwell,Louisiana,0.0103762652925427,Northern Colonial
Knott,Kentucky,0.0103708522656832,Northern Colonial
Laurel,Kentucky,0.0103689293361572,Northern Colonial
Butler,Missouri,0.0103652920686135,Northern Colonial
McCulloch,Texas,0.0103632607535989,Northern Colonial
Stone,Mississippi,0.0103540211122492,Northern Colonial
Coosa,Alabama,0.0103504320726464,Northern Colonial
Laurens,South Carolina,0.0103295385703408,Northern Colonial
Carroll,Kentucky,0.0103287715950845,Northern Colonial
Franklin,Louisiana,0.0103227273440223,Northern Colonial
Bracken,Kentucky,0.0103222556138699,Northern Colonial
Parker,Texas,0.0103213757797866,Northern Colonial
Lyon,Kentucky,0.0103210715980565,Northern Colonial
Monroe,Alabama,0.0103138726581709,Northern Colonial
Van Buren,Tennessee,0.0103028886184862,Northern Colonial
Marion,Tennessee,0.0102953661082746,Northern Colonial
Clarke,Mississippi,0.0102859826537628,Northern Colonial
Ohio,Kentucky,0.0102780351842377,Northern Colonial
Sharp,Arkansas,0.0102743693948255,Northern Colonial
Angelina,Texas,0.0102687134642481,Northern Colonial
Giles,Tennessee,0.010268537363014,Northern Colonial
Hunt,Texas,0.0102623189568849,Northern Colonial
Morgan,Georgia,0.0102604552149711,Northern Colonial
Henderson,Tennessee,0.0102536614890265,Northern Colonial
Rhea,Tennessee,0.0102527005726597,Northern Colonial
Grant,Arkansas,0.0102505458955822,Northern Colonial
Loup,Nebraska,0.0102457238380079,Northern Colonial
Thomas,Georgia,0.0102443456600199,Northern Colonial
Franklin,North Carolina,0.010243858204888,Northern Colonial
Yell,Arkansas,0.010241742462717,Northern Colonial
Rooks,Kansas,0.0102396372449264,Northern Colonial
Johnston,North Carolina,0.0102361481411169,Northern Colonial
Macon,Tennessee,0.0102344121101757,Northern Colonial
Pierce,Georgia,0.0102290481423843,Northern Colonial
Wood,West Virginia,0.0102188736713084,Northern Colonial
Grundy,Missouri,0.0102159816016622,Northern Colonial
Wilkes,North Carolina,0.0102111370999174,Northern Colonial
Charlotte,Florida,0.0102071987012949,Northern Colonial
Lamar,Texas,0.010197933283626,Northern Colonial
Granville,North Carolina,0.0101943674225727,Northern Colonial
Erath,Texas,0.0101863753273705,Northern Colonial
Grayson,Texas,0.0101825712602999,Northern Colonial
Suwannee,Florida,0.0101784281989171,Northern Colonial
Upshur,West Virginia,0.0101745512369266,Northern Colonial
Arkansas,Arkansas,0.0101639484063687,Northern Colonial
Walthall,Mississippi,0.0101614139564848,Northern Colonial
Nolan,Texas,0.0101574549028114,Northern Colonial
Navarro,Texas,0.0101563595469091,Northern Colonial
Towns,Georgia,0.0101506778133248,Northern Colonial
Russell,Kentucky,0.0101468109516238,Northern Colonial
Hockley,Texas,0.0101422703490138,Northern Colonial
Washington,Idaho,0.0101403814247384,Northern Colonial
Garvin,Oklahoma,0.0101370484290307,Northern Colonial
Jefferson,Oklahoma,0.010135830076973,Northern Colonial
Jefferson,Illinois,0.0101345335136584,Northern Colonial
Union,Louisiana,0.0101340125092743,Northern Colonial
Columbia,Florida,0.0101312218242813,Northern Colonial
Pike,Kentucky,0.0101311974596501,Northern Colonial
Nelson,Virginia,0.0101155412645578,Northern Colonial
Hardin,Kentucky,0.0101154203579466,Northern Colonial
Henry,Kentucky,0.010114648674969,Northern Colonial
Glades,Florida,0.0101137606051734,Northern Colonial
Conway,Arkansas,0.0101107264915687,Northern Colonial
Tompkins,New York,0.0101088244688651,Northern Colonial
Andrews,Texas,0.0101077495646383,Northern Colonial
Graham,North Carolina,0.010105140314386,Northern Colonial
Panola,Texas,0.0100989882455143,Northern Colonial
Monroe,Missouri,0.0100950588244173,Northern Colonial
Jackson,Georgia,0.0100918101698746,Northern Colonial
Jasper,Texas,0.0100887360898524,Northern Colonial
Van Zandt,Texas,0.0100873521230586,Northern Colonial
Monroe,Mississippi,0.0100841754035127,Northern Colonial
Houston,Tennessee,0.0100792355545396,Northern Colonial
Jefferson,Alabama,0.010071322095811,Northern Colonial
Coffee,Tennessee,0.0100701133581079,Northern Colonial
Bedford,Tennessee,0.0100555046664543,Northern Colonial
Perry,Tennessee,0.0100547344328274,Northern Colonial
Highland,Virginia,0.0100524493061937,Northern Colonial
Hardin,Texas,0.0100500075247728,Northern Colonial
Stephens,Georgia,0.0100499907517753,Northern Colonial
St. Tammany,Louisiana,0.0100498800974904,Northern Colonial
Alpena,Michigan,0.0100407771972733,Northern Colonial
Bourbon,Kansas,0.010038808785584,Northern Colonial
Greer,Oklahoma,0.0100375329706729,Northern Colonial
DeKalb,Tennessee,0.0100330356341812,Northern Colonial
Sabine,Louisiana,0.0100317358864486,Northern Colonial
Carter,Oklahoma,0.0100305378887,Northern Colonial
Hardeman,Texas,0.0100289598108997,Northern Colonial
Logan,Kentucky,0.01002836701375,Northern Colonial
Little River,Arkansas,0.0100235849740152,Northern Colonial
Anderson,South Carolina,0.0100211960159009,Northern Colonial
Montgomery,Iowa,0.0153755229776034,Scandinavian American
Sheridan,Montana,0.0106683367890726,Scandinavian American
Howell,Missouri,0.0100441258944295,Scandinavian American
Clearwater,Minnesota,0.00717529593393416,Scandinavian American
Norman,Minnesota,0.00667209292884768,Scandinavian American
Griggs,North Dakota,0.0058081333855472,Scandinavian American
Page,Iowa,0.00563036199487542,Scandinavian American
Fillmore,Nebraska,0.0053728725877943,Scandinavian American
Story,Iowa,0.00488232034697773,Scandinavian American
Steele,North Dakota,0.00420468921880207,Scandinavian American
Meade,Kentucky,0.00419360964331326,Scandinavian American
Traill,North Dakota,0.0041424350896762,Scandinavian American
Grand Forks,North Dakota,0.00402749566716902,Scandinavian American
Williams,North Dakota,0.00397957961251195,Scandinavian American
Cavalier,North Dakota,0.0039776823266638,Scandinavian American
Citrus,Florida,0.0039221304473293,Scandinavian American
Pope,Minnesota,0.0039102962097493,Scandinavian American
Ziebach,South Dakota,0.0038673627086478,Scandinavian American
Worth,Iowa,0.0038219018382516,Scandinavian American
Yankton,South Dakota,0.00369912363902815,Scandinavian American
Isanti,Minnesota,0.00356709412366983,Scandinavian American
Kiowa,Kansas,0.0034334373455637,Scandinavian American
Stewart,Tennessee,0.00338928374948265,Scandinavian American
Benson,North Dakota,0.00334880268042366,Scandinavian American
Catron,New Mexico,0.0033100380775302,Scandinavian American
Colfax,New Mexico,0.0032997368477408,Scandinavian American
Jackson,South Dakota,0.003283439510755,Scandinavian American
Chippewa,Minnesota,0.00324814444915703,Scandinavian American
Humboldt,Iowa,0.00323092592856646,Scandinavian American
Ralls,Missouri,0.0032033037591152,Scandinavian American
Freeborn,Minnesota,0.00318342555018493,Scandinavian American
Vernon,Missouri,0.0031702908645642,Scandinavian American
Nelson,North Dakota,0.00316509158197876,Scandinavian American
Richland,North Dakota,0.00314896270575286,Scandinavian American
Hickory,Missouri,0.0031455486241891,Scandinavian American
Adams,North Dakota,0.0031265154903694,Scandinavian American
Andrews,Texas,0.0031017233781933,Scandinavian American
Shackelford,Texas,0.0030787011710526,Scandinavian American
Polk,Minnesota,0.00305494445670709,Scandinavian American
Garland,Arkansas,0.00303650737069364,Scandinavian American
Adams,Wisconsin,0.0030357960117199,Scandinavian American
Dade,Georgia,0.0030282645398855,Scandinavian American
Sargent,North Dakota,0.0030276699314119,Scandinavian American
Yellow Medicine,Minnesota,0.00302440456628405,Scandinavian American
Jefferson,Montana,0.00298684515669515,Scandinavian American
Renville,North Dakota,0.0029832462500633,Scandinavian American
Bowman,North Dakota,0.0029695699603475,Scandinavian American
Grant,Minnesota,0.00294093874402787,Scandinavian American
Elk,Kansas,0.0029254989588345,Scandinavian American
Marshall,South Dakota,0.0028984841433858,Scandinavian American
Orange,Florida,0.0028791883215592,Scandinavian American
Moody,South Dakota,0.00285304361641765,Scandinavian American
Lawrence,Indiana,0.00283528302871045,Scandinavian American
Haakon,South Dakota,0.0028231039342907,Scandinavian American
Day,South Dakota,0.00278185168141493,Scandinavian American
Walsh,North Dakota,0.00277019432736271,Scandinavian American
Valley,Idaho,0.0027661280190272,Scandinavian American
Casey,Kentucky,0.00273991140440243,Scandinavian American
Clay,Minnesota,0.00271517201115472,Scandinavian American
Marshall,Minnesota,0.00266743018220836,Scandinavian American
Van Buren,Iowa,0.0026625600698249,Scandinavian American
Mower,Minnesota,0.00263616323430337,Scandinavian American
Mecklenburg,Virginia,0.00261604356792868,Scandinavian American
Becker,Minnesota,0.00258637928082864,Scandinavian American
Perry,Arkansas,0.0025818978800939,Scandinavian American
Calloway,Kentucky,0.0025617271265251,Scandinavian American
Phillips,Montana,0.0025490812629737,Scandinavian American
Grainger,Tennessee,0.00253726306998095,Scandinavian American
Valley,Montana,0.00252604002115705,Scandinavian American
Goodhue,Minnesota,0.00251585496789077,Scandinavian American
Wilkin,Minnesota,0.0025103477778055,Scandinavian American
Yell,Arkansas,0.00249787727823978,Scandinavian American
Ward,North Dakota,0.002495193629726,Scandinavian American
Douglas,Wisconsin,0.00249477191028609,Scandinavian American
Kingsbury,South Dakota,0.0024942905797749,Scandinavian American
Winneshiek,Iowa,0.00249165889191854,Scandinavian American
Faribault,Minnesota,0.00248989462667524,Scandinavian American
Rock,Minnesota,0.00246671202660924,Scandinavian American
Chariton,Missouri,0.00245864286369845,Scandinavian American
Collingsworth,Texas,0.0024540276954012,Scandinavian American
Dallas,Arkansas,0.00244803626341135,Scandinavian American
Hubbard,Minnesota,0.00243748401049885,Scandinavian American
Jones,South Dakota,0.0024333297366294,Scandinavian American
Adams,Iowa,0.00241582663398443,Scandinavian American
Spink,South Dakota,0.00241094576379455,Scandinavian American
Deuel,South Dakota,0.0023981858502892,Scandinavian American
Ozark,Missouri,0.0023773955261538,Scandinavian American
Macon,North Carolina,0.00237151968748253,Scandinavian American
Mercer,Kentucky,0.00236712558363354,Scandinavian American
Mahnomen,Minnesota,0.0023576679718943,Scandinavian American
Rockwall,Texas,0.0023549892289261,Scandinavian American
Washington,Nebraska,0.0023440705171204,Scandinavian American
McCreary,Kentucky,0.00233077632437965,Scandinavian American
Ramsey,North Dakota,0.00232231754452763,Scandinavian American
Dallam,Texas,0.0023118423514972,Scandinavian American
Olmsted,Minnesota,0.00230706579280008,Scandinavian American
Douglas,Minnesota,0.00229404110865105,Scandinavian American
Kittson,Minnesota,0.00228085456230843,Scandinavian American
Jackson,Wisconsin,0.00228052173734675,Scandinavian American
Lincoln,Tennessee,0.002273882757902,Scandinavian American
Crow Wing,Minnesota,0.00227129248855892,Scandinavian American
Redwood,Minnesota,0.00226377388510767,Scandinavian American
Houston,Minnesota,0.00225749620981188,Scandinavian American
Hopkins,Texas,0.00225621950681657,Scandinavian American
Martin,Minnesota,0.00225572020329504,Scandinavian American
Dixon,Nebraska,0.002249388728446,Scandinavian American
Brookings,South Dakota,0.00224767016015422,Scandinavian American
Burke,North Dakota,0.0022434991382971,Scandinavian American
Middlesex,Virginia,0.0022421366955291,Scandinavian American
Genesee,New York,0.00224133995833464,Scandinavian American
Hardin,Iowa,0.00223524938001435,Scandinavian American
Idaho,Idaho,0.00223366972588455,Scandinavian American
Swisher,Texas,0.00222832546805263,Scandinavian American
Plumas,California,0.0022141959311825,Scandinavian American
Adams,Idaho,0.0022088675140242,Scandinavian American
Pierce,North Dakota,0.0021728697495961,Scandinavian American
Oconee,South Carolina,0.00217125881708167,Scandinavian American
Lake of the Woods,Minnesota,0.0021661701527899,Scandinavian American
Craig,Virginia,0.0021651107108762,Scandinavian American
Divide,North Dakota,0.00215571606437905,Scandinavian American
Tishomingo,Mississippi,0.00213296169136289,Scandinavian American
O'Brien,Iowa,0.00212630359586126,Scandinavian American
Franklin,Missouri,0.00210989046946383,Scandinavian American
Winnebago,Iowa,0.002105663604909,Scandinavian American
Lac qui Parle,Minnesota,0.00209352372070857,Scandinavian American
Elbert,Georgia,0.0020925643516007,Scandinavian American
Stark,Illinois,0.0020903291252175,Scandinavian American
Sarpy,Nebraska,0.0020890023294687,Scandinavian American
Perry,Kentucky,0.00208077807831046,Scandinavian American
Custer,Oklahoma,0.00207961283993349,Scandinavian American
Gilchrist,Florida,0.00207688268841539,Scandinavian American
Kandiyohi,Minnesota,0.0020767384871847,Scandinavian American
Nemaha,Nebraska,0.00207184793017465,Scandinavian American
Decatur,Iowa,0.00205677319484568,Scandinavian American
Union,Indiana,0.0020523208418316,Scandinavian American
Swift,Minnesota,0.00204521527914265,Scandinavian American
Mille Lacs,Minnesota,0.00203813273703417,Scandinavian American
Archer,Texas,0.0020369606052155,Scandinavian American
Stillwater,Montana,0.0020357877282719,Scandinavian American
Sublette,Wyoming,0.002032765151898,Scandinavian American
Stone,Missouri,0.00201020688125606,Scandinavian American
Union,Oregon,0.00200363040036727,Scandinavian American
Pennington,Minnesota,0.0020030724688491,Scandinavian American
McHenry,North Dakota,0.00200149094781346,Scandinavian American
Montgomery,Missouri,0.00200003455354495,Scandinavian American
Ransom,North Dakota,0.00199715480740876,Scandinavian American
Missaukee,Michigan,0.0019966258241092,Scandinavian American
Cabarrus,North Carolina,0.0019890432481082,Scandinavian American
Nicollet,Minnesota,0.0019844088587199,Scandinavian American
Doniphan,Kansas,0.0019832636546933,Scandinavian American
Minnehaha,South Dakota,0.00198166272833357,Scandinavian American
Keokuk,Iowa,0.00197644665757623,Scandinavian American
Roseau,Minnesota,0.0019748387628511,Scandinavian American
Fremont,Iowa,0.0019746850010311,Scandinavian American
Madison,Georgia,0.0019632997189385,Scandinavian American
Jackson,Kentucky,0.0019602438608331,Scandinavian American
Republic,Kansas,0.00195936050869895,Scandinavian American
Dodge,Minnesota,0.00195812067128832,Scandinavian American
Lawrence,Tennessee,0.0019477519379979,Scandinavian American
Knox,Missouri,0.0019426041163591,Scandinavian American
