estado,pais,ibd_medio_cm,grupo_ancestria
Osaka,Japan,0.0019463437104309,British Isles
Noord-Holland,Netherlands,0.00193726273261233,British Isles
Panama,Panama,0.00193324511409114,British Isles
Fukuoka,Japan,0.0019312979281412,British Isles
Presov,Slovakia,0.00189346359855584,British Isles
Portsmouth,United Kingdom,0.00189263056561164,British Isles
Diekirch,Luxembourg,0.0018916956725252,British Isles
Copperbelt,Zambia,0.001885365424091,British Isles
Kurzeme,Latvia,0.0018748607807822,British Isles
Vasternorrland,Sweden,0.0018655628879003,British Isles
Veszprem,Hungary,0.0018630631868261,British Isles
Vest-Agder,Norway,0.00186291108121593,British Isles
Toscana,Italy,0.001859441357506,British Isles
Emilia-Romagna,Italy,0.00184543314127004,British Isles
Gauteng,South Africa,0.00183664709350475,British Isles
Aargau,Switzerland,0.0018356306858803,British Isles
Nordrhein-Westfalen,Germany,0.00182850626603373,British Isles
Coastal-Karst,Slovenia,0.0018283208555001,British Isles
Grand Est,France,0.00182827121172791,British Isles
Berlin,Germany,0.0018106083282247,British Isles
Udon Thani,Thailand,0.0018093966669778,British Isles
Saint Michael,Barbados,0.0018045893146845,British Isles
Chihuahua,Mexico,0.00179679705714226,British Isles
Dubrovacko-Neretvanska,Croatia,0.0017882367786042,British Isles
Kirovohrad,Ukraine,0.001781213640864,British Isles
Noord-Brabant,Netherlands,0.00177622431702682,British Isles
Schaffhausen,Switzerland,0.0017677023449297,British Isles
Naoasaki,Japan,0.0017631453234015,British Isles
Brandenburg,Germany,0.0017560222529722,British Isles
Telemark,Norway,0.0017411158456913,British Isles
Vasterbotten,Sweden,0.00171842459165907,British Isles
Vlaanderen,Belgium,0.0017173051302606,British Isles
Cordillera Administrative,Philippines,0.0017163312795539,British Isles
Nordjylland,Denmark,0.00170918024364135,British Isles
Braga,Portugal,0.0017032137936543,British Isles
Gia Lai,Vietnam,0.0017022950154106,British Isles
Eastern Finland,Finland,0.0016988273088468,British Isles
Sumatera Barat,Indonesia,0.0016976336361254,British Isles
Western Cape,South Africa,0.00168458496459555,British Isles
Steiermark,Austria,0.00168304869754146,British Isles
South,Lebanon,0.001672478416932,British Isles
Bekaa,Lebanon,0.00166645782575703,British Isles
Neuchatel,Switzerland,0.00165984165208145,British Isles
Christ Church,Barbados,0.0016543301864769,British Isles
Baluchistan,Pakistan,0.0016542768619809,British Isles
Jawa Timur,Indonesia,0.0016485339473856,British Isles
Pais Vasco,Spain,0.00163945524947515,British Isles
Vorarlberg,Austria,0.0016317389712903,British Isles
North-central Poland,Poland,0.00162827009154232,British Isles
Midlands,Zimbabwe,0.001626029106096,British Isles
Hamburg,Germany,0.0016188567570221,British Isles
Harju,Estonia,0.001599316735404,British Isles
Gaza,Palestina,0.001588608947879,British Isles
West Pomeranian,Poland,0.0015716041372878,British Isles
Al Wadi al Jadid,Egypt,0.0015672143873951,British Isles
Wallonie,Belgium,0.0015616272025892,British Isles
Vestfold,Norway,0.0015610179677489,British Isles
Ostfold,Norway,0.0015479686877478,British Isles
Zurich,Switzerland,0.00154051331202443,British Isles
Jakarta Raya,Indonesia,0.0015372745359108,British Isles
Centre-Val de Loire,France,0.00153699758556203,British Isles
Marche,Italy,0.00152269369559656,British Isles
Alytaus,Lithuania,0.0015155660790292,British Isles
Calabria,Italy,0.00150111867749778,British Isles
Thessaly and Central Greece,Greece,0.00149292042726094,British Isles
Occitanie,France,0.00148452881561787,British Isles
More og Romsdal,Norway,0.0014752379281109,British Isles
Central Luzon,Philippines,0.00147444741141776,British Isles
Finstroem,Ã­Âland,0.0014696749036202,British Isles
Bratislava,Slovakia,0.00146813844117285,British Isles
Lucerne,Switzerland,0.0014671408256875,British Isles
San Juan-Laventille,Trinidad and Tobago,0.0014631066493031,British Isles
Subcarpathian,Poland,0.00145527730881199,British Isles
Eastern,American Samoa,0.0014448075017272,British Isles
Geneva,Switzerland,0.001444430593731,British Isles
Veneto,Italy,0.00143933360993284,British Isles
Santiago RodrÃ­guez,Dominican Republic,0.0014307754447831,British Isles
Incheon,South Korea,0.0014243643356818,British Isles
Khartoum,Sudan,0.0014229974474996,British Isles
Saint John,Barbados,0.0014223605197154,British Isles
Provence - Cote d'Azure,France,0.0014109806294851,British Isles
Kochi,Japan,0.0014098757493509,British Isles
Bourgogne,France,0.00140889165405465,British Isles
Banska Bystrica,Slovakia,0.0014083882319679,British Isles
Sabah,Malaysia,0.0014066565370944,British Isles
Aichi,Japan,0.001405372616923,British Isles
Metropolitan Manila,Philippines,0.0014035346066771,British Isles
Santa Rita,Guam,0.001394923964657,British Isles
Moravian-Silesian,Czech Republic,0.0013925227310037,British Isles
Trentino-Alto Adige,Italy,0.0013882281992298,British Isles
Yaroslavl',Russia,0.0013874963147944,British Isles
Appenzell Ausserrhoden,Switzerland,0.0013873419407155,British Isles
Vaud,Switzerland,0.0013851785658728,British Isles
Kagoshima,Japan,0.0013809013226935,British Isles
Lower Silesian,Poland,0.0013697484566642,British Isles
Oulu,Finland,0.0013696851940983,British Isles
Al Qahirah,Egypt,0.0013691246364493,British Isles
Limburg,Netherlands,0.0013458843380523,British Isles
Nara,Japan,0.0013403257946461,British Isles
Central,Fiji,0.00134019742353046,British Isles
Saint Ann,Jamaica,0.00133442679793463,British Isles
Akershus,Norway,0.00132680478106714,British Isles
Santa Catarina,Brazil,0.0013216745156183,British Isles
Attica,Greece,0.00131940534025905,British Isles
Northern Cape,South Africa,0.00131601303237598,British Isles
Krasnoyarsk,Russia,0.00131590013032226,British Isles
Paernu,Estonia,0.001312983837442,British Isles
Stockholm,Sweden,0.00131147524982639,British Isles
Lower Austria,Austria,0.0013064349115242,British Isles
Tuamasaga,Samoa,0.0013054109347249,British Isles
Cuvette,Republic of Congo,0.0013052117825796,British Isles
Manzini,Swaziland,0.0013047186312532,British Isles
Central Slovenia,Slovenia,0.0013045107640164,British Isles
Paramaribo,Suriname,0.0013036372622952,British Isles
Zacapa,Guatemala,0.0013030212782333,British Isles
Carinthia,Austria,0.00130182323532385,British Isles
Molise,Italy,0.00128973873268785,British Isles
Kaliningrad,Russia,0.001287112685387,British Isles
Chiriqui,Panama,0.0012843595347485,British Isles
Panevezio,Lithuania,0.00128399243644855,British Isles
Saint George,Saint Vincent and the Grenadines,0.0012817697805634,British Isles
La Libertad,El Salvador,0.0012752851664097,British Isles
Uppsala,Sweden,0.0012747013106381,British Isles
West Bengal,India,0.0012687193738346,British Isles
HÃ¡lshreppur,Iceland,0.0012668666767279,British Isles
New Brunswick,Canada,0.0230680348567496,Northern Colonial
Quebec,Canada,0.02116818431097,Northern Colonial
Prince Edward Island,Canada,0.0170286597381166,Northern Colonial
Louisiana,United States,0.013045029097476,Northern Colonial
Vermont,United States,0.0112553223680554,Northern Colonial
New Hampshire,United States,0.0107147322413124,Northern Colonial
Maine,United States,0.0106522646455924,Northern Colonial
Nova Scotia,Canada,0.0103137736367744,Northern Colonial
Alabama,United States,0.00974955129881704,Northern Colonial
Tennessee,United States,0.00953040802724396,Northern Colonial
Arkansas,United States,0.00948573566507881,Northern Colonial
Kentucky,United States,0.00947053035750035,Northern Colonial
Mississippi,United States,0.00914141049405974,Northern Colonial
West Virginia,United States,0.00894874733964526,Northern Colonial
Oklahoma,United States,0.00884938081591098,Northern Colonial
Central Abaco,Bahamas,0.0087651011785439,Northern Colonial
Georgia,United States,0.0087284889138309,Northern Colonial
Florida,United States,0.00863861202031694,Northern Colonial
Rhode Island,United States,0.00860288915992483,Northern Colonial
Texas,United States,0.00850714495768782,Northern Colonial
Missouri,United States,0.00836346680685802,Northern Colonial
Virginia,United States,0.0082298681960617,Northern Colonial
North Carolina,United States,0.00803817011401055,Northern Colonial
Newfoundland and Labrador,Canada,0.00783593623876023,Northern Colonial
Massachusetts,United States,0.00773968552373925,Northern Colonial
Meath,Ireland,0.00766659409303768,Northern Colonial
Lisburn and Castlereagh,United Kingdom,0.0076520393773725,Northern Colonial
Herefordshire,United Kingdom,0.0072934346671737,Northern Colonial
Grisons,Switzerland,0.0072292625837408,Northern Colonial
South Carolina,United States,0.00718125842154562,Northern Colonial
Laoighis,Ireland,0.00703841109853919,Northern Colonial
Ontario,Canada,0.00703156370808521,Northern Colonial
Indiana,United States,0.00697223570857512,Northern Colonial
East Lothian,United Kingdom,0.00696831657764844,Northern Colonial
Highland,United Kingdom,0.00688179827170659,Northern Colonial
Saskatchewan,Canada,0.00688172309616159,Northern Colonial
East Dunbartonshire,United Kingdom,0.0068748499124713,Northern Colonial
Fermanagh and Omagh,United Kingdom,0.00684150324513343,Northern Colonial
Sligo,Ireland,0.00682071729853336,Northern Colonial
Edinburgh,United Kingdom,0.0067857817352934,Northern Colonial
North Somerset,United Kingdom,0.0067857702102582,Northern Colonial
Oregon,United States,0.00676452888797919,Northern Colonial
Kansas,United States,0.00675226941906466,Northern Colonial
Mid Ulster,United Kingdom,0.00674932231792451,Northern Colonial
Darlington,United Kingdom,0.0067262216409069,Northern Colonial
Arusha,Tanzania,0.0065870461470321,Northern Colonial
Washington,United States,0.00647207209660622,Northern Colonial
Eilean Siar,United Kingdom,0.00645170834352753,Northern Colonial
Connecticut,United States,0.00644052208893263,Northern Colonial
Waterford,Ireland,0.00639501356713903,Northern Colonial
Northern Territory,Australia,0.0063413032510474,Northern Colonial
Alberta,Canada,0.00630274120545223,Northern Colonial
New York,United States,0.00628765394492808,Northern Colonial
Anglesey,United Kingdom,0.00625058752423797,Northern Colonial
Warrington,United Kingdom,0.00622426868735383,Northern Colonial
Gwynedd,United Kingdom,0.00615960820232802,Northern Colonial
Michigan,United States,0.00607266730872233,Northern Colonial
Illinois,United States,0.0060334619818677,Northern Colonial
Colorado,United States,0.00600421672884507,Northern Colonial
Roscommon,Ireland,0.00599900323772004,Northern Colonial
Idaho,United States,0.00599105948411671,Northern Colonial
Fife,United Kingdom,0.0059796898395797,Northern Colonial
Manawatu-Wanganui,New Zealand,0.00594480491144745,Northern Colonial
Moray,United Kingdom,0.00591519751660808,Northern Colonial
Cork,Ireland,0.00590184244765058,Northern Colonial
Montana,United States,0.0058812056340686,Northern Colonial
Ohio,United States,0.00587981816205113,Northern Colonial
Leitrim,Ireland,0.00586565057069241,Northern Colonial
Conwy,United Kingdom,0.0058508705447661,Northern Colonial
Pembrokeshire,United Kingdom,0.0057999181997969,Northern Colonial
Derry and Strabane,United Kingdom,0.00577070339426611,Northern Colonial
Tipperary,Ireland,0.00577002959068221,Northern Colonial
Galway,Ireland,0.00574875064541499,Northern Colonial
Mid and East Antrim,United Kingdom,0.00573654587999327,Northern Colonial
Kerry,Ireland,0.00571369347275971,Northern Colonial
Flintshire,United Kingdom,0.00569455926135023,Northern Colonial
Kildare,Ireland,0.00568884764671884,Northern Colonial
Donegal,Ireland,0.00568706616831346,Northern Colonial
Northland,New Zealand,0.0056801484430486,Northern Colonial
Causeway Coast and Glens,United Kingdom,0.0056518016549273,Northern Colonial
Bern,Switzerland,0.00564858155248967,Northern Colonial
North Lanarkshire,United Kingdom,0.00561828969261808,Northern Colonial
Westmeath,Ireland,0.00560660988642438,Northern Colonial
South Lanarkshire,United Kingdom,0.00555009145527011,Northern Colonial
Nevada,United States,0.00554223114524172,Northern Colonial
Wyoming,United States,0.00551909511894421,Northern Colonial
Offaly,Ireland,0.00551134686290687,Northern Colonial
Louth,Ireland,0.00546628010914546,Northern Colonial
Limerick,Ireland,0.00546263919998614,Northern Colonial
Inverclyde,United Kingdom,0.0054498634072425,Northern Colonial
Mayo,Ireland,0.00543512479396941,Northern Colonial
Shetland Islands,United Kingdom,0.00542781921637585,Northern Colonial
South Australia,Australia,0.0054166866628106,Northern Colonial
Scottish Borders,United Kingdom,0.00538079235893915,Northern Colonial
California,United States,0.00537527717872376,Northern Colonial
Manitoba,Canada,0.00536787496488389,Northern Colonial
Lancashire,United Kingdom,0.00532575198791367,Northern Colonial
Swansea,United Kingdom,0.00530448805606923,Northern Colonial
Stockholm,Sweden,0.00529430980995194,Northern Colonial
Antrim and Newtownabbey,United Kingdom,0.0052843551589822,Northern Colonial
Nebraska,United States,0.00525949341137381,Northern Colonial
British Columbia,Canada,0.00525208915779652,Northern Colonial
Iowa,United States,0.00523883130704241,Northern Colonial
Maryland,United States,0.00523435199763568,Northern Colonial
Waikato,New Zealand,0.00522447080566364,Northern Colonial
Bay of Plenty,New Zealand,0.0052075437043941,Northern Colonial
Obwalden,Switzerland,0.005167652432476,Northern Colonial
Denbighshire,United Kingdom,0.00516698127920133,Northern Colonial
Yukon,Canada,0.00514488640470633,Northern Colonial
Midlothian,United Kingdom,0.0051032427232506,Northern Colonial
West Dunbartonshire,United Kingdom,0.00508304688598065,Northern Colonial
Carmarthenshire,United Kingdom,0.00504420325998803,Northern Colonial
Blackburn with Darwen,United Kingdom,0.0050429432408585,Northern Colonial
Utah,United States,0.00501328621830889,Northern Colonial
Nordjylland,Denmark,0.00501325392173639,Northern Colonial
Vale of Glamorgan,United Kingdom,0.00499541035836106,Northern Colonial
Hawke's Bay,New Zealand,0.00498794916192239,Northern Colonial
Alaska,United States,0.00498517841580663,Northern Colonial
Bridgend,United Kingdom,0.004984344645652,Northern Colonial
Cambridgeshire,United Kingdom,0.00498213881895139,Northern Colonial
Arizona,United States,0.00493875669479421,Northern Colonial
North Ayrshire,United Kingdom,0.00493128339415268,Northern Colonial
South Dakota,United States,0.00492237112593405,Northern Colonial
Carlow,Ireland,0.00492215203278005,Northern Colonial
North Down and Ards,United Kingdom,0.00491681547636783,Northern Colonial
Neath Port Talbot,United Kingdom,0.00489150425895536,Northern Colonial
South Ayrshire,United Kingdom,0.00488836573409265,Northern Colonial
Trentino-Alto Adige,Italy,0.00488029005750339,Northern Colonial
Southland,New Zealand,0.0048476724789008,Northern Colonial
Iles du Vent,French Polynesia,0.0048461575119555,Northern Colonial
New Mexico,United States,0.00484523727342127,Northern Colonial
Monaghan,Ireland,0.00483708728212485,Northern Colonial
Clackmannanshire,United Kingdom,0.0048208021932894,Northern Colonial
Renfrewshire,United Kingdom,0.00481849404496187,Northern Colonial
Aberdeenshire,United Kingdom,0.00478597547633302,Northern Colonial
Merthyr Tydfil,United Kingdom,0.00478518047700056,Northern Colonial
Northamptonshire,United Kingdom,0.00477719916854464,Northern Colonial
North Yorkshire,United Kingdom,0.004770065726719,Northern Colonial
Dumfries and Galloway,United Kingdom,0.00475549849172923,Northern Colonial
Dublin,Ireland,0.00472519746916315,Northern Colonial
Cavan,Ireland,0.00469115422928416,Northern Colonial
Cumbria,United Kingdom,0.0046487157149377,Northern Colonial
Argyll and Bute,United Kingdom,0.00462803515465052,Northern Colonial
