depth_m,age_AD,CH4
376.171,449.01,676.3
376.176,448.98,675.4
376.181,448.95,674.9
376.187,448.92,674.7
376.191,448.9,674.4
376.196,448.87,675.1
376.201,448.85,675
376.206,448.82,675.7
376.212,448.79,674
376.216,448.77,673.9
376.241,448.64,673.7
376.246,448.61,674
376.251,448.58,675
376.256,448.56,676.2
376.261,448.53,676.8
376.266,448.51,678.3
376.271,448.48,680.2
376.276,448.45,681.2
376.282,448.42,682.9
376.287,448.4,682.6
376.291,448.37,683.2
376.355,448.03,684.6
376.361,448,684.4
376.365,447.98,683.3
376.37,447.96,683.6
376.375,447.93,682.7
376.38,447.91,683.1
376.385,447.89,682.6
376.39,447.86,682.6
376.395,447.83,683.9
376.4,447.81,683.3
376.404,447.79,683.6
376.409,447.76,683.8
376.414,447.74,683.7
376.419,447.71,682.8
376.425,447.69,683.1
376.43,447.66,683.1
376.434,447.64,683.3
376.44,447.61,682.1
376.444,447.59,681.6
376.449,447.57,683
376.455,447.54,681
376.46,447.51,681
376.465,447.49,680.2
376.47,447.46,680.7
376.475,447.44,681
376.479,447.42,680.8
376.484,447.4,680
376.489,447.37,679
376.494,447.34,679.3
376.499,447.32,679.8
376.504,447.3,679.5
376.509,447.27,679.6
376.513,447.25,679.1
376.518,447.23,679.3
376.523,447.2,679.5
376.528,447.18,679.6
376.533,447.15,678.2
376.539,447.13,676.4
376.544,447.1,678.3
376.549,447.07,677.6
376.554,447.05,677.6
376.558,447.03,678.2
376.563,447.01,678
376.568,446.97,677.7
376.574,446.94,678.1
376.579,446.91,677.2
376.584,446.88,678.5
376.589,446.85,677.3
376.593,446.83,678.3
376.597,446.8,678
376.602,446.77,678.3
376.607,446.74,678.6
376.613,446.71,679.3
376.618,446.68,679.3
376.622,446.66,679.4
376.628,446.62,679.3
376.633,446.59,679.7
376.638,446.57,680.2
376.643,446.53,678.8
376.648,446.5,679
376.653,446.47,678.4
376.658,446.44,678.2
376.663,446.42,678.3
376.668,446.39,678.3
376.673,446.36,675.9
376.678,446.33,675.7
376.683,446.3,675.9
376.688,446.27,674.5
376.693,446.24,675.4
376.698,446.21,675.2
376.702,446.18,674.3
376.706,446.16,674.5
376.711,446.13,674.6
376.716,446.1,674.3
376.721,446.07,674.6
376.726,446.04,674
376.731,446.01,673
376.736,445.98,673.7
376.742,445.95,672.4
376.747,445.92,671.7
376.751,445.89,672.6
376.756,445.86,671.6
376.761,445.83,671.1
376.767,445.8,671.4
376.772,445.77,672.1
376.777,445.74,672.9
376.782,445.71,670.6
376.787,445.68,671.1
376.791,445.65,672.8
376.797,445.62,673.2
376.802,445.59,674
376.807,445.56,676.6
376.812,445.53,676.9
376.817,445.5,677.9
376.822,445.47,677.2
376.827,445.44,678.4
376.831,445.41,679.2
376.837,445.38,681.5
376.842,445.35,682.8
376.847,445.32,685.9
376.853,445.29,686.9
376.858,445.26,688.7
376.862,445.23,689
376.867,445.2,688.9
376.872,445.17,690.7
376.877,445.14,690.1
376.883,445.11,690.9
376.888,445.08,690.9
376.893,445.05,692.7
376.898,445.02,692.6
376.902,444.99,693.1
376.907,444.95,694.2
376.912,444.91,695.8
376.918,444.87,694
376.923,444.83,693.3
376.928,444.79,691.8
376.932,444.75,690.5
376.937,444.72,689.1
376.942,444.68,688.4
376.948,444.64,687.5
376.953,444.59,687
376.958,444.56,688
376.963,444.52,686.4
376.968,444.48,685.5
376.973,444.44,684.9
376.978,444.4,685
376.983,444.36,683.5
376.988,444.32,683.4
376.993,444.28,682.7
376.998,444.24,682.6
377.003,444.2,681.3
377.008,444.17,682
377.013,444.13,682.5
377.018,444.09,682.9
377.023,444.06,682.4
377.028,444.01,682.4
377.033,443.97,682.6
377.038,443.94,683
377.043,443.89,682.4
377.048,443.85,683
377.054,443.8,683.3
377.059,443.76,682.5
377.063,443.72,683.1
377.068,443.69,682.2
377.073,443.64,683
377.079,443.6,683.4
377.084,443.56,682.6
377.089,443.51,682.5
377.094,443.47,683.9
377.098,443.43,684.2
377.103,443.4,684.1
377.108,443.36,683.8
377.113,443.32,683.1
377.118,443.27,682.8
377.124,443.23,682.1
377.129,443.18,683.2
377.134,443.15,683.1
377.138,443.11,684.3
377.143,443.07,682
377.149,443.02,681.4
377.154,442.98,681
377.159,442.96,682
377.163,442.93,681.5
377.168,442.9,680.8
377.173,442.88,681.4
377.179,442.85,681.1
377.184,442.82,681.5
377.188,442.79,680.3
377.193,442.76,680.4
377.199,442.73,680.2
377.204,442.7,680.7
377.209,442.67,680.1
377.215,442.65,680.2
377.22,442.62,680.1
377.225,442.59,680
377.23,442.56,680.3
377.235,442.53,679.5
377.24,442.5,679.8
377.244,442.48,679.6
377.249,442.45,679.9
377.254,442.42,679.1
377.259,442.4,680.1
377.264,442.37,680.2
377.269,442.34,680.6
377.274,442.31,680.6
377.279,442.28,681.5
377.284,442.25,681.1
377.289,442.22,681.7
377.294,442.2,681.6
377.299,442.17,682
377.304,442.14,681.3
377.31,442.11,681.6
377.315,442.08,682
377.32,442.05,681.3
377.325,442.02,681.9
377.33,442,682.2
377.334,441.98,682.1
377.339,441.95,682.9
377.344,441.93,682.5
377.349,441.91,681.9
377.355,441.88,683.1
377.36,441.85,681.8
377.365,441.83,681.9
377.37,441.81,682.1
377.375,441.78,681.6
377.38,441.76,681.4
377.385,441.74,681.4
377.389,441.72,681.2
377.395,441.69,681
377.4,441.67,681.6
377.405,441.64,681.8
377.41,441.62,682
377.416,441.59,681.4
377.421,441.57,681.9
377.426,441.54,681.3
377.431,441.52,681.3
377.436,441.5,681.8
377.441,441.47,681.9
377.445,441.45,682.6
377.45,441.43,683.8
377.455,441.41,685.7
377.46,441.38,686.2
377.466,441.35,687.9
377.471,441.33,687.4
377.476,441.31,686.8
377.48,441.29,686.7
377.486,441.26,686.6
377.491,441.24,686.2
377.495,441.21,686.7
377.501,441.19,686.6
377.506,441.17,686
377.511,441.14,685.7
377.516,441.12,685.9
377.521,441.09,685.4
377.526,441.07,686.7
377.531,441.05,687.9
377.536,441.02,688
377.541,441,688.9
377.546,440.97,689.2
377.551,440.94,688.3
377.556,440.91,687.8
377.561,440.88,687.8
377.566,440.85,687.6
377.571,440.82,688
377.576,440.79,688.1
377.581,440.76,687.8
377.586,440.72,687.8
377.591,440.69,687.4
377.596,440.66,687.3
377.601,440.63,687.4
377.606,440.6,688.3
377.611,440.57,688.2
377.616,440.54,687.5
377.621,440.51,686.8
377.626,440.48,686.4
377.631,440.45,686.2
377.636,440.42,685.1
377.641,440.39,684.6
377.646,440.36,685.6
377.651,440.33,686.9
377.656,440.3,689.2
377.661,440.26,691.4
377.667,440.23,692.4
377.672,440.2,692.7
377.677,440.17,692.1
377.682,440.14,689.3
377.687,440.11,688
377.692,440.08,687.4
377.697,440.05,687
377.702,440.02,687.5
377.707,439.99,686.7
377.712,439.96,685.9
377.717,439.92,685.8
377.722,439.89,685.1
377.727,439.86,685.8
377.732,439.83,684.8
377.737,439.8,685.2
377.742,439.77,684.3
377.747,439.73,684.1
377.752,439.7,684.4
377.757,439.67,683.8
377.762,439.64,683.6
377.767,439.61,683.4
377.772,439.57,683.8
377.777,439.54,685.2
377.782,439.51,685.6
377.787,439.48,686.6
377.792,439.45,688.2
377.797,439.41,688.4
377.802,439.38,690.2
377.807,439.35,689.5
377.812,439.32,689.7
377.817,439.29,690.1
377.822,439.26,690.2
377.827,439.22,689.9
377.832,439.19,690
377.837,439.16,690.6
377.842,439.13,690.7
377.848,439.09,691
378.07,438.03,700.7
378.074,438.01,700.3
378.078,437.99,699.4
378.083,437.96,699.4
378.087,437.92,698.8
378.092,437.89,699.4
378.096,437.86,698.2
378.1,437.83,699.1
378.104,437.8,699.4
378.109,437.76,698.9
378.113,437.73,700.2
378.118,437.69,699.6
378.123,437.66,699.4
378.128,437.62,699.3
378.132,437.59,698.6
378.136,437.56,699.1
378.14,437.53,700.1
378.145,437.5,699.3
378.149,437.46,699.2
378.154,437.42,698.4
378.159,437.39,698.2
378.163,437.36,699
378.167,437.33,698.8
378.171,437.3,698.6
378.176,437.26,699.1
378.181,437.23,699
378.186,437.19,699.5
378.19,437.16,699.5
378.194,437.13,698.8
378.198,437.1,698.2
378.202,437.07,699.1
378.207,437.03,699
378.212,436.99,699
378.217,436.97,698.7
378.221,436.94,698.5
378.225,436.92,698.4
378.229,436.89,697.6
378.234,436.87,696.7
378.238,436.84,697.7
378.243,436.81,698.8
378.247,436.79,699.9
378.252,436.76,698.9
378.256,436.73,698.6
378.261,436.7,698.9
378.266,436.67,699.6
378.27,436.65,698.7
378.274,436.63,699
378.372,436.04,697.7
378.377,436.01,698
378.382,435.98,697
378.386,435.96,697.7
378.391,435.93,696.9
378.395,435.9,696.6
378.399,435.88,696.8
378.404,435.85,695.9
378.408,435.83,695.6
378.412,435.8,694.2
378.417,435.78,694.3
378.422,435.75,694.5
378.426,435.72,692.5
378.43,435.7,692.9
378.434,435.67,692.9
378.439,435.65,693.2
378.444,435.62,691.7
378.449,435.59,691.5
378.453,435.56,690.9
378.458,435.54,690.1
378.462,435.51,690.4
378.466,435.48,689.8
378.471,435.46,690.5
378.475,435.43,692
378.479,435.41,692.3
378.483,435.38,691.8
378.488,435.36,690.7
378.492,435.33,690.7
378.497,435.3,691.4
378.501,435.28,691.8
378.506,435.25,691.6
378.511,435.22,691.6
378.515,435.19,690.8
378.52,435.17,690.5
378.524,435.14,690.8
378.529,435.12,691.6
378.533,435.09,691.7
378.538,435.06,691.4
378.542,435.04,691.3
378.547,435.01,691.5
378.551,434.99,692.9
378.555,434.97,691.9
378.56,434.94,690.8
378.564,434.92,691.2
378.568,434.9,691.7
378.573,434.87,691.5
378.578,434.85,691.2
378.582,434.83,691.7
378.586,434.81,693.2
378.614,434.67,692.3
378.66,434.43,692.6
378.665,434.41,693.9
378.67,434.38,694.3
378.676,434.35,695.5
378.681,434.33,695.6
378.686,434.3,697.4
378.691,434.28,698.1
378.696,434.25,697.1
378.701,434.23,697.8
378.706,434.2,698.5
378.711,434.18,696.6
378.716,434.15,697
378.721,434.13,697.2
378.726,434.1,695.9
378.731,434.08,694.3
378.735,434.05,695.3
378.74,434.03,694.3
378.745,434,694.5
378.75,433.97,694.7
378.755,433.94,695
378.76,433.91,695.9
378.765,433.88,694.5
378.77,433.85,694.2
378.775,433.82,693.8
378.78,433.79,692.4
378.785,433.76,691.9
378.79,433.73,691.8
378.794,433.71,692.7
378.799,433.68,691.9
378.804,433.65,692.2
378.81,433.61,691.4
378.815,433.58,690.4
378.82,433.55,690
378.825,433.52,689.2
378.83,433.49,688
378.834,433.47,687.7
378.839,433.44,686.9
378.844,433.41,687.3
378.849,433.38,686.2
378.854,433.35,685.5
378.859,433.31,685.8
378.864,433.29,686
378.869,433.26,685.6
378.874,433.23,685.1
378.879,433.2,685.6
379.013,432.54,686.9
379.018,432.52,687.4
379.022,432.5,689.5
379.027,432.48,692.2
379.032,432.46,694.1
379.036,432.44,694.8
379.041,432.41,692.8
379.046,432.39,693.2
379.05,432.37,692.1
379.054,432.35,691.9
379.059,432.33,692.8
379.063,432.31,692.3
379.068,432.29,693.2
379.073,432.27,690.6
379.077,432.25,691.1
379.082,432.23,692
379.175,431.67,688.1
379.18,431.63,688.5
379.185,431.59,688.1
379.19,431.55,688.6
379.194,431.52,686.8
379.199,431.48,687.8
379.203,431.45,688.3
379.208,431.41,689.4
379.212,431.38,688.8
379.217,431.34,690.8
379.222,431.31,690
379.226,431.27,689.3
379.231,431.23,690.3
379.236,431.2,689.9
379.24,431.16,689.7
379.245,431.12,690.1
379.25,431.09,687.9
379.255,431.05,688.6
379.259,431.02,689.4
379.263,430.98,688.8
379.268,430.94,687.7
379.272,430.9,688.5
379.277,430.86,689.2
379.282,430.82,687.6
379.286,430.78,687.8
379.291,430.73,687.3
379.296,430.69,687
379.301,430.65,687.9
379.305,430.61,687
379.309,430.58,687.1
379.314,430.54,687
379.319,430.5,688.4
379.324,430.45,687
379.329,430.41,686.8
379.333,430.37,686.7
379.338,430.33,685.9
379.342,430.29,685.1
379.347,430.25,686.4
379.352,430.21,684.8
379.356,430.17,685.4
379.361,430.13,685.7
379.366,430.08,684.9
379.371,430.04,685.5
379.375,430.01,684.3
379.379,429.98,685
379.383,429.96,686.3
379.388,429.93,686.1
379.393,429.9,686.3
379.398,429.88,686.2
379.402,429.85,685.7
379.407,429.83,686.4
379.411,429.8,686.5
379.416,429.78,688.6
379.421,429.75,686.9
379.426,429.72,688.1
379.431,429.7,687.1
379.435,429.67,687.9
379.44,429.65,686.9
379.445,429.62,688.3
379.449,429.6,687.1
379.453,429.58,687.4
379.458,429.55,686.6
379.463,429.52,687
379.467,429.5,687.7
379.473,429.47,686
379.477,429.45,687.1
379.481,429.42,686.4
379.486,429.4,685.9
379.49,429.37,686.6
379.495,429.34,687.6
379.5,429.32,687.4
379.505,429.29,687.7
379.509,429.27,687.8
379.513,429.25,687.1
379.518,429.22,687.5
379.523,429.19,686.8
379.528,429.17,687.5
379.532,429.14,688
379.537,429.12,687.7
379.541,429.09,687
379.546,429.07,687.2
379.551,429.04,686.9
379.555,429.02,687.1
379.56,428.99,687.7
379.565,428.97,688.7
379.569,428.95,688.7
379.574,428.93,690
379.578,428.9,689.5
379.583,428.88,689.1
379.588,428.86,689.3
379.593,428.83,688.5
379.597,428.81,688.7
379.602,428.79,687.9
379.606,428.77,687.8
379.611,428.74,689
379.616,428.72,689
379.621,428.69,688.8
379.626,428.67,687.8
379.63,428.65,689.2
379.634,428.63,688.1
379.639,428.61,688.7
379.643,428.59,688.8
379.648,428.56,687.4
379.653,428.54,689.2
379.658,428.51,688.8
379.662,428.49,689.2
379.666,428.47,688.3
379.671,428.45,687.7
379.676,428.42,687.9
379.681,428.4,687.7
379.685,428.38,687.3
379.69,428.36,688.1
379.695,428.33,689.3
379.7,428.31,689.9
379.704,428.29,689.9
379.708,428.27,690.5
379.713,428.25,690.3
379.717,428.22,690.3
379.723,428.2,691.1
379.728,428.17,691
379.732,428.15,690.2
379.736,428.13,692.2
379.741,428.11,691.9
379.746,428.08,691.5
379.75,428.06,691.9
379.754,428.04,692.6
379.759,428.02,693
379.764,427.99,692.6
379.769,427.96,691.8
379.774,427.93,692
379.778,427.91,692.8
379.783,427.88,692.4
379.787,427.86,692.2
379.792,427.83,692.5
379.797,427.8,692.4
379.802,427.77,691.7
379.806,427.75,692.9
379.81,427.72,692.2
379.815,427.69,691.6
379.82,427.66,693.2
379.824,427.64,692
379.829,427.61,693.8
379.834,427.58,692.2
379.839,427.55,692.4
379.843,427.52,692.4
379.848,427.5,693
379.852,427.47,692.5
379.857,427.45,693.3
379.862,427.42,693
379.867,427.39,693.7
379.871,427.36,692.5
379.875,427.34,692.4
379.88,427.31,691.9
379.884,427.28,691
379.889,427.26,692.7
379.894,427.23,692.7
379.898,427.2,692.4
379.903,427.17,691.7
379.908,427.14,692.4
379.913,427.12,691.6
379.917,427.09,691.6
379.922,427.06,691.4
379.927,427.03,692.8
379.932,427,690.8
379.936,426.97,692.9
379.94,426.94,692.3
379.945,426.92,692.2
379.949,426.88,692.2
379.954,426.85,693.1
379.959,426.81,693.5
379.964,426.78,695
379.969,426.75,696.1
379.973,426.72,695.3
379.978,426.69,696
379.983,426.66,696
379.987,426.63,695.7
379.991,426.59,697.1
379.997,426.56,696.3
380.001,426.53,696.7
380.005,426.5,695.8
380.01,426.47,696.3
380.014,426.44,696.6
380.019,426.41,696.1
380.024,426.37,697.9
380.029,426.34,696.4
380.033,426.31,697.2
380.038,426.28,696.4
380.043,426.24,697
380.048,426.21,698.1
380.264,424.68,680.1
380.268,424.66,680.7
380.272,424.63,680.7
380.277,424.6,681.7
380.282,424.57,681.2
380.286,424.55,681.3
380.29,424.52,681.9
380.295,424.49,681.3
380.3,424.46,681.7
380.304,424.44,681.7
380.308,424.41,682.6
380.313,424.38,682.5
380.318,424.36,682.6
380.322,424.33,682.7
380.327,424.3,683.6
380.331,424.27,682.5
380.335,424.25,683.1
380.339,424.23,683.5
380.344,424.2,683.3
380.349,424.17,684.1
380.354,424.14,683.4
380.358,424.11,683.8
380.362,424.09,683.8
380.367,424.06,684.9
380.372,424.03,684.4
380.376,424.01,686
380.38,423.98,685.1
380.385,423.96,686.3
380.389,423.93,686.4
380.394,423.91,687.4
380.398,423.88,688
380.403,423.86,687
380.407,423.84,687.5
380.411,423.82,686.9
380.416,423.79,688.5
380.42,423.77,687.2
380.425,423.74,688.8
380.429,423.72,687.8
380.434,423.69,687.6
380.438,423.67,688.7
380.442,423.65,689.7
380.447,423.62,689.3
380.452,423.6,689.8
380.456,423.57,689.4
380.461,423.55,689.7
380.466,423.52,691.1
380.47,423.5,690.1
380.474,423.48,691
380.478,423.46,689.6
380.483,423.43,688.9
380.487,423.41,689.3
380.492,423.38,689.3
380.497,423.36,689.7
380.502,423.33,689.1
380.506,423.31,689.1
380.51,423.29,689.3
380.514,423.26,689.5
380.519,423.24,688.7
380.523,423.22,690.4
380.528,423.19,689.9
380.533,423.16,689.8
380.538,423.14,689.9
380.542,423.12,689.6
380.546,423.1,689.9
380.551,423.07,689.5
380.555,423.04,689.3
380.56,423.02,690.4
380.564,423,689.7
380.569,422.97,690
380.573,422.95,690.8
380.577,422.93,690.7
380.582,422.91,691.8
380.586,422.89,692
380.59,422.87,691.1
380.595,422.85,691.8
380.599,422.82,691.3
380.604,422.8,690.3
380.609,422.78,689.4
380.614,422.75,689.1
380.618,422.73,689.9
380.622,422.71,690.7
380.626,422.69,691.4
380.631,422.67,690.1
380.636,422.64,690.5
380.641,422.62,690.7
380.645,422.6,690.7
380.649,422.58,691
380.653,422.56,691.4
380.658,422.53,690.5
380.663,422.51,689.1
380.668,422.49,689.6
380.672,422.46,688.7
380.676,422.44,688.5
380.68,422.42,688.3
380.685,422.4,688.8
380.69,422.38,689
380.695,422.35,690.2
380.699,422.33,688.6
380.703,422.31,689.2
380.707,422.29,688.9
380.712,422.27,688.6
380.716,422.25,688.9
380.721,422.22,688.4
380.725,422.2,688
380.73,422.18,688.7
380.735,422.15,687.3
380.739,422.13,687.9
380.744,422.11,688.5
380.748,422.09,688.1
380.752,422.07,686.5
380.756,422.05,687.8
380.761,422.03,687.2
380.765,422,687.6
380.77,421.98,686.6
380.774,421.95,686.3
380.779,421.93,687.1
380.783,421.9,686.5
380.788,421.87,687
380.793,421.85,685.4
380.797,421.82,686
380.802,421.79,687.4
380.807,421.77,687.8
380.811,421.74,688.1
380.816,421.71,687.5
380.82,421.69,688.9
380.824,421.67,687.8
380.829,421.64,687.8
380.833,421.61,687
380.838,421.59,687.8
380.842,421.56,688
380.847,421.54,686.5
380.851,421.51,686.4
380.856,421.48,687.1
380.86,421.46,686.7
380.865,421.43,687.7
380.87,421.41,686.2
380.874,421.38,687.5
380.878,421.35,687.5
380.883,421.33,687.3
380.887,421.3,686.2
380.892,421.28,686.3
380.895,421.26,687.4
380.9,421.23,687.5
380.905,421.2,688.1
380.91,421.17,688.3
380.914,421.15,688
380.919,421.12,687.1
380.923,421.1,686.9
380.927,421.08,686.4
380.932,421.05,687.5
380.937,421.02,687.4
380.941,421,687.9
380.945,420.97,688.6
380.949,420.94,687.4
380.954,420.91,688.1
380.959,420.88,688.2
380.964,420.86,687.1
380.968,420.83,687.1
380.973,420.8,688.2
380.977,420.78,688
380.982,420.75,689.3
380.986,420.72,688.8
380.99,420.7,687.6
380.994,420.67,687.2
380.999,420.65,687.6
381.003,420.62,687.1
381.008,420.59,687.4
381.012,420.56,686.9
381.017,420.54,686.7
381.022,420.51,687
381.026,420.48,685.2
381.03,420.46,686.7
381.035,420.43,686.8
381.04,420.4,685.2
381.044,420.37,686.3
381.049,420.34,684.6
381.053,420.31,684.5
381.058,420.29,684.9
381.062,420.26,685.2
381.066,420.24,685.4
381.07,420.21,685.5
381.075,420.18,685.8
381.079,420.16,685.1
381.084,420.13,684.5
381.089,420.1,684.8
381.094,420.07,685.6
381.098,420.05,683.7
381.102,420.02,685.8
381.107,419.99,684.1
381.111,419.97,684.3
381.116,419.94,683.8
381.121,419.92,684.3
381.125,419.89,685.3
381.129,419.87,685.7
381.134,419.84,684.1
381.139,419.82,684.5
381.143,419.79,684.4
381.148,419.77,684.2
381.152,419.74,684.6
381.157,419.72,684
381.161,419.69,682.7
381.165,419.67,682.9
381.17,419.64,683.8
381.175,419.62,682.5
381.18,419.59,684.6
381.185,419.56,683.6
381.19,419.54,685.6
381.194,419.51,684.1
381.199,419.48,683.6
381.204,419.46,683.1
381.209,419.43,683.3
381.214,419.4,682.9
381.218,419.38,682.5
381.223,419.35,681.6
381.228,419.33,682
381.232,419.3,682.6
381.237,419.28,683.1
381.242,419.25,682.9
381.246,419.22,683
381.251,419.2,683.3
381.255,419.17,683.5
381.26,419.15,682.7
381.265,419.12,683.4
381.269,419.1,683.8
381.275,419.07,684.9
381.28,419.04,684.5
381.285,419.01,684.9
381.289,418.99,684.9
381.294,418.95,684
381.299,418.92,685.8
381.303,418.89,684.1
381.308,418.85,683
381.312,418.82,684.7
381.317,418.8,683.8
