site_code,lat,lon,proteccion,proteccion_detallada,edad_mpa,biomasa_piscivoros,riqueza_peces
CS47,-21.89659,153.5435,sin protección,sin protección,-5.0,0.5175300287080644,0.949232253306009
CS47,-21.89659,153.5435,sin protección,sin protección,-5.0,-1.042144910182609,0.7488165460781931
CS47,-21.89659,153.5435,sin protección,sin protección,-5.0,0.31050951748803757,0.5484008388503773
CS48,-21.897289999999998,153.53757,sin protección,sin protección,-5.0,-2.4821733557870593,0.4338775775773396
CS48,-21.897289999999998,153.53757,sin protección,sin protección,-5.0,-0.5730185189859562,1.006493883942528
CS48,-21.897289999999998,153.53757,sin protección,sin protección,-5.0,-1.5099007169347494,0.49113920821385837
CS48,-21.897289999999998,153.53757,sin protección,sin protección,-5.0,-1.8473645378127892,0.17620023971300483
CS5,-19.25323,152.3482,sin protección,sin protección,-6.0,-1.0367136794977572,-1.1121864496086689
CS5,-19.25323,152.3482,sin protección,sin protección,-6.0,-2.093949178681248,-0.7686166657895559
CS5,-19.25323,152.3482,sin protección,sin protección,-6.0,1.303272932451731,0.5197700235321178
CS5,-19.25323,152.3482,sin protección,sin protección,-6.0,-2.4821733557870593,-0.711355035153037
CS5,-19.25323,152.3482,sin protección,sin protección,-6.0,-1.8732676024175663,-0.4823085126069617
CS5,-19.25323,152.3482,sin protección,sin protección,-6.0,-2.4821733557870593,-0.13873872878784874
CS50,-21.917360000000002,153.57968,sin protección,sin protección,-5.0,-0.41360323668448506,0.5770316541686367
CS50,-21.917360000000002,153.57968,sin protección,sin protección,-5.0,0.2193431816861132,1.6936334515807538
CS50,-21.917360000000002,153.57968,sin protección,sin protección,-5.0,-0.09965410909566057,1.149647960533825
CS50,-21.917360000000002,153.57968,sin protección,sin protección,-5.0,-0.4203368156371062,1.006493883942528
CS51,-21.91631,153.58669,sin protección,sin protección,-5.0,0.30246359467082484,-0.052846282833070496
CS51,-21.91631,153.58669,sin protección,sin protección,-5.0,0.40461883856122416,0.23346187034952365
CS51,-21.91631,153.58669,sin protección,sin protección,-5.0,0.5288914317491379,0.3193543163043019
CS51,-21.91631,153.58669,sin protección,sin protección,-5.0,1.0131665525155613,0.34798513162256134
CS52,-21.257070000000002,155.7542,sin protección,sin protección,-5.0,0.5151662849750961,0.40524676225908013
CS52,-21.257070000000002,155.7542,sin protección,sin protección,-5.0,0.25467047212157673,0.1475694243947454
CS52,-21.257070000000002,155.7542,sin protección,sin protección,-5.0,0.09103130690497224,-0.5109393279252211
CS53,-21.2603,155.7551,sin protección,sin protección,-5.0,0.5268877173937795,-0.6540934045165182
CS53,-21.2603,155.7551,sin protección,sin protección,-5.0,-0.5651985023687234,0.49113920821385837
CS54,-21.25066,155.75829,sin protección,sin protección,-5.0,0.3244920112148819,-0.31052362069740524
CS54,-21.25066,155.75829,sin protección,sin protección,-5.0,-0.8630203755251091,-0.36778525133392403
CS55,-21.2535,155.76086,sin protección,sin protección,-5.0,0.5099937049111015,-0.052846282833070496
CS55,-21.2535,155.76086,sin protección,sin protección,-5.0,-0.08840676204232413,0.03304616312170775
CS55,-21.2535,155.76086,sin protección,sin protección,-5.0,0.6393738763952898,-0.0814770981513299
CS55,-21.2535,155.76086,sin protección,sin protección,-5.0,-0.3423691197417974,0.09030779375822658
CS56,-21.248,155.76361,sin protección,sin protección,-5.0,-2.4821733557870593,0.03304616312170775
CS56,-21.248,155.76361,sin protección,sin protección,-5.0,0.4462024980888291,0.09030779375822658
CS56,-21.248,155.76361,sin protección,sin protección,-5.0,-0.4507778810306647,0.03304616312170775
CS56,-21.248,155.76361,sin protección,sin protección,-5.0,0.10768327490196761,-0.19600035942436755
CS57,-21.24541,155.76497,sin protección,sin protección,-5.0,0.15351845383421012,0.34798513162256134
CS57,-21.24541,155.76497,sin protección,sin protección,-5.0,0.19557116609481592,0.03304616312170775
CS57,-21.24541,155.76497,sin protección,sin protección,-5.0,-2.1449020939831964,0.0044153478034483365
CS57,-21.24541,155.76497,sin protección,sin protección,-5.0,-0.8094994140260964,-0.4250468819704429
CS58,-21.19993,155.76575,sin protección,sin protección,-5.0,0.5473803876713537,0.17620023971300483
CS58,-21.19993,155.76575,sin protección,sin protección,-5.0,0.10602463207975986,-0.024215467514811077
CS58,-21.19993,155.76575,sin protección,sin protección,-5.0,-0.283038202230902,-0.16736954410610816
CS59,-21.203689999999998,155.76593,sin protección,sin protección,-5.0,0.38352782773236754,-0.13873872878784874
CS59,-21.203689999999998,155.76593,sin protección,sin protección,-5.0,-0.49322856127490317,-0.33915443601566464
CS6,-19.25796,152.34184,sin protección,sin protección,-6.0,0.2606157272864937,0.8633398073512307
CS6,-19.25796,152.34184,sin protección,sin protección,-6.0,0.2154095706379187,0.34798513162256134
CS6,-19.25796,152.34184,sin protección,sin protección,-6.0,-2.4821733557870593,1.149647960533825
CS6,-19.25796,152.34184,sin protección,sin protección,-6.0,-1.2021094087660988,0.118938609076486
CS6,-19.25796,152.34184,sin protección,sin protección,-6.0,-0.292654905309075,0.17620023971300483
CS6,-19.25796,152.34184,sin protección,sin protección,-6.0,0.3506262310430221,0.6056624694868961
CS60,-21.202820000000003,155.77281000000002,sin protección,sin protección,-5.0,0.6796945900496882,0.462508392895599
CS60,-21.202820000000003,155.77281000000002,sin protección,sin protección,-5.0,0.1918208050453266,-0.2532619900608864
CS60,-21.202820000000003,155.77281000000002,sin protección,sin protección,-5.0,1.4979657345069253,-0.16736954410610816
CS60,-21.202820000000003,155.77281000000002,sin protección,sin protección,-5.0,0.8478151733433604,0.1475694243947454
CS60,-21.202820000000003,155.77281000000002,sin protección,sin protección,-5.0,0.5198130824985558,0.6629241001234149
CS61,-21.20865,155.76981999999998,sin protección,sin protección,-5.0,0.43562783824596574,0.4338775775773396
CS61,-21.20865,155.76981999999998,sin protección,sin protección,-5.0,0.606410073847477,-0.024215467514811077
CS61,-21.20865,155.76981999999998,sin protección,sin protección,-5.0,0.2937393910290109,-0.31052362069740524
CS63,-21.0003,154.3944,sin protección,sin protección,-5.0,0.515125426105888,0.8060781767147119
CS63,-21.0003,154.3944,sin protección,sin protección,-5.0,1.0195244308739155,0.03304616312170775
CS64,-20.997870000000002,154.39373999999998,sin protección,sin protección,-5.0,-0.0446662115229401,0.462508392895599
CS64,-20.997870000000002,154.39373999999998,sin protección,sin protección,-5.0,0.33446098968446447,1.0351246992607872
CS65,-21.0065,154.39197,sin protección,sin protección,-5.0,0.3774845705164185,0.17620023971300483
CS65,-21.0065,154.39197,sin protección,sin protección,-5.0,-2.4821733557870593,0.17620023971300483
CS66,-21.00829,154.38995,sin protección,sin protección,-5.0,0.47294440927196474,0.5770316541686367
CS67,-21.01246,154.38369,sin protección,sin protección,-5.0,0.3507374296866757,0.37661594694082073
CS68,-20.9767,154.34532,sin protección,sin protección,-5.0,-0.4218244213660572,-0.36778525133392403
CS7,-19.1254,152.38808999999998,sin protección,sin protección,-6.0,0.03670590378390063,2.123095681354645
CS7,-19.1254,152.38808999999998,sin protección,sin protección,-6.0,0.10382948508959514,0.5770316541686367
CS7,-19.1254,152.38808999999998,sin protección,sin protección,-6.0,0.3453442546993491,1.636371820944235
CS7,-19.1254,152.38808999999998,sin protección,sin protección,-6.0,-2.4821733557870593,0.37661594694082073
CS7,-19.1254,152.38808999999998,sin protección,sin protección,-6.0,-2.1449020939831964,-0.024215467514811077
CS7,-19.1254,152.38808999999998,sin protección,sin protección,-6.0,-1.4504754638452109,0.6915549154416742
CS71,-21.02028,154.3699,sin protección,sin protección,-5.0,0.2263467481521377,-0.024215467514811077
CS71,-21.02028,154.3699,sin protección,sin protección,-5.0,-0.29234930172691864,0.3193543163043019
CS71,-21.02028,154.3699,sin protección,sin protección,-5.0,-0.9139865671900662,0.26209268566778304
CS72,-21.02036,154.37268999999998,sin protección,sin protección,-5.0,-2.4821733557870593,-1.0262940036538906
CS72,-21.02036,154.37268999999998,sin protección,sin protección,-5.0,-0.7968133076196594,-1.3126021568364847
CS72,-21.02036,154.37268999999998,sin protección,sin protección,-5.0,-2.0843703869544226,-0.5682009585617399
CS73,-20.936970000000002,154.39571999999998,sin protección,sin protección,-5.0,0.7521905928944912,0.3193543163043019
CS73,-20.936970000000002,154.39571999999998,sin protección,sin protección,-5.0,0.14327103896575216,0.03304616312170775
CS73,-20.936970000000002,154.39571999999998,sin protección,sin protección,-5.0,-0.2824934777561554,-0.0814770981513299
CS74,-20.936239999999998,154.39723,sin protección,sin protección,-5.0,0.3599172045038664,0.2907235009860425
CS74,-20.936239999999998,154.39723,sin protección,sin protección,-5.0,0.3589518412451409,0.03304616312170775
CS74,-20.936239999999998,154.39723,sin protección,sin protección,-5.0,-0.6117503814616889,0.20483105503126425
CS75,-17.40128,155.86461,sin protección,sin protección,-5.0,0.4989032651056716,0.4338775775773396
CS75,-17.40128,155.86461,sin protección,sin protección,-5.0,-0.7136519912477717,-0.0814770981513299
CS76,-17.40318,155.86641,sin protección,sin protección,-5.0,0.9599859554527467,0.20483105503126425
CS76,-17.40318,155.86641,sin protección,sin protección,-5.0,-0.16910930823308598,-0.5395701432434805
CS77,-17.42190933227539,155.85150146484375,sin protección,sin protección,-5.0,0.43246033635936026,0.118938609076486
CS77,-17.42190933227539,155.85150146484375,sin protección,sin protección,-5.0,0.5486380733864342,-0.024215467514811077
CS78,-17.41968,155.85163,sin protección,sin protección,-5.0,0.5578173189876234,0.8919706226694902
CS78,-17.41968,155.85163,sin protección,sin protección,-5.0,-0.04632632318296528,0.3193543163043019
CS79,-17.4316,155.85352,sin protección,sin protección,-5.0,0.7444325296488977,0.7774473613964525
CS79,-17.4316,155.85352,sin protección,sin protección,-5.0,0.028029095264401754,-0.0814770981513299
CS8,-19.09532,152.38714,sin protección,sin protección,-6.0,0.19722624385212215,0.7488165460781931
CS8,-19.09532,152.38714,sin protección,sin protección,-6.0,-0.3114185552243668,-0.052846282833070496
CS8,-19.09532,152.38714,sin protección,sin protección,-6.0,0.1626655762034182,0.40524676225908013
CS8,-19.09532,152.38714,sin protección,sin protección,-6.0,-0.4411257854017026,-0.11010791346958933
CS8,-19.09532,152.38714,sin protección,sin protección,-6.0,0.010661401894770568,-0.024215467514811077
CS8,-19.09532,152.38714,sin protección,sin protección,-6.0,-0.807509114978873,0.03304616312170775
CS80,-17.4166,155.86227,sin protección,sin protección,-5.0,0.7551990886527877,0.462508392895599
CS80,-17.4166,155.86227,sin protección,sin protección,-5.0,-2.4821733557870593,0.5484008388503773
CS81,-17.41488,155.8633,sin protección,sin protección,-5.0,0.29056650219186814,0.37661594694082073
CS81,-17.41488,155.8633,sin protección,sin protección,-5.0,0.413454463609189,0.8919706226694902
CS82,-17.409759521484375,155.86181640625,sin protección,sin protección,-5.0,0.06201791437408185,0.09030779375822658
CS83,-17.38658,155.87503,sin protección,sin protección,-5.0,-2.4821733557870593,-0.9404015576991124
CS83,-17.38658,155.87503,sin protección,sin protección,-5.0,0.7522772316626475,-1.3126021568364847
CS84,-17.39014,155.86067,sin protección,sin protección,-5.0,0.47353191856053706,0.49113920821385837
CS84,-17.39014,155.86067,sin protección,sin protección,-5.0,1.1360765420635948,0.03304616312170775
CS85,-17.38725,155.85807,sin protección,sin protección,-5.0,0.6378728715512576,-0.052846282833070496
CS85,-17.38725,155.85807,sin protección,sin protección,-5.0,0.25993924671402036,-0.4536776972887023
CS86,-17.388070000000003,155.8573,sin protección,sin protección,-5.0,0.7762214493666915,0.0044153478034483365
CS86,-17.388070000000003,155.8573,sin protección,sin protección,-5.0,-0.2766515156274853,-0.024215467514811077
CS87,-17.3908,155.85532,sin protección,sin protección,-5.0,0.375652816730596,0.03304616312170775
CS87,-17.3908,155.85532,sin protección,sin protección,-5.0,0.07369463304682274,-0.36778525133392403
CS88,-17.3766,155.84853,sin protección,sin protección,-5.0,0.5731045881762794,0.6629241001234149
CS88,-17.3766,155.84853,sin protección,sin protección,-5.0,-0.4347261960001749,0.09030779375822658
CS89,-17.114520000000002,152.08067,protección total,total (grande y antigua),31.0,0.5937456474534978,0.5484008388503773
CS9,-16.92194,149.20002,protección total,total (grande y antigua),30.0,0.2892396656620748,0.8060781767147119
CS9,-16.92194,149.20002,protección total,total (grande y antigua),30.0,0.5755715224658802,-0.2532619900608864
CS9,-16.92194,149.20002,protección total,total (grande y antigua),30.0,0.30291677837628983,0.09030779375822658
CS90,-17.11768,152.07475,protección total,total (grande y antigua),31.0,1.2001472039512207,1.493217744352938
CS91,-17.124370000000003,152.07445,protección total,total (grande y antigua),31.0,0.10847097359558051,0.7488165460781931
CS91,-17.124370000000003,152.07445,protección total,total (grande y antigua),31.0,-0.3503472414916056,0.03304616312170775
CS92,-17.12526,152.0759,protección total,total (grande y antigua),31.0,0.4774715129388753,0.9778630686242684
CS92,-17.12526,152.0759,protección total,total (grande y antigua),31.0,1.038915628172778,1.4359561137164192
CS92,-17.12526,152.0759,protección total,total (grande y antigua),31.0,0.4497876764355177,0.34798513162256134
CS93,-17.125420000000002,152.0778,protección total,total (grande y antigua),31.0,0.773610742579888,1.1210171452155655
CS93,-17.125420000000002,152.0778,protección total,total (grande y antigua),31.0,0.7153726565201344,0.49113920821385837
CS94,-17.11595,151.9976,protección total,total (grande y antigua),31.0,0.10574884060166692,-0.024215467514811077
CS94,-17.11595,151.9976,protección total,total (grande y antigua),31.0,0.04343950495654926,0.8347089920329713
CS94,-17.11595,151.9976,protección total,total (grande y antigua),31.0,-0.18353262362650646,-0.4823085126069617
CS95,-17.11683,152.00083,protección total,total (grande y antigua),31.0,0.4960269733897315,-0.6827242198347776
CS95,-17.11683,152.00083,protección total,total (grande y antigua),31.0,0.14327103896575216,0.17620023971300483
CS95,-17.11683,152.00083,protección total,total (grande y antigua),31.0,-0.11772689625469866,-0.31052362069740524
CS96,-17.11373,151.96057,protección total,total (grande y antigua),31.0,-0.09158991670109283,-0.13873872878784874
CS96,-17.11373,151.96057,protección total,total (grande y antigua),31.0,1.013210476614982,0.23346187034952365
CS96,-17.11373,151.96057,protección total,total (grande y antigua),31.0,0.09337649644708138,-0.5109393279252211
CS97,-17.1112,151.9607,protección total,total (grande y antigua),31.0,0.8263635336833046,-0.4536776972887023
CS97,-17.1112,151.9607,protección total,total (grande y antigua),31.0,-0.7454170686011385,-0.7972474811078153
