comparacion,gen,log2fc,pvalue,padj
NAC_estimulado,Npw,-0.8086,2.493e-02,3.431e-02
NAC_estimulado,Uggt2,-0.8082,1.687e-02,2.378e-02
NAC_estimulado,9530082P21Rik,-0.808,3.150e-19,1.090e-18
NAC_estimulado,Cd160,-0.8072,1.140e-66,1.320e-65
NAC_estimulado,Mbtps2,-0.8069,7.220e-21,2.630e-20
NAC_estimulado,Trim37,-0.8061,3.110e-39,1.890e-38
NAC_estimulado,C030039L03Rik,-0.8053,6.940e-05,1.226e-04
NAC_estimulado,Pdk2,-0.8052,7.950e-12,2.040e-11
NAC_estimulado,Ext1,-0.8042,3.900e-14,1.100e-13
NAC_estimulado,Ccr6,-0.8039,5.503e-04,9.038e-04
NAC_estimulado,D330050I16Rik,-0.8032,2.452e-02,3.376e-02
NAC_estimulado,Zfp672,-0.8031,2.080e-20,7.450e-20
NAC_estimulado,Lyrm2,-0.8029,1.750e-12,4.620e-12
NAC_estimulado,Fam98b,-0.8024,6.510e-38,3.830e-37
NAC_estimulado,Fam109a,-0.8023,4.600e-07,9.340e-07
NAC_estimulado,Itk,-0.8023,7.970e-95,1.560e-93
NAC_estimulado,Hps1,-0.8022,3.140e-38,1.860e-37
NAC_estimulado,Gm13251,-0.8021,2.870e-06,5.560e-06
NAC_estimulado,Adgrd1,-0.8021,2.072e-02,2.886e-02
NAC_estimulado,Il27ra,-0.802,2.020e-57,1.930e-56
NAC_estimulado,Ano8,-0.8018,7.980e-19,2.700e-18
NAC_estimulado,2008-03-01 00:00:00,-0.8009,1.230e-14,3.540e-14
NAC_estimulado,Scamp5,-0.8006,3.441e-02,4.652e-02
NAC_estimulado,Timm50,-0.7997,1.350e-49,1.060e-48
NAC_estimulado,Glrx2,-0.7996,5.050e-14,1.420e-13
NAC_estimulado,Zfp759,-0.7993,3.110e-05,5.630e-05
NAC_estimulado,Oas1c,-0.7992,2.800e-11,7.050e-11
NAC_estimulado,Snx8,-0.7992,9.980e-10,2.340e-09
NAC_estimulado,Hk1os,-0.7991,1.325e-03,2.102e-03
NAC_estimulado,Dusp23,-0.7987,1.570e-02,2.221e-02
NAC_estimulado,Aifm1,-0.7983,3.570e-41,2.280e-40
NAC_estimulado,Ifit1bl2,-0.7982,3.417e-02,4.621e-02
NAC_estimulado,Armc6,-0.798,5.180e-23,2.020e-22
NAC_estimulado,Lipo1,-0.7978,1.760e-11,4.470e-11
NAC_estimulado,Pigm,-0.7975,1.150e-35,6.390e-35
NAC_estimulado,Fktn,-0.7975,2.490e-05,4.540e-05
NAC_estimulado,Smim7,-0.7973,2.120e-34,1.140e-33
NAC_estimulado,4933434E20Rik,-0.7971,5.940e-34,3.160e-33
NAC_estimulado,Sgk3,-0.797,6.200e-07,1.250e-06
NAC_estimulado,BC017158,-0.7967,8.080e-11,1.990e-10
NAC_estimulado,Pkd1,-0.7962,9.530e-24,3.810e-23
NAC_estimulado,Tuft1,-0.796,5.910e-07,1.190e-06
NAC_estimulado,Pex16,-0.7956,3.320e-19,1.150e-18
NAC_estimulado,Iqce,-0.7956,7.500e-21,2.730e-20
NAC_estimulado,Rpusd1,-0.7951,6.740e-14,1.880e-13
NAC_estimulado,Rpa3,-0.7949,7.190e-24,2.890e-23
NAC_estimulado,Hps4,-0.7947,8.130e-30,3.860e-29
NAC_estimulado,Srsf9,-0.7946,3.820e-35,2.100e-34
NAC_estimulado,Gps1,-0.794,1.180e-54,1.060e-53
NAC_estimulado,Kcnab2,-0.794,2.060e-91,3.780e-90
NAC_estimulado,Zfp182,-0.7937,1.240e-08,2.760e-08
NAC_estimulado,Utp15,-0.7937,4.110e-54,3.620e-53
NAC_estimulado,Eid2,-0.7932,2.070e-11,5.230e-11
NAC_estimulado,Edem2,-0.793,3.060e-48,2.340e-47
NAC_estimulado,Cd44,-0.7927,7.250e-94,1.390e-92
NAC_estimulado,Fam78b,-0.7926,4.159e-04,6.907e-04
NAC_estimulado,Smpdl3b,-0.7926,2.930e-21,1.080e-20
NAC_estimulado,Cst6,-0.7921,2.061e-03,3.211e-03
NAC_estimulado,Mreg,-0.7919,4.214e-03,6.360e-03
NAC_estimulado,Ap1ar,-0.7919,5.160e-39,3.120e-38
NAC_estimulado,Rexo2,-0.7918,4.190e-57,3.970e-56
NAC_estimulado,Calm2,-0.7918,5.020e-93,9.400e-92
NAC_estimulado,Sp110,-0.7915,3.670e-110,9.190e-109
NAC_estimulado,Pafah2,-0.7914,2.130e-05,3.910e-05
NAC_estimulado,Ppih,-0.7906,3.870e-19,1.330e-18
NAC_estimulado,Pelp1,-0.7906,6.650e-76,9.200e-75
NAC_estimulado,Plk2,-0.7905,5.020e-17,1.590e-16
NAC_estimulado,Fam162a,-0.7904,3.130e-58,3.050e-57
NAC_estimulado,Slc25a15,-0.7902,4.820e-22,1.820e-21
NAC_estimulado,Ccna2,-0.7899,2.970e-135,1.110e-133
NAC_estimulado,Gm16023,-0.7894,2.007e-02,2.800e-02
NAC_estimulado,Uprt,-0.7892,2.980e-08,6.470e-08
NAC_estimulado,1700065D16Rik,-0.7891,2.857e-02,3.899e-02
NAC_estimulado,Prrt1,-0.7887,1.080e-07,2.270e-07
NAC_estimulado,Thtpa,-0.7886,3.740e-15,1.100e-14
NAC_estimulado,Cep295,-0.7885,4.250e-29,1.980e-28
NAC_estimulado,Gata1,-0.7885,7.951e-03,1.165e-02
NAC_estimulado,Arhgap4,-0.7881,2.550e-48,1.950e-47
NAC_estimulado,Gm13807,-0.7878,8.576e-04,1.383e-03
NAC_estimulado,Nfyb,-0.7878,1.420e-52,1.210e-51
NAC_estimulado,Spc25,-0.7869,4.330e-28,1.960e-27
NAC_estimulado,Tmem167,-0.7869,1.970e-56,1.830e-55
NAC_estimulado,Cops6,-0.7868,8.410e-68,9.960e-67
NAC_estimulado,Enox2,-0.7867,1.170e-13,3.230e-13
NAC_estimulado,Invs,-0.7862,2.720e-15,8.060e-15
NAC_estimulado,4930520O04Rik,-0.7861,3.046e-03,4.664e-03
NAC_estimulado,5031439G07Rik,-0.786,5.470e-15,1.600e-14
NAC_estimulado,Pepd,-0.7849,1.040e-34,5.650e-34
NAC_estimulado,Dusp5,-0.7848,1.690e-38,1.010e-37
NAC_estimulado,Yae1d1,-0.7847,3.080e-10,7.400e-10
NAC_estimulado,Usp20,-0.784,3.760e-17,1.200e-16
NAC_estimulado,C030034I22Rik,-0.7837,1.371e-02,1.952e-02
NAC_estimulado,Adck1,-0.7827,5.440e-14,1.530e-13
NAC_estimulado,Znhit6,-0.7826,5.190e-19,1.770e-18
NAC_estimulado,Il1rl1,-0.7826,1.800e-07,3.740e-07
NAC_estimulado,Gpr62,-0.7824,3.807e-03,5.772e-03
NAC_estimulado,Tmem256,-0.7823,3.910e-18,1.290e-17
NAC_estimulado,Gtf2h4,-0.782,3.250e-37,1.880e-36
NAC_estimulado,Tfdp1,-0.7817,7.180e-98,1.480e-96
NAC_estimulado,Pex19,-0.7804,1.190e-43,8.130e-43
NAC_estimulado,Suox,-0.7803,2.190e-39,1.340e-38
NAC_estimulado,Fzd6,-0.7799,2.983e-03,4.573e-03
NAC_estimulado,Supv3l1,-0.7796,5.710e-24,2.300e-23
NAC_estimulado,Opn3,-0.7794,9.163e-04,1.475e-03
NAC_estimulado,Vps41,-0.779,9.110e-45,6.410e-44
NAC_estimulado,Btbd8,-0.7788,6.371e-03,9.431e-03
NAC_estimulado,Cd200r1,-0.7786,4.040e-05,7.260e-05
NAC_estimulado,Slfn1,-0.7786,3.070e-31,1.510e-30
NAC_estimulado,Batf3,-0.7785,5.590e-19,1.910e-18
NAC_estimulado,Hexa,-0.7785,1.570e-34,8.520e-34
NAC_estimulado,C1qbp,-0.7784,5.300e-84,8.570e-83
NAC_estimulado,Fdxr,-0.7778,6.150e-21,2.250e-20
NAC_estimulado,Cdh17,-0.7765,5.153e-04,8.490e-04
NAC_estimulado,Exosc3,-0.7761,2.540e-31,1.250e-30
NAC_estimulado,Lipt1,-0.7761,1.850e-05,3.400e-05
NAC_estimulado,Zfp397,-0.776,4.280e-29,1.990e-28
NAC_estimulado,Znhit2,-0.7759,2.900e-18,9.610e-18
NAC_estimulado,Gm3704,-0.7757,2.029e-02,2.830e-02
NAC_estimulado,Slc9a8,-0.7756,4.430e-43,2.970e-42
NAC_estimulado,Tomm5,-0.7753,4.920e-43,3.290e-42
NAC_estimulado,2610015P09Rik,-0.7749,2.420e-10,5.850e-10
NAC_estimulado,Rnaseh2b,-0.7745,9.240e-38,5.410e-37
NAC_estimulado,Top3b,-0.7743,1.370e-35,7.600e-35
NAC_estimulado,Ranbp1,-0.7741,1.270e-72,1.650e-71
NAC_estimulado,Serpinh1,-0.774,1.670e-02,2.355e-02
NAC_estimulado,Enpp5,-0.7738,5.791e-03,8.603e-03
NAC_estimulado,Atp6v0a1,-0.7737,2.400e-08,5.250e-08
NAC_estimulado,Mterf1b,-0.7734,4.637e-03,6.974e-03
NAC_estimulado,Pfkfb1,-0.7732,1.141e-03,1.819e-03
NAC_estimulado,Tia1,-0.773,2.370e-21,8.770e-21
NAC_estimulado,Vipas39,-0.7729,4.000e-40,2.480e-39
NAC_estimulado,Dnajc11,-0.7728,2.750e-51,2.270e-50
NAC_estimulado,Ccbl2,-0.7727,1.410e-10,3.430e-10
NAC_estimulado,Gpr162,-0.7725,1.200e-07,2.510e-07
NAC_estimulado,BC094916,-0.7724,4.880e-15,1.430e-14
NAC_estimulado,Noc3l,-0.7721,1.190e-38,7.120e-38
NAC_estimulado,Plxnc1,-0.7718,2.890e-66,3.300e-65
NAC_estimulado,Gpaa1,-0.7715,3.940e-33,2.050e-32
NAC_estimulado,Abcf1,-0.7712,3.980e-117,1.130e-115
NAC_estimulado,Zfp831,-0.7712,1.160e-08,2.580e-08
NAC_estimulado,Man2b2,-0.7711,4.790e-59,4.720e-58
NAC_estimulado,Ptk2,-0.771,1.687e-03,2.651e-03
NAC_estimulado,Fbxo27,-0.7708,2.338e-02,3.230e-02
NAC_estimulado,Tmem134,-0.7695,1.650e-18,5.530e-18
NAC_estimulado,Capn3,-0.7693,2.690e-07,5.540e-07
NAC_estimulado,Rab1b,-0.769,2.540e-78,3.740e-77
NAC_estimulado,Tor4a,-0.7689,2.460e-64,2.700e-63
NAC_estimulado,Gjd3,-0.7675,4.083e-02,5.468e-02
NAC_estimulado,Apool,-0.7667,1.070e-22,4.150e-22
NAC_estimulado,Rad23a,-0.7664,4.250e-35,2.330e-34
NAC_estimulado,Zdhhc21,-0.7657,2.650e-61,2.720e-60
NAC_estimulado,Ppargc1b,-0.7656,4.090e-07,8.330e-07
NAC_estimulado,Cntnap1,-0.7653,3.454e-02,4.669e-02
NAC_estimulado,Lage3,-0.7652,6.440e-24,2.590e-23
NAC_estimulado,Fkbp4,-0.765,1.800e-87,3.080e-86
NAC_estimulado,Ncf1,-0.7648,7.020e-70,8.600e-69
NAC_estimulado,Pdxk,-0.7643,3.420e-33,1.790e-32
NAC_estimulado,4930431P03Rik,-0.7641,9.872e-03,1.428e-02
NAC_estimulado,Drg2,-0.764,2.250e-50,1.830e-49
NAC_estimulado,C330027C09Rik,-0.7631,6.950e-38,4.090e-37
NAC_estimulado,Ndufa4,-0.763,1.320e-43,8.980e-43
NAC_estimulado,Ppp1r7,-0.7628,1.130e-56,1.050e-55
NAC_estimulado,H2afy2,-0.7623,4.192e-02,5.606e-02
NAC_estimulado,Zfp760,-0.7615,7.140e-07,1.430e-06
NAC_estimulado,Wdfy4,-0.7614,2.920e-11,7.340e-11
NAC_estimulado,Cct6a,-0.761,5.700e-111,1.450e-109
NAC_estimulado,Agpat5,-0.7606,1.800e-34,9.730e-34
NAC_estimulado,Leng8,-0.7605,8.120e-24,3.260e-23
NAC_estimulado,Nid2,-0.7604,4.322e-03,6.515e-03
NAC_estimulado,Ap1s1,-0.76,1.860e-48,1.430e-47
NAC_estimulado,S100a4,-0.7592,1.370e-23,5.460e-23
NAC_estimulado,Pkd2,-0.7586,2.644e-04,4.460e-04
NAC_estimulado,Prelid2,-0.7586,1.160e-18,3.920e-18
NAC_estimulado,Casp7,-0.7579,3.050e-15,9.020e-15
NAC_estimulado,Coro2a,-0.7578,1.020e-51,8.540e-51
NAC_estimulado,Tm7sf3,-0.757,6.690e-27,2.930e-26
NAC_estimulado,Nagpa,-0.7566,1.400e-22,5.370e-22
NAC_estimulado,Gna12,-0.7563,3.510e-19,1.210e-18
NAC_estimulado,Psmg1,-0.7559,1.370e-23,5.470e-23
NAC_estimulado,Nup155,-0.7559,3.260e-48,2.490e-47
NAC_estimulado,Chst14,-0.7553,7.810e-07,1.560e-06
NAC_estimulado,Ccnj,-0.7552,2.250e-09,5.190e-09
NAC_estimulado,Araf,-0.7547,6.380e-52,5.380e-51
NAC_estimulado,Snf8,-0.7546,3.930e-42,2.550e-41
NAC_estimulado,Npr1,-0.7542,4.063e-02,5.440e-02
NAC_estimulado,Nanp,-0.7541,2.963e-02,4.037e-02
NAC_estimulado,Cdk7,-0.7533,1.050e-34,5.700e-34
NAC_estimulado,Acyp1,-0.7531,1.982e-04,3.378e-04
NAC_estimulado,Lair1,-0.753,2.350e-06,4.570e-06
NAC_estimulado,Capsl,-0.7529,5.481e-04,9.005e-04
NAC_estimulado,Prss34,-0.7525,2.658e-02,3.644e-02
NAC_estimulado,Adck2,-0.7515,5.140e-18,1.690e-17
NAC_estimulado,Rnf141,-0.7514,9.750e-08,2.050e-07
NAC_estimulado,Slc25a32,-0.751,4.800e-21,1.760e-20
NAC_estimulado,Myzap,-0.7505,3.250e-02,4.405e-02
NAC_estimulado,Ccnd2,-0.7501,2.500e-67,2.930e-66
NAC_estimulado,Nespas,-0.7495,3.329e-02,4.507e-02
NAC_estimulado,Prdm5,-0.7489,4.983e-04,8.223e-04
NAC_estimulado,Ncbp2,-0.7485,1.880e-46,1.380e-45
NAC_estimulado,Parl,-0.7477,4.790e-30,2.290e-29
NAC_estimulado,Nmrk1,-0.7476,7.180e-15,2.090e-14
NAC_estimulado,Pla2g12a,-0.7475,4.630e-26,1.990e-25
NAC_estimulado,Fan1,-0.747,4.360e-14,1.230e-13
NAC_estimulado,Ssbp1,-0.7469,1.260e-21,4.680e-21
NAC_estimulado,Hk3,-0.7467,6.233e-03,9.238e-03
NAC_estimulado,Ccdc132,-0.7465,8.450e-18,2.760e-17
NAC_estimulado,Acsl5,-0.7465,3.810e-145,1.680e-143
NAC_estimulado,Kank3,-0.7462,2.750e-07,5.660e-07
NAC_estimulado,Thyn1,-0.7461,1.780e-07,3.710e-07
NAC_estimulado,Fam124b,-0.7459,1.351e-04,2.334e-04
NAC_estimulado,Cdk1,-0.7458,3.970e-58,3.850e-57
NAC_estimulado,Nebl,-0.7455,4.882e-04,8.063e-04
NAC_estimulado,Taf2,-0.7455,6.550e-65,7.300e-64
NAC_estimulado,Samd1,-0.7447,8.730e-36,4.890e-35
NAC_estimulado,Zswim7,-0.7446,6.340e-06,1.200e-05
NAC_estimulado,Asap2,-0.7441,8.382e-04,1.353e-03
NAC_estimulado,Brat1,-0.7438,1.040e-24,4.320e-24
NAC_estimulado,9230114K14Rik,-0.7436,5.953e-04,9.746e-04
NAC_estimulado,Aptx,-0.7436,1.380e-15,4.140e-15
NAC_estimulado,Cyba,-0.7436,3.490e-69,4.220e-68
NAC_estimulado,Lgalsl,-0.7435,1.630e-16,5.050e-16
NAC_estimulado,Pycrl,-0.7428,8.800e-26,3.750e-25
NAC_estimulado,Gsto1,-0.7421,2.670e-40,1.670e-39
NAC_estimulado,Vamp2,-0.7421,1.190e-23,4.740e-23
NAC_estimulado,Rfng,-0.7421,4.300e-29,2.000e-28
NAC_estimulado,Abcb6,-0.7419,2.690e-17,8.610e-17
NAC_estimulado,Fancd2,-0.7419,3.140e-23,1.240e-22
NAC_estimulado,Gm4841,-0.7419,2.217e-02,3.074e-02
NAC_estimulado,2210015D19Rik,-0.7415,8.510e-06,1.600e-05
NAC_estimulado,Fxyd1,-0.7414,4.223e-02,5.644e-02
NAC_estimulado,Mmp11,-0.7394,4.790e-03,7.187e-03
NAC_estimulado,Dclre1a,-0.7391,7.280e-13,1.950e-12
NAC_estimulado,Polm,-0.739,1.930e-28,8.810e-28
NAC_estimulado,Tesc,-0.7388,2.720e-20,9.690e-20
NAC_estimulado,Caap1,-0.7388,3.510e-16,1.080e-15
NAC_estimulado,Tmem17,-0.7387,3.663e-02,4.938e-02
NAC_estimulado,St6galnac2,-0.7386,1.351e-02,1.926e-02
NAC_estimulado,Tmem14a,-0.7385,2.809e-03,4.317e-03
NAC_estimulado,Ptpmt1,-0.7372,1.730e-32,8.840e-32
NAC_estimulado,Fbxo24,-0.7371,3.215e-02,4.361e-02
NAC_estimulado,Wdr61,-0.737,2.100e-31,1.040e-30
NAC_estimulado,Nom1,-0.7364,5.630e-36,3.160e-35
NAC_estimulado,Ruvbl1,-0.7358,1.630e-50,1.330e-49
NAC_estimulado,Gm5617,-0.7358,2.470e-05,4.510e-05
NAC_estimulado,Zfp661,-0.7357,6.980e-05,1.233e-04
NAC_estimulado,Dhx29,-0.7355,2.600e-54,2.300e-53
NAC_estimulado,Ltbp4,-0.7353,1.702e-03,2.674e-03
NAC_estimulado,Emp3,-0.7353,5.130e-50,4.120e-49
NAC_estimulado,Tma16,-0.7353,8.130e-14,2.270e-13
NAC_estimulado,Phf11a,-0.7349,1.030e-04,1.798e-04
NAC_estimulado,8430419L09Rik,-0.7347,5.230e-22,1.970e-21
NAC_estimulado,Slc35b4,-0.734,8.930e-43,5.920e-42
NAC_estimulado,Dbi,-0.7337,5.200e-39,3.150e-38
NAC_estimulado,4930417O13Rik,-0.7336,3.100e-07,6.350e-07
NAC_estimulado,Ccnb1,-0.7336,2.080e-65,2.350e-64
NAC_estimulado,Mblac1,-0.7335,3.214e-03,4.915e-03
NAC_estimulado,Etfb,-0.7334,1.330e-55,1.210e-54
NAC_estimulado,St6galnac3,-0.7332,8.632e-03,1.259e-02
NAC_estimulado,Prpsap2,-0.733,4.480e-20,1.590e-19
NAC_estimulado,Med9,-0.7328,1.480e-25,6.300e-25
NAC_estimulado,Msl3l2,-0.7328,5.860e-07,1.180e-06
NAC_estimulado,Nfix,-0.7328,5.240e-08,1.120e-07
NAC_estimulado,Elk1,-0.7323,2.350e-15,6.990e-15
NAC_estimulado,6430531B16Rik,-0.7322,9.418e-03,1.366e-02
NAC_estimulado,Depdc5,-0.7321,2.710e-31,1.340e-30
NAC_estimulado,Ric3,-0.7321,4.213e-02,5.632e-02
NAC_estimulado,Cfap45,-0.7321,4.129e-02,5.524e-02
NAC_estimulado,Sh3bgrl3,-0.7314,1.550e-101,3.400e-100
NAC_estimulado,Pop1,-0.7312,2.290e-34,1.230e-33
NAC_estimulado,Cd3g,-0.7308,2.630e-130,9.230e-129
NAC_estimulado,Gpalpp1,-0.7305,1.350e-48,1.040e-47
NAC_estimulado,Gtf3c6,-0.7304,8.040e-18,2.630e-17
NAC_estimulado,Hmgb1,-0.7302,9.200e-154,4.610e-152
NAC_estimulado,Cdk5rap2,-0.73,4.510e-36,2.540e-35
NAC_estimulado,Ifi27l2a,-0.7298,2.900e-40,1.810e-39
NAC_estimulado,Cetn2,-0.7291,2.460e-22,9.380e-22
NAC_estimulado,Lgals7,-0.7289,4.280e-06,8.190e-06
NAC_estimulado,Il15ra,-0.7288,2.720e-07,5.580e-07
NAC_estimulado,Pitrm1,-0.7283,4.940e-53,4.270e-52
NAC_estimulado,Cr1l,-0.7281,2.400e-54,2.130e-53
NAC_estimulado,Tmem204,-0.728,2.073e-02,2.887e-02
NAC_estimulado,Neurl1b,-0.728,1.760e-06,3.450e-06
NAC_estimulado,2610002M06Rik,-0.7279,5.900e-19,2.010e-18
NAC_estimulado,Abcd1,-0.7278,2.900e-35,1.600e-34
NAC_estimulado,Nphp1,-0.7277,4.170e-06,7.980e-06
NAC_estimulado,Hist1h4b,-0.7277,1.246e-02,1.782e-02
NAC_estimulado,Glrx5,-0.7275,9.080e-27,3.960e-26
NAC_estimulado,Nars2,-0.7272,1.170e-13,3.230e-13
NAC_estimulado,Ccne1,-0.7272,6.620e-39,4.000e-38
NAC_estimulado,Tpm1,-0.727,1.390e-24,5.730e-24
NAC_estimulado,Cdc25a,-0.7263,6.740e-53,5.810e-52
NAC_estimulado,Fastkd2,-0.7262,4.150e-19,1.420e-18
NAC_estimulado,Prps1l3,-0.7259,8.230e-44,5.640e-43
NAC_estimulado,2410015M20Rik,-0.7258,4.540e-33,2.360e-32
NAC_estimulado,Pde1a,-0.7248,3.090e-06,5.960e-06
NAC_estimulado,Smim4,-0.7245,1.120e-07,2.350e-07
NAC_estimulado,Gm996,-0.7241,6.550e-06,1.240e-05
NAC_estimulado,Klhl5,-0.724,2.410e-22,9.220e-22
NAC_estimulado,Gsdmd,-0.724,7.320e-22,2.750e-21
NAC_estimulado,Ifi47,-0.7238,5.970e-77,8.460e-76
NAC_estimulado,Rsrc1,-0.7235,1.650e-23,6.540e-23
NAC_estimulado,Ryr1,-0.7234,8.327e-03,1.216e-02
NAC_estimulado,Ttc37,-0.7231,4.850e-43,3.250e-42
NAC_estimulado,Endog,-0.7225,7.170e-08,1.520e-07
NAC_estimulado,Gpr107,-0.7223,1.730e-45,1.240e-44
NAC_estimulado,Simc1,-0.722,2.800e-15,8.310e-15
NAC_estimulado,Pla1a,-0.7216,6.360e-06,1.210e-05
NAC_estimulado,Ifitm3,-0.7213,4.040e-41,2.570e-40
NAC_estimulado,Prkar2b,-0.7212,3.020e-06,5.840e-06
NAC_estimulado,Pm20d2,-0.7206,4.703e-02,6.245e-02
NAC_estimulado,Sirt5,-0.7204,3.310e-06,6.380e-06
NAC_estimulado,B230354K17Rik,-0.7204,1.090e-10,2.660e-10
NAC_estimulado,Nsfl1c,-0.7198,1.690e-44,1.180e-43
NAC_estimulado,Rnf144b,-0.7197,1.643e-03,2.584e-03
NAC_estimulado,Snrpd2,-0.7192,9.740e-39,5.840e-38
NAC_estimulado,Fmo5,-0.719,4.540e-07,9.230e-07
NAC_estimulado,Mfsd9,-0.7189,7.468e-03,1.097e-02
NAC_estimulado,Ikzf2,-0.7189,7.720e-21,2.800e-20
NAC_estimulado,Mmgt2,-0.7186,3.500e-19,1.200e-18
NAC_estimulado,Msi2,-0.7179,3.630e-42,2.360e-41
NAC_estimulado,Rangrf,-0.7173,5.690e-09,1.290e-08
NAC_estimulado,Ndufb3,-0.7173,4.020e-23,1.580e-22
NAC_estimulado,Hacd3,-0.7168,4.720e-49,3.680e-48
NAC_estimulado,Alad,-0.7164,2.760e-37,1.600e-36
NAC_estimulado,Timm17a,-0.7162,2.960e-30,1.420e-29
NAC_estimulado,Gen1,-0.7162,7.280e-21,2.650e-20
NAC_estimulado,Atic,-0.7159,2.070e-114,5.690e-113
NAC_estimulado,Mybbp1a,-0.7155,3.700e-64,4.060e-63
NAC_estimulado,Dis3l2,-0.7149,2.920e-26,1.260e-25
NAC_estimulado,Polg,-0.714,6.350e-31,3.100e-30
NAC_estimulado,4931428F04Rik,-0.7139,7.123e-04,1.157e-03
NAC_estimulado,Pfkm,-0.7139,2.880e-19,9.960e-19
NAC_estimulado,Tpgs2,-0.7132,3.460e-17,1.100e-16
NAC_estimulado,1810024B03Rik,-0.7131,2.997e-02,4.080e-02
NAC_estimulado,Aldh5a1,-0.7129,3.017e-03,4.623e-03
NAC_estimulado,Tcea2,-0.7126,5.103e-03,7.633e-03
NAC_estimulado,Psmb9,-0.7124,4.110e-67,4.790e-66
NAC_estimulado,Flt3l,-0.712,1.320e-13,3.630e-13
NAC_estimulado,Mccc1,-0.7116,1.520e-13,4.170e-13
NAC_estimulado,Rps4l,-0.7116,1.261e-02,1.801e-02
NAC_estimulado,Parp3,-0.7107,6.010e-19,2.050e-18
NAC_estimulado,Dmap1,-0.7107,1.700e-24,7.000e-24
NAC_estimulado,Cetn4,-0.7105,3.440e-07,7.030e-07
NAC_estimulado,Bend6,-0.7101,6.818e-03,1.005e-02
NAC_estimulado,Exosc2,-0.7094,1.250e-27,5.600e-27
NAC_estimulado,Gemin5,-0.7087,3.280e-46,2.390e-45
NAC_estimulado,Ankrd24,-0.7087,2.130e-03,3.309e-03
NAC_estimulado,Naa38,-0.7084,1.210e-07,2.530e-07
NAC_estimulado,Gas2l3,-0.7083,6.820e-14,1.900e-13
NAC_estimulado,AA414768,-0.7083,6.288e-04,1.027e-03
NAC_estimulado,1600002K03Rik,-0.7079,1.050e-11,2.690e-11
NAC_estimulado,Zbtb32,-0.7078,1.630e-16,5.050e-16
NAC_estimulado,Rnaseh2c,-0.7077,3.600e-30,1.730e-29
NAC_estimulado,Taf10,-0.7077,3.970e-22,1.510e-21
NAC_estimulado,Polr3e,-0.7072,1.260e-21,4.700e-21
NAC_estimulado,2700038G22Rik,-0.7071,2.087e-03,3.248e-03
NAC_estimulado,Apbb3,-0.707,1.210e-06,2.390e-06
NAC_estimulado,Serf1,-0.7069,5.684e-04,9.323e-04
NAC_estimulado,Ddhd2,-0.7067,1.590e-21,5.890e-21
NAC_estimulado,Lcmt2,-0.7061,7.530e-14,2.100e-13
NAC_estimulado,Arpp19,-0.7061,2.260e-32,1.150e-31
NAC_estimulado,Nsun2,-0.7059,6.040e-91,1.090e-89
NAC_estimulado,Vcan,-0.7041,4.407e-02,5.870e-02
NAC_estimulado,Cyb561d2,-0.704,3.020e-17,9.640e-17
NAC_estimulado,Myadm,-0.7039,2.210e-07,4.570e-07
NAC_estimulado,Lca5l,-0.7038,5.576e-02,7.333e-02
NAC_estimulado,Klra3,-0.7037,5.134e-02,6.785e-02
NAC_estimulado,Rhebl1,-0.7036,7.370e-05,1.299e-04
NAC_estimulado,Mtfmt,-0.7036,2.730e-16,8.410e-16
NAC_estimulado,Pdgfa,-0.7034,4.292e-02,5.729e-02
NAC_estimulado,Ada,-0.7033,6.360e-06,1.210e-05
NAC_estimulado,Lsm3,-0.7032,1.410e-21,5.230e-21
NAC_estimulado,Sntb1,-0.7029,9.150e-07,1.820e-06
NAC_estimulado,Pdss1,-0.7026,1.480e-09,3.450e-09
NAC_estimulado,A430035B10Rik,-0.7025,4.817e-02,6.389e-02
NAC_estimulado,Ly6e,-0.7023,1.140e-118,3.300e-117
NAC_estimulado,Parvg,-0.702,1.540e-98,3.190e-97
NAC_estimulado,Ephb6,-0.7019,1.010e-05,1.890e-05
NAC_estimulado,Commd10,-0.7015,8.600e-23,3.340e-22
NAC_estimulado,Hs1bp3,-0.7015,1.690e-06,3.310e-06
NAC_estimulado,Gm14403,-0.7009,2.775e-02,3.795e-02
NAC_estimulado,Uba7,-0.7008,5.710e-23,2.230e-22
NAC_estimulado,Ogt,-0.7006,1.610e-48,1.240e-47
NAC_estimulado,C2cd2,-0.7005,9.260e-09,2.070e-08
NAC_estimulado,Trappc4,-0.7005,2.200e-42,1.440e-41
NAC_estimulado,Bloc1s3,-0.7004,3.300e-14,9.360e-14
NAC_estimulado,Cd3e,-0.6998,6.720e-101,1.460e-99
NAC_estimulado,Decr2,-0.6988,2.520e-16,7.760e-16
NAC_estimulado,G3bp1,-0.6987,5.430e-120,1.620e-118
NAC_estimulado,Parvb,-0.6985,2.190e-02,3.039e-02
NAC_estimulado,Sgsm3,-0.6983,2.130e-11,5.380e-11
NAC_estimulado,Atp6v1g2,-0.6982,1.325e-04,2.291e-04
NAC_estimulado,Pgpep1,-0.6981,4.270e-20,1.510e-19
NAC_estimulado,Tma7,-0.6981,3.820e-42,2.490e-41
NAC_estimulado,Pxmp4,-0.6978,4.070e-17,1.290e-16
NAC_estimulado,Sptssa,-0.6978,7.360e-27,3.220e-26
NAC_estimulado,Cdc25b,-0.6974,2.400e-57,2.280e-56
NAC_estimulado,Dok2,-0.6972,2.030e-54,1.810e-53
