caseid,peso,grupo_experimental,apoya_nacionalismo_blanco,apoya_sin_descripcion,apoya_con_descripcion,genero,edad,edad_grupo,educacion,ingreso_percentil,ingreso_quintil,asistencia_religiosa,partido,ideologia,voto_2020,dificultades_personales_n,amigos_solo_online_n,redes_frecuencia,redes_politica_n,identidad_blanca_indice,apoyo_violencia_indice,conspiracion_indice,condado_pct_blanco_2019,condado_cambio_pct_blanco,condado_distress,condado_ruralidad,info_pct_correcto
1633926127,0.47956656963569,control,0,0.0,,Woman,35,30-44,High school graduate,22.0,21-40%,Never,Independent,Not sure,Trump,1,0.0,1.0,0.0,44.35325082939422,0.0,50.0,73.74656677246094,-4.244270324707031,-0.6054556369781494,Central metro,0.0
1633939907,0.178284619937659,control,0,0.0,,Woman,38,30-44,High school graduate,81.0,81-100%,Never,Democrat,Not sure,Biden,1,1.0,2.0,0.0,31.06125093106453,0.0,67.19093339256607,78.48883819580078,-5.475074768066406,-0.871218740940094,Suburban metro,20.0
1633955253,0.555094324970442,treated,0,,0.0,Woman,52,45-64,Some college,81.0,81-100%,Never,Democrat,Moderate,Trump,0,0.0,3.0,1.0,64.30536358440591,0.0,100.0,88.6861572265625,-2.4011154174804688,-0.5991788506507874,Non-metro,100.0
1633971997,0.247875623799213,control,0,0.0,,Man,39,30-44,Some college,43.0,41-60%,Weekly,Democrat,Not sure,Biden,0,0.0,2.0,0.0,44.597746486123064,0.0,4.701898340039135,78.90271759033203,-3.9227066040039062,-0.815558671951294,Suburban metro,80.0
1633806359,0.630049883826307,treated,0,,0.0,Woman,44,30-44,2-year,75.0,61-80%,Never,Republican,Moderate,Trump,0,0.0,1.0,2.0,37.70901126296518,0.0,57.809066607433934,45.55858612060547,-5.690952301025391,-0.8244234323501587,Central metro,40.0
1633370475,0.648096527207125,control,0,0.0,,Man,78,65+,High school graduate,22.0,21-40%,Weekly,Democrat,Moderate,Biden,4,1.0,2.0,2.0,44.72969134234979,0.0,0.0,40.50728988647461,-4.141143798828125,-1.0679171085357666,Central metro,100.0
1632266051,0.208008473613477,control,0,0.0,,Woman,41,30-44,2-year,60.0,41-60%,Never,Democrat,Liberal,Biden,0,0.0,4.0,0.0,22.176625414697114,0.0,54.701898340039136,76.97410583496094,-4.351310729980469,-0.054338548332452774,Medium/small metro,60.0
1634138015,1.01550317355562,treated,0,,0.0,Woman,64,45-64,4-year,86.0,81-100%,Yearly,Democrat,Liberal,Biden,3,0.0,2.0,0.0,0.0,0.0,18.807593360156535,51.90876770019531,-8.075443267822266,-0.9817274212837219,Suburban metro,100.0
1634770135,2.12999044483609,treated,0,,0.0,Man,36,30-44,Post-grad,93.0,81-100%,Seldom,Democrat,Moderate,Biden,1,0.0,1.0,3.0,42.12873816970881,0.0,0.0,36.5784912109375,4.674434661865234,-0.1690656989812851,Central metro,
1631710701,0.793495551661253,control,0,0.0,,Woman,73,65+,4-year,86.0,81-100%,Yearly,Democrat,Liberal,Biden,0,0.0,2.0,2.0,11.974570002466109,0.0,0.0,78.72088623046875,-3.5374908447265625,-1.3699346780776978,Suburban metro,90.0
1634686355,2.23766054135369,control,0,0.0,,Woman,70,65+,Post-grad,68.0,61-80%,Never,Democrat,Liberal,Biden,0,0.0,5.0,0.0,22.68325040114359,0.0,50.80832998379523,88.6976318359375,-2.8248519897460938,-0.6088099479675293,Non-metro,90.0
1634405181,0.505180329188982,control,0,0.0,,Woman,80,65+,High school graduate,52.0,41-60%,Yearly,Democrat,Moderate,Biden,2,0.0,3.0,1.0,33.376057509568106,0.0,100.0,83.04989624023438,-3.2457809448242188,-1.2235031127929688,Medium/small metro,100.0
1634666647,2.08368020206731,treated,0,,0.0,Woman,72,65+,High school graduate,32.0,21-40%,Don't know,Independent,Moderate,Did not vote,1,0.0,3.0,0.0,40.43838852636126,0.0,76.59473007264434,92.37799835205078,-2.0805511474609375,-1.2229561805725098,Suburban metro,100.0
1634970547,1.15294646617253,treated,0,,0.0,Man,71,65+,2-year,43.0,41-60%,Never,Democrat,Liberal,Trump,2,0.0,3.0,0.0,70.0840576112384,0.0,46.1064316437561,66.02389526367188,-8.637168884277344,-1.1613692045211792,Suburban metro,90.0
1634697595,1.22079221781303,treated,0,,0.0,Woman,77,65+,Post-grad,68.0,61-80%,Seldom,Democrat,Liberal,Biden,0,1.0,2.0,2.0,20.328553267967266,0.0,25.0,60.025779724121094,-5.14105224609375,-1.4029808044433594,Central metro,90.0
1634577393,0.780423217330868,control,0,0.0,,Woman,37,30-44,Post-grad,91.0,81-100%,Never,Democrat,Very liberal,Biden,0,0.0,2.0,1.0,14.313393845389458,0.0,17.999263376361302,45.55858612060547,-5.690952301025391,-0.8244234323501587,Central metro,60.0
1634869811,1.0091271582994,treated,0,,0.0,Woman,76,65+,High school graduate,43.0,41-60%,Weekly,Republican,Very conservative,Trump,1,0.0,2.0,2.0,34.24519273907003,0.0,100.0,81.9123764038086,-3.542236328125,-1.133451223373413,Suburban metro,100.0
1634946059,0.601396703759908,control,0,0.0,,Man,39,30-44,Some college,22.0,21-40%,Never,Democrat,Very liberal,Biden,0,1.0,2.0,1.0,0.0,0.0,75.0,52.87731170654297,-6.527214050292969,0.03785577788949013,Central metro,90.0
1634424201,0.328549480214961,treated,0,,0.0,Woman,73,65+,Some college,68.0,61-80%,Seldom,Democrat,Moderate,Biden,3,0.0,3.0,0.0,0.0,0.0,0.0,53.77004623413086,-7.137779235839844,-1.447827696800232,Suburban metro,80.0
1634970389,0.635627945378704,control,0,0.0,,Woman,73,65+,High school graduate,22.0,21-40%,Seldom,Democrat,Moderate,Biden,2,0.0,2.0,3.0,46.95244361929939,0.0,0.0,63.20241165161133,-3.026050567626953,0.26942557096481323,Non-metro,80.0
1634644139,0.653999463441455,control,0,0.0,,Woman,55,45-64,Post-grad,93.0,81-100%,Seldom,Independent,Moderate,Biden,1,0.0,5.0,0.0,18.490385478140038,0.0,0.0,53.08287811279297,-9.078266143798828,-0.8239190578460693,Suburban metro,80.0
1634546221,1.96384602125886,treated,0,,0.0,Man,62,45-64,No HS,10.0,0-20%,Never,Republican,Very conservative,Did not vote,2,0.0,3.0,0.0,88.70650165878843,0.0,100.0,45.769020080566406,-3.4296417236328125,0.9885011911392212,Medium/small metro,100.0
1634999657,0.580295691045848,treated,0,,0.0,Woman,61,45-64,Post-grad,86.0,81-100%,Weekly,Democrat,Very liberal,Biden,1,0.0,2.0,3.0,0.0,0.0,0.0,79.52779388427734,-4.906097412109375,-1.114790916442871,Medium/small metro,90.0
1634999213,1.3341379556381,treated,1,,1.0,Man,41,30-44,4-year,22.0,21-40%,Never,Republican,Liberal,Trump,1,0.0,1.0,3.0,94.93179889368056,44.17896214103598,63.29736503632217,45.55858612060547,-5.690952301025391,-0.8244234323501587,Central metro,10.0
1634325619,1.1945718660443,control,0,0.0,,Man,56,45-64,No HS,10.0,0-20%,Seldom,Republican,Moderate,Did not vote,2,0.0,2.0,2.0,36.59812948951055,0.0,50.0,84.16860961914062,-4.142242431640625,0.18174415826797485,Medium/small metro,100.0
1634390147,0.632348008964178,control,0,0.0,,Man,65,65+,High school graduate,10.0,0-20%,Never,Republican,Not sure,Trump,2,0.0,4.0,0.0,86.59185961126279,0.0,83.59546669628303,77.41075897216797,-0.7255172729492188,1.127129316329956,Non-metro,40.0
1635027483,3.19699352692847,treated,0,,0.0,Man,44,30-44,4-year,60.0,41-60%,Seldom,Democrat,Very liberal,Did not vote,2,1.0,3.0,3.0,12.86577947603496,0.0,0.0,87.9716567993164,-2.6500320434570312,-0.9095087051391602,Suburban metro,90.0
1633963991,0.817505340382199,treated,0,,0.0,Man,54,45-64,High school graduate,75.0,61-80%,Never,Republican,Conservative,Trump,1,0.0,2.0,0.0,64.30712396714172,0.0,54.701898340039136,79.90332794189453,-3.8752975463867188,-0.6735426187515259,Medium/small metro,100.0
1634703905,2.13926860972883,treated,1,,1.0,Man,26,18-29,2-year,75.0,61-80%,Weekly,Democrat,Moderate,Biden,0,1.0,3.0,1.0,40.77688150499692,19.237135394828886,21.106431643756096,40.588294982910156,-6.1131134033203125,-0.953155517578125,Central metro,50.0
1634797629,1.10428241317576,treated,0,,0.0,Man,85,65+,High school graduate,43.0,41-60%,Weekly,Republican,Very conservative,Trump,1,0.0,5.0,0.0,27.621267033972114,0.0,88.29736503632219,86.53350830078125,-2.1806411743164062,0.6913445591926575,Non-metro,90.0
1634385869,1.65506675977145,control,0,0.0,,Man,63,45-64,Post-grad,81.0,81-100%,Never,Democrat,Very liberal,Biden,0,0.0,2.0,3.0,5.198385579810352,0.0,0.0,36.5784912109375,4.674434661865234,-0.1690656989812851,Central metro,
1634755671,0.425772619533151,treated,0,,0.0,Woman,30,30-44,Post-grad,68.0,61-80%,Never,Democrat,Very liberal,Biden,0,0.0,1.0,0.0,5.068201106319437,0.0,4.701898340039135,61.4925651550293,-2.5083045959472656,-1.7285853624343872,Central metro,50.0
1635036565,0.779407741627517,control,0,0.0,,Man,61,45-64,No HS,1.0,0-20%,Never,Republican,Very conservative,Trump,2,0.0,5.0,0.0,81.8418376222479,33.333333333333336,58.59546669628303,69.72108459472656,-2.8235244750976562,-0.35913383960723877,Non-metro,100.0
1634751959,0.628355229335433,control,0,0.0,,Man,52,45-64,High school graduate,32.0,21-40%,Weekly,Democrat,Very liberal,Biden,0,0.0,5.0,0.0,0.0,0.0,26.59473007264434,68.34278869628906,-3.16925048828125,-0.5743451714515686,Medium/small metro,80.0
1634946835,0.268014064347911,treated,0,,0.0,Woman,28,18-29,Post-grad,68.0,61-80%,Seldom,Republican,Moderate,Biden,0,0.0,1.0,0.0,40.43838852636126,0.0,50.0,49.8890380859375,-3.9718093872070312,0.24496956169605255,Central metro,50.0
1635035787,0.872480680961915,treated,0,,0.0,Man,26,18-29,Post-grad,52.0,41-60%,Seldom,Democrat,Liberal,Biden,0,0.0,2.0,1.0,11.598129489510542,0.0,4.701898340039135,59.606414794921875,-8.995010375976562,-1.3278628587722778,Central metro,80.0
1635012679,0.817505340382199,treated,0,,0.0,Man,60,45-64,High school graduate,68.0,61-80%,Never,Republican,Moderate,Trump,2,0.0,2.0,1.0,12.86577947603496,0.0,66.40453330371697,84.92267608642578,-2.110595703125,0.2814554274082184,Non-metro,100.0
1634972377,1.10950944968724,control,0,0.0,,Man,41,30-44,2-year,68.0,61-80%,Monthly,Republican,Conservative,Trump,1,0.0,3.0,0.0,,0.0,75.0,48.786102294921875,-8.513687133789062,-0.7212992906570435,Central metro,100.0
1635095399,1.23217172616569,treated,0,,0.0,Man,41,30-44,4-year,90.0,81-100%,Seldom,Republican,Moderate,Trump,1,0.0,1.0,2.0,47.21457294901702,14.096197938504446,79.70189834003914,38.16914749145508,-6.916973114013672,0.1462063491344452,Suburban metro,90.0
1635087977,0.651164242648626,control,0,0.0,,Man,36,30-44,Some college,22.0,21-40%,Never,Democrat,Very liberal,Biden,0,3.0,2.0,3.0,5.198385579810352,0.0,39.89209510896651,42.77462387084961,-9.007991790771484,-0.19702109694480896,Central metro,80.0
1634971685,2.81306597265806,control,0,0.0,,Woman,61,45-64,High school graduate,22.0,21-40%,Never,Republican,Conservative,Did not vote,0,3.0,2.0,0.0,46.82225914580848,0.0,70.29810165996086,86.19035339355469,-3.6479034423828125,-0.2958020269870758,Non-metro,50.0
1635123319,0.294478296058877,treated,0,,0.0,Woman,34,30-44,High school graduate,10.0,0-20%,Never,Independent,Moderate,Trump,1,0.0,2.0,0.0,59.11324788284332,0.0,41.40453330371697,78.56283569335938,-3.2500228881835938,-0.6618316173553467,Suburban metro,60.0
1635105463,0.802027654274235,control,0,0.0,,Woman,78,65+,High school graduate,10.0,0-20%,Seldom,Republican,Conservative,Trump,0,0.0,2.0,0.0,77.24482652101655,0.0,54.701898340039136,54.694244384765625,-0.8170433044433594,0.9668444991111755,Medium/small metro,70.0
1635102977,1.41509218256036,treated,0,,0.0,Woman,32,30-44,4-year,68.0,61-80%,Never,Democrat,Liberal,Biden,2,0.0,2.0,0.0,14.44357831888037,0.0,0.0,26.203954696655273,-2.6932945251464844,-0.22114193439483643,Central metro,90.0
1635115145,0.65725181821884,treated,0,,0.0,Woman,75,65+,High school graduate,32.0,21-40%,Weekly,Republican,Conservative,Trump,0,2.0,1.0,2.0,67.99963378194654,0.0,79.70189834003914,65.2079849243164,-5.03924560546875,-0.04324580356478691,Central metro,80.0
1635088585,0.698115955347794,treated,0,,0.0,Man,36,30-44,4-year,90.0,81-100%,Don't know,Independent,Very conservative,Trump,0,0.0,5.0,0.0,35.999267563893056,0.0,50.0,71.67387390136719,-5.3472137451171875,-0.3913693130016327,Medium/small metro,100.0
1635144705,3.01267562968033,control,0,0.0,,Man,69,65+,High school graduate,32.0,21-40%,Weekly,Independent,Very conservative,Did not vote,1,0.0,2.0,1.0,80.54648197045124,0.0,82.80906660743393,,,,,80.0
1635137187,2.14333978303339,control,0,0.0,,Woman,32,30-44,4-year,75.0,61-80%,Weekly,Republican,Very conservative,Trump,0,1.0,2.0,1.0,66.6397468562511,0.0,50.0,90.28897857666016,-2.4289703369140625,-0.85865318775177,Medium/small metro,60.0
1634702141,2.37615823029147,treated,0,,0.0,Man,36,30-44,4-year,43.0,41-60%,Don't know,Independent,Moderate,Did not vote,0,0.0,4.0,0.0,44.35325082939422,0.0,29.70189834003913,78.88218688964844,-4.488685607910156,-0.628020703792572,Medium/small metro,30.0
1635177399,0.415859225706668,control,0,0.0,,Woman,28,18-29,4-year,52.0,41-60%,Monthly,Democrat,Moderate,Biden,1,3.0,4.0,0.0,61.599889872246344,0.0,33.59546669628303,48.786102294921875,-8.513687133789062,-0.7212992906570435,Central metro,80.0
1634466193,1.25517620212926,control,0,0.0,,Man,54,45-64,High school graduate,32.0,21-40%,Seldom,Republican,Very conservative,Trump,0,0.0,3.0,0.0,62.351124228604945,0.0,9.403796680078264,28.527555465698242,-7.813543319702148,0.05032656341791153,Suburban metro,100.0
1635251061,0.259460881190631,control,0,0.0,,Man,50,45-64,High school graduate,,,Never,Independent,Moderate,Biden,1,0.0,3.0,1.0,18.244129438675387,0.0,50.0,60.7914924621582,-8.416004180908203,-0.21398210525512695,Central metro,90.0
1635322213,1.44660017904391,control,0,0.0,,Woman,36,30-44,High school graduate,22.0,21-40%,Don't know,Not sure,Not sure,Did not vote,1,0.0,8.0,0.0,50.000000000000014,33.333333333333336,50.0,76.97410583496094,-4.351310729980469,-0.054338548332452774,Medium/small metro,20.0
1635226393,0.780170341611378,control,0,0.0,,Man,65,65+,High school graduate,81.0,81-100%,Weekly,Republican,Conservative,Trump,0,0.0,4.0,0.0,70.59882657185172,0.0,25.0,25.046165466308594,-6.020727157592773,-0.4762479364871979,Central metro,90.0
1635214137,1.03048346553605,treated,0,,0.0,Man,63,45-64,High school graduate,32.0,21-40%,Weekly,Republican,Conservative,Trump,2,0.0,5.0,0.0,50.000000000000014,0.0,71.1064316437561,94.23735809326172,-1.8854598999023438,-0.8158778548240662,Medium/small metro,90.0
1635152313,0.261291477840467,treated,1,,1.0,Woman,40,30-44,High school graduate,52.0,41-60%,Never,Independent,Moderate,Trump,0,2.0,4.0,1.0,63.06337753185381,0.0,58.59546669628303,86.11206817626953,-3.7108917236328125,0.08643805235624313,Medium/small metro,0.0
1635214585,1.10428241317576,control,0,0.0,,Man,73,65+,High school graduate,,,Weekly,Republican,Very conservative,Trump,1,0.0,3.0,3.0,44.87750948882946,0.0,100.0,88.00157165527344,-2.3879013061523438,-0.019357841461896896,Medium/small metro,90.0
1635023805,0.394744190957914,control,0,0.0,,Man,68,65+,High school graduate,86.0,81-100%,Seldom,Democrat,Moderate,Biden,1,0.0,5.0,0.0,38.19800257642289,0.0,9.403796680078264,86.24268341064453,-1.8604812622070312,-0.5009313821792603,Non-metro,100.0
1635437067,2.95471544777188,treated,0,,0.0,Woman,74,65+,High school graduate,,,Never,Republican,Not sure,Did not vote,2,1.0,4.0,0.0,7.5372094227337,0.0,9.403796680078264,86.66632080078125,-0.9444808959960938,0.9851779341697693,Non-metro,40.0
1634755311,0.817505340382199,treated,0,,0.0,Man,58,45-64,High school graduate,22.0,21-40%,Never,Independent,Conservative,Trump,0,0.0,4.0,0.0,44.35325082939422,0.0,79.70189834003914,92.5680923461914,-3.2254104614257812,-0.9789143800735474,Non-metro,70.0
1635476403,0.921337280666178,treated,0,,0.0,Man,49,45-64,High school graduate,22.0,21-40%,Seldom,Independent,Moderate,Trump,0,0.0,2.0,0.0,20.84508261131636,0.0,38.29736503632217,88.52403259277344,-2.3505859375,-0.258232057094574,Suburban metro,30.0
1635515003,1.5536729039948,control,0,0.0,,Man,29,18-29,Some college,10.0,0-20%,Weekly,Democrat,Moderate,Biden,3,0.0,4.0,0.0,5.198385579810352,0.0,13.297365036322171,52.26545715332031,-5.750404357910156,0.2017039954662323,Medium/small metro,90.0
1635986743,0.291522942023273,control,0,0.0,,Woman,66,65+,Some college,10.0,0-20%,Yearly,Democrat,Moderate,Biden,0,0.0,3.0,1.0,26.157779374364644,0.0,0.0,55.245628356933594,-9.022911071777344,0.09490387886762619,Central metro,100.0
1635993379,0.653999463441455,treated,0,,0.0,Woman,54,45-64,Post-grad,52.0,41-60%,Monthly,Democrat,Liberal,Biden,0,1.0,2.0,2.0,20.959393794554305,0.0,39.89209510896651,60.025779724121094,-5.14105224609375,-1.4029808044433594,Central metro,90.0
1636008275,0.581357425551905,treated,0,,0.0,Woman,64,45-64,Post-grad,,,Never,Democrat,Liberal,Biden,0,0.0,2.0,2.0,5.198385579810352,0.0,25.0,84.667724609375,-2.6185455322265625,-0.4095795750617981,Suburban metro,80.0
1636027331,0.794789541132344,treated,0,,0.0,Woman,51,45-64,High school graduate,75.0,61-80%,Never,Republican,Conservative,Trump,0,0.0,2.0,0.0,50.000000000000014,0.0,59.403796680078266,69.38191986083984,-3.5825881958007812,-1.0579869747161865,Medium/small metro,40.0
1636086293,0.481841902047757,treated,0,,0.0,Woman,64,45-64,High school graduate,75.0,61-80%,Never,Democrat,Very liberal,Biden,1,0.0,1.0,0.0,0.0,0.0,39.1056950201174,76.84608459472656,-5.20355224609375,-0.2374342381954193,Medium/small metro,80.0
1636111603,0.407076967200939,treated,0,,0.0,Man,50,45-64,4-year,52.0,41-60%,Seldom,Independent,Very liberal,Other,0,0.0,3.0,2.0,5.068201106319437,0.0,54.701898340039136,29.58929443359375,-6.949165344238281,-0.15158569812774658,Central metro,100.0
1636073375,0.708120052274974,treated,0,,0.0,Woman,60,45-64,Post-grad,86.0,81-100%,Yearly,Democrat,Moderate,Biden,1,1.0,2.0,1.0,67.23860878186859,0.0,38.29736503632217,69.57066345214844,-8.626304626464844,-1.1026066541671753,Suburban metro,80.0
1636200637,0.794789541132344,control,0,0.0,,Woman,45,45-64,High school graduate,60.0,41-60%,Never,Republican,Not sure,Trump,0,1.0,2.0,1.0,46.95244361929939,0.0,82.80906660743393,95.19097137451172,-1.610931396484375,0.8902249932289124,Non-metro,100.0
1636383725,0.663154143623758,treated,0,,0.0,Man,61,45-64,Some college,,,Seldom,Republican,Moderate,Trump,2,0.0,5.0,0.0,42.79132527680178,0.0,79.70189834003914,95.19282531738281,-0.8831787109375,-0.019811740145087242,Non-metro,100.0
1635904689,0.707259091080158,control,0,0.0,,Man,69,65+,High school graduate,22.0,21-40%,Never,Republican,Not sure,Trump,0,,2.0,0.0,60.48449860327977,0.0,29.70189834003913,41.30057907104492,-6.474861145019531,0.3096436560153961,Suburban metro,90.0
1636593477,0.761459206941368,control,0,0.0,,Woman,36,30-44,Post-grad,52.0,41-60%,Seldom,Independent,Liberal,Trump,0,0.0,4.0,0.0,63.04574385886504,0.0,54.701898340039136,56.69265365600586,-5.387317657470703,-0.2675766050815582,Medium/small metro,0.0
1636690219,0.932001032807545,treated,0,,0.0,Woman,65,65+,High school graduate,60.0,41-60%,Weekly,Republican,Moderate,Trump,0,0.0,4.0,0.0,45.62090081591864,0.0,54.701898340039136,72.4080810546875,1.4035491943359375,-0.30142202973365784,Medium/small metro,90.0
1636595999,1.83424895133151,treated,0,,0.0,Man,44,30-44,Post-grad,43.0,41-60%,Monthly,Republican,Moderate,Other,2,1.0,4.0,1.0,21.08513769696705,30.08276420253154,41.40453330371697,57.27399826049805,-9.43643569946289,-0.47779297828674316,Suburban metro,40.0
1635115059,0.658454355038154,treated,0,,0.0,Woman,84,65+,High school graduate,,,Seldom,Republican,Conservative,Trump,1,0.0,8.0,0.0,41.06746867021249,0.0,79.70189834003914,76.38329315185547,-7.048187255859375,-0.5251846313476562,Medium/small metro,100.0
1636866075,0.91213585832985,treated,0,,0.0,Woman,66,65+,Some college,75.0,61-80%,Weekly,Democrat,Conservative,Trump,1,1.0,2.0,0.0,53.82262536386195,0.0,33.59546669628303,81.98406982421875,-5.0194091796875,-0.8792454600334167,Medium/small metro,70.0
1636878365,0.602217311866809,treated,0,,0.0,Woman,72,65+,Some college,22.0,21-40%,Seldom,Democrat,Liberal,Biden,0,1.0,2.0,3.0,0.0,0.0,0.0,79.80101776123047,-3.5316619873046875,0.2785165011882782,Medium/small metro,90.0
1636879357,0.822875142215917,control,0,0.0,,Woman,63,45-64,Post-grad,90.0,81-100%,Weekly,Democrat,Liberal,Biden,0,0.0,2.0,0.0,65.33027829693728,0.0,46.810539854711315,59.68101501464844,-2.2472686767578125,0.3299901783466339,Non-metro,80.0
1636886753,1.71514927039703,treated,0,,0.0,Man,73,65+,Post-grad,68.0,61-80%,Never,Republican,Very conservative,Trump,1,0.0,5.0,0.0,18.62056995163095,0.0,14.105695020117402,,,,,90.0
1636879297,1.08277493884675,treated,0,,0.0,Woman,63,45-64,High school graduate,52.0,41-60%,Yearly,Republican,Very conservative,Trump,1,0.0,2.0,1.0,51.12943525204997,0.0,75.0,90.11214447021484,-0.5545196533203125,0.015501300804316998,Non-metro,90.0
1636878493,1.48899999355643,treated,0,,0.0,Woman,47,45-64,4-year,,,Weekly,Republican,Very conservative,Trump,0,0.0,4.0,0.0,31.55376300999384,0.0,100.0,80.43612670898438,-4.9942626953125,0.3242151141166687,Non-metro,100.0
1636891079,0.55619071592554,control,0,0.0,,Woman,80,65+,Some college,43.0,41-60%,Never,Democrat,Moderate,Biden,1,0.0,2.0,0.0,0.0,0.0,34.403796680078266,78.3687744140625,-5.8896484375,0.2093309760093689,Medium/small metro,90.0
