individual_id,country,lat,lon,date_bp,region,unrelated,coverage,data_source
I39181,anonymized,,,1675.0,SE,1,5.22,4. New sample (capture)
I39183,anonymized,,,1341.0,SE,1,5.38,4. New sample (capture)
I39184,anonymized,,,1341.0,SE,0,2.7,4. New sample (capture)
I39185,anonymized,,,1341.0,SE,0,3.96,4. New sample (capture)
I39186,anonymized,,,1341.0,SE,1,5.96,4. New sample (capture)
I39187,anonymized,,,1600.0,SE,1,4.99,4. New sample (capture)
I39188,anonymized,,,1150.0,SE,1,4.64,4. New sample (capture)
I39189,anonymized,,,925.0,SE,1,5.57,4. New sample (capture)
I39190,anonymized,,,625.0,SE,1,4.61,4. New sample (capture)
I39191,anonymized,,,1650.0,SE,1,3.67,4. New sample (capture)
I39192,anonymized,,,1650.0,SE,1,4.74,4. New sample (capture)
I39193,anonymized,,,1650.0,SE,1,5.96,4. New sample (capture)
I39205,anonymized,,,2175.0,C,1,2.34,4. New sample (capture)
I39206,anonymized,,,2175.0,C,1,2.24,4. New sample (capture)
I39207,anonymized,,,2175.0,C,1,1.82,4. New sample (capture)
I39208,anonymized,,,2175.0,C,1,3.16,4. New sample (capture)
I39209,anonymized,,,2175.0,C,1,1.8,4. New sample (capture)
I39213,anonymized,,,5200.0,SW,1,2.36,4. New sample (capture)
I39214,anonymized,,,5200.0,SW,1,3.55,4. New sample (capture)
I39215,anonymized,,,5200.0,SW,1,3.07,4. New sample (capture)
I39216,anonymized,,,5200.0,SW,1,3.22,4. New sample (capture)
I39217,anonymized,,,5200.0,SW,1,1.4,4. New sample (capture)
I39218,anonymized,,,5200.0,SW,1,2.12,4. New sample (capture)
I39220,anonymized,,,4550.0,SW,1,5.02,4. New sample (capture)
I39225,anonymized,,,2600.0,C,1,1.92,4. New sample (capture)
I39226,anonymized,,,2600.0,C,1,2.52,4. New sample (capture)
I39229,anonymized,,,3710.0,SW,1,1.54,4. New sample (capture)
I39230,anonymized,,,3470.0,SW,1,4.21,4. New sample (capture)
I39234,anonymized,,,4852.0,E,1,1.18,4. New sample (capture)
I39237,anonymized,,,4892.0,E,1,0.71,4. New sample (capture)
I39238,anonymized,,,7300.0,E,0,2.12,4. New sample (capture)
I39239,anonymized,,,7300.0,E,1,6.12,4. New sample (capture)
I39240,anonymized,,,7300.0,E,1,1.2,4. New sample (capture)
I39241,anonymized,,,7300.0,E,0,5.01,4. New sample (capture)
I39251,anonymized,,,1050.0,C,1,5.55,4. New sample (capture)
I39252,anonymized,,,1050.0,C,1,8.3,4. New sample (capture)
I39253,anonymized,,,1050.0,C,1,4.05,4. New sample (capture)
I39254,anonymized,,,1050.0,C,0,4.46,4. New sample (capture)
I39256,anonymized,,,1050.0,C,1,2.15,4. New sample (capture)
I39257,anonymized,,,1050.0,C,1,7.19,4. New sample (capture)
I39267,anonymized,,,7300.0,E,0,0.87,4. New sample (capture)
I39268,anonymized,,,7300.0,E,0,2.65,4. New sample (capture)
I39270,anonymized,,,7300.0,E,1,3.45,4. New sample (capture)
I39272,anonymized,,,7300.0,E,1,3.89,4. New sample (capture)
I39281,anonymized,,,7303.0,E,1,2.42,4. New sample (capture)
I39283,anonymized,,,7303.0,E,1,3.7,4. New sample (capture)
I39284,anonymized,,,4450.0,E,1,3.7,4. New sample (capture)
I39285,anonymized,,,7303.0,E,1,4.35,4. New sample (capture)
I39286,anonymized,,,7300.0,E,1,11.07,4. New sample (capture)
I39289,anonymized,,,800.0,C,1,3.23,4. New sample (capture)
I39290,anonymized,,,800.0,C,1,6.99,4. New sample (capture)
I39291,anonymized,,,800.0,C,1,7.19,4. New sample (capture)
I39292,anonymized,,,800.0,C,1,3.75,4. New sample (capture)
I39293,anonymized,,,800.0,C,0,6.13,4. New sample (capture)
I39294,anonymized,,,800.0,C,1,6.17,4. New sample (capture)
I39295,anonymized,,,3600.0,SE,1,2.57,4. New sample (capture)
I39296,anonymized,,,1100.0,C,0,5.6,4. New sample (capture)
I39297,anonymized,,,1100.0,C,1,3.73,4. New sample (capture)
