t_s,lat,lon,elevacion_m,dist_acum_m,temp_aire_c
14680,36.42996400594711,128.17318076267838,54.79999923706055,39193.6,15.0
14681,36.42994489520788,128.17316458560526,54.79999923706055,39196.2,15.0
14682,36.4299235213548,128.1731467321515,54.79999923706055,39199.0,15.0
14683,36.42990122549236,128.17313315346837,54.79999923706055,39201.8,15.0
14684,36.42987742088735,128.1731202453375,55.0,39204.7,15.0
14685,36.429852191358805,128.17310951650143,55.0,39207.7,15.0
14686,36.42982436344028,128.17310146987438,55.0,39210.8,15.0
14687,36.42979821190238,128.17309551872313,55.20000076293945,39213.8,15.0
14688,36.429772060364485,128.17308981902897,55.20000076293945,39216.7,15.0
14689,36.42974582500756,128.17308529280126,55.20000076293945,39219.7,15.0
14690,36.42972034402192,128.17308152094483,55.20000076293945,39222.5,15.0
14691,36.42969452776015,128.1730795931071,55.20000076293945,39225.4,15.0
14692,36.42967038787901,128.17307758145034,55.400001525878906,39228.1,15.0
14693,36.42964641563594,128.1730734743178,55.400001525878906,39230.8,15.0
14694,36.42962152138352,128.17307204939425,55.400001525878906,39233.6,15.0
14695,36.42959461547434,128.17307196557522,55.400001525878906,39236.6,15.0
14696,36.42956905066967,128.17307339049876,55.59999847412109,39239.4,15.0
14697,36.42954457551241,128.17307556979358,55.59999847412109,39242.1,15.0
14698,36.42951859161258,128.17307724617422,55.59999847412109,39245.0,15.0
14699,36.42949244007468,128.17308051511645,55.59999847412109,39248.0,15.0
14700,36.429466707631946,128.17308361642063,55.79999923706055,39250.8,15.0
14701,36.42944022081792,128.17308730445802,55.79999923706055,39253.8,15.0
14702,36.42941331490874,128.1730896513909,55.79999923706055,39256.8,15.0
14703,36.42939034849405,128.17309191450477,56.0,39259.3,15.0
14704,36.42936344258487,128.17309317179024,56.0,39262.3,15.0
14705,36.42933988943696,128.17309317179024,56.0,39265.0,15.0
14706,36.4293154142797,128.17309300415218,56.0,39267.7,15.0
14707,36.42929169349373,128.173095183447,56.20000076293945,39270.3,15.0
14708,36.42926646396518,128.17309870384634,56.20000076293945,39273.2,15.0
14709,36.42923939041793,128.17310289479792,56.20000076293945,39276.2,15.0
14710,36.429208209738135,128.1731075886637,56.20000076293945,39279.7,15.0
14711,36.42918080091477,128.17311219871044,56.400001525878906,39282.8,15.0
14712,36.42915464937687,128.17311362363398,56.400001525878906,39285.7,15.0
14713,36.42912975512445,128.17311362363398,56.400001525878906,39288.4,15.0
14714,36.42910553142429,128.173113707453,56.59999847412109,39291.1,15.0
14715,36.42908239737153,128.17311521619558,56.59999847412109,39293.7,15.0
14716,36.42905834130943,128.17311706021428,56.59999847412109,39296.4,15.0
14717,36.42903311178088,128.1731194909662,56.59999847412109,39299.2,15.0
14718,36.42900905571878,128.17312225699425,56.59999847412109,39301.9,15.0
14719,36.42898541875184,128.1731245201081,56.79999923706055,39304.5,15.0
14720,36.42896278761327,128.1731250230223,56.79999923706055,39307.0,15.0
14721,36.4289390668273,128.1731245201081,56.79999923706055,39309.7,15.0
14722,36.42891182564199,128.1731247715652,56.79999923706055,39312.7,15.0
14723,36.428885255008936,128.17312552593648,56.79999923706055,39315.7,15.0
14724,36.4288579300046,128.1731266155839,57.0,39318.7,15.0
14725,36.428831527009606,128.17312703467906,57.0,39321.6,15.0
14726,36.42880520783365,128.17312619648874,57.0,39324.6,15.0
14727,36.42877855338156,128.17312602885067,57.0,39327.5,15.0
14728,36.428752737119794,128.17312703467906,57.0,39330.4,15.0
14729,36.428727339953184,128.1731284596026,57.0,39333.2,15.0
14730,36.42870169132948,128.1731298007071,57.20000076293945,39336.1,15.0
14731,36.428675036877394,128.1731300521642,57.20000076293945,39339.0,15.0
14732,36.42864997498691,128.17313080653548,57.20000076293945,39341.8,15.0
14733,36.42862508073449,128.17313231527805,57.20000076293945,39344.6,15.0
14734,36.42859976738691,128.17313365638256,57.20000076293945,39347.4,15.0
14735,36.42857403494418,128.17313591949642,57.20000076293945,39350.3,15.0
14736,36.4285487215966,128.17313734441996,57.20000076293945,39353.1,15.0
14737,36.42852332442999,128.17313776351511,57.400001525878906,39355.9,15.0
14738,36.428499687463045,128.1731380149722,57.400001525878906,39358.6,15.0
14739,36.428476218134165,128.17313943989575,57.400001525878906,39361.2,15.0
14740,36.428449898958206,128.17314019426703,57.400001525878906,39364.1,15.0
14741,36.42842307686806,128.1731414515525,57.400001525878906,39367.1,15.0
14742,36.428395668044686,128.17314287647605,57.400001525878906,39370.1,15.0
14743,36.42837052233517,128.17314530722797,57.59999847412109,39372.9,15.0
14744,36.42834571190178,128.17314681597054,57.59999847412109,39375.7,15.0
14745,36.42832215875387,128.17314715124667,57.59999847412109,39378.3,15.0
14746,36.42829508520663,128.17314891144633,57.59999847412109,39381.3,15.0
14747,36.42827061004937,128.17315109074116,57.59999847412109,39384.1,15.0
14748,36.42824596725404,128.17315310239792,57.59999847412109,39386.8,15.0
14749,36.42822090536356,128.173155952245,57.59999847412109,39389.6,15.0
14750,36.42819517292082,128.17315838299692,57.79999923706055,39392.5,15.0
14751,36.42816902138293,128.1731607299298,57.79999923706055,39395.4,15.0
14752,36.428144965320826,128.17316341213882,57.79999923706055,39398.1,15.0
14753,36.42812023870647,128.17316542379558,57.79999923706055,39400.8,15.0
14754,36.42809475772083,128.1731673516333,57.79999923706055,39403.7,15.0
14755,36.42806894145906,128.17316911183298,57.79999923706055,39406.5,15.0
14756,36.42804312519729,128.17317028529942,58.0,39409.4,15.0
14757,36.42801739275456,128.1731720454991,58.0,39412.3,15.0
14758,36.4279889781028,128.17317347042265,58.0,39415.4,15.0
14759,36.42796106636524,128.17317347042265,58.0,39418.5,15.0
14760,36.42793474718928,128.17317464388907,58.0,39421.5,15.0
14761,36.42790960147977,128.17317564971745,58.0,39424.3,15.0
14762,36.42788613215089,128.17317732609808,58.20000076293945,39426.9,15.0
14763,36.42786115407944,128.17317984066904,58.20000076293945,39429.7,15.0
14764,36.42783600836992,128.17318168468773,58.20000076293945,39432.5,15.0
14765,36.427810778841376,128.1731836963445,58.20000076293945,39435.3,15.0
14766,36.42778613604605,128.1731861270964,58.20000076293945,39438.0,15.0
14767,36.42776392400265,128.17318788729608,58.20000076293945,39440.5,15.0
14768,36.42773852683604,128.17318788729608,58.20000076293945,39443.3,15.0
14769,36.42771346494556,128.17318839021027,58.20000076293945,39446.1,15.0
14770,36.42768798395991,128.17318989895284,58.20000076293945,39449.0,15.0
14771,36.42766392789781,128.17319199442863,58.20000076293945,39451.6,15.0
14772,36.42763978801668,128.17319367080927,58.20000076293945,39454.3,15.0
14773,36.42761363647878,128.17319392226636,58.20000076293945,39457.2,15.0
14774,36.42758731730282,128.1731945089996,58.400001525878906,39460.2,15.0
14775,36.427563009783626,128.17319593392313,58.400001525878906,39462.9,15.0
14776,36.427540546283126,128.17319660447538,58.400001525878906,39465.4,15.0
14777,36.42751204781234,128.1731985323131,58.400001525878906,39468.5,15.0
14778,36.427484722808,128.17320079542696,58.400001525878906,39471.6,15.0
14779,36.42745773307979,128.17320339381695,58.400001525878906,39474.6,15.0
14780,36.42743040807545,128.1732056569308,58.400001525878906,39477.6,15.0
14781,36.42740459181368,128.17320842295885,58.400001525878906,39480.5,15.0
14782,36.42737852409482,128.17321076989174,58.400001525878906,39483.4,15.0
14783,36.42735287547112,128.17321194335818,58.400001525878906,39486.3,15.0
14784,36.42732538282871,128.1732138711959,58.59999847412109,39489.3,15.0
14785,36.427299147471786,128.17321638576686,58.59999847412109,39492.3,15.0
14786,36.42727098427713,128.17321772687137,58.59999847412109,39495.4,15.0
14787,36.4272447489202,128.17321814596653,58.59999847412109,39498.3,15.0
14788,36.42722102813423,128.1732201576233,58.59999847412109,39501.0,15.0
14789,36.42719563096762,128.17322275601327,58.59999847412109,39503.8,15.0
14790,36.4271707367152,128.17322560586035,58.59999847412109,39506.6,15.0
14791,36.42714584246278,128.17322795279324,58.59999847412109,39509.4,15.0
14792,36.427120780572295,128.1732281204313,58.59999847412109,39512.1,15.0
14793,36.42709504812956,128.17322661168873,58.59999847412109,39515.0,15.0
14794,36.42707015387714,128.1732254382223,58.59999847412109,39517.8,15.0
14795,36.42704492434859,128.17322485148907,58.79999923706055,39520.6,15.0
14796,36.4270187728107,128.17322585731745,58.79999923706055,39523.5,15.0
14797,36.42699563875794,128.17322736606002,58.79999923706055,39526.1,15.0
14798,36.426972253248096,128.17322962917387,58.79999923706055,39528.7,15.0
14799,36.42694811336696,128.1732323113829,58.79999923706055,39531.4,15.0
14800,36.4269238896668,128.17323306575418,58.79999923706055,39534.1,15.0
14801,36.4268993306905,128.17323239520192,58.79999923706055,39536.8,15.0
14802,36.42687359824777,128.1732320599258,58.79999923706055,39539.7,15.0
14803,36.426847195252776,128.17323222756386,58.79999923706055,39542.6,15.0
14804,36.42682196572423,128.17323306575418,58.79999923706055,39545.4,15.0
14805,36.42679656855762,128.17323541268706,58.79999923706055,39548.2,15.0
14806,36.42677100375295,128.1732386816293,58.79999923706055,39551.1,15.0
14807,36.42674518749118,128.1732421182096,58.79999923706055,39554.0,15.0
14808,36.42671920359135,128.17324480041862,58.79999923706055,39556.9,15.0
14809,36.426689866930246,128.1732460577041,58.79999923706055,39560.1,15.0
14810,36.42666153609753,128.17324731498957,59.0,39563.3,15.0
14811,36.426635049283504,128.17324865609407,59.0,39566.2,15.0
14812,36.42660990357399,128.17324991337955,59.0,39569.0,15.0
14813,36.426585260778666,128.17325158976018,59.0,39571.8,15.0
14814,36.42655952833593,128.17325167357922,59.20000076293945,39574.6,15.0
14815,36.42653379589319,128.17325385287404,59.20000076293945,39577.5,15.0
14816,36.426508482545614,128.17325628362596,59.20000076293945,39580.3,15.0
14817,36.42648484557867,128.1732587981969,59.20000076293945,39583.0,15.0
14818,36.42646078951657,128.17326106131077,59.400001525878906,39585.7,15.0
14819,36.42643606290221,128.17326332442462,59.400001525878906,39588.4,15.0
14820,36.42641049809754,128.1732638273388,59.400001525878906,39591.3,15.0
14821,36.4263847656548,128.1732629891485,59.400001525878906,39594.1,15.0
14822,36.426360039040446,128.1732632406056,59.59999847412109,39596.9,15.0
14823,36.426334055140615,128.173264330253,59.59999847412109,39599.8,15.0
14824,36.4263070654124,128.173266928643,59.59999847412109,39602.8,15.0
14825,36.42628133296967,128.17326977849007,59.59999847412109,39605.6,15.0
14826,36.4262552652508,128.17327321507037,59.59999847412109,39608.6,15.0
14827,36.42623196355999,128.1732767354697,59.79999923706055,39611.2,15.0
14828,36.42620564438403,128.1732804235071,59.79999923706055,39614.1,15.0
14829,36.42618024721742,128.1732799205929,60.0,39616.9,15.0
14830,36.42615560442209,128.17327799275515,60.0,39619.7,15.0
14831,36.42613096162677,128.1732769869268,60.0,39622.4,15.0
14832,36.42610573209822,128.17327631637454,60.0,39625.2,15.0
14833,36.42608209513128,128.17327640019357,60.0,39627.9,15.0
14834,36.426058039069176,128.17327757366002,60.20000076293945,39630.5,15.0
14835,36.42603473737836,128.17327874712646,60.20000076293945,39633.1,15.0
14836,36.42600925639272,128.1732812616974,60.400001525878906,39636.0,15.0
14837,36.425983188673854,128.17328369244933,60.400001525878906,39638.9,15.0
14838,36.42595837824047,128.17328553646803,60.59999847412109,39641.6,15.0
14839,36.42593197524548,128.17328712902963,60.79999923706055,39644.6,15.0
14840,36.42590733245015,128.17328964360058,60.79999923706055,39647.3,15.0
14841,36.42588168382645,128.17329090088606,60.79999923706055,39650.2,15.0
14842,36.42585796304047,128.17329014651477,61.20000076293945,39652.8,15.0
14843,36.42583549953997,128.17329039797187,61.20000076293945,39655.3,15.0
14844,36.42581102438271,128.1732909847051,61.400001525878906,39658.0,15.0
14845,36.42578596249223,128.17329224199057,61.400001525878906,39660.8,15.0
14846,36.42575872130692,128.1732950080186,61.59999847412109,39663.9,15.0
14847,36.425731144845486,128.1732955109328,61.59999847412109,39666.9,15.0
14848,36.42570390366018,128.1732962653041,61.79999923706055,39670.0,15.0
14849,36.42567766830325,128.1732981093228,62.0,39672.9,15.0
14850,36.42565260641277,128.1732997018844,62.0,39675.7,15.0
14851,36.42562544904649,128.17330137826502,62.20000076293945,39678.7,15.0
14852,36.42560080625117,128.173301294446,62.20000076293945,39681.4,15.0
14853,36.425575241446495,128.17330330610275,62.400001525878906,39684.3,15.0
14854,36.42555026337504,128.1733053177595,62.400001525878906,39687.1,15.0
14855,36.425527883693576,128.17330799996853,62.59999847412109,39689.6,15.0
14856,36.425504917278886,128.17331118509173,62.59999847412109,39692.1,15.0
14857,36.42548371106386,128.17331168800592,62.79999923706055,39694.5,15.0
14858,36.42545789480209,128.17331152036786,62.79999923706055,39697.4,15.0
14859,36.42543610185385,128.17331043072045,63.0,39699.8,15.0
14860,36.42541397362948,128.173311855644,63.0,39702.3,15.0
14861,36.42539905384183,128.1733156275004,63.0,39704.0,15.0
14862,36.42538262531161,128.17331889644265,63.20000076293945,39705.8,15.0
14863,36.42536384984851,128.17332124337554,63.20000076293945,39707.9,15.0
14864,36.42534331418574,128.17332518287003,63.20000076293945,39710.2,15.0
14865,36.42531565390527,128.1733214110136,63.20000076293945,39713.3,15.0
14866,36.42528916709125,128.17332518287003,63.20000076293945,39716.3,15.0
14867,36.42526368610561,128.17332568578422,63.400001525878906,39719.1,15.0
14868,36.42523745074868,128.1733280327171,63.400001525878906,39722.0,15.0
14869,36.425215154886246,128.17332920618355,63.400001525878906,39724.5,15.0
14870,36.425185734406114,128.1733314692974,63.400001525878906,39727.8,15.0
14871,36.425155559554696,128.17333482205868,63.400001525878906,39731.2,15.0
14872,36.42512890510261,128.17333733662963,63.400001525878906,39734.1,15.0
14873,36.42510401085019,128.1733377557248,63.20000076293945,39736.9,15.0
14874,36.42508045770228,128.17333599552512,63.20000076293945,39739.5,15.0
14875,36.42505740746856,128.1733351573348,63.20000076293945,39742.1,15.0
14876,36.42503008246422,128.1733335647732,63.20000076293945,39745.1,15.0
14877,36.42500217072666,128.17333322949708,63.20000076293945,39748.2,15.0
14878,36.42496998421848,128.17333079874516,63.0,39751.8,15.0
14879,36.424939054995775,128.1733312178403,62.79999923706055,39755.3,15.0
14880,36.42490787431598,128.1733354087919,62.79999923706055,39758.7,15.0
14881,36.4248823095113,128.17333825863898,62.59999847412109,39761.6,15.0
14882,36.4248566608876,128.17333985120058,62.59999847412109,39764.5,15.0
14883,36.4248289167881,128.17334261722863,62.400001525878906,39767.6,15.0
14884,36.424803184345365,128.1733457185328,62.400001525878906,39770.4,15.0
14885,36.42477694898844,128.17334881983697,62.20000076293945,39773.4,15.0
14886,36.4247512165457,128.17335016094148,62.20000076293945,39776.2,15.0
14887,36.42472431063652,128.17335275933146,62.0,39779.2,15.0
14888,36.42469514161348,128.17335619591177,61.79999923706055,39782.5,15.0
14889,36.42466580495238,128.17335879430175,61.79999923706055,39785.7,15.0
14890,36.42463688738644,128.1733626499772,61.59999847412109,39789.0,15.0
14891,36.42461031675339,128.17336533218622,61.59999847412109,39791.9,15.0
14892,36.42458341084421,128.17336675710976,61.400001525878906,39794.9,15.0
14893,36.42455516383052,128.17336692474782,61.400001525878906,39798.1,15.0
14894,36.42452775500715,128.17336784675717,61.20000076293945,39801.1,15.0
14895,36.424500932917,128.17336776293814,61.0,39804.1,15.0
14896,36.42447461374104,128.1733670923859,60.79999923706055,39807.0,15.0
14897,36.42444955185056,128.17336759530008,60.59999847412109,39809.8,15.0
14898,36.4244248252362,128.17336943931878,60.59999847412109,39812.6,15.0
14899,36.42440068535507,128.17337203770876,60.20000076293945,39815.3,15.0
14900,36.42437537200749,128.1733755581081,60.20000076293945,39818.1,15.0
14901,36.42434930428863,128.17337916232646,60.0,39821.0,15.0
14902,36.42432281747461,128.17338343709707,60.0,39824.0,15.0
14903,36.42429633066058,128.17338662222028,60.0,39827.0,15.0
14904,36.4242715202272,128.17338913679123,59.79999923706055,39829.7,15.0
14905,36.424247128888965,128.17339148372412,59.79999923706055,39832.4,15.0
14906,36.42422315664589,128.17339332774282,59.79999923706055,39835.1,15.0
14907,36.42420035786927,128.17339500412345,59.79999923706055,39837.7,15.0
14908,36.42417789436877,128.17339760251343,59.59999847412109,39840.2,15.0
14909,36.424153838306665,128.1734007038176,59.59999847412109,39842.9,15.0
14910,36.42413162626326,128.17340447567403,59.400001525878906,39845.3,15.0
14911,36.424104887992144,128.17340640351176,59.400001525878906,39848.3,15.0
14912,36.42407747916877,128.1734083313495,59.20000076293945,39851.4,15.0
14913,36.424050237983465,128.1734089180827,59.0,39854.4,15.0
