case,log10_Ljet,beta,halfOpenAngle_deg,inclination_deg
3,37.2936,0.6466,0.945,28.2837
3,37.3314,0.773,2.67,27.6997
3,37.289,0.7243,2.4025,28.2462
3,37.5082,0.7799,2.6268,28.8737
3,37.4475,0.6645,2.646,27.2917
3,37.2851,0.5811,1.5337,28.4217
3,37.1706,0.7005,1.0621,28.2076
3,37.4451,0.7242,1.9959,27.4335
3,36.988,0.5629,1.3149,28.2168
3,37.4162,0.6982,1.9146,27.7853
3,37.2945,0.6599,1.7106,27.5688
3,37.4259,0.7245,2.5035,27.7781
3,37.423,0.6878,1.742,28.9717
3,37.2696,0.77,1.8749,27.9134
3,36.6784,0.7775,0.6051,26.8428
3,37.1691,0.6867,1.9873,27.585
3,37.212,0.6432,1.9352,26.927
3,37.2612,0.6913,1.4002,28.7046
3,37.2491,0.5066,2.089,28.621
3,37.219,0.6821,1.8119,26.6332
3,37.158,0.6897,1.4613,26.9432
3,37.2409,0.6051,1.5023,27.9814
3,37.0269,0.7217,0.9982,28.2087
3,36.9875,0.5451,1.0361,27.3327
3,37.2556,0.5841,1.0502,29.4125
3,37.2123,0.6432,1.5328,25.867
3,37.233,0.5974,1.7794,28.5146
3,37.3089,0.7916,2.506,28.3838
3,37.4026,0.7316,3.0005,28.5657
3,37.5172,0.8133,1.79,27.6829
3,37.273,0.738,1.5462,28.0218
3,37.2309,0.6547,1.8403,27.7763
3,37.3414,0.7467,1.4554,28.9982
3,37.0814,0.6717,0.7906,27.6818
3,37.0319,0.6308,0.9365,27.8604
3,37.125,0.5522,1.4183,29.3538
3,37.3745,0.6017,2.0337,28.2077
3,37.3927,0.7597,2.3223,27.8887
3,37.0404,0.6787,0.7554,28.6539
3,37.1317,0.5958,0.8967,27.4482
3,37.3295,0.7586,1.772,26.6021
3,37.2423,0.6801,0.8967,26.5443
3,37.246,0.7166,1.7292,29.0538
3,36.9144,0.7278,0.6896,27.593
3,37.3783,0.6634,1.5913,28.6588
3,37.4405,0.6214,1.491,27.1637
3,37.4917,0.8197,2.2821,27.5355
3,37.1667,0.514,0.9814,27.872
3,37.2569,0.6042,1.3673,28.0966
3,37.2054,0.741,0.9196,27.5738
3,37.2119,0.5456,1.0859,26.1747
3,37.1425,0.6745,1.2056,28.4565
3,37.3418,0.65,2.2906,29.0901
3,37.4218,0.6623,2.1771,28.1078
3,37.066,0.7615,0.9497,28.7528
3,36.9714,0.4854,0.9087,26.6846
3,36.2171,0.4579,0.2414,27.0146
3,36.7161,0.6284,0.6782,27.8059
3,36.2762,0.4904,0.5392,26.3404
3,37.496,0.7971,2.0391,27.3244
3,37.3241,0.7579,2.3959,28.8743
3,37.4463,0.6449,1.8489,28.0036
3,37.353,0.6572,2.376,27.2041
3,37.4194,0.7244,1.9113,26.8081
3,37.3749,0.7601,1.3425,27.9409
3,37.2464,0.7572,2.1159,28.2615
3,37.0746,0.568,1.8433,27.5012
3,37.2069,0.5731,1.6704,27.7236
3,37.3682,0.6389,2.4319,27.0157
3,37.2993,0.6202,2.1476,27.1801
3,37.3983,0.6634,2.0805,28.9372
3,37.0764,0.6404,0.6127,28.3604
3,37.1976,0.6537,1.3052,26.6908
3,37.3021,0.6179,1.4313,28.3646
3,37.3759,0.6744,1.8185,27.2906
3,37.0408,0.4794,1.0502,28.759
3,37.2639,0.6399,2.7742,28.0204
3,36.1429,0.5628,0.1395,27.5052
3,37.1602,0.5886,1.356,27.3836
3,36.9259,0.5725,0.8433,28.9665
3,37.2336,0.5872,1.6189,27.101
3,36.919,0.736,1.128,28.2228
3,37.3222,0.6712,1.9509,27.0444
3,37.5207,0.7243,2.5367,27.6914
3,37.48,0.7063,2.3077,29.2573
3,37.3131,0.6827,2.6582,27.9932
3,37.5037,0.7635,2.3951,27.7297
3,37.3664,0.6923,2.0606,27.6472
3,36.5611,0.462,0.5438,27.6888
3,37.3734,0.7247,1.7393,28.6415
3,37.3752,0.6663,2.7408,27.9954
3,37.0139,0.7454,1.0574,28.7052
3,37.2269,0.5957,0.8256,25.6449
3,36.6667,0.5938,0.3516,27.4999
3,37.3794,0.7173,1.8553,27.6209
3,36.823,0.5683,0.466,26.8125
3,37.4434,0.7338,2.0394,27.4081
3,37.3071,0.7588,2.4517,27.6056
3,37.3761,0.7904,2.5037,28.3594
3,37.2702,0.6436,1.4947,28.356
3,36.7161,0.6284,0.6782,27.8059
3,37.2259,0.602,2.0659,27.038
3,37.2447,0.6904,1.8787,29.9
3,37.4422,0.7105,2.0899,27.9034
3,37.1967,0.7425,1.2897,27.0312
3,36.7333,0.5977,0.6596,27.7689
3,37.5155,0.742,2.6298,27.1936
3,37.4118,0.8117,2.249,27.0517
3,37.216,0.5511,1.1525,27.7184
3,37.2591,0.7117,1.6817,26.6944
3,37.3563,0.619,1.9176,27.3056
3,37.4073,0.7105,2.4286,27.1629
3,37.3622,0.5632,2.0026,26.408
3,37.2296,0.6907,1.9317,27.5977
3,37.4002,0.6523,1.6113,26.9259
3,37.0551,0.6034,1.3359,27.5749
3,37.4545,0.718,1.9638,27.995
3,37.2088,0.6815,1.5769,27.1682
3,37.2502,0.5523,2.284,27.4855
3,37.0776,0.7736,1.1727,28.392
3,37.284,0.7741,1.392,27.356
3,37.4531,0.6129,2.3175,27.5475
3,37.4135,0.6665,3.0631,28.0955
3,37.1536,0.5862,1.5114,27.4752
3,37.2786,0.63,1.6235,27.6929
3,37.1444,0.6137,1.7505,28.0208
3,37.2382,0.6961,0.9657,27.7799
3,37.0267,0.7307,0.7372,26.9972
3,36.9399,0.5548,0.6001,27.5946
3,37.1907,0.6008,1.9318,27.1689
3,37.4163,0.6716,1.7233,29.2189
3,36.8255,0.7658,0.816,28.588
3,37.2479,0.6946,1.7085,27.4106
3,37.088,0.7127,0.8966,28.2718
3,37.4545,0.6609,2.5919,27.8361
3,37.3833,0.5822,2.0405,27.8913
3,37.4237,0.7219,1.9292,28.4672
3,37.3012,0.7211,1.6451,28.3699
3,37.2415,0.6343,1.6919,28.7149
3,37.3873,0.7843,1.5286,26.0975
3,37.3407,0.6787,1.8533,29.562
3,37.3908,0.6416,1.8115,27.7698
3,37.3769,0.6624,3.1193,28.2771
3,37.2471,0.7476,2.015,29.1223
3,37.2934,0.6084,1.8889,27.8854
3,37.4829,0.7357,2.4112,28.9072
3,37.2926,0.7701,2.3946,26.6719
3,37.2576,0.5824,1.4119,28.1077
3,37.3355,0.6066,2.2786,27.1095
3,37.1791,0.628,1.4785,29.1983
3,36.7929,0.7354,0.6512,27.5078
3,37.4099,0.651,2.2806,27.4572
3,37.2735,0.6664,2.3812,28.8369
3,37.2163,0.6092,1.7454,28.5016
3,37.2537,0.7282,2.5262,27.2516
3,37.4658,0.7408,1.9485,27.3211
3,37.4292,0.7194,2.527,27.7682
3,37.4381,0.7492,2.5666,28.1974
3,37.2381,0.6939,1.5567,29.1986
3,37.3306,0.6177,1.9676,27.5779
3,37.4712,0.6868,2.2819,28.7018
3,37.4444,0.7228,2.2257,27.6963
3,37.0234,0.8114,1.2967,27.3171
3,37.3739,0.6014,2.4311,26.9132
3,36.8998,0.6314,0.7887,28.2009
3,37.4711,0.6957,2.0726,27.9504
3,37.2193,0.6965,0.9312,27.5645
3,36.8013,0.7663,0.6111,27.2959
3,37.105,0.6084,1.3576,28.6815
3,37.4003,0.6976,2.4685,27.0538
3,37.1715,0.7943,1.0925,27.0831
3,36.9759,0.6537,1.0173,28.0474
3,37.1253,0.5681,1.5468,27.0573
3,37.5423,0.7453,2.2018,27.2692
3,36.5027,0.3984,0.5373,26.2219
3,37.2199,0.5835,1.3573,27.4571
3,37.0527,0.6797,1.4083,26.9631
3,37.2537,0.7282,2.5262,27.2516
3,36.7457,0.6608,0.4413,27.5635
3,37.3919,0.6501,2.1174,27.9986
3,37.3804,0.5784,2.2328,28.1178
3,37.0969,0.7132,0.736,27.7414
3,37.4639,0.7083,3.047,27.9557
3,37.1457,0.4999,2.1726,27.0287
3,36.7425,0.5347,0.6752,28.0642
3,37.3146,0.6855,2.233,30.5848
3,37.1883,0.7569,1.6481,28.0118
3,37.39,0.6387,1.8995,28.9436
3,37.3912,0.6948,1.6224,28.1596
3,37.4534,0.7258,1.9147,27.8731
3,37.2042,0.6445,1.79,28.0072
3,37.3503,0.7958,2.6932,27.4413
3,37.1787,0.5279,1.5824,29.3714
3,36.9184,0.6251,0.515,27.3321
3,37.3222,0.6123,2.2607,26.6426
3,36.9027,0.576,0.8418,27.1732
3,37.3537,0.6796,2.217,29.2237
3,37.289,0.5979,1.6511,28.6485
3,36.7864,0.559,0.5458,27.608
3,37.0876,0.4343,1.947,27.0964
3,37.337,0.5948,1.651,27.4054
3,36.9468,0.7467,0.9342,27.8383
3,37.325,0.6347,1.8826,28.1505
3,37.2796,0.619,1.9463,27.8841
3,37.3833,0.74,2.4499,28.3763
3,37.0781,0.5495,0.9325,29.2846
3,37.3904,0.6497,2.4531,28.0145
3,37.0586,0.6739,1.2979,28.5032
3,37.1834,0.7152,1.1867,27.6944
3,37.2985,0.6285,1.5665,27.8673
3,37.1252,0.728,1.7556,28.0167
3,37.472,0.7595,2.1071,27.7538
3,37.0355,0.495,1.1736,28.8743
3,37.4804,0.7299,1.6154,26.5355
3,37.3593,0.7135,2.0383,26.2938
3,37.2471,0.7476,2.015,29.1223
3,37.2949,0.8355,2.2238,28.5382
3,36.2958,0.4313,0.2747,26.9823
3,37.2675,0.4874,1.2634,27.2616
3,37.4213,0.7342,2.1272,27.7714
3,37.3437,0.6112,2.2418,27.388
3,37.2232,0.5562,1.6141,29.6923
3,37.3772,0.6502,1.8947,28.0487
3,37.2465,0.6303,0.9158,26.8508
3,37.1465,0.4987,1.5431,27.5088
3,37.2646,0.6815,1.7913,28.025
3,36.7748,0.5848,0.513,26.7618
3,37.3887,0.7158,1.9431,27.5801
3,36.9445,0.727,0.7295,27.5822
3,36.7806,0.6011,0.4715,27.779
3,37.1406,0.6033,1.2939,27.8094
3,37.3934,0.7173,1.3167,27.4483
3,37.4478,0.7178,2.3114,28.0131
3,37.086,0.6727,1.0093,27.8953
3,37.4207,0.7081,2.7852,27.0684
3,37.344,0.706,1.8845,27.1782
3,36.797,0.7271,0.3874,27.0065
3,37.1664,0.5103,0.7971,27.147
3,37.455,0.7277,2.7611,28.4886
3,37.2485,0.4869,2.5255,26.5748
3,37.3881,0.502,1.6037,26.871
3,37.3646,0.6014,1.9087,27.4345
3,37.161,0.5249,1.5912,27.216
3,37.0345,0.5631,0.9386,27.6469
3,37.153,0.6104,1.1999,27.3171
3,37.4443,0.6554,2.2791,26.3451
3,37.4348,0.7521,2.3833,28.0685
3,36.764,0.5558,0.4443,27.4424
3,37.3896,0.7292,1.7777,28.2069
3,37.3265,0.6198,1.2081,28.6056
3,37.3161,0.5685,1.7582,27.3817
3,36.6617,0.5671,0.6172,28.1338
3,36.8777,0.6047,0.6832,29.0166
3,37.4215,0.6276,2.3179,26.8238
3,37.1105,0.7224,0.9129,26.6061
3,37.4669,0.7084,1.5575,27.0385
3,37.433,0.614,1.5783,27.7291
3,36.625,0.4956,0.6775,28.2445
3,37.2755,0.7327,1.4993,28.8763
3,37.2483,0.6276,2.1658,27.6618
3,37.2944,0.5883,2.4513,27.2645
3,37.2054,0.741,0.9196,27.5738
3,37.2587,0.7472,0.9779,26.3416
3,37.3657,0.6681,1.4062,27.658
3,37.359,0.6117,2.3601,27.1835
3,37.3591,0.7236,2.3188,27.0311
3,37.2438,0.6168,1.0913,27.124
3,37.3852,0.6698,1.9677,28.4993
3,37.1417,0.5483,1.2865,27.7724
3,37.483,0.7417,3.0871,28.2135
3,36.5099,0.423,0.4306,28.2362
3,37.3723,0.7285,2.4499,26.8551
3,36.6541,0.7407,0.393,26.9971
3,37.4094,0.6674,2.6936,27.4784
3,37.2512,0.4959,1.1587,27.4542
3,37.3407,0.7871,1.773,28.4731
3,37.4632,0.6468,2.1535,27.4731
3,37.1155,0.7738,1.2706,28.4169
3,37.4403,0.7651,2.8588,28.8111
3,37.2014,0.5464,1.1931,26.7328
3,36.9879,0.511,1.2104,27.3513
3,37.3794,0.7289,2.1066,28.527
3,37.2363,0.6521,1.4211,28.1357
3,37.2773,0.6215,1.3507,27.1455
3,37.3817,0.7897,1.6925,27.5922
3,37.0067,0.6609,0.9515,28.8396
3,37.4035,0.6389,2.1946,28.859
3,37.3186,0.7365,1.8827,27.5158
3,37.2932,0.672,2.381,28.1613
3,36.8812,0.8136,0.984,29.1203
3,37.1798,0.5005,1.1081,27.191
3,36.8618,0.6929,0.6766,28.7455
3,37.3596,0.6515,1.9063,27.3026
3,36.8981,0.7117,0.7694,28.4081
3,37.3341,0.6621,1.8652,28.1928
3,37.1962,0.6087,1.1663,25.1128
3,36.9433,0.6738,0.6394,26.575
3,37.2818,0.695,2.6549,28.232
3,37.3852,0.6428,2.7932,27.9602
3,37.4842,0.7401,2.3683,27.8751
3,37.1025,0.6455,1.0671,27.5952
3,37.3381,0.6217,1.9515,27.4146
3,36.8871,0.5769,0.6289,26.693
3,37.3926,0.7419,1.8529,27.9544
3,37.0887,0.736,0.7952,27.4603
3,37.3096,0.5627,1.5854,27.9549
3,37.3341,0.6621,1.8652,28.1928
3,37.3827,0.7615,2.1218,27.4389
3,37.0976,0.7255,1.2122,27.6
3,37.3396,0.7079,1.746,27.4312
3,37.3451,0.6858,1.3412,28.7031
3,37.3148,0.7124,1.4519,25.5252
3,37.2949,0.6876,1.7046,26.313
3,37.3058,0.6746,2.2152,28.4477
3,37.4267,0.7474,1.8038,25.8425
3,37.3479,0.6138,2.0569,28.2379
3,37.3076,0.5714,1.2788,27.6205
3,37.1894,0.5932,1.5729,27.7569
3,37.2412,0.7414,1.1074,28.4138
3,37.2095,0.6647,1.4673,27.6161
3,37.2327,0.6616,1.5754,27.6344
3,37.3838,0.6651,1.9228,27.1296
3,37.1549,0.5599,1.4521,27.4011
3,36.9549,0.5879,0.796,28.0145
3,37.1914,0.7144,1.3935,28.8744
3,37.3803,0.6898,1.7774,27.7358
3,37.2503,0.6951,1.1277,27.176
3,37.3262,0.5944,1.9531,28.6856
3,36.9543,0.5687,0.4469,29.4636
3,36.9911,0.6534,0.8689,27.1034
3,37.507,0.7193,2.1567,27.7037
3,37.32,0.6956,2.056,28.8134
3,37.3566,0.6674,2.1676,27.1105
3,35.603,0.3585,0.1431,29.1784
3,37.1308,0.6556,0.8658,28.938
3,37.027,0.7217,1.0138,27.4981
3,37.257,0.6048,1.3324,27.8273
3,37.0806,0.6816,1.463,27.3619
3,37.3052,0.5492,1.6678,29.5252
3,37.3333,0.5816,1.7249,27.7121
3,37.2861,0.7955,1.7408,29.1386
3,37.4211,0.6816,1.9495,27.623
3,37.2501,0.7232,1.9212,27.3061
3,37.263,0.5469,1.833,27.0442
3,37.3519,0.5954,1.1995,27.2397
3,37.0923,0.518,0.9482,28.0112
3,37.4701,0.7538,1.2079,28.2949
3,37.2302,0.6546,1.321,28.0803
3,37.3457,0.6792,2.3409,26.8391
3,36.7663,0.609,0.7721,27.3107
3,37.3451,0.6659,2.0852,27.1365
3,37.3718,0.7166,1.9139,27.1444
3,37.2251,0.6078,1.1997,28.6671
3,37.2726,0.6863,2.3368,27.044
3,37.2422,0.6253,1.4354,26.7872
3,36.8497,0.5471,0.7869,28.3334
3,37.409,0.6326,2.6337,28.3751
3,37.3236,0.6698,1.448,28.8026
3,37.0458,0.6853,0.9058,28.2049
3,37.2528,0.7717,2.0195,28.7263
3,37.2653,0.5809,2.0748,26.6259
3,37.3905,0.6395,1.995,27.2224
3,37.5128,0.6976,2.2754,28.5044
3,37.4962,0.6781,1.4511,28.1032
3,37.3713,0.7489,2.1397,28.4488
3,37.3375,0.6406,2.6087,27.411
3,37.3184,0.5902,2.0033,27.2697
3,37.1113,0.5695,1.3331,27.8063
3,37.3231,0.6814,1.9508,26.8625
3,37.2219,0.6125,1.0591,28.2356
3,37.0011,0.6408,1.3603,28.5319
3,37.4336,0.7583,2.0092,28.8965
3,37.5388,0.8214,2.4295,26.3802
3,36.9562,0.7418,0.8184,27.436
3,37.3199,0.5817,1.592,27.6025
3,37.1741,0.5638,1.3336,28.5087
3,37.2969,0.5217,2.209,27.4799
3,37.0717,0.6215,1.1312,29.0207
3,37.1488,0.5541,0.6103,25.5503
3,37.1158,0.6812,1.3124,27.9756
3,37.289,0.5979,1.6511,28.6485
3,36.9371,0.4599,1.1195,26.9194
3,37.3789,0.7151,1.9053,28.3896
3,36.8499,0.5981,0.7094,27.3879
3,36.1959,0.566,0.161,27.0288
3,37.1313,0.642,1.0479,28.1965
3,37.0823,0.5241,2.014,28.7696
3,37.4341,0.7418,2.2133,28.1589
3,37.2882,0.7182,2.0803,27.7628
3,37.3643,0.7848,1.7129,28.5334
3,36.8688,0.7215,0.7163,29.5393
3,37.2821,0.6641,1.5434,28.6726
3,36.9148,0.7098,0.7174,28.2297
3,37.3242,0.6275,2.0769,28.2264
3,37.3038,0.7368,1.6937,28.0081
3,37.1933,0.6158,1.8409,26.2033
3,37.2932,0.5941,1.8034,28.4778
3,37.2803,0.6341,1.8721,28.4871
3,37.1621,0.6095,1.0123,27.6571
3,37.2876,0.7017,1.3568,29.7895
3,37.1641,0.6852,1.2095,27.3182
3,36.3509,0.3748,0.5984,26.3583
3,37.3802,0.6516,1.945,26.0664
3,37.2655,0.6503,2.0786,27.8168
3,37.3719,0.6875,1.714,28.6824
3,37.0238,0.6479,1.1615,27.8703
3,37.2894,0.6528,1.4502,27.5796
3,37.3603,0.7092,2.189,27.0911
3,37.2601,0.7034,1.5832,27.5174
3,37.3201,0.5726,2.0305,28.8486
3,37.4059,0.7464,2.5928,27.1975
3,37.2939,0.6712,1.4562,27.6535
3,37.2817,0.667,2.3934,28.6679
3,37.1532,0.7622,2.0065,27.8506
3,37.4215,0.6276,2.3179,26.8238
3,37.4005,0.6636,2.2389,29.5351
3,36.9775,0.6371,1.2272,29.833
3,37.3793,0.6138,1.5009,26.9463
3,37.2869,0.5058,1.6391,29.0176
3,37.4265,0.5977,2.0316,28.4741
3,37.3196,0.659,1.5353,28.1144
3,37.1196,0.5392,0.9954,29.0026
3,37.2015,0.7913,1.0852,25.9134
3,37.4501,0.6663,2.403,28.3063
3,37.2647,0.7068,1.4747,28.9222
3,37.4003,0.6241,2.2275,28.5754
3,37.1505,0.6542,1.5421,27.2328
3,37.3879,0.6154,2.2435,26.8859
3,37.2747,0.6943,1.8419,29.1942
3,37.171,0.7007,1.612,28.0541
3,36.7765,0.5751,0.6468,28.0174
3,37.3031,0.627,1.8354,27.7917
3,37.2967,0.6316,1.629,27.4528
3,37.4196,0.7027,2.29,29.6531
3,37.0469,0.544,1.2142,29.3511
3,37.0997,0.5781,0.8322,26.3328
3,37.0778,0.7257,1.2608,28.0042
3,37.2464,0.6148,1.846,28.7366
3,37.3669,0.6534,2.0103,29.023
3,37.3384,0.623,2.0574,27.3663
3,37.2521,0.6648,1.2592,27.2925
3,37.1989,0.7036,1.3187,27.848
3,37.3165,0.6388,0.8834,27.7176
3,37.3834,0.7155,2.8163,27.3444
3,37.3338,0.6691,2.1894,27.5655
3,37.3478,0.6284,1.6912,28.1631
3,37.0748,0.7517,1.1869,26.876
3,37.4862,0.7106,2.2232,27.9279
3,37.3259,0.6257,2.0055,29.6929
3,37.3668,0.6236,2.2729,28.0859
3,37.3315,0.7935,1.7203,27.9514
3,36.6957,0.7049,0.7077,29.2931
3,37.0303,0.6972,1.4141,28.0331
3,37.3256,0.746,2.0932,28.407
3,37.2828,0.6126,1.9124,28.2882
3,37.3265,0.5954,2.1265,27.3397
3,37.4633,0.7008,1.9202,29.2366
3,37.3371,0.6663,1.6225,27.9854
3,37.2206,0.5866,1.8612,28.2565
3,37.2854,0.6666,2.1264,28.4234
3,37.3041,0.6207,2.4749,28.1694
3,37.2816,0.5864,2.1959,27.3012
3,37.1601,0.7173,1.5534,27.6582
3,37.4008,0.7043,2.6901,26.9731
3,37.2724,0.6745,1.7596,27.9811
3,37.2768,0.6012,1.4235,27.1858
3,37.3622,0.6806,1.7951,26.8376
3,37.3011,0.5902,1.2306,27.9239
3,37.2854,0.6666,2.1264,28.4234
3,37.1825,0.7693,1.2542,24.0706
3,37.1267,0.4152,1.572,26.7152
3,37.2308,0.6446,2.0148,27.7415
3,37.2447,0.4859,1.3589,27.6161
3,37.4315,0.725,2.8397,27.6681
3,37.2739,0.5363,2.0338,27.0763
3,37.131,0.6899,1.6498,27.7728
3,37.2741,0.6284,1.9562,27.5405
3,37.3108,0.6185,1.512,28.0151
3,37.3701,0.7414,1.5983,26.6682
3,37.5132,0.7084,2.3818,27.8285
3,37.0646,0.5925,0.5739,26.9576
3,37.3839,0.6348,2.2235,29.1866
3,37.0543,0.7151,1.2863,28.122
3,37.3945,0.7428,1.4655,28.0243
3,37.3425,0.6967,2.0658,29.1997
3,36.4824,0.5095,0.3604,27.2257
3,37.3654,0.6654,2.0397,28.8021
3,37.4626,0.7425,2.7396,28.1321
3,37.3876,0.6396,1.8763,27.795
3,37.4868,0.7663,2.6502,28.5737
3,37.3889,0.7251,2.0867,28.8852
3,36.8941,0.6815,0.6304,27.0975
3,36.8302,0.6207,0.5606,28.6597
3,37.1515,0.6835,1.7558,27.5652
3,37.2121,0.7356,1.5421,27.5519
3,37.2837,0.6724,1.4835,27.6561
3,37.4139,0.5872,1.2217,27.5722
3,37.1911,0.635,1.2168,28.3104
3,37.2962,0.504,1.8384,29.6778
3,37.1887,0.6655,1.0261,27.8663
3,37.2225,0.648,1.2442,27.26
3,37.3547,0.7228,2.792,27.6569
3,37.4583,0.6848,2.0682,26.2226
3,37.3831,0.6586,2.3823,28.33
3,37.4339,0.6517,1.7385,29.6408
3,37.2622,0.6238,2.4829,27.5812
3,37.322,0.652,2.2587,29.9461
3,37.1132,0.6862,0.9248,27.2632
3,37.4117,0.7027,2.2637,27.4807
3,37.2034,0.6578,1.3102,26.824
3,37.0929,0.5838,1.135,29.8495
3,37.2668,0.7201,1.3614,28.3635
3,37.3494,0.6234,2.0346,28.4673
3,37.3156,0.6217,2.1069,27.444
3,37.5066,0.7828,2.8109,27.1053
3,37.1767,0.7067,1.5604,27.9232
3,37.3143,0.7118,1.9245,28.638
3,37.3141,0.6681,1.5267,26.2898
3,37.443,0.6965,2.1777,28.5615
3,37.3762,0.713,1.7916,28.1945
3,37.2397,0.7543,1.8169,28.6128
3,37.3736,0.7605,1.8127,29.1391
3,36.9785,0.748,0.8632,27.0579
3,37.4127,0.6264,1.2608,28.375
3,37.3577,0.6233,1.2772,27.82
3,37.2715,0.5655,1.8757,27.4504
3,36.2658,0.502,0.4322,25.5611
3,37.4426,0.6469,1.856,28.322
3,37.1962,0.7148,1.6487,27.0501
3,37.2212,0.526,2.0771,26.9851
3,37.1633,0.7888,0.956,26.3598
3,37.0656,0.7045,0.8706,28.3381
3,37.4043,0.6548,2.7285,28.1389
3,37.2319,0.7128,2.7599,28.6281
3,37.3338,0.7518,2.7211,27.8931
3,37.0331,0.6334,0.6075,26.691
3,37.1978,0.6198,1.697,28.1142
3,37.2359,0.7148,1.0947,27.191
3,37.3246,0.6126,2.2371,27.2023
3,37.2268,0.6186,2.0934,27.4992
3,36.9491,0.5787,0.9868,28.2034
3,37.002,0.5954,0.9562,27.949
3,37.048,0.6751,0.9512,26.7226
3,37.4449,0.6906,1.7517,28.8718
3,37.3714,0.5933,2.2747,27.6839
3,37.2694,0.6478,1.814,28.7921
3,37.2478,0.6805,2.0786,28.6253
3,37.0335,0.6833,0.8193,27.2745
3,37.3906,0.7155,1.6124,27.464
3,36.9289,0.6765,1.0859,27.1971
3,36.8785,0.6625,0.875,28.1804
3,37.0729,0.5684,1.0094,28.2028
3,37.4387,0.7675,1.9747,27.4585
3,37.4252,0.6879,2.2522,27.9762
3,37.3317,0.6154,1.8329,27.0999
3,37.4191,0.8226,1.9169,27.6699
3,37.4476,0.7168,1.6722,26.0118
3,37.39,0.7169,2.4978,27.6805
3,36.9618,0.7772,0.876,29.2864
3,37.318,0.6595,2.2982,28.7154
3,37.2554,0.5685,1.3028,26.8252
3,37.2534,0.774,1.7331,26.5205
3,37.1221,0.7189,1.1581,27.2352
3,37.4386,0.5792,1.4837,28.2292
3,37.2375,0.6301,1.6447,28.4693
3,37.3193,0.7113,1.7989,26.9605
3,37.364,0.6766,2.138,28.6159
3,37.1653,0.5024,2.1074,26.9145
3,37.1031,0.5837,0.934,28.0545
3,37.2935,0.7858,1.5542,29.524
3,37.2511,0.6513,1.6353,27.6392
3,37.3105,0.601,1.6941,28.0479
3,37.3146,0.6855,2.233,30.5848
3,37.2242,0.5473,1.9534,29.0282
3,37.4363,0.7057,2.2226,27.6337
3,37.1,0.5767,1.0712,28.1647
3,37.2021,0.7197,0.9642,27.8019
3,37.348,0.5569,1.5202,25.5715
3,37.0384,0.758,0.9295,26.3638
3,37.0496,0.7211,1.0319,29.4226
3,37.3076,0.5714,1.2788,27.6205
3,36.9349,0.6366,0.7237,27.4971
3,36.6709,0.5261,0.5744,27.5587
3,37.3254,0.5663,2.0163,28.7346
3,36.862,0.637,0.5051,27.5257
3,37.0139,0.639,0.9058,29.1712
3,37.0704,0.5903,1.5319,27.7773
3,37.2584,0.6354,0.9139,28.1458
3,36.985,0.7426,0.7543,26.9421
3,37.2193,0.4801,1.5539,28.3935
3,37.2925,0.7258,1.6504,28.477
3,37.0929,0.6531,1.4668,28.5059
3,37.3652,0.6477,2.5665,26.4769
3,37.249,0.6587,0.9435,27.6525
3,37.4495,0.6884,2.0677,27.8415
3,37.2957,0.5911,1.6714,27.7288
3,37.4402,0.6391,2.6032,28.7933
3,37.5044,0.7465,2.3642,28.7704
3,37.4153,0.6969,2.0493,28.5655
3,37.4444,0.7228,2.2257,27.6963
3,37.3104,0.7133,2.2669,29.0989
3,37.1565,0.5873,1.2554,27.9219
3,37.1918,0.727,1.7873,27.769
3,37.3431,0.6281,2.1815,28.7102
3,37.1976,0.7734,1.1254,27.7639
3,37.2913,0.6457,1.8906,27.4849
3,37.3053,0.6627,2.4347,28.2119
3,37.3201,0.7525,1.6881,27.8107
3,37.263,0.5469,1.833,27.0442
3,37.3393,0.6577,2.1146,27.1556
3,37.4125,0.7153,2.1168,28.1321
3,37.4412,0.7401,2.6019,27.8027
3,36.9759,0.6155,0.5751,27.1143
3,37.4137,0.7,2.064,27.8387
3,37.1232,0.6554,1.0551,27.6659
3,37.2437,0.6433,1.8958,26.1775
3,36.8651,0.6026,0.5436,28.2467
3,36.6297,0.523,0.5117,27.6947
3,36.5999,0.7024,0.3747,26.7341
3,37.1798,0.5572,1.5764,28.4911
3,37.4123,0.7162,2.1759,27.2478
3,37.0687,0.5006,1.1016,26.5786
3,37.3336,0.5322,1.0937,27.5967
3,37.334,0.6743,1.8117,27.7506
3,37.0255,0.5244,1.2875,28.2515
3,37.3052,0.7493,1.9175,27.7237
3,37.4826,0.7818,3.1614,28.3104
3,37.4948,0.7449,1.4418,27.3005
3,37.3616,0.6515,1.9914,27.8111
3,37.2108,0.7247,2.1507,28.742
3,37.1864,0.6493,1.394,27.2744
3,37.4619,0.7946,2.188,28.3761
3,36.8859,0.7279,0.8208,27.8749
3,37.0505,0.5206,1.3186,28.0999
3,37.3234,0.7832,1.7661,26.3288
3,37.2583,0.6064,2.4206,28.5558
3,37.1442,0.7108,1.7892,26.9359
3,37.3366,0.6299,1.5542,28.1793
3,37.2843,0.6513,1.9417,28.5519
3,37.2487,0.7252,1.6421,27.3402
3,37.1196,0.7629,1.6266,28.3205
3,37.2437,0.6433,1.8958,26.1775
3,37.263,0.7382,1.9026,27.7828
3,37.2201,0.672,1.7292,27.8001
3,36.588,0.5518,0.484,28.6041
3,36.9127,0.5209,0.5936,27.5188
