anio,mes,dia,periodo,fuerza,inclinacion,latitud
1931,3,17,1905-1934,-0.988,-1.089,0.653
1931,3,18,1905-1934,0.547,-1.417,0.555
1931,3,19,1905-1934,0.701,-1.429,0.536
1931,3,20,1905-1934,0.703,-1.617,0.398
1931,3,21,1905-1934,0.215,-0.994,0.046
1931,3,22,1905-1934,0.492,-0.292,0.027
1931,3,23,1905-1934,0.798,-0.276,0.261
1931,3,24,1905-1934,0.114,0.323,0.843
1931,3,25,1905-1934,-0.605,0.184,1.527
1931,3,26,1905-1934,0.364,0.31,1.523
1931,3,27,1905-1934,1.177,0.377,0.946
1931,3,28,1905-1934,0.91,0.569,0.374
1931,3,29,1905-1934,-0.494,0.679,0.921
1931,3,30,1905-1934,-0.502,-0.381,1.172
1931,3,31,1905-1934,-0.511,-0.306,1.022
1931,4,1,1905-1934,-0.168,-0.866,0.771
1931,4,2,1905-1934,-0.53,-1.767,-0.008
1931,4,3,1905-1934,-0.653,-1.013,-0.382
1931,4,4,1905-1934,-0.119,0.593,-0.382
1931,4,5,1905-1934,1.467,0.615,-0.802
1931,4,6,1905-1934,1.474,0.632,-0.972
1931,4,7,1905-1934,0.061,0.032,-0.371
1931,4,8,1905-1934,-0.903,-0.318,0.222
1931,4,9,1905-1934,-0.194,-0.379,0.656
1931,4,10,1905-1934,-0.28,0.39,0.713
1931,4,11,1905-1934,-0.238,0.207,0.795
1931,4,12,1905-1934,0.201,-0.122,0.331
1931,4,13,1905-1934,0.398,1.266,0.017
1931,4,14,1905-1934,1.048,1.319,0.068
1931,4,15,1905-1934,0.57,0.725,0.179
1931,4,16,1905-1934,0.356,0.568,0.243
1931,4,17,1905-1934,-0.754,-0.267,-0.723
1931,4,18,1905-1934,-2.52,-0.279,-1.025
1931,4,19,1905-1934,-1.946,-0.174,-0.672
1931,4,20,1905-1934,-1.541,-0.083,-0.514
1931,4,21,1905-1934,-1.306,0.625,-0.509
1931,4,22,1905-1934,0.204,0.437,-0.622
1931,4,23,1905-1934,1.649,-0.44,-0.205
1931,4,24,1905-1934,0.282,-1.619,-0.165
1931,4,25,1905-1934,-0.498,-2.452,-0.883
1931,4,26,1905-1934,-0.443,-1.534,-1.01
1931,4,27,1905-1934,-0.332,-0.165,-0.81
1931,4,28,1905-1934,0.186,0.659,-0.456
1931,4,29,1905-1934,0.418,0.56,-0.172
1931,4,30,1905-1934,0.363,0.142,0.125
1931,11,1,1905-1934,0.687,-0.208,1.526
1931,11,2,1905-1934,1.809,-0.701,1.17
1931,11,3,1905-1934,2.617,-1.304,0.451
1931,11,4,1905-1934,3.212,-1.523,-0.095
1931,11,5,1905-1934,1.957,-0.782,0.143
1931,11,6,1905-1934,0.016,-1.176,-0.203
1931,11,7,1905-1934,-1.35,-0.985,-0.936
1931,11,8,1905-1934,-1.599,-1.12,-1.3
1931,11,9,1905-1934,-1.641,-1.338,-1.689
1931,11,10,1905-1934,-0.821,-1.228,-2.423
1931,11,11,1905-1934,0.018,-1.416,-2.23
1931,11,12,1905-1934,-0.08,-0.49,-1.345
1931,11,13,1905-1934,-0.51,0.303,-0.305
1931,11,14,1905-1934,-1.887,-0.215,-0.38
1931,11,15,1905-1934,-2.311,0.028,0.239
1931,11,16,1905-1934,-1.24,0.278,1.201
1931,11,17,1905-1934,-1.044,0.053,1.189
1931,11,18,1905-1934,-1.744,-0.55,1.011
1931,11,19,1905-1934,-1.426,-1.568,0.906
1931,11,20,1905-1934,-1.271,-1.588,0.634
1931,11,21,1905-1934,-0.956,-0.825,1.051
1931,11,22,1905-1934,-0.386,-0.367,1.558
1931,11,23,1905-1934,-0.357,-1.479,0.945
1931,11,24,1905-1934,-0.625,-1.16,0.165
1931,11,25,1905-1934,-0.223,-0.711,0.471
1931,11,26,1905-1934,-0.41,-1.88,-0.033
1931,11,27,1905-1934,-1.538,-1.216,-0.235
1931,11,28,1905-1934,-3.12,-0.703,-0.016
1931,11,29,1905-1934,-3.07,0.024,0.788
1931,11,30,1905-1934,-1.251,0.052,1.232
1931,12,1,1905-1934,-0.162,0.174,1.361
1931,12,2,1905-1934,-0.051,0.005,1.317
1931,12,3,1905-1934,0.603,-1.103,0.14
1931,12,4,1905-1934,1.904,0.163,-1.17
1931,12,5,1905-1934,2.005,1.177,-0.666
1931,12,6,1905-1934,2.077,0.198,-0.729
1931,12,7,1905-1934,1.544,1.446,-0.006
1931,12,8,1905-1934,1.427,0.723,0.599
1931,12,9,1905-1934,1.217,1.434,0.238
1931,12,10,1905-1934,-0.205,1.202,0.386
1931,12,11,1905-1934,-1.615,1.092,1.104
1931,12,12,1905-1934,1.226,1.132,1.379
1931,12,13,1905-1934,1.673,1.256,1.267
1931,12,14,1905-1934,1.602,1.129,0.662
1931,12,15,1905-1934,2.471,1.845,-0.383
1931,12,16,1905-1934,0.032,1.631,0.515
1931,12,17,1905-1934,-0.655,1.072,1.32
1931,12,18,1905-1934,-0.361,0.859,1.76
1931,12,19,1905-1934,0.585,0.706,1.902
1931,12,20,1905-1934,-0.408,0.412,1.916
1931,12,21,1905-1934,-0.634,0.297,1.961
1931,12,22,1905-1934,0.386,0.168,2.337
1931,12,23,1905-1934,1.82,0.349,2.41
1931,12,24,1905-1934,2.701,0.547,1.806
1931,12,25,1905-1934,3.604,1.236,1.008
1931,12,26,1905-1934,2.66,1.065,0.547
1931,12,27,1905-1934,3.017,1.317,-0.312
1931,12,28,1905-1934,2.861,1.289,-1.776
1931,12,29,1905-1934,0.162,0.797,-2.459
1931,12,30,1905-1934,-1.613,1.267,-1.395
1931,12,31,1905-1934,-1.519,1.043,-0.147
1932,1,1,1905-1934,-0.803,0.413,0.213
1932,1,2,1905-1934,2.165,0.7,-0.385
1932,1,3,1905-1934,1.081,0.751,-0.329
1932,1,4,1905-1934,0.264,0.257,0.497
1932,1,5,1905-1934,2.405,0.112,0.134
1932,1,6,1905-1934,3.048,-0.964,-1.62
1932,1,7,1905-1934,3.213,0.894,-2.27
1932,1,8,1905-1934,0.562,0.984,-1.972
1932,1,9,1905-1934,-0.568,-0.052,-0.664
1932,1,10,1905-1934,0.201,-2.411,-0.518
1932,1,11,1905-1934,0.505,-1.682,-0.783
1932,1,12,1905-1934,0.057,-0.515,-0.064
1932,1,13,1905-1934,0.767,-1.444,0.04
1932,1,14,1905-1934,1.302,-0.129,0.76
1932,1,15,1905-1934,0.765,-0.833,0.935
1932,1,16,1905-1934,1.536,-0.849,1.183
1932,1,17,1905-1934,1.799,-0.357,0.852
1932,1,18,1905-1934,1.63,-0.024,1.589
1932,1,19,1905-1934,1.44,-0.179,1.905
1932,1,20,1905-1934,1.321,-0.48,1.909
1932,1,21,1905-1934,1.117,-0.453,1.74
1932,1,22,1905-1934,0.813,-0.054,1.673
1932,1,23,1905-1934,0.226,-0.06,2.455
1932,1,24,1905-1934,0.667,-0.725,2.595
1932,1,25,1905-1934,0.955,0.21,2.413
1932,1,26,1905-1934,0.958,0.547,2.786
1932,1,27,1905-1934,1.934,0.382,2.775
1932,1,28,1905-1934,2.088,0.324,2.228
1932,1,29,1905-1934,2.421,0.926,1.588
1932,1,30,1905-1934,1.678,1.43,1.435
1932,1,31,1905-1934,0.84,1.032,2.157
1932,2,1,1905-1934,2.419,1.559,1.381
1932,2,2,1905-1934,0.664,1.474,1.209
1932,2,3,1905-1934,0.481,1.211,1.247
1932,2,4,1905-1934,0.825,1.252,0.865
1932,2,5,1905-1934,-1.556,0.01,1.408
1932,2,6,1905-1934,0.712,-0.355,1.681
1932,2,7,1905-1934,1.043,0.048,1.193
1932,2,8,1905-1934,-0.265,0.711,0.326
1932,2,9,1905-1934,-3.232,-0.028,0.449
1932,2,10,1905-1934,-3.753,0.497,0.968
1932,2,11,1905-1934,-2.161,0.88,0.85
1932,2,12,1905-1934,-0.968,0.801,0.76
1932,2,13,1905-1934,0.337,0.517,0.721
1932,2,14,1905-1934,0.314,0.614,0.975
1932,2,15,1905-1934,0.982,1.585,0.931
1932,2,16,1905-1934,-0.412,1.195,1.429
1932,2,17,1905-1934,-0.073,0.473,2.025
1932,2,18,1905-1934,0.464,0.178,2.243
1932,2,19,1905-1934,1.573,0.822,1.648
1932,2,20,1905-1934,0.311,1.338,1.615
1932,2,21,1905-1934,2.205,1.594,1.421
1932,2,22,1905-1934,1.594,1.486,0.722
1932,2,23,1905-1934,-0.157,1.023,0.565
1932,2,24,1905-1934,-1.566,-0.033,0.225
1932,2,25,1905-1934,-1.129,0.986,0.617
1932,2,26,1905-1934,-0.661,0.547,0.661
1932,2,27,1905-1934,-2.122,-0.106,1.137
1932,2,28,1905-1934,-1.954,-0.533,1.502
1932,2,29,1905-1934,-0.716,-0.786,1.464
1932,3,1,1905-1934,-0.577,-1.255,1.125
1932,3,2,1905-1934,-0.912,-1.159,0.45
1932,3,3,1905-1934,-0.863,-0.36,0.035
1932,3,4,1905-1934,-0.76,0.338,-0.112
1932,3,5,1905-1934,-0.745,0.008,-0.321
1932,3,6,1905-1934,-1.606,-0.142,-0.842
1932,3,7,1905-1934,-1.628,0.242,-0.523
1932,3,8,1905-1934,-0.868,0.408,-0.924
1932,3,9,1905-1934,-1.519,0.748,-0.59
1932,3,10,1905-1934,-1.728,0.57,-0.326
1932,3,11,1905-1934,-0.756,-0.129,0.183
1932,3,12,1905-1934,0.756,0.78,0.504
1932,3,13,1905-1934,1.279,0.663,0.44
1932,3,14,1905-1934,2.27,0.866,0.013
1932,3,15,1905-1934,1.249,0.425,0.804
1932,3,16,1905-1934,1.617,0.321,0.333
1932,3,17,1905-1934,-0.404,0.553,-0.01
1932,3,18,1905-1934,-1.472,1.171,0.142
1932,3,19,1905-1934,-0.081,0.707,0.669
1932,3,20,1905-1934,-0.027,0.42,0.909
1932,3,21,1905-1934,-0.878,-0.042,1.11
1932,3,22,1905-1934,-1.118,-0.366,1.079
1932,3,23,1905-1934,-1.253,-0.397,0.873
1932,3,24,1905-1934,-0.839,-0.238,0.64
1932,3,25,1905-1934,0.347,-0.804,0.351
1932,3,26,1905-1934,-0.045,-1.43,0.024
1932,3,27,1905-1934,-0.052,-1.338,0.097
1932,3,28,1905-1934,0.454,-1.633,-0.41
1932,3,29,1905-1934,0.313,-0.766,-0.691
1932,3,30,1905-1934,0.814,-1.727,-0.88
1932,3,31,1905-1934,0.975,-0.778,-1.045
1932,4,1,1905-1934,0.818,0.066,-1.261
1932,4,2,1905-1934,-0.015,-0.937,-2.035
1932,4,3,1905-1934,0.32,-1.116,-1.8
1932,4,4,1905-1934,0.013,-0.726,-1.324
1932,4,5,1905-1934,0.149,0.721,-1.103
1932,4,6,1905-1934,1.539,0.963,-1.141
1932,4,7,1905-1934,2.556,0.275,-1.815
1932,4,8,1905-1934,1.632,1.613,-1.253
1932,4,9,1905-1934,1.908,0.266,-0.099
1932,4,10,1905-1934,2.87,-1.027,-0.846
1932,4,11,1905-1934,2.163,-0.065,-0.997
1932,4,12,1905-1934,0.252,1.218,-0.089
1932,4,13,1905-1934,0.681,0.868,1.045
1932,4,14,1905-1934,-0.505,-0.693,0.423
1932,4,15,1905-1934,-2.302,-0.411,-0.375
1932,4,16,1905-1934,-2.597,-0.1,-0.448
1932,4,17,1905-1934,-1.388,0.205,-0.348
1932,4,18,1905-1934,-0.814,0.755,-0.331
1932,4,19,1905-1934,-0.545,0.48,-0.27
1932,4,20,1905-1934,-0.602,-0.716,-0.468
1932,4,21,1905-1934,0.5,-1.079,-0.289
1932,4,22,1905-1934,0.795,-0.642,-0.075
1932,4,23,1905-1934,-0.044,-0.408,-0.31
1932,4,24,1905-1934,-1.373,0.714,-0.553
1932,4,25,1905-1934,-0.595,0.941,-0.322
1932,4,26,1905-1934,0.479,0.013,-0.273
1932,4,27,1905-1934,0.376,-0.213,-0.273
1932,4,28,1905-1934,0.578,-1.356,-0.312
1932,4,29,1905-1934,-0.232,-1.348,-0.234
1932,4,30,1905-1934,-0.882,-1.25,-0.134
1932,11,1,1905-1934,-0.976,0.481,-0.031
1932,11,2,1905-1934,0.59,-0.16,0.555
1932,11,3,1905-1934,2.156,0.054,0.631
1932,11,4,1905-1934,1.847,-0.584,0.444
1932,11,5,1905-1934,1.172,0.767,0.765
1932,11,6,1905-1934,-0.811,0.56,1.128
1932,11,7,1905-1934,-1.201,0.122,0.646
1932,11,8,1905-1934,-1.122,-0.293,0.515
1932,11,9,1905-1934,-0.92,-0.494,0.453
1932,11,10,1905-1934,-0.567,0.183,0.723
1932,11,11,1905-1934,-1.504,-0.168,1.072
1932,11,12,1905-1934,-2.604,-0.598,1.854
1932,11,13,1905-1934,-2.313,-0.451,2.189
1932,11,14,1905-1934,-0.449,-0.637,1.711
1932,11,15,1905-1934,0.419,-0.031,0.755
1932,11,16,1905-1934,-0.439,0.306,0.635
1932,11,17,1905-1934,-0.271,0.048,0.628
1932,11,18,1905-1934,-0.813,-0.959,0.72
1932,11,19,1905-1934,-0.013,-0.874,0.405
1932,11,20,1905-1934,0.427,-0.519,-0.029
1932,11,21,1905-1934,0.083,0.296,-0.351
1932,11,22,1905-1934,-0.287,0.024,-0.784
1932,11,23,1905-1934,0.973,0.477,-1.367
1932,11,24,1905-1934,1.284,1.232,-1.225
1932,11,25,1905-1934,1.474,1.119,-0.584
1932,11,26,1905-1934,0.992,-0.234,-0.364
1932,11,27,1905-1934,1.097,0.344,-0.705
1932,11,28,1905-1934,0.2,1.569,0.461
1932,11,29,1905-1934,1.666,0.417,1.141
1932,11,30,1905-1934,1.64,-0.764,0.352
1932,12,1,1905-1934,0.849,-0.625,-0.16
1932,12,2,1905-1934,0.078,0.075,-0.858
1932,12,3,1905-1934,0.623,-0.422,-1.279
1932,12,4,1905-1934,-0.013,0.615,-1.032
1932,12,5,1905-1934,-0.569,0.687,-0.448
1932,12,6,1905-1934,-1.092,0.644,-0.096
1932,12,7,1905-1934,-2.02,0.768,0.476
1932,12,8,1905-1934,-1.078,0.297,0.839
1932,12,9,1905-1934,-1.183,0.31,0.961
1932,12,10,1905-1934,-0.773,0.019,0.862
1932,12,11,1905-1934,-0.405,-0.756,0.785
1932,12,12,1905-1934,-0.762,-1.295,0.84
1932,12,13,1905-1934,-0.536,-1.399,0.718
1932,12,14,1905-1934,0.065,-0.954,0.986
1932,12,15,1905-1934,0.906,-0.377,1.187
1932,12,16,1905-1934,1.878,-0.088,1.254
1932,12,17,1905-1934,2.156,-0.479,0.951
1932,12,18,1905-1934,2.171,-0.725,0.84
1932,12,19,1905-1934,1.332,-1.15,0.902
1932,12,20,1905-1934,0.813,-0.846,0.842
1932,12,21,1905-1934,0.215,-1.035,0.995
1932,12,22,1905-1934,0.194,-0.742,1.017
1932,12,23,1905-1934,0.964,-0.991,1.149
1932,12,24,1905-1934,0.775,0.065,1.534
1932,12,25,1905-1934,0.536,0.559,2.286
1932,12,26,1905-1934,0.67,-0.117,1.978
1932,12,27,1905-1934,1.136,-0.257,1.392
1932,12,28,1905-1934,0.974,-0.397,1.013
1932,12,29,1905-1934,0.612,-0.785,0.6
1932,12,30,1905-1934,0.281,-1.392,0.223
1932,12,31,1905-1934,0.744,-1.323,0.28
1933,1,1,1905-1934,0.376,-1.238,0.548
1933,1,2,1905-1934,0.349,-1.844,0.689
1933,1,3,1905-1934,1.414,-1.619,0.395
1933,1,4,1905-1934,0.607,-0.896,0.664
1933,1,5,1905-1934,0.291,-0.999,0.571
1933,1,6,1905-1934,0.56,-0.075,0.884
1933,1,7,1905-1934,0.779,0.286,1.459
1933,1,8,1905-1934,0.699,-0.158,1.314
1933,1,9,1905-1934,1.066,1.36,0.922
1933,1,10,1905-1934,-0.649,1.216,1.073
1933,1,11,1905-1934,-0.937,-0.067,0.67
1933,1,12,1905-1934,-1.785,0.029,0.876
1933,1,13,1905-1934,-1.852,-0.111,1.002
1933,1,14,1905-1934,-1.686,-0.137,1.027
1933,1,15,1905-1934,-1.501,-1.262,-0.235
1933,1,16,1905-1934,-2.557,-1.1,-1.061
1933,1,17,1905-1934,-2.825,-1.012,-1.136
1933,1,18,1905-1934,-2.928,-0.541,-0.981
1933,1,19,1905-1934,-3.521,0.09,-0.323
1933,1,20,1905-1934,-3.281,0.348,0.788
1933,1,21,1905-1934,-3.117,0.861,1.769
1933,1,22,1905-1934,-2.517,0.654,1.968
1933,1,23,1905-1934,-2.406,0.555,2.067
1933,1,24,1905-1934,-2.058,0.264,2.086
1933,1,25,1905-1934,-1.258,0.02,1.919
1933,1,26,1905-1934,-0.179,-0.102,1.529
1933,1,27,1905-1934,0.58,0.004,1.135
1933,1,28,1905-1934,0.881,0.01,0.699
1933,1,29,1905-1934,0.274,-0.817,-0.085
1933,1,30,1905-1934,-0.796,-0.792,-1.027
1933,1,31,1905-1934,0.554,0.186,-0.344
1933,2,1,1905-1934,2.15,-0.969,-0.503
1933,2,2,1905-1934,3.185,0.676,-1.126
1933,2,3,1905-1934,1.887,1.021,-0.251
1933,2,4,1905-1934,1.517,-0.061,-0.371
1933,2,5,1905-1934,2.041,0.171,-0.73
1933,2,6,1905-1934,0.652,0.364,-0.22
1933,2,7,1905-1934,-0.787,-1.341,-0.538
1933,2,8,1905-1934,-0.898,-0.264,-0.033
1933,2,9,1905-1934,2.103,0.247,0.097
1933,2,10,1905-1934,1.26,0.63,-0.158
1933,2,11,1905-1934,-0.842,1.462,0.728
1933,2,12,1905-1934,0.637,1.37,1.092
1933,2,13,1905-1934,2.461,1.452,0.94
1933,2,14,1905-1934,0.873,1.978,-0.099
1933,2,15,1905-1934,-0.228,1.531,-0.468
1933,2,16,1905-1934,-0.656,1.199,0.115
1933,2,17,1905-1934,0.09,1.06,-0.036
1933,2,18,1905-1934,-1.565,0.359,-0.558
1933,2,19,1905-1934,-2.489,0.256,-0.479
1933,2,20,1905-1934,-3.148,1.359,0.101
1933,2,21,1905-1934,-2.899,0.662,-0.194
1933,2,22,1905-1934,-3.573,0.73,-0.568
1933,2,23,1905-1934,-2.8,0.551,-0.759
1933,2,24,1905-1934,-2.332,-0.848,-0.572
1933,2,25,1905-1934,-2.046,-1.658,-0.217
1933,2,26,1905-1934,-1.737,-2.274,0.037
1933,2,27,1905-1934,-1.561,-2.344,0.326
1933,2,28,1905-1934,-0.481,-1.487,0.69
1933,3,1,1905-1934,-0.099,-1.471,0.69
1933,3,2,1905-1934,0.182,-1.958,-0.039
1933,3,3,1905-1934,-0.037,-2.213,-1.15
1933,3,4,1905-1934,-0.775,-1.685,-1.279
1933,3,5,1905-1934,-1.183,-0.391,-0.719
1933,3,6,1905-1934,-1.132,-1.319,-0.453
1933,3,7,1905-1934,-1.281,-0.846,0.348
1933,3,8,1905-1934,-0.691,-0.02,1.509
1933,3,9,1905-1934,0.079,-0.4,1.684
1933,3,10,1905-1934,-0.093,-0.636,1.184
1933,3,11,1905-1934,-0.106,-0.861,0.744
1933,3,12,1905-1934,0.238,-0.46,0.655
1933,3,13,1905-1934,0.938,0.046,0.543
1933,3,14,1905-1934,1.762,0.521,0.35
1933,3,15,1905-1934,2.414,0.174,0.273
1933,3,16,1905-1934,2.367,-1.072,-0.633
1933,3,17,1905-1934,2.009,-1.612,-2.044
1933,3,18,1905-1934,0.644,0.233,-2.471
1933,3,19,1905-1934,1.084,-0.732,-1.757
1933,3,20,1905-1934,0.554,0.961,-1.218
1933,3,21,1905-1934,-0.038,1.016,0.943
1933,3,22,1905-1934,-0.266,-0.3,1.575
1933,3,23,1905-1934,-0.765,-0.711,1.649
1933,3,24,1905-1934,-0.78,-0.469,1.564
1933,3,25,1905-1934,0.107,-0.502,1.464
1933,3,26,1905-1934,-0.078,-0.157,1.329
1933,3,27,1905-1934,0.108,0.162,1.143
1933,3,28,1905-1934,1.208,0.49,0.515
1933,3,29,1905-1934,0.62,0.097,0.143
1933,3,30,1905-1934,0.969,0.289,-0.077
1933,3,31,1905-1934,1.28,0.809,0.099
1933,4,1,1905-1934,1.878,0.814,0.169
1933,4,2,1905-1934,1.035,1.103,0.45
1933,4,3,1905-1934,1.638,1.01,0.151
1933,4,4,1905-1934,1.237,1.177,0.231
1933,4,5,1905-1934,0.284,0.774,0.668
1933,4,6,1905-1934,1.011,0.757,0.587
1933,4,7,1905-1934,0.227,0.404,0.651
1933,4,8,1905-1934,-0.203,0.307,0.567
1933,4,9,1905-1934,0.561,0.009,0.675
1933,4,10,1905-1934,0.803,0.085,0.553
1933,4,11,1905-1934,1.074,-0.364,0.397
1933,4,12,1905-1934,0.86,0.203,-0.056
1933,4,13,1905-1934,1.125,1.322,0.382
1933,4,14,1905-1934,0.985,0.948,1.264
1933,4,15,1905-1934,1.948,0.725,0.786
1933,4,16,1905-1934,1.65,0.828,0.087
1933,4,17,1905-1934,0.078,0.611,0.36
1933,4,18,1905-1934,-0.659,0.783,0.047
1933,4,19,1905-1934,-1.794,1.016,-0.086
1933,4,20,1905-1934,-1.509,0.538,-0.262
1933,4,21,1905-1934,-1.586,0.868,0.004
1933,4,22,1905-1934,-0.013,0.876,0.4
1933,4,23,1905-1934,0.884,0.47,0.233
1933,4,24,1905-1934,0.45,-0.356,0.399
1933,4,25,1905-1934,-0.218,-1.084,0.506
1933,4,26,1905-1934,-0.156,-0.804,0.406
1933,4,27,1905-1934,-0.489,-0.847,0.138
1933,4,28,1905-1934,-0.515,-0.561,-0.044
1933,4,29,1905-1934,0.662,-0.51,-0.436
1933,4,30,1905-1934,0.967,-0.323,-0.422
1933,11,1,1905-1934,0.407,0.916,-0.809
1933,11,2,1905-1934,0.797,0.773,-0.723
1933,11,3,1905-1934,-0.053,1.215,-0.548
1933,11,4,1905-1934,-1.481,1.063,-0.063
1933,11,5,1905-1934,0.046,0.985,0.156
1933,11,6,1905-1934,1.602,1.196,-0.092
1933,11,7,1905-1934,1.473,1.238,-0.043
1933,11,8,1905-1934,0.12,0.809,0.504
1933,11,9,1905-1934,-0.327,0.643,0.178
1933,11,10,1905-1934,-1.004,0.537,-1.118
1933,11,11,1905-1934,-1.025,0.581,-1.668
1933,11,12,1905-1934,-1.674,0.382,-1.198
1933,11,13,1905-1934,-1.987,0.34,-0.68
1933,11,14,1905-1934,-2.342,-0.015,-0.61
1933,11,15,1905-1934,-1.978,-1.584,-1.132
1933,11,16,1905-1934,-0.983,-0.853,-0.487
1933,11,17,1905-1934,-1.228,-0.693,0.22
1933,11,18,1905-1934,-1.603,-1.443,0.803
1933,11,19,1905-1934,-1.847,-1.763,0.736
1933,11,20,1905-1934,-1.875,-0.892,0.789
1933,11,21,1905-1934,-1.225,-0.77,0.861
1933,11,22,1905-1934,-0.139,-0.175,0.397
1933,11,23,1905-1934,0.35,0.793,-0.208
1933,11,24,1905-1934,-1.514,1.279,-0.848
1933,11,25,1905-1934,-3.235,0.843,-0.641
1933,11,26,1905-1934,-2.966,0.531,-0.717
1933,11,27,1905-1934,-3.002,0.32,-0.768
1933,11,28,1905-1934,-2.109,-0.457,0.387
1933,11,29,1905-1934,-1.47,-0.587,1.101
1933,11,30,1905-1934,-1.059,-0.13,0.818
1933,12,1,1905-1934,-1.928,-0.292,0.604
1933,12,2,1905-1934,-3.226,-0.315,1.268
1933,12,3,1905-1934,-1.736,-0.486,2.273
1933,12,4,1905-1934,0.307,-0.65,1.736
1933,12,5,1905-1934,0.492,0.171,1.117
1933,12,6,1905-1934,-0.197,0.514,0.312
1933,12,7,1905-1934,-2.337,0.158,0.336
1933,12,8,1905-1934,-1.079,0.307,0.932
1933,12,9,1905-1934,-1.085,-0.048,1.084
1933,12,10,1905-1934,0.052,0.506,0.781
1933,12,11,1905-1934,-0.129,0.892,0.316
1933,12,12,1905-1934,-1.605,-0.349,-0.145
1933,12,13,1905-1934,-3.346,-0.186,-0.238
1933,12,14,1905-1934,-1.265,1.192,-0.464
1933,12,15,1905-1934,-3.686,0.973,-0.695
1933,12,16,1905-1934,-2.56,1.195,-0.045
1933,12,17,1905-1934,-1.06,0.846,0.541
1933,12,18,1905-1934,-0.655,0.984,0.916
1933,12,19,1905-1934,-0.268,1.41,0.841
1933,12,20,1905-1934,-0.412,1.38,1.118
1933,12,21,1905-1934,0.028,1.166,1.537
1933,12,22,1905-1934,0.379,1.1,1.677
1933,12,23,1905-1934,1.11,1.003,1.744
1933,12,24,1905-1934,1.31,0.758,1.285
1933,12,25,1905-1934,0.76,0.205,0.276
1933,12,26,1905-1934,-0.9,-0.602,-0.24
1933,12,27,1905-1934,-1.058,-0.607,-0.663
1933,12,28,1905-1934,-2.869,-1.563,-1.896
1933,12,29,1905-1934,-3.996,0.036,-1.347
1933,12,30,1905-1934,-2.967,0.304,-0.734
1933,12,31,1905-1934,-2.658,0.543,0.406
1934,1,1,1905-1934,-1.927,0.409,1.122
1934,1,2,1905-1934,-1.455,0.127,0.786
1934,1,3,1905-1934,-1.488,0.256,0.35
1934,1,4,1905-1934,-0.262,-0.391,0.12
1934,1,5,1905-1934,0.883,0.711,0.03
1934,1,6,1905-1934,0.858,0.24,1.128
1934,1,7,1905-1934,1.88,-0.13,0.823
1934,1,8,1905-1934,2.107,0.424,0.41
1934,1,9,1905-1934,1.16,0.389,0.989
1934,1,10,1905-1934,0.605,-0.702,1.234
1934,1,11,1905-1934,0.701,-1.57,0.261
1934,1,12,1905-1934,0.089,-1.859,-0.794
1934,1,13,1905-1934,-0.904,-0.278,-0.786
1934,1,14,1905-1934,0.162,-2.378,-1.565
1934,1,15,1905-1934,0.313,-0.671,-1.68
1934,1,16,1905-1934,0.05,0.86,-0.815
1934,1,17,1905-1934,1.61,-0.727,-0.496
1934,1,18,1905-1934,2.97,-0.433,-1.138
1934,1,19,1905-1934,2.786,0.812,-0.828
1934,1,20,1905-1934,-0.1,1.714,0.966
1934,1,21,1905-1934,0.172,0.352,2.23
1934,1,22,1905-1934,0.49,-0.467,2.269
1934,1,23,1905-1934,0.598,0.033,2.201
1934,1,24,1905-1934,0.549,-0.118,1.969
1934,1,25,1905-1934,1.465,-0.862,1.456
1934,1,26,1905-1934,1.696,-0.945,1.096
1934,1,27,1905-1934,1.57,0.383,0.519
1934,1,28,1905-1934,-0.555,1.144,0.843
1934,1,29,1905-1934,-1.364,0.966,1.307
1934,1,30,1905-1934,0.121,1.138,1.213
1934,1,31,1905-1934,-0.035,1.719,0.919
1934,2,1,1905-1934,-2.351,0.876,1.093
1934,2,2,1905-1934,-0.687,1.027,1.639
1934,2,3,1905-1934,-0.851,0.814,1.272
1934,2,4,1905-1934,-0.248,0.878,0.97
1934,2,5,1905-1934,0.29,1.316,0.648
1934,2,6,1905-1934,1.657,1.652,0.27
1934,2,7,1905-1934,1.719,1.548,0.117
1934,2,8,1905-1934,2.108,1.848,-0.69
1934,2,9,1905-1934,1.942,1.193,0.849
1934,2,10,1905-1934,4.1,1.018,0.544
1934,2,11,1905-1934,2.875,1.355,0.956
1934,2,12,1905-1934,0.075,0.85,1.817
1934,2,13,1905-1934,0.318,-0.138,2.617
1934,2,14,1905-1934,1.698,-0.008,2.264
1934,2,15,1905-1934,0.079,1.266,2.19
1934,2,16,1905-1934,0.608,1.259,2.088
1934,2,17,1905-1934,1.083,1.036,2.014
1934,2,18,1905-1934,1.081,1.194,1.683
1934,2,19,1905-1934,3.235,1.834,0.898
1934,2,20,1905-1934,2.212,2.193,0.471
1934,2,21,1905-1934,1.069,1.523,0.669
1934,2,22,1905-1934,2.602,1.016,0.794
1934,2,23,1905-1934,2.87,0.583,0.774
1934,2,24,1905-1934,1.598,-0.4,0.337
1934,2,25,1905-1934,1.29,-0.67,-0.182
1934,2,26,1905-1934,0.59,0.748,-0.398
1934,2,27,1905-1934,-0.974,0.484,-1.08
1934,2,28,1905-1934,-1.588,0.292,-1.084
1934,3,1,1905-1934,-2.914,0.437,-0.468
1934,3,2,1905-1934,-1.844,-0.049,-0.194
1934,3,3,1905-1934,-0.286,0.453,0.226
