reach_id,continente,n_nodos,n_marea,n_probable_marea,n_sin_marea,n_probable_sin_marea,pct_tidal,amplitud_media_m,amplitud_max_m,amplitud_mediana_m,es_tidal
12553300016,África,1,1,0,0,0,100.0,0.4919,0.4919,0.4919,sí
12553300023,África,27,27,0,0,0,100.0,0.5752,0.6132,0.6001,sí
12553300034,África,2,0,0,2,0,0.0,,,,no
12553300041,África,38,0,0,38,0,0.0,,,,no
12553400016,África,1,0,1,0,0,100.0,,,,sí
12553400023,África,41,0,41,0,0,100.0,,,,sí
12553400031,África,52,0,52,0,0,100.0,,,,sí
12553400041,África,52,0,9,42,1,17.3,,,,sí
12553400051,África,91,0,0,91,0,0.0,,,,no
12553400061,África,62,0,0,62,0,0.0,,,,no
12553400071,África,51,0,0,51,0,0.0,,,,no
12553400081,África,51,0,0,51,0,0.0,,,,no
12553400091,África,99,0,0,99,0,0.0,,,,no
12553400101,África,99,0,0,99,0,0.0,,,,no
12553400111,África,99,0,0,99,0,0.0,,,,no
12553400121,África,94,0,0,94,0,0.0,,,,no
12553400131,África,27,0,0,27,0,0.0,,,,no
12553400141,África,2,0,0,2,0,0.0,,,,no
12553400151,África,62,0,0,62,0,0.0,,,,no
12553400164,África,2,0,0,2,0,0.0,,,,no
12553400171,África,35,0,0,35,0,0.0,,,,no
12553600016,África,1,1,0,0,0,100.0,0.5175,0.5175,0.5175,sí
12553600023,África,53,52,1,0,0,100.0,0.5812,0.6644,0.5748,sí
12553600031,África,60,0,60,0,0,100.0,,,,sí
12553600041,África,60,0,2,28,30,3.3,,,,sí
12553600051,África,70,0,0,70,0,0.0,,,,no
12553600061,África,54,0,0,54,0,0.0,,,,no
12553600071,África,54,0,0,54,0,0.0,,,,no
12553600084,África,2,0,0,2,0,0.0,,,,no
12553600091,África,79,0,0,79,0,0.0,,,,no
12553700016,África,1,0,1,0,0,100.0,,,,sí
12553700023,África,15,0,15,0,0,100.0,,,,sí
12553700031,África,84,0,65,6,13,77.4,,,,sí
12553700041,África,51,0,0,51,0,0.0,,,,no
12553700051,África,51,0,0,51,0,0.0,,,,no
12553700061,África,51,0,0,51,0,0.0,,,,no
12553700071,África,51,0,0,51,0,0.0,,,,no
12553700081,África,51,0,0,51,0,0.0,,,,no
12553700091,África,51,0,0,51,0,0.0,,,,no
12553700101,África,51,0,0,51,0,0.0,,,,no
12553700111,África,51,0,0,51,0,0.0,,,,no
12553700121,África,51,0,0,51,0,0.0,,,,no
12553700134,África,2,0,0,2,0,0.0,,,,no
12553700141,África,55,0,0,55,0,0.0,,,,no
12553800013,África,22,10,12,0,0,100.0,0.4951,0.5021,0.4947,sí
12553800021,África,50,0,31,9,10,62.0,,,,sí
12553800031,África,50,0,0,50,0,0.0,,,,no
12553800041,África,100,0,0,100,0,0.0,,,,no
12553800051,África,50,0,0,50,0,0.0,,,,no
12553800061,África,50,0,0,50,0,0.0,,,,no
12553800071,África,15,0,0,15,0,0.0,,,,no
12553800081,África,83,0,0,83,0,0.0,,,,no
12553800091,África,52,0,0,52,0,0.0,,,,no
12553800101,África,42,0,0,42,0,0.0,,,,no
12553800121,África,56,0,0,56,0,0.0,,,,no
12553800134,África,1,0,0,1,0,0.0,,,,no
12553800144,África,2,0,0,2,0,0.0,,,,no
12553900016,África,1,1,0,0,0,100.0,0.5061,0.5061,0.5061,sí
12554000016,África,1,1,0,0,0,100.0,0.5728,0.5728,0.5728,sí
12554000021,África,98,44,9,0,45,54.1,0.5149,0.5728,0.4914,sí
12554000031,África,55,0,0,49,6,0.0,,,,no
12554000041,África,55,0,0,55,0,0.0,,,,no
12554000051,África,55,0,0,55,0,0.0,,,,no
12554000061,África,55,0,0,55,0,0.0,,,,no
12554000071,África,58,0,0,58,0,0.0,,,,no
12554000081,África,82,0,0,82,0,0.0,,,,no
12554000091,África,52,0,0,52,0,0.0,,,,no
12554000101,África,52,0,0,52,0,0.0,,,,no
12554000111,África,53,0,0,53,0,0.0,,,,no
12554000121,África,53,0,0,53,0,0.0,,,,no
12554000131,África,52,0,0,52,0,0.0,,,,no
12554000141,África,52,0,0,52,0,0.0,,,,no
12554000151,África,52,0,0,52,0,0.0,,,,no
12554000161,África,52,0,0,52,0,0.0,,,,no
12554000171,África,52,0,0,52,0,0.0,,,,no
12554000181,África,52,0,0,52,0,0.0,,,,no
12554000191,África,52,0,0,52,0,0.0,,,,no
12554000201,África,52,0,0,52,0,0.0,,,,no
12554000211,África,52,0,0,52,0,0.0,,,,no
12554000221,África,52,0,0,52,0,0.0,,,,no
12554000231,África,66,0,0,66,0,0.0,,,,no
12554000241,África,51,0,0,51,0,0.0,,,,no
12554000251,África,68,0,0,68,0,0.0,,,,no
12554000261,África,98,0,0,98,0,0.0,,,,no
12554000274,África,2,0,0,2,0,0.0,,,,no
12554000281,África,73,0,0,73,0,0.0,,,,no
12554000301,África,89,0,0,89,0,0.0,,,,no
12554000311,África,51,0,0,51,0,0.0,,,,no
12554000321,África,51,0,0,51,0,0.0,,,,no
12554000331,África,75,0,0,75,0,0.0,,,,no
12554000341,África,1,0,0,1,0,0.0,,,,no
12554000351,África,1,0,0,1,0,0.0,,,,no
12554000361,África,74,0,0,74,0,0.0,,,,no
12554000371,África,58,0,0,58,0,0.0,,,,no
12554000381,África,58,0,0,58,0,0.0,,,,no
12554000394,África,2,0,0,2,0,0.0,,,,no
12554000404,África,5,0,0,5,0,0.0,,,,no
12555000016,África,1,1,0,0,0,100.0,0.3027,0.3027,0.3027,sí
12555000023,África,15,15,0,0,0,100.0,0.3267,0.3626,0.3195,sí
12555000031,África,43,0,43,0,0,100.0,,,,sí
12556100016,África,1,1,0,0,0,100.0,0.4729,0.4729,0.4729,sí
12556100023,África,18,0,18,0,0,100.0,,,,sí
12556100031,África,61,0,61,0,0,100.0,,,,sí
12556100041,África,64,0,64,0,0,100.0,,,,sí
12556100051,África,42,0,3,0,39,7.1,,,,sí
12556100061,África,42,0,0,41,1,0.0,,,,no
12556100071,África,42,0,0,42,0,0.0,,,,no
12556100081,África,91,0,0,91,0,0.0,,,,no
12556100091,África,51,0,0,51,0,0.0,,,,no
12556100101,África,51,0,0,51,0,0.0,,,,no
12556100111,África,82,0,0,82,0,0.0,,,,no
12556100121,África,89,0,0,89,0,0.0,,,,no
12556100134,África,2,0,0,2,0,0.0,,,,no
12556100141,África,95,0,0,95,0,0.0,,,,no
12557000016,África,1,1,0,0,0,100.0,0.2553,0.2553,0.2553,sí
12557000023,África,16,16,0,0,0,100.0,0.2692,0.2860,0.2666,sí
12557000031,África,59,59,0,0,0,100.0,0.2323,0.2849,0.2307,sí
12557000041,África,39,31,8,0,0,100.0,0.2836,0.3451,0.2785,sí
12557000066,África,1,1,0,0,0,100.0,0.4683,0.4683,0.4683,sí
12557000073,África,10,10,0,0,0,100.0,0.4680,0.4684,0.4683,sí
12557000081,África,87,87,0,0,0,100.0,0.4636,0.4906,0.4671,sí
12557000106,África,1,1,0,0,0,100.0,0.3320,0.3320,0.3320,sí
12557000113,África,16,16,0,0,0,100.0,0.3125,0.3318,0.3119,sí
12557000121,África,58,58,0,0,0,100.0,0.2855,0.3101,0.2916,sí
12560100016,África,1,1,0,0,0,100.0,0.2960,0.2960,0.2960,sí
12560100025,África,34,26,8,0,0,100.0,0.2718,0.2960,0.2690,sí
12570000016,África,1,1,0,0,0,100.0,0.3194,0.3194,0.3194,sí
12570000023,África,10,10,0,0,0,100.0,0.2752,0.3066,0.2695,sí
12570000031,África,42,42,0,0,0,100.0,0.2376,0.2526,0.2376,sí
12580100016,África,1,1,0,0,0,100.0,0.5113,0.5113,0.5113,sí
12580100025,África,64,63,1,0,0,100.0,0.4525,0.5315,0.4577,sí
12590000016,África,1,1,0,0,0,100.0,0.4355,0.4355,0.4355,sí
12590000023,África,34,34,0,0,0,100.0,0.4583,0.5128,0.4468,sí
12590000031,África,65,65,0,0,0,100.0,0.5456,0.5629,0.5468,sí
12590000041,África,97,97,0,0,0,100.0,0.5690,0.6301,0.5790,sí
12590000051,África,60,60,0,0,0,100.0,0.4602,0.5050,0.4553,sí
12590000061,África,1,1,0,0,0,100.0,0.5125,0.5125,0.5125,sí
12590000071,África,1,1,0,0,0,100.0,0.5185,0.5185,0.5185,sí
12590000081,África,59,15,38,0,6,89.8,0.5538,0.5839,0.5481,sí
12590000091,África,60,0,0,41,19,0.0,,,,no
12590000101,África,96,0,0,96,0,0.0,,,,no
12590000111,África,51,0,0,51,0,0.0,,,,no
12590000121,África,51,0,0,51,0,0.0,,,,no
12590000131,África,51,0,0,51,0,0.0,,,,no
12590000141,África,91,0,0,91,0,0.0,,,,no
12590000151,África,56,0,0,56,0,0.0,,,,no
12590000161,África,56,0,0,56,0,0.0,,,,no
12590000171,África,60,0,0,60,0,0.0,,,,no
12590000184,África,2,0,0,2,0,0.0,,,,no
12590000191,África,27,0,0,27,0,0.0,,,,no
12590000271,África,1,0,0,1,0,0.0,,,,no
12590000281,África,75,0,0,75,0,0.0,,,,no
12590000294,África,2,0,0,2,0,0.0,,,,no
12590000301,África,49,0,0,49,0,0.0,,,,no
12590000326,África,1,1,0,0,0,100.0,0.3705,0.3705,0.3705,sí
12590000335,África,61,61,0,0,0,100.0,0.3856,0.4193,0.3941,sí
12590000356,África,1,1,0,0,0,100.0,0.4245,0.4245,0.4245,sí
12590000363,África,15,15,0,0,0,100.0,0.4001,0.4245,0.3907,sí
12590000371,África,48,48,0,0,0,100.0,0.4251,0.4828,0.4255,sí
12601000016,África,1,1,0,0,0,100.0,0.5635,0.5635,0.5635,sí
12601000026,África,1,0,1,0,0,100.0,,,,sí
12601000033,África,27,0,1,0,26,3.7,,,,sí
12601000043,África,28,0,0,0,28,0.0,,,,no
12601000051,África,2,0,0,0,2,0.0,,,,no
12601000063,África,19,0,0,0,19,0.0,,,,no
12601000071,África,34,0,0,0,34,0.0,,,,no
12602000013,África,60,25,2,32,1,45.0,0.3293,0.5383,0.3037,sí
12602000021,África,99,0,0,99,0,0.0,,,,no
12602000031,África,99,0,0,99,0,0.0,,,,no
12602000041,África,43,0,0,43,0,0.0,,,,no
12602000051,África,43,0,0,43,0,0.0,,,,no
12602000061,África,43,0,0,43,0,0.0,,,,no
12602000074,África,2,0,0,2,0,0.0,,,,no
12602000081,África,49,0,0,49,0,0.0,,,,no
12710000013,África,6,6,0,0,0,100.0,0.2230,0.2240,0.2235,sí
12710000021,África,6,6,0,0,0,100.0,0.2238,0.2240,0.2239,sí
12710000031,África,13,13,0,0,0,100.0,0.2397,0.2497,0.2383,sí
12710000041,África,80,22,58,0,0,100.0,0.2994,0.4549,0.2891,sí
12710000051,África,88,0,88,0,0,100.0,,,,sí
12710000061,África,53,0,53,0,0,100.0,,,,sí
12710000071,África,53,0,53,0,0,100.0,,,,sí
12710000081,África,53,0,50,0,3,94.3,,,,sí
12710000091,África,53,0,0,0,53,0.0,,,,no
12710000101,África,53,0,0,0,53,0.0,,,,no
12710000111,África,53,0,0,12,41,0.0,,,,no
12710000121,África,53,0,0,53,0,0.0,,,,no
12710000134,África,2,0,0,2,0,0.0,,,,no
12710000141,África,17,0,0,17,0,0.0,,,,no
12801000016,África,1,1,0,0,0,100.0,0.2239,0.2239,0.2239,sí
13121000016,África,1,0,1,0,0,100.0,,,,sí
13121000021,África,24,0,24,0,0,100.0,,,,sí
13121000031,África,20,0,20,0,0,100.0,,,,sí
13121000041,África,16,0,16,0,0,100.0,,,,sí
13121000051,África,25,0,25,0,0,100.0,,,,sí
13121000061,África,33,0,33,0,0,100.0,,,,sí
13121000071,África,17,0,17,0,0,100.0,,,,sí
13121000081,África,14,0,14,0,0,100.0,,,,sí
13121000091,África,30,0,30,0,0,100.0,,,,sí
13121000101,África,6,0,6,0,0,100.0,,,,sí
13121000111,África,93,0,18,75,0,19.4,,,,sí
13121000121,África,88,0,0,88,0,0.0,,,,no
13121000134,África,2,0,0,2,0,0.0,,,,no
13121000141,África,57,0,0,57,0,0.0,,,,no
13136000011,África,91,0,0,91,0,0.0,,,,no
13136000021,África,97,0,0,97,0,0.0,,,,no
13136000031,África,53,0,0,53,0,0.0,,,,no
13136000041,África,53,0,0,53,0,0.0,,,,no
13136000051,África,53,0,0,53,0,0.0,,,,no
13136000061,África,52,0,0,52,0,0.0,,,,no
13137000016,África,1,0,1,0,0,100.0,,,,sí
13137000026,África,1,0,1,0,0,100.0,,,,sí
13137000033,África,13,0,10,0,3,76.9,,,,sí
13137000041,África,86,0,0,78,8,0.0,,,,no
13138000013,África,53,0,50,0,3,94.3,,,,sí
13138000021,África,6,0,0,2,4,0.0,,,,no
13138000031,África,11,0,0,11,0,0.0,,,,no
13138000044,África,2,0,0,2,0,0.0,,,,no
13138000051,África,36,0,0,36,0,0.0,,,,no
13139000016,África,1,1,0,0,0,100.0,0.7756,0.7756,0.7756,sí
13140000013,África,32,0,32,0,0,100.0,,,,sí
13140000021,África,93,0,93,0,0,100.0,,,,sí
13140000031,África,93,0,93,0,0,100.0,,,,sí
13140000041,África,93,0,93,0,0,100.0,,,,sí
13140000051,África,93,0,93,0,0,100.0,,,,sí
13140000061,África,94,0,2,79,13,2.1,,,,sí
13140000071,África,94,0,0,94,0,0.0,,,,no
13140000081,África,88,0,0,88,0,0.0,,,,no
13140000091,África,77,0,0,77,0,0.0,,,,no
13140000101,África,57,0,0,57,0,0.0,,,,no
13140000111,África,57,0,0,57,0,0.0,,,,no
13140000121,África,57,0,0,57,0,0.0,,,,no
13140000131,África,97,0,0,97,0,0.0,,,,no
13140000141,África,97,0,0,97,0,0.0,,,,no
13140000151,África,97,0,0,97,0,0.0,,,,no
13140000161,África,64,0,0,64,0,0.0,,,,no
13140000171,África,57,0,0,57,0,0.0,,,,no
13140000181,África,57,0,0,57,0,0.0,,,,no
13140000191,África,98,0,0,98,0,0.0,,,,no
13140000201,África,98,0,0,98,0,0.0,,,,no
13140000211,África,98,0,0,98,0,0.0,,,,no
13140000221,África,98,0,0,98,0,0.0,,,,no
13140000231,África,98,0,0,98,0,0.0,,,,no
13140000241,África,80,0,0,80,0,0.0,,,,no
13160000016,África,1,0,1,0,0,100.0,,,,sí
13160000021,África,51,0,51,0,0,100.0,,,,sí
13160000031,África,53,0,53,0,0,100.0,,,,sí
13160000041,África,52,0,52,0,0,100.0,,,,sí
13160000051,África,65,0,65,0,0,100.0,,,,sí
13160000061,África,7,0,7,0,0,100.0,,,,sí
13160000071,África,22,0,22,0,0,100.0,,,,sí
13160000081,África,48,0,48,0,0,100.0,,,,sí
13160000091,África,48,0,48,0,0,100.0,,,,sí
13160000101,África,48,0,48,0,0,100.0,,,,sí
13160000111,África,95,0,95,0,0,100.0,,,,sí
13160000121,África,94,0,94,0,0,100.0,,,,sí
13160000131,África,77,0,45,0,32,58.4,,,,sí
13160000141,África,51,0,0,0,51,0.0,,,,no
13160000151,África,51,0,0,0,51,0.0,,,,no
13160000161,África,51,0,0,19,32,0.0,,,,no
13160000171,África,51,0,0,51,0,0.0,,,,no
13160000181,África,51,0,0,51,0,0.0,,,,no
13160000191,África,51,0,0,51,0,0.0,,,,no
13160000201,África,51,0,0,51,0,0.0,,,,no
13160000211,África,34,0,0,34,0,0.0,,,,no
13181000016,África,1,0,1,0,0,100.0,,,,sí
13181000021,África,50,0,50,0,0,100.0,,,,sí
13181000031,África,67,0,67,0,0,100.0,,,,sí
13181000041,África,30,0,30,0,0,100.0,,,,sí
13181000051,África,92,0,92,0,0,100.0,,,,sí
13181000061,África,60,0,60,0,0,100.0,,,,sí
13181000071,África,60,0,60,0,0,100.0,,,,sí
13181000081,África,91,0,91,0,0,100.0,,,,sí
13181000091,África,95,0,35,0,60,36.8,,,,sí
13181000101,África,53,0,0,0,53,0.0,,,,no
13181000111,África,53,0,0,0,53,0.0,,,,no
13181000121,África,73,0,0,0,73,0.0,,,,no
13181000131,África,54,0,0,0,54,0.0,,,,no
13181000141,África,54,0,0,0,54,0.0,,,,no
13181000151,África,8,0,0,0,8,0.0,,,,no
13181000161,África,90,0,90,0,0,100.0,,,,sí
13181000173,África,5,0,5,0,0,100.0,,,,sí
13181000196,África,1,0,1,0,0,100.0,,,,sí
13181000201,África,50,0,50,0,0,100.0,,,,sí
13181000211,África,69,0,69,0,0,100.0,,,,sí
13181000221,África,17,0,17,0,0,100.0,,,,sí
13181000231,África,12,0,12,0,0,100.0,,,,sí
13190200016,África,1,0,1,0,0,100.0,,,,sí
13190200021,África,58,0,58,0,0,100.0,,,,sí
13190200031,África,52,0,26,0,26,50.0,,,,sí
13190200041,África,52,0,0,12,40,0.0,,,,no
13190200051,África,52,0,0,52,0,0.0,,,,no
13190200061,África,56,0,0,56,0,0.0,,,,no
13190200071,África,56,0,0,56,0,0.0,,,,no
13190200081,África,56,0,0,56,0,0.0,,,,no
13190200091,África,56,0,0,56,0,0.0,,,,no
13190200101,África,82,0,0,82,0,0.0,,,,no
13190200114,África,5,0,0,5,0,0.0,,,,no
13190200123,África,64,0,0,64,0,0.0,,,,no
13190400016,África,1,0,1,0,0,100.0,,,,sí
13190400023,África,11,0,11,0,0,100.0,,,,sí
13190400031,África,54,0,54,0,0,100.0,,,,sí
13190400041,África,54,0,54,0,0,100.0,,,,sí
13190400051,África,54,0,54,0,0,100.0,,,,sí
13190400061,África,54,0,54,0,0,100.0,,,,sí
13190400071,África,43,0,43,0,0,100.0,,,,sí
13190400094,África,2,0,0,2,0,0.0,,,,no
13190400101,África,8,0,0,8,0,0.0,,,,no
13190600016,África,1,1,0,0,0,100.0,1.5615,1.5615,1.5615,sí
13190600023,África,13,0,13,0,0,100.0,,,,sí
13190600031,África,83,0,83,0,0,100.0,,,,sí
13190600041,África,65,0,65,0,0,100.0,,,,sí
13190600051,África,53,0,3,31,19,5.7,,,,sí
13190600061,África,52,0,0,52,0,0.0,,,,no
13190600071,África,51,0,0,51,0,0.0,,,,no
13190600081,África,51,0,0,51,0,0.0,,,,no
13190600091,África,51,0,0,51,0,0.0,,,,no
13190600101,África,51,0,0,51,0,0.0,,,,no
13190600111,África,68,0,0,68,0,0.0,,,,no
13190600121,África,50,0,0,50,0,0.0,,,,no
13190600131,África,50,0,0,50,0,0.0,,,,no
13190600141,África,95,0,0,95,0,0.0,,,,no
13190800016,África,1,0,1,0,0,100.0,,,,sí
13190800023,África,18,0,18,0,0,100.0,,,,sí
13190800031,África,52,0,52,0,0,100.0,,,,sí
13190800041,África,52,0,52,0,0,100.0,,,,sí
13190800051,África,52,0,24,0,28,46.2,,,,sí
13190800061,África,56,0,0,51,5,0.0,,,,no
13190800071,África,55,0,0,55,0,0.0,,,,no
13190800081,África,55,0,0,55,0,0.0,,,,no
13190800091,África,76,0,0,76,0,0.0,,,,no
13190800101,África,99,0,0,99,0,0.0,,,,no
13190800111,África,46,0,0,46,0,0.0,,,,no
13190800121,África,46,0,0,46,0,0.0,,,,no
13190800131,África,46,0,0,46,0,0.0,,,,no
13190800141,África,88,0,0,88,0,0.0,,,,no
13190800151,África,88,0,0,88,0,0.0,,,,no
13190800161,África,100,0,0,100,0,0.0,,,,no
13190800171,África,54,0,0,54,0,0.0,,,,no
13190800181,África,62,0,0,62,0,0.0,,,,no
13190800191,África,62,0,0,62,0,0.0,,,,no
13190800201,África,55,0,0,55,0,0.0,,,,no
13190800211,África,54,0,0,54,0,0.0,,,,no
13190800221,África,54,0,0,54,0,0.0,,,,no
13190800231,África,54,0,0,54,0,0.0,,,,no
13190800241,África,60,0,0,60,0,0.0,,,,no
13190800251,África,60,0,0,60,0,0.0,,,,no
13190800261,África,69,0,0,69,0,0.0,,,,no
13190800271,África,55,0,0,55,0,0.0,,,,no
13190800291,África,90,0,0,90,0,0.0,,,,no
13211000016,África,1,1,0,0,0,100.0,0.5220,0.5220,0.5220,sí
13211000025,África,57,57,0,0,0,100.0,0.5017,0.5263,0.5180,sí
13211000035,África,58,31,27,0,0,100.0,0.4232,0.4473,0.4220,sí
13211000045,África,52,0,52,0,0,100.0,,,,sí
13211000055,África,52,0,52,0,0,100.0,,,,sí
13211000065,África,51,0,51,0,0,100.0,,,,sí
13211000075,África,51,0,15,0,36,29.4,,,,sí
13211000085,África,51,0,0,0,51,0.0,,,,no
13211000091,África,82,0,0,0,82,0.0,,,,no
13211000101,África,78,0,0,0,78,0.0,,,,no
13211000111,África,61,0,0,0,61,0.0,,,,no
13211000121,África,54,0,0,26,28,0.0,,,,no
13211000131,África,54,0,0,54,0,0.0,,,,no
13211000155,África,45,0,45,0,0,100.0,,,,sí
13211000165,África,45,0,45,0,0,100.0,,,,sí
13211000175,África,45,0,45,0,0,100.0,,,,sí
13211000185,África,89,0,89,0,0,100.0,,,,sí
13320100016,África,1,1,0,0,0,100.0,0.4782,0.4782,0.4782,sí
13320100023,África,9,9,0,0,0,100.0,0.4767,0.4777,0.4768,sí
13320100033,África,18,18,0,0,0,100.0,0.4514,0.4752,0.4479,sí
13320100041,África,13,7,6,0,0,100.0,0.4456,0.4456,0.4456,sí
13320100053,África,6,0,6,0,0,100.0,,,,sí
13320100061,África,48,0,48,0,0,100.0,,,,sí
13320100071,África,49,0,49,0,0,100.0,,,,sí
13320100081,África,48,0,48,0,0,100.0,,,,sí
13320100091,África,78,0,78,0,0,100.0,,,,sí
13320100101,África,49,0,49,0,0,100.0,,,,sí
13320100111,África,49,0,49,0,0,100.0,,,,sí
13320100121,África,49,0,9,0,40,18.4,,,,sí
13320100131,África,98,0,0,98,0,0.0,,,,no
13320100141,África,98,0,0,98,0,0.0,,,,no
13320100151,África,98,0,0,98,0,0.0,,,,no
13320100161,África,90,0,0,90,0,0.0,,,,no
13320100171,África,85,0,0,85,0,0.0,,,,no
13320100181,África,84,0,0,84,0,0.0,,,,no
13320100191,África,75,0,0,75,0,0.0,,,,no
13330100016,África,1,0,1,0,0,100.0,,,,sí
13330200015,África,49,0,49,0,0,100.0,,,,sí
13330200025,África,50,0,50,0,0,100.0,,,,sí
13330200035,África,50,0,50,0,0,100.0,,,,sí
13330200045,África,96,0,96,0,0,100.0,,,,sí
13330200055,África,96,0,96,0,0,100.0,,,,sí
13330200065,África,95,0,84,0,11,88.4,,,,sí
13330200071,África,1,0,0,0,1,0.0,,,,no
13330200081,África,54,0,0,0,54,0.0,,,,no
13330200091,África,54,0,0,23,31,0.0,,,,no
13330200101,África,54,0,0,54,0,0.0,,,,no
13330200111,África,96,0,0,96,0,0.0,,,,no
13330200121,África,98,0,0,98,0,0.0,,,,no
13330200131,África,58,0,0,58,0,0.0,,,,no
13330200141,África,91,0,0,91,0,0.0,,,,no
13330200151,África,51,0,0,51,0,0.0,,,,no
13330200161,África,51,0,0,51,0,0.0,,,,no
13330200171,África,51,0,0,51,0,0.0,,,,no
13330200181,África,55,0,0,55,0,0.0,,,,no
13330200191,África,55,0,0,55,0,0.0,,,,no
13330200201,África,55,0,0,55,0,0.0,,,,no
13330200211,África,62,0,0,62,0,0.0,,,,no
13330200221,África,62,0,0,62,0,0.0,,,,no
13330200231,África,54,0,0,54,0,0.0,,,,no
13330200241,África,54,0,0,54,0,0.0,,,,no
13330200251,África,54,0,0,54,0,0.0,,,,no
13330200261,África,54,0,0,54,0,0.0,,,,no
13330200271,África,54,0,0,54,0,0.0,,,,no
13330200281,África,54,0,0,54,0,0.0,,,,no
13330200291,África,87,0,0,87,0,0.0,,,,no
13330200301,África,53,0,0,53,0,0.0,,,,no
13330200311,África,53,0,0,53,0,0.0,,,,no
13330200321,África,96,0,0,96,0,0.0,,,,no
13330200331,África,96,0,0,96,0,0.0,,,,no
13330200341,África,52,0,0,52,0,0.0,,,,no
13330200351,África,94,0,0,94,0,0.0,,,,no
13330200364,África,2,0,0,2,0,0.0,,,,no
13330200371,África,84,0,0,84,0,0.0,,,,no
13330200421,África,69,0,0,69,0,0.0,,,,no
13330200431,África,82,0,0,82,0,0.0,,,,no
13330800016,África,1,1,0,0,0,100.0,0.4139,0.4139,0.4139,sí
13330800025,África,30,30,0,0,0,100.0,0.3714,0.4139,0.3952,sí
13330800035,África,2,2,0,0,0,100.0,0.3107,0.3107,0.3107,sí
13330800045,África,41,15,26,0,0,100.0,0.3943,0.4499,0.4109,sí
13330800055,África,93,0,93,0,0,100.0,,,,sí
13330800065,África,27,0,27,0,0,100.0,,,,sí
13330800075,África,62,0,62,0,0,100.0,,,,sí
13330800085,África,24,24,0,0,0,100.0,0.2310,0.2920,0.2279,sí
13330800095,África,56,11,1,0,44,21.4,0.1743,0.2099,0.1719,sí
13330800105,África,56,0,0,0,56,0.0,,,,no
13330800115,África,43,0,0,37,6,0.0,,,,no
13330800125,África,42,0,0,42,0,0.0,,,,no
13330800135,África,43,0,0,43,0,0.0,,,,no
13330800145,África,34,0,0,34,0,0.0,,,,no
13330800155,África,52,0,0,52,0,0.0,,,,no
13330800165,África,52,0,0,52,0,0.0,,,,no
13330800175,África,52,0,0,52,0,0.0,,,,no
13330800185,África,52,0,0,52,0,0.0,,,,no
13330800195,África,52,0,0,52,0,0.0,,,,no
13330800205,África,52,0,0,52,0,0.0,,,,no
13330800215,África,52,0,0,52,0,0.0,,,,no
13330800225,África,52,0,0,52,0,0.0,,,,no
13330800231,África,51,0,0,51,0,0.0,,,,no
13330800241,África,51,0,0,51,0,0.0,,,,no
13330800251,África,51,0,0,51,0,0.0,,,,no
13330800261,África,50,0,0,50,0,0.0,,,,no
13330800281,África,57,0,0,57,0,0.0,,,,no
13330800305,África,24,0,0,24,0,0.0,,,,no
13330800315,África,52,0,0,52,0,0.0,,,,no
13330800325,África,13,0,0,13,0,0.0,,,,no
13330800345,África,59,0,0,59,0,0.0,,,,no
13330800365,África,54,0,0,46,8,0.0,,,,no
13330800375,África,54,0,0,54,0,0.0,,,,no
13330800385,África,53,0,0,53,0,0.0,,,,no
13330800405,África,7,0,0,7,0,0.0,,,,no
13330800426,África,1,1,0,0,0,100.0,0.4011,0.4011,0.4011,sí
13330800435,África,58,3,55,0,0,100.0,0.4029,0.4038,0.4029,sí
13330800445,África,46,46,0,0,0,100.0,0.2409,0.3190,0.2491,sí
13330800455,África,80,22,58,0,0,100.0,0.3647,0.4463,0.3502,sí
13330800465,África,46,25,21,0,0,100.0,0.4485,0.5049,0.4694,sí
13330800475,África,46,0,46,0,0,100.0,,,,sí
13330800485,África,28,0,28,0,0,100.0,,,,sí
13330800495,África,74,0,74,0,0,100.0,,,,sí
13330800505,África,57,0,57,0,0,100.0,,,,sí
13330900016,África,1,1,0,0,0,100.0,0.5095,0.5095,0.5095,sí
13330900025,África,27,27,0,0,0,100.0,0.4583,0.5090,0.4431,sí
13330900035,África,13,13,0,0,0,100.0,0.3849,0.4230,0.4037,sí
13330900045,África,20,20,0,0,0,100.0,0.3684,0.4074,0.3630,sí
13330900055,África,94,38,56,0,0,100.0,0.3889,0.4380,0.4169,sí
13330900076,África,1,1,0,0,0,100.0,0.4383,0.4383,0.4383,sí
13330900085,África,41,41,0,0,0,100.0,0.4146,0.4395,0.4144,sí
13330900095,África,90,0,90,0,0,100.0,,,,sí
13341000015,África,70,0,70,0,0,100.0,,,,sí
13341000025,África,35,0,35,0,0,100.0,,,,sí
13341000035,África,4,0,4,0,0,100.0,,,,sí
13341000045,África,60,0,1,0,59,1.7,,,,sí
13341000055,África,18,0,0,0,18,0.0,,,,no
13341000065,África,28,0,0,0,28,0.0,,,,no
13341000075,África,60,0,0,0,60,0.0,,,,no
