masa_final_source_Msun,espin_final,masa_1_source_Msun,masa_2_source_Msun
62.959,0.6759,34.394,31.699
62.553,0.6768,33.871,31.797
62.565,0.6738,33.104,32.568
62.421,0.6774,33.324,32.215
62.559,0.6710,32.966,32.686
63.575,0.6785,34.572,32.186
62.866,0.6730,33.527,32.460
61.957,0.6767,33.524,31.523
62.625,0.6825,32.958,32.807
62.035,0.6753,33.081,32.022
63.057,0.6775,34.268,31.938
63.640,0.6830,34.079,32.775
62.623,0.6739,33.373,32.365
63.100,0.6790,33.564,32.698
63.063,0.6793,33.560,32.668
62.786,0.6723,33.099,32.797
61.836,0.6730,32.645,32.257
63.339,0.6826,34.102,32.437
63.454,0.6829,34.100,32.558
63.138,0.6745,33.909,32.376
62.813,0.6745,33.915,32.020
61.197,0.6535,32.676,31.449
62.056,0.6753,32.759,32.390
61.967,0.6747,33.118,31.931
63.650,0.6780,35.174,31.653
62.547,0.6784,34.301,31.372
62.617,0.6680,34.194,31.494
62.893,0.6741,34.930,31.074
62.625,0.6650,33.466,32.217
62.804,0.6730,33.212,32.705
63.235,0.6826,33.371,33.057
63.061,0.6815,33.452,32.788
62.700,0.6789,33.673,32.170
63.086,0.6766,34.032,32.201
63.743,0.6833,34.351,32.613
62.780,0.6742,33.169,32.731
61.783,0.6644,32.898,31.884
62.651,0.6797,32.973,32.823
62.024,0.6676,33.078,31.993
62.449,0.6753,34.110,31.447
62.901,0.6705,33.585,32.410
62.051,0.6610,33.604,31.457
62.656,0.6808,33.772,32.035
62.766,0.6696,33.929,31.930
62.083,0.6702,33.018,32.129
63.171,0.6770,33.923,32.404
62.318,0.6781,33.507,31.910
62.528,0.6688,33.329,32.276
63.045,0.6779,34.158,32.039
62.908,0.6816,33.494,32.585
63.612,0.6794,33.857,32.947
63.714,0.6844,34.260,32.680
63.334,0.6730,33.588,32.888
62.772,0.6818,33.648,32.288
62.926,0.6822,33.418,32.684
61.911,0.6706,32.637,32.337
63.757,0.6833,34.336,32.644
62.204,0.6776,34.032,31.275
62.964,0.6789,33.840,32.276
62.915,0.6744,33.077,32.970
62.709,0.6665,33.037,32.737
61.781,0.6763,32.738,32.128
61.930,0.6706,33.396,31.591
62.938,0.6686,33.616,32.422
61.976,0.6728,32.557,32.491
62.666,0.6766,33.110,32.680
62.025,0.6754,32.675,32.440
61.776,0.6701,32.730,32.092
63.116,0.6775,33.264,33.011
63.310,0.6817,33.563,32.939
62.075,0.6697,32.641,32.494
63.102,0.6826,33.567,32.722
62.079,0.6776,32.610,32.567
62.168,0.6616,34.053,31.128
63.721,0.6786,33.468,33.446
62.347,0.6714,33.985,31.435
61.478,0.6685,33.432,31.070
62.538,0.6634,33.202,32.381
62.545,0.6798,33.102,32.586
63.018,0.6827,33.580,32.619
62.696,0.6810,32.952,32.902
63.592,0.6764,33.590,33.176
62.374,0.6727,33.951,31.511
61.796,0.6763,32.652,32.228
63.277,0.6831,33.255,33.216
63.541,0.6816,34.956,31.780
63.470,0.6763,33.893,32.742
62.424,0.6713,32.959,32.553
62.608,0.6674,33.505,32.178
62.378,0.6815,33.569,31.952
62.933,0.6861,33.864,32.272
61.487,0.6716,32.554,31.974
62.608,0.6732,33.821,31.890
63.249,0.6861,34.314,32.147
62.351,0.6605,32.784,32.593
62.050,0.6676,34.065,31.024
62.759,0.6829,34.459,31.458
62.881,0.6835,33.253,32.806
63.086,0.6794,33.173,33.075
62.598,0.6721,34.340,31.354
62.137,0.6763,33.608,31.625
62.410,0.6741,33.376,32.136
62.558,0.6728,34.321,31.328
62.961,0.6722,33.858,32.221
62.939,0.6762,34.255,31.816
63.267,0.6900,34.208,32.296
63.216,0.6778,34.469,31.906
62.899,0.6775,33.995,32.048
63.539,0.6838,34.635,32.110
62.547,0.6604,33.327,32.249
62.263,0.6745,33.345,32.012
63.180,0.6864,33.247,33.151
63.063,0.6784,33.531,32.694
62.175,0.6810,32.793,32.514
61.806,0.6562,32.439,32.341
62.408,0.6732,33.396,32.103
63.053,0.6770,33.903,32.297
62.246,0.6724,32.965,32.365
63.033,0.6765,33.370,32.810
62.380,0.6710,34.026,31.431
61.779,0.6720,33.047,31.794
63.219,0.6835,33.275,33.142
62.274,0.6732,33.411,31.947
62.524,0.6753,33.980,31.653
62.892,0.6648,33.388,32.572
62.377,0.6791,32.966,32.542
62.236,0.6815,33.521,31.844
63.315,0.6865,33.975,32.558
61.844,0.6824,32.738,32.193
62.940,0.6828,34.137,31.978
62.994,0.6826,33.103,33.074
62.905,0.6790,33.384,32.673
62.916,0.6758,33.247,32.782
63.018,0.6781,35.375,30.782
63.137,0.6811,33.949,32.363
63.417,0.6704,33.558,32.989
62.432,0.6765,33.007,32.540
62.726,0.6738,32.948,32.893
63.038,0.6739,34.300,31.862
62.698,0.6739,33.241,32.570
63.214,0.6742,34.178,32.176
62.634,0.6698,33.842,31.879
61.576,0.6664,32.311,32.281
62.952,0.6826,33.989,32.140
62.469,0.6726,33.878,31.693
62.666,0.6758,33.415,32.370
63.578,0.6835,33.689,33.106
62.177,0.6676,32.979,32.253
62.196,0.6750,32.981,32.310
62.627,0.6700,33.174,32.541
62.643,0.6795,33.153,32.635
63.517,0.6831,34.692,32.033
62.743,0.6792,32.960,32.924
63.037,0.6845,34.311,31.917
62.358,0.6797,34.287,31.196
62.525,0.6813,33.696,31.977
62.756,0.6768,33.607,32.281
63.503,0.6769,33.434,33.242
62.937,0.6814,33.513,32.595
63.066,0.6829,34.241,32.009
62.551,0.6763,33.262,32.395
62.313,0.6771,33.654,31.772
63.085,0.6789,34.427,31.815
63.344,0.6808,34.272,32.269
62.933,0.6776,33.105,32.997
62.509,0.6754,33.633,31.983
62.403,0.6790,34.270,31.257
62.796,0.6749,33.932,32.005
62.762,0.6712,33.433,32.431
62.761,0.6855,34.004,31.941
61.574,0.6750,32.680,31.949
61.873,0.6644,32.810,32.085
62.746,0.6769,33.428,32.450
62.219,0.6704,32.899,32.387
62.026,0.6723,33.727,31.368
63.115,0.6830,33.399,32.906
61.453,0.6650,32.592,31.859
61.481,0.6700,32.353,32.161
61.676,0.6715,33.429,31.293
62.528,0.6745,33.457,32.180
62.293,0.6751,33.438,31.953
62.312,0.6745,33.574,31.836
63.031,0.6816,34.323,31.881
63.279,0.6837,34.569,31.916
62.455,0.6754,33.877,31.685
63.058,0.6739,33.892,32.297
63.459,0.6718,34.159,32.445
62.824,0.6816,33.857,32.131
63.069,0.6748,35.744,30.442
62.689,0.6841,33.306,32.558
62.714,0.6838,34.380,31.504
62.640,0.6806,33.174,32.618
61.957,0.6703,33.498,31.509
62.305,0.6671,33.715,31.644
63.494,0.6710,34.353,32.273
62.244,0.6762,33.704,31.644
62.612,0.6841,33.326,32.457
62.572,0.6774,34.104,31.580
62.791,0.6837,33.409,32.559
62.973,0.6730,34.897,31.194
62.515,0.6700,33.504,32.094
62.423,0.6726,33.101,32.417
62.594,0.6702,33.139,32.549
62.862,0.6857,33.734,32.320
63.153,0.6681,34.178,32.081
62.150,0.6769,33.120,32.132
61.885,0.6678,32.622,32.305
62.772,0.6729,33.271,32.614
62.485,0.6815,33.595,32.036
62.423,0.6758,33.187,32.348
62.170,0.6702,32.771,32.468
62.434,0.6767,34.873,30.666
62.859,0.6760,34.227,31.764
63.252,0.6741,33.820,32.572
62.060,0.6751,32.893,32.270
62.762,0.6682,33.470,32.385
62.680,0.6709,33.811,31.958
61.808,0.6670,33.512,31.326
62.937,0.6636,33.556,32.447
63.234,0.6783,33.535,32.867
62.523,0.6736,33.916,31.694
62.786,0.6719,33.613,32.278
61.730,0.6723,33.186,31.567
62.987,0.6776,33.800,32.333
62.413,0.6748,33.168,32.351
62.317,0.6774,33.890,31.540
63.121,0.6849,33.516,32.807
63.046,0.6744,33.197,32.990
63.388,0.6689,33.324,33.184
62.320,0.6713,33.910,31.486
63.079,0.6737,33.151,33.061
62.383,0.6766,33.775,31.714
62.891,0.6790,33.197,32.850
62.124,0.6709,33.719,31.470
63.138,0.6777,33.337,32.960
62.015,0.6726,32.985,32.100
62.108,0.6754,32.669,32.533
63.077,0.6795,34.422,31.814
63.682,0.6763,34.414,32.445
62.163,0.6666,33.178,32.035
62.180,0.6748,33.092,32.159
63.590,0.6799,33.848,32.936
62.818,0.6815,33.976,32.005
62.550,0.6762,33.154,32.507
63.032,0.6757,33.913,32.259
62.523,0.6793,33.231,32.431
62.805,0.6783,33.754,32.188
62.801,0.6727,33.344,32.551
62.177,0.6723,33.142,32.114
63.232,0.6719,33.212,33.149
62.489,0.6742,32.862,32.732
63.476,0.6819,33.795,32.881
62.623,0.6693,33.660,32.043
62.976,0.6784,33.227,32.903
62.257,0.6747,33.320,32.034
63.124,0.6790,33.756,32.557
62.526,0.6727,33.546,32.075
62.734,0.6731,33.686,32.160
62.890,0.6838,33.932,32.138
63.014,0.6762,33.758,32.398
62.921,0.6759,33.929,32.123
63.045,0.6750,33.366,32.818
63.258,0.6778,33.253,33.172
61.827,0.6713,33.722,31.160
63.588,0.6779,33.895,32.875
63.100,0.6837,33.533,32.756
63.303,0.6809,34.254,32.243
62.814,0.6747,34.130,31.801
62.884,0.6778,34.171,31.859
63.214,0.6820,33.363,33.040
61.713,0.6664,33.077,31.655
64.022,0.6888,33.751,33.543
62.930,0.6788,33.465,32.616
62.705,0.6719,32.999,32.812
62.666,0.6809,33.751,32.067
63.677,0.6850,34.609,32.294
62.664,0.6757,33.500,32.286
61.808,0.6658,32.734,32.101
62.983,0.6835,33.173,32.997
63.406,0.6825,34.439,32.165
62.435,0.6685,33.925,31.576
62.534,0.6761,33.722,31.929
61.917,0.6644,32.794,32.148
62.898,0.6740,33.849,32.170
62.084,0.6714,32.889,32.247
62.316,0.6749,33.349,32.066
62.485,0.6708,33.022,32.555
62.701,0.6772,33.335,32.498
63.720,0.6802,33.627,33.299
62.751,0.6697,33.851,31.988
62.605,0.6691,33.111,32.576
62.894,0.6779,34.463,31.573
62.509,0.6799,33.312,32.337
63.721,0.6742,33.863,33.019
62.485,0.6747,33.514,32.080
62.711,0.6862,33.337,32.560
62.446,0.6776,32.850,32.724
62.832,0.6764,33.514,32.453
61.837,0.6696,32.569,32.309
62.618,0.6696,32.877,32.836
63.256,0.6708,33.266,33.113
62.180,0.6716,33.613,31.640
62.470,0.6693,32.950,32.601
61.475,0.6634,32.487,31.979
62.029,0.6767,33.405,31.709
61.682,0.6687,33.520,31.196
62.757,0.6802,32.996,32.918
62.653,0.6647,33.109,32.608
62.671,0.6732,34.187,31.594
62.982,0.6772,33.454,32.676
62.456,0.6819,33.272,32.327
63.155,0.6808,33.371,32.965
62.402,0.6664,33.462,31.993
63.399,0.6718,33.477,33.058
63.132,0.6750,33.951,32.321
63.303,0.6835,34.366,32.137
62.565,0.6659,33.548,32.079
62.869,0.6735,34.079,31.907
62.096,0.6701,32.830,32.347
62.550,0.6745,33.370,32.293
63.292,0.6861,34.241,32.267
62.306,0.6733,32.958,32.442
62.433,0.6718,34.708,30.807
62.739,0.6736,33.893,31.959
62.553,0.6778,34.615,31.057
63.073,0.6818,33.568,32.685
62.873,0.6768,33.268,32.745
62.331,0.6748,32.864,32.567
62.372,0.6723,34.355,31.096
61.727,0.6774,32.897,31.916
62.119,0.6726,32.657,32.540
63.021,0.6811,33.328,32.858
62.755,0.6813,33.890,32.034
62.260,0.6766,32.958,32.416
61.972,0.6616,33.201,31.780
62.517,0.6751,32.977,32.654
62.955,0.6836,33.792,32.355
62.371,0.6719,34.160,31.293
62.909,0.6726,33.326,32.698
62.388,0.6759,33.084,32.414
62.812,0.6733,33.892,32.040
62.881,0.6767,33.369,32.668
62.702,0.6862,32.947,32.943
63.763,0.6894,34.499,32.525
63.041,0.6879,33.466,32.791
61.881,0.6767,33.105,31.850
62.587,0.6760,33.166,32.543
62.570,0.6785,33.261,32.445
62.498,0.6651,33.180,32.367
62.400,0.6748,34.084,31.416
62.495,0.6798,32.864,32.771
62.225,0.6645,33.198,32.063
62.722,0.6772,33.261,32.596
62.813,0.6704,34.147,31.766
62.322,0.6713,33.537,31.866
62.770,0.6729,33.737,32.151
63.158,0.6650,34.268,31.969
62.375,0.6796,34.198,31.303
62.034,0.6791,33.646,31.496
62.508,0.6746,34.145,31.465
62.913,0.6822,34.737,31.344
61.605,0.6713,33.381,31.264
61.964,0.6697,32.848,32.173
62.185,0.6747,33.511,31.765
62.941,0.6704,33.453,32.598
62.429,0.6784,33.708,31.848
62.379,0.6671,33.047,32.387
62.175,0.6632,33.136,32.071
62.592,0.6794,33.883,31.839
61.862,0.6708,32.714,32.201
62.393,0.6782,33.193,32.324
62.769,0.6744,33.504,32.382
62.719,0.6692,33.526,32.276
63.577,0.6829,34.662,32.122
62.431,0.6733,33.103,32.426
63.138,0.6787,34.532,31.755
62.890,0.6798,33.213,32.841
62.644,0.6704,33.064,32.674
62.151,0.6719,33.792,31.432
63.065,0.6810,33.147,33.094
63.335,0.6794,33.652,32.865
62.118,0.6729,33.789,31.399
63.504,0.6879,34.546,32.193
63.522,0.6816,33.466,33.258
62.392,0.6790,34.135,31.373
62.678,0.6726,33.013,32.772
63.356,0.6740,33.257,33.245
62.190,0.6782,33.924,31.376
62.731,0.6759,33.907,31.948
62.780,0.6754,33.567,32.341
62.635,0.6681,32.925,32.789
62.288,0.6784,32.821,32.591
62.691,0.6712,33.997,31.789
62.794,0.6853,33.465,32.517
63.208,0.6752,34.175,32.171
62.774,0.6791,33.950,31.968
63.074,0.6765,33.485,32.739
62.840,0.6755,33.387,32.584
62.507,0.6662,33.578,31.993
63.027,0.6830,33.425,32.787
62.388,0.6697,33.828,31.629
62.790,0.6707,33.831,32.058
63.018,0.6737,33.789,32.356
62.701,0.6763,32.999,32.831
63.264,0.6791,33.494,32.942
62.279,0.6744,33.274,32.081
62.780,0.6753,33.255,32.653
62.078,0.6667,33.622,31.498
61.865,0.6677,33.396,31.512
62.357,0.6729,33.605,31.843
62.471,0.6742,33.226,32.346
62.727,0.6828,34.336,31.551
62.310,0.6684,33.559,31.813
61.916,0.6724,33.363,31.616
62.978,0.6703,33.171,32.919
62.957,0.6781,34.102,32.006
63.323,0.6797,33.716,32.791
62.600,0.6731,33.356,32.349
62.414,0.6679,33.950,31.523
62.284,0.6765,33.081,32.290
63.164,0.6754,33.206,33.104
62.586,0.6819,33.186,32.554
62.382,0.6726,33.607,31.865
61.831,0.6634,32.916,31.926
61.953,0.6798,33.680,31.354
61.984,0.6590,32.671,32.300
61.936,0.6653,33.289,31.670
63.376,0.6818,33.728,32.839
62.749,0.6755,33.719,32.156
62.732,0.6744,33.293,32.558
62.471,0.6618,33.730,31.771
63.068,0.6824,33.630,32.621
62.714,0.6760,33.201,32.639
62.723,0.6772,34.603,31.250
61.745,0.6691,33.198,31.583
62.662,0.6635,33.767,31.944
62.632,0.6728,34.113,31.616
62.863,0.6708,33.726,32.243
62.951,0.6747,33.654,32.425
63.367,0.6853,34.302,32.281
62.868,0.6728,33.478,32.507
62.375,0.6785,33.844,31.644
62.421,0.6728,32.855,32.662
62.612,0.6779,33.184,32.565
62.014,0.6705,33.077,31.995
61.834,0.6680,32.742,32.126
62.725,0.6699,32.916,32.901
62.947,0.6787,33.785,32.314
62.279,0.6734,33.800,31.568
62.569,0.6750,32.898,32.789
62.192,0.6729,33.756,31.518
61.798,0.6740,32.733,32.131
62.352,0.6645,32.705,32.689
62.666,0.6790,33.027,32.782
63.095,0.6678,33.158,33.036
63.032,0.6748,33.285,32.884
62.769,0.6740,33.437,32.453
62.499,0.6750,33.102,32.509
62.856,0.6835,33.787,32.248
62.927,0.6780,33.070,33.009
62.700,0.6720,33.719,32.080
63.395,0.6854,35.011,31.594
61.703,0.6637,32.363,32.351
62.895,0.6709,33.858,32.144
63.258,0.6838,34.162,32.297
62.775,0.6804,33.114,32.819
61.557,0.6626,32.745,31.810
62.302,0.6738,33.867,31.526
62.110,0.6666,33.273,31.878
62.359,0.6689,33.610,31.817
61.862,0.6724,34.385,30.529
62.799,0.6674,33.309,32.572
62.977,0.6758,33.112,33.003
63.167,0.6702,34.078,32.200
62.946,0.6725,33.227,32.839
61.597,0.6607,32.715,31.871
63.521,0.6792,33.908,32.798
63.113,0.6750,34.259,31.994
62.441,0.6685,34.024,31.487
62.321,0.6707,32.949,32.444
62.627,0.6690,34.518,31.183
62.815,0.6772,33.368,32.587
63.116,0.6755,33.605,32.652
63.238,0.6716,33.772,32.593
62.791,0.6765,32.982,32.944
61.690,0.6607,32.503,32.170
61.584,0.6767,33.883,30.768
62.514,0.6784,33.245,32.402
62.994,0.6743,33.144,32.979
63.039,0.6769,33.238,32.952
62.719,0.6653,33.377,32.411
63.782,0.6725,33.573,33.369
62.250,0.6750,32.695,32.655
63.253,0.6772,33.785,32.627
62.701,0.6787,33.094,32.745
62.739,0.6744,34.286,31.568
61.939,0.6730,32.696,32.319
62.954,0.6741,34.085,31.995
63.382,0.6881,34.320,32.294
63.311,0.6853,34.376,32.145
62.928,0.6761,34.269,31.787
62.531,0.6789,33.459,32.207
62.504,0.6699,32.826,32.765
61.664,0.6639,32.776,31.895
62.837,0.6699,33.315,32.617
62.921,0.6696,33.809,32.212
61.971,0.6712,33.119,31.914
63.020,0.6739,33.099,33.051
62.725,0.6700,32.997,32.821
63.142,0.6861,33.896,32.452
62.835,0.6767,34.190,31.780
63.168,0.6697,33.287,32.993
62.387,0.6639,33.353,32.078
62.505,0.6720,33.825,31.779
62.171,0.6789,32.789,32.508
62.669,0.6713,34.520,31.238
62.948,0.6728,33.324,32.746
62.020,0.6737,33.822,31.272
62.692,0.6805,33.120,32.724
62.395,0.6794,33.599,31.925
63.277,0.6766,33.771,32.664
61.643,0.6670,32.816,31.832
62.809,0.6803,33.001,32.966
63.414,0.6841,34.228,32.395
63.143,0.6826,33.414,32.915
61.190,0.6582,32.245,31.895
62.081,0.6714,32.780,32.368
62.873,0.6742,33.840,32.153
62.631,0.6787,33.980,31.790
62.953,0.6785,33.165,32.943
62.846,0.6784,33.105,32.900
62.972,0.6807,34.201,31.937
63.471,0.6867,33.746,32.951
61.960,0.6661,33.135,31.855
63.083,0.6807,34.717,31.536
62.875,0.6780,33.128,32.897
63.291,0.6751,35.228,31.204
63.257,0.6862,33.535,32.938
63.100,0.6780,33.755,32.504
62.692,0.6707,33.991,31.790
62.804,0.6716,33.218,32.693
62.836,0.6750,33.902,32.060
61.907,0.6705,33.234,31.724
62.340,0.6763,33.068,32.383
62.584,0.6764,33.108,32.600
62.581,0.6800,33.212,32.511
62.496,0.6714,34.347,31.236
62.583,0.6839,33.486,32.246
62.525,0.6654,33.064,32.522
63.352,0.6783,33.563,32.963
62.512,0.6634,33.107,32.452
62.460,0.6722,33.230,32.320
62.380,0.6703,33.630,31.829
62.790,0.6792,33.116,32.824
62.751,0.6806,33.864,32.041
62.280,0.6812,33.504,31.912
62.579,0.6735,34.487,31.189
61.923,0.6767,32.803,32.194
63.589,0.6808,33.547,33.244
62.176,0.6772,34.305,30.970
62.422,0.6673,33.751,31.726
63.026,0.6793,33.552,32.645
62.279,0.6707,33.004,32.351
61.943,0.6738,32.843,32.175
61.881,0.6706,32.809,32.127
62.414,0.6787,32.805,32.739
61.978,0.6731,34.056,30.984
62.201,0.6688,33.352,31.907
62.711,0.6752,32.974,32.861
62.809,0.6831,33.663,32.321
62.898,0.6712,33.659,32.344
62.315,0.6717,33.717,31.680
62.840,0.6814,33.375,32.632
62.449,0.6755,33.832,31.722
62.919,0.6789,33.163,32.911
62.119,0.6745,33.185,32.007
62.867,0.6776,34.787,31.214
62.975,0.6823,34.642,31.504
62.554,0.6763,33.730,31.943
62.878,0.6766,33.761,32.257
62.738,0.6812,33.181,32.720
62.798,0.6690,33.718,32.167
63.606,0.6851,34.463,32.371
62.012,0.6655,33.397,31.644
61.812,0.6775,32.855,32.045
62.998,0.6744,33.585,32.546
62.098,0.6736,33.557,31.615
63.044,0.6804,34.151,32.057
62.593,0.6725,33.605,32.092
63.182,0.6733,33.574,32.742
63.444,0.6751,34.778,31.817
62.583,0.6763,33.547,32.159
62.883,0.6767,34.337,31.682
63.113,0.6737,33.714,32.533
63.141,0.6744,33.264,33.007
62.804,0.6768,33.654,32.284
63.310,0.6718,33.448,32.996
62.927,0.6815,33.205,32.895
61.896,0.6658,33.404,31.505
62.835,0.6709,34.077,31.856
62.874,0.6742,33.010,32.991
62.526,0.6801,33.008,32.661
61.554,0.6661,32.703,31.858
62.643,0.6798,33.305,32.480
62.773,0.6795,34.424,31.495
63.171,0.6789,34.616,31.709
62.972,0.6801,33.753,32.382
62.541,0.6671,33.594,32.031
63.115,0.6841,33.382,32.925
62.863,0.6693,33.671,32.288
63.134,0.6794,33.526,32.780
63.131,0.6812,33.427,32.883
61.755,0.6722,32.563,32.256
62.300,0.6731,33.199,32.191
62.949,0.6769,34.022,32.067
62.304,0.6745,33.909,31.487
62.242,0.6746,32.851,32.489
63.268,0.6796,33.525,32.918
62.451,0.6777,33.535,32.039
62.228,0.6661,33.655,31.616
62.276,0.6703,33.313,32.033
63.086,0.6792,33.177,33.075
62.815,0.6680,33.711,32.181
63.369,0.6755,33.689,32.837
63.017,0.6794,34.201,31.974
62.830,0.6699,33.022,32.900
62.809,0.6745,34.088,31.839
62.372,0.6676,34.254,31.171
62.832,0.6771,34.865,31.095
63.024,0.6820,33.727,32.474
61.482,0.6606,32.395,32.058
62.555,0.6762,33.751,31.915
62.054,0.6713,32.732,32.404
62.971,0.6845,34.128,32.029
63.370,0.6789,33.731,32.823
63.011,0.6783,34.012,32.148
63.017,0.6803,33.929,32.254
62.089,0.6703,33.484,31.662
63.093,0.6789,33.474,32.784
62.203,0.6666,33.070,32.181
62.849,0.6756,33.357,32.627
62.941,0.6810,33.401,32.710
62.998,0.6830,33.334,32.847
64.228,0.6822,34.133,33.336
63.229,0.6832,34.243,32.178
62.602,0.6785,33.783,31.954
61.928,0.6691,33.457,31.520
62.619,0.6771,33.498,32.250
63.012,0.6773,33.716,32.446
62.589,0.6687,33.433,32.236
62.839,0.6790,33.668,32.322
62.834,0.6818,33.292,32.706
62.733,0.6701,33.452,32.369
62.860,0.6820,34.540,31.478
62.280,0.6704,33.464,31.889
62.868,0.6753,33.322,32.681
63.586,0.6728,33.512,33.227
63.315,0.6783,33.347,33.139
62.525,0.6657,33.914,31.683
62.798,0.6779,33.575,32.365
62.523,0.6772,32.831,32.819
63.596,0.6817,33.910,32.891
62.886,0.6714,33.039,32.958
63.370,0.6824,33.626,32.943
61.756,0.6672,33.369,31.393
63.064,0.6768,33.222,32.991
63.195,0.6802,33.594,32.779
63.872,0.6817,34.005,33.085
62.433,0.6758,33.092,32.452
63.110,0.6792,34.434,31.838
62.806,0.6764,33.881,32.062
63.401,0.6750,33.580,32.981
62.633,0.6715,33.146,32.589
62.290,0.6649,33.109,32.222
62.495,0.6719,34.284,31.299
63.269,0.6738,33.891,32.521
61.670,0.6693,32.767,31.930
62.876,0.6776,33.266,32.759
62.872,0.6800,34.101,31.924
62.860,0.6676,32.990,32.958
62.120,0.6738,32.751,32.456
62.435,0.6765,33.339,32.208
61.993,0.6781,33.469,31.619
63.127,0.6711,34.176,32.065
62.647,0.6745,33.564,32.199
63.116,0.6844,34.153,32.158
62.580,0.6758,33.047,32.653
63.517,0.6766,33.381,33.309
63.155,0.6764,33.166,33.142
62.080,0.6749,32.680,32.493
62.946,0.6832,33.468,32.661
62.587,0.6737,33.460,32.232
62.980,0.6746,33.109,33.005
62.519,0.6724,33.326,32.286
62.489,0.6716,33.611,31.971
62.900,0.6811,33.209,32.859
63.007,0.6713,33.964,32.159
62.760,0.6793,33.658,32.250
62.919,0.6739,33.144,32.898
63.153,0.6822,34.538,31.797
62.398,0.6692,33.261,32.210
63.299,0.6815,33.832,32.657
62.643,0.6660,33.305,32.402
62.903,0.6785,33.575,32.478
62.750,0.6761,33.789,32.086
62.093,0.6758,33.325,31.862
62.585,0.6775,34.006,31.700
62.630,0.6662,32.908,32.789
63.172,0.6808,33.763,32.589
63.311,0.6766,34.418,32.049
62.953,0.6790,33.861,32.248
62.780,0.6765,33.547,32.367
62.262,0.6671,34.153,31.165
62.729,0.6763,32.973,32.886
62.166,0.6735,32.876,32.383
62.765,0.6831,33.532,32.403
61.930,0.6658,33.667,31.286
62.521,0.6758,32.949,32.688
62.290,0.6744,33.436,31.948
62.867,0.6766,34.308,31.694
62.717,0.6764,34.198,31.643
62.850,0.6809,33.248,32.767
62.485,0.6699,33.876,31.684
62.919,0.6725,33.469,32.565
63.720,0.6837,33.646,33.299
62.503,0.6756,33.719,31.892
62.777,0.6755,35.348,30.537
61.655,0.6661,32.693,31.978
62.339,0.6654,32.710,32.678
63.104,0.6858,33.943,32.365
63.121,0.6726,34.374,31.870
