lon,lat,persistence_years,intensity_esi
-46.9573,-24.0426,3.05,-2.243
-46.5221,-24.0426,3.98,-2.173
-46.087,-24.0426,2.94,-2.538
-45.6518,-24.0426,3.14,-2.466
-45.2167,-24.0426,3.03,-2.05
-44.7816,-24.0426,3.3,-2.001
-70.455,-24.4754,3.69,-1.297
-70.0199,-24.4754,3.95,-1.849
-69.5848,-24.4754,6.53,-1.331
-69.1496,-24.4754,5.82,-1.665
-68.7145,-24.4754,4.66,-1.626
-68.2793,-24.4754,2.17,-1.545
-67.8442,-24.4754,1.57,-1.527
-67.409,-24.4754,1.49,-1.817
-66.9739,-24.4754,1.28,-1.68
-66.5388,-24.4754,1.26,-0.876
-66.1036,-24.4754,2.04,-1.397
-65.6685,-24.4754,2.21,-1.751
-65.2333,-24.4754,2.88,-1.63
-64.7982,-24.4754,2.97,-1.891
-64.363,-24.4754,3.16,-1.565
-63.9279,-24.4754,3.12,-1.971
-63.4927,-24.4754,2.82,-1.87
-63.0576,-24.4754,2.43,-1.531
-62.6225,-24.4754,3.31,-1.93
-62.1873,-24.4754,4.42,-2.168
-61.7522,-24.4754,2.34,-2.156
-61.317,-24.4754,2.73,-2.462
-60.8819,-24.4754,2.24,-2.581
-60.4467,-24.4754,1.99,-2.318
-60.0116,-24.4754,1.85,-2.022
-59.5764,-24.4754,1.44,-1.729
-59.1413,-24.4754,1.66,-1.556
-58.7062,-24.4754,1.72,-1.228
-58.271,-24.4754,1.59,-1.23
-57.8359,-24.4754,1.33,-1.356
-57.4007,-24.4754,1.1,-1.444
-56.9656,-24.4754,1.26,-1.555
-56.5304,-24.4754,1.67,-1.727
-56.0953,-24.4754,2.88,-2.057
-55.6602,-24.4754,2.77,-2.291
-55.225,-24.4754,2.69,-2.178
-54.7899,-24.4754,2.36,-1.891
-54.3547,-24.4754,2.33,-1.966
-53.9196,-24.4754,2.68,-2.035
-53.4844,-24.4754,4.28,-1.887
-53.0493,-24.4754,3.92,-1.838
-52.6141,-24.4754,2.34,-2.024
-52.179,-24.4754,1.88,-1.907
-51.7439,-24.4754,1.87,-1.6
-51.3087,-24.4754,1.94,-1.567
-50.8736,-24.4754,2.12,-1.61
-50.4384,-24.4754,4.06,-2.097
-50.0033,-24.4754,4.3,-2.365
-49.5681,-24.4754,3.72,-2.472
-49.133,-24.4754,4.3,-2.169
-48.6979,-24.4754,4.17,-2.044
-48.2627,-24.4754,4.48,-1.941
-47.8276,-24.4754,4.25,-2.07
-47.3924,-24.4754,3.42,-2.054
-46.9573,-24.4754,4.8,-1.838
-46.5221,-24.4754,4.12,-1.744
-70.455,-24.9083,3.78,-1.248
-70.0199,-24.9083,4.48,-1.994
-69.5848,-24.9083,5.2,-1.692
-69.1496,-24.9083,5.52,-1.461
-68.7145,-24.9083,3.93,-1.23
-68.2793,-24.9083,1.41,-1.699
-67.8442,-24.9083,3.94,-1.904
-67.409,-24.9083,1.53,-1.504
-66.9739,-24.9083,1.07,-1.539
-66.5388,-24.9083,1.97,-1.424
-66.1036,-24.9083,3.25,-2.042
-65.6685,-24.9083,2.71,-1.691
-65.2333,-24.9083,2.13,-1.478
-64.7982,-24.9083,1.94,-1.571
-64.363,-24.9083,2.51,-1.729
-63.9279,-24.9083,2.51,-1.882
-63.4927,-24.9083,2.63,-1.866
-63.0576,-24.9083,2.04,-1.638
-62.6225,-24.9083,3.35,-1.83
-62.1873,-24.9083,3.83,-2.15
-61.7522,-24.9083,2.15,-2.44
-61.317,-24.9083,2.2,-2.302
-60.8819,-24.9083,2.01,-2.474
-60.4467,-24.9083,1.81,-2.349
-60.0116,-24.9083,1.83,-2.097
-59.5764,-24.9083,2.0,-1.898
-59.1413,-24.9083,1.95,-1.605
-58.7062,-24.9083,1.95,-1.197
-58.271,-24.9083,1.98,-1.116
-57.8359,-24.9083,1.8,-1.319
-57.4007,-24.9083,1.65,-1.297
-56.9656,-24.9083,1.89,-1.49
-56.5304,-24.9083,2.01,-1.449
-56.0953,-24.9083,2.37,-1.909
-55.6602,-24.9083,2.83,-2.165
-55.225,-24.9083,2.57,-2.09
-54.7899,-24.9083,2.32,-1.858
-54.3547,-24.9083,2.33,-1.93
-53.9196,-24.9083,2.16,-2.166
-53.4844,-24.9083,2.71,-2.224
-53.0493,-24.9083,2.08,-1.914
-52.6141,-24.9083,1.7,-1.541
-52.179,-24.9083,1.26,-1.448
-51.7439,-24.9083,1.29,-1.532
-51.3087,-24.9083,1.5,-1.452
-50.8736,-24.9083,2.35,-1.738
-50.4384,-24.9083,3.35,-1.944
-50.0033,-24.9083,2.91,-2.235
-49.5681,-24.9083,4.16,-2.637
-49.133,-24.9083,4.97,-2.603
-48.6979,-24.9083,5.9,-2.319
-48.2627,-24.9083,4.19,-2.043
-47.8276,-24.9083,3.22,-2.235
-47.3924,-24.9083,3.82,-1.91
-46.9573,-24.9083,4.83,-1.347
-70.455,-25.3412,3.44,-0.884
-70.0199,-25.3412,2.79,-1.212
-69.5848,-25.3412,5.89,-1.712
-69.1496,-25.3412,4.84,-1.697
-68.7145,-25.3412,2.41,-1.39
-68.2793,-25.3412,2.48,-1.711
-67.8442,-25.3412,2.56,-1.611
-67.409,-25.3412,1.4,-1.279
-66.9739,-25.3412,1.32,-1.242
-66.5388,-25.3412,2.23,-1.297
-66.1036,-25.3412,1.74,-1.385
-65.6685,-25.3412,1.98,-1.373
-65.2333,-25.3412,1.87,-1.418
-64.7982,-25.3412,2.13,-1.446
-64.363,-25.3412,2.32,-1.718
-63.9279,-25.3412,1.88,-1.804
-63.4927,-25.3412,2.2,-1.773
-63.0576,-25.3412,2.02,-1.706
-62.6225,-25.3412,1.88,-1.286
-62.1873,-25.3412,2.35,-1.712
-61.7522,-25.3412,1.57,-2.16
-61.317,-25.3412,1.69,-1.888
-60.8819,-25.3412,1.97,-2.097
-60.4467,-25.3412,1.64,-2.249
-60.0116,-25.3412,1.45,-1.991
-59.5764,-25.3412,1.74,-1.641
-59.1413,-25.3412,2.08,-1.565
-58.7062,-25.3412,2.02,-1.364
-58.271,-25.3412,2.01,-1.385
-57.8359,-25.3412,2.03,-1.355
-57.4007,-25.3412,2.81,-1.529
-56.9656,-25.3412,2.07,-1.654
-56.5304,-25.3412,2.09,-1.62
-56.0953,-25.3412,2.61,-2.092
-55.6602,-25.3412,2.04,-2.079
-55.225,-25.3412,2.32,-1.985
-54.7899,-25.3412,2.07,-1.923
-54.3547,-25.3412,2.07,-2.016
-53.9196,-25.3412,2.03,-2.146
-53.4844,-25.3412,2.22,-1.732
-53.0493,-25.3412,1.54,-1.501
-52.6141,-25.3412,1.49,-1.39
-52.179,-25.3412,1.35,-1.379
-51.7439,-25.3412,1.51,-1.388
-51.3087,-25.3412,2.24,-1.339
-50.8736,-25.3412,2.63,-1.654
-50.4384,-25.3412,2.88,-1.694
-50.0033,-25.3412,2.39,-1.963
-49.5681,-25.3412,3.53,-2.439
-49.133,-25.3412,4.04,-2.442
-48.6979,-25.3412,3.88,-2.066
-48.2627,-25.3412,2.67,-1.967
-47.8276,-25.3412,2.8,-1.824
-47.3924,-25.3412,5.0,-1.935
-70.8902,-25.7741,4.07,-1.429
-70.455,-25.7741,3.39,-1.001
-70.0199,-25.7741,2.7,-1.043
-69.5848,-25.7741,2.94,-1.123
-69.1496,-25.7741,2.78,-1.351
-68.7145,-25.7741,2.55,-1.574
-68.2793,-25.7741,2.0,-1.459
-67.8442,-25.7741,1.4,-1.253
-67.409,-25.7741,1.76,-1.766
-66.9739,-25.7741,1.05,-1.506
-66.5388,-25.7741,1.91,-1.101
-66.1036,-25.7741,2.28,-1.143
-65.6685,-25.7741,1.74,-1.135
-65.2333,-25.7741,2.01,-1.662
-64.7982,-25.7741,2.98,-1.939
-64.363,-25.7741,2.51,-2.033
-63.9279,-25.7741,1.78,-2.075
-63.4927,-25.7741,2.1,-2.382
-63.0576,-25.7741,2.25,-1.801
-62.6225,-25.7741,2.1,-1.549
-62.1873,-25.7741,1.99,-1.548
-61.7522,-25.7741,1.82,-1.682
-61.317,-25.7741,1.79,-1.647
-60.8819,-25.7741,1.61,-1.717
-60.4467,-25.7741,1.55,-1.706
-60.0116,-25.7741,1.2,-1.617
-59.5764,-25.7741,1.43,-1.548
-59.1413,-25.7741,1.64,-1.543
-58.7062,-25.7741,1.9,-1.578
-58.271,-25.7741,2.0,-1.521
-57.8359,-25.7741,2.01,-1.443
-57.4007,-25.7741,2.08,-1.588
-56.9656,-25.7741,2.08,-1.746
-56.5304,-25.7741,2.1,-1.689
-56.0953,-25.7741,2.24,-1.837
-55.6602,-25.7741,2.12,-2.062
-55.225,-25.7741,2.11,-1.924
-54.7899,-25.7741,2.08,-1.914
-54.3547,-25.7741,2.11,-1.799
-53.9196,-25.7741,2.17,-1.618
-53.4844,-25.7741,2.03,-1.508
-53.0493,-25.7741,1.75,-1.329
-52.6141,-25.7741,2.0,-1.441
-52.179,-25.7741,1.69,-1.231
-51.7439,-25.7741,1.78,-1.215
-51.3087,-25.7741,2.47,-1.226
-50.8736,-25.7741,2.97,-1.516
-50.4384,-25.7741,2.73,-1.782
-50.0033,-25.7741,2.45,-2.218
-49.5681,-25.7741,2.35,-2.714
-49.133,-25.7741,2.13,-2.479
-48.6979,-25.7741,2.93,-1.528
-48.2627,-25.7741,3.07,-1.452
-47.8276,-25.7741,2.0,-1.794
-70.8902,-26.2069,5.57,-1.024
-70.455,-26.2069,4.67,-1.142
-70.0199,-26.2069,2.99,-1.258
-69.5848,-26.2069,3.27,-1.191
-69.1496,-26.2069,2.26,-1.401
-68.7145,-26.2069,2.17,-1.324
-68.2793,-26.2069,1.62,-1.004
-67.8442,-26.2069,1.42,-1.432
-67.409,-26.2069,1.63,-1.378
-66.9739,-26.2069,1.36,-1.326
-66.5388,-26.2069,1.48,-1.177
-66.1036,-26.2069,2.65,-1.546
-65.6685,-26.2069,1.59,-1.22
-65.2333,-26.2069,2.84,-1.634
-64.7982,-26.2069,4.08,-2.081
-64.363,-26.2069,2.77,-1.86
-63.9279,-26.2069,1.45,-1.714
-63.4927,-26.2069,1.9,-2.111
-63.0576,-26.2069,2.2,-1.724
-62.6225,-26.2069,2.03,-1.636
-62.1873,-26.2069,1.87,-1.747
-61.7522,-26.2069,1.78,-1.567
-61.317,-26.2069,1.92,-1.748
-60.8819,-26.2069,1.89,-1.741
-60.4467,-26.2069,1.82,-1.62
-60.0116,-26.2069,1.56,-1.394
-59.5764,-26.2069,1.24,-1.428
-59.1413,-26.2069,1.35,-1.48
-58.7062,-26.2069,1.36,-1.722
-58.271,-26.2069,1.86,-1.761
-57.8359,-26.2069,2.03,-1.574
-57.4007,-26.2069,2.07,-1.742
-56.9656,-26.2069,2.1,-1.994
-56.5304,-26.2069,2.56,-1.843
-56.0953,-26.2069,2.41,-1.865
-55.6602,-26.2069,2.65,-1.983
-55.225,-26.2069,2.26,-1.914
-54.7899,-26.2069,2.16,-1.983
-54.3547,-26.2069,2.37,-1.841
-53.9196,-26.2069,2.4,-1.73
-53.4844,-26.2069,1.84,-1.538
-53.0493,-26.2069,1.54,-1.406
-52.6141,-26.2069,1.91,-1.511
-52.179,-26.2069,1.85,-1.296
-51.7439,-26.2069,1.99,-0.983
-51.3087,-26.2069,2.75,-0.965
-50.8736,-26.2069,3.38,-1.26
-50.4384,-26.2069,2.43,-1.81
-50.0033,-26.2069,2.86,-2.089
-49.5681,-26.2069,2.95,-2.31
-49.133,-26.2069,2.81,-2.032
-48.6979,-26.2069,3.97,-1.713
-48.2627,-26.2069,3.97,-1.841
-70.8902,-26.6398,2.8,-0.82
-70.455,-26.6398,2.02,-1.437
-70.0199,-26.6398,3.59,-1.528
-69.5848,-26.6398,2.23,-1.199
-69.1496,-26.6398,1.53,-1.58
-68.7145,-26.6398,1.43,-1.539
-68.2793,-26.6398,1.32,-1.157
-67.8442,-26.6398,1.44,-1.578
-67.409,-26.6398,1.32,-1.846
-66.9739,-26.6398,1.93,-1.524
-66.5388,-26.6398,2.59,-2.186
-66.1036,-26.6398,3.14,-2.214
-65.6685,-26.6398,3.45,-1.633
-65.2333,-26.6398,2.68,-1.933
-64.7982,-26.6398,3.87,-2.211
-64.363,-26.6398,2.74,-2.039
-63.9279,-26.6398,1.24,-1.706
-63.4927,-26.6398,1.25,-1.819
-63.0576,-26.6398,1.71,-1.997
-62.6225,-26.6398,2.33,-2.071
-62.1873,-26.6398,1.81,-1.886
-61.7522,-26.6398,1.96,-2.097
-61.317,-26.6398,2.1,-1.977
-60.8819,-26.6398,2.06,-1.998
-60.4467,-26.6398,1.94,-1.744
-60.0116,-26.6398,1.61,-1.747
-59.5764,-26.6398,1.35,-1.645
-59.1413,-26.6398,1.38,-1.768
-58.7062,-26.6398,1.25,-1.874
-58.271,-26.6398,1.34,-1.881
-57.8359,-26.6398,1.84,-1.996
-57.4007,-26.6398,2.3,-1.821
-56.9656,-26.6398,2.46,-1.929
-56.5304,-26.6398,2.81,-1.767
-56.0953,-26.6398,3.05,-1.832
-55.6602,-26.6398,3.29,-2.026
-55.225,-26.6398,2.03,-1.967
-54.7899,-26.6398,2.1,-2.032
-54.3547,-26.6398,2.36,-1.985
-53.9196,-26.6398,2.22,-1.764
-53.4844,-26.6398,1.68,-1.656
-53.0493,-26.6398,1.16,-1.681
-52.6141,-26.6398,1.64,-1.799
-52.179,-26.6398,1.86,-1.502
-51.7439,-26.6398,1.9,-1.069
-51.3087,-26.6398,2.89,-0.911
-50.8736,-26.6398,3.49,-0.994
-50.4384,-26.6398,3.37,-1.579
-50.0033,-26.6398,3.26,-1.793
-49.5681,-26.6398,4.15,-1.904
-49.133,-26.6398,3.98,-1.82
-48.6979,-26.6398,3.98,-2.201
-48.2627,-26.6398,3.99,-2.115
-70.8902,-27.0727,2.15,-0.935
-70.455,-27.0727,3.41,-1.677
-70.0199,-27.0727,3.05,-1.433
-69.5848,-27.0727,1.18,-1.339
-69.1496,-27.0727,1.36,-1.866
-68.7145,-27.0727,1.17,-1.29
-68.2793,-27.0727,1.73,-1.506
-67.8442,-27.0727,2.21,-1.267
-67.409,-27.0727,1.37,-1.783
-66.9739,-27.0727,2.43,-2.095
-66.5388,-27.0727,2.68,-2.351
-66.1036,-27.0727,3.37,-2.741
-65.6685,-27.0727,5.83,-2.27
-65.2333,-27.0727,3.06,-2.026
-64.7982,-27.0727,2.33,-2.148
-64.363,-27.0727,2.03,-2.309
-63.9279,-27.0727,1.33,-2.033
-63.4927,-27.0727,1.51,-1.834
-63.0576,-27.0727,2.39,-2.358
-62.6225,-27.0727,3.17,-2.443
-62.1873,-27.0727,3.29,-2.469
-61.7522,-27.0727,2.87,-2.195
-61.317,-27.0727,2.68,-2.051
-60.8819,-27.0727,1.94,-2.037
-60.4467,-27.0727,1.82,-1.881
-60.0116,-27.0727,1.75,-1.845
-59.5764,-27.0727,1.73,-1.674
-59.1413,-27.0727,1.21,-1.736
-58.7062,-27.0727,1.18,-1.861
-58.271,-27.0727,1.53,-1.874
-57.8359,-27.0727,2.04,-1.829
-57.4007,-27.0727,2.58,-1.756
-56.9656,-27.0727,2.56,-1.776
-56.5304,-27.0727,2.76,-1.843
-56.0953,-27.0727,2.58,-2.026
-55.6602,-27.0727,2.22,-2.284
-55.225,-27.0727,2.05,-2.148
-54.7899,-27.0727,2.35,-2.058
-54.3547,-27.0727,2.39,-1.856
-53.9196,-27.0727,2.53,-1.401
-53.4844,-27.0727,2.11,-1.545
-53.0493,-27.0727,1.76,-1.753
-52.6141,-27.0727,2.08,-1.876
-52.179,-27.0727,2.0,-1.629
-51.7439,-27.0727,2.49,-1.081
-51.3087,-27.0727,2.43,-1.168
-50.8736,-27.0727,2.66,-1.115
-50.4384,-27.0727,3.16,-1.42
-50.0033,-27.0727,4.3,-1.443
-49.5681,-27.0727,5.21,-1.69
-49.133,-27.0727,4.79,-1.914
-48.6979,-27.0727,4.33,-2.151
-48.2627,-27.0727,3.22,-2.434
-70.8902,-27.5056,3.66,-1.314
-70.455,-27.5056,2.02,-1.129
-70.0199,-27.5056,1.85,-0.985
-69.5848,-27.5056,1.65,-1.678
-69.1496,-27.5056,1.17,-1.831
-68.7145,-27.5056,1.02,-1.493
-68.2793,-27.5056,2.22,-1.967
-67.8442,-27.5056,1.15,-0.807
-67.409,-27.5056,1.6,-1.283
-66.9739,-27.5056,1.7,-2.065
-66.5388,-27.5056,2.12,-2.688
-66.1036,-27.5056,3.83,-2.077
-65.6685,-27.5056,4.81,-2.432
-65.2333,-27.5056,2.25,-2.345
-64.7982,-27.5056,2.05,-2.028
-64.363,-27.5056,2.11,-2.391
-63.9279,-27.5056,1.63,-2.235
-63.4927,-27.5056,1.49,-2.165
-63.0576,-27.5056,3.3,-2.481
-62.6225,-27.5056,4.9,-2.472
-62.1873,-27.5056,4.75,-2.536
-61.7522,-27.5056,4.42,-2.379
-61.317,-27.5056,3.41,-1.966
-60.8819,-27.5056,2.38,-1.609
-60.4467,-27.5056,2.2,-1.709
-60.0116,-27.5056,2.1,-1.696
-59.5764,-27.5056,2.47,-1.739
-59.1413,-27.5056,1.47,-1.743
-58.7062,-27.5056,1.84,-1.659
-58.271,-27.5056,1.79,-1.572
-57.8359,-27.5056,2.12,-1.659
-57.4007,-27.5056,2.98,-1.876
-56.9656,-27.5056,3.15,-1.931
-56.5304,-27.5056,2.44,-2.114
-56.0953,-27.5056,2.58,-2.342
-55.6602,-27.5056,2.24,-2.195
-55.225,-27.5056,1.87,-1.925
-54.7899,-27.5056,1.89,-2.1
-54.3547,-27.5056,2.41,-1.796
-53.9196,-27.5056,2.59,-1.666
-53.4844,-27.5056,2.39,-1.66
-53.0493,-27.5056,2.83,-1.618
-52.6141,-27.5056,2.01,-1.736
-52.179,-27.5056,2.01,-1.691
-51.7439,-27.5056,2.02,-1.515
-51.3087,-27.5056,2.08,-1.402
-50.8736,-27.5056,2.38,-1.482
-50.4384,-27.5056,2.3,-1.823
-50.0033,-27.5056,4.06,-1.546
-49.5681,-27.5056,3.41,-2.117
-49.133,-27.5056,3.95,-2.056
-48.6979,-27.5056,4.98,-2.195
-48.2627,-27.5056,2.53,-2.604
-71.3253,-27.9384,1.93,-0.87
-70.8902,-27.9384,2.09,-1.087
-70.455,-27.9384,2.07,-1.151
-70.0199,-27.9384,1.71,-0.858
-69.5848,-27.9384,1.14,-0.783
-69.1496,-27.9384,1.65,-2.308
-68.7145,-27.9384,1.17,-1.169
-68.2793,-27.9384,1.62,-1.458
-67.8442,-27.9384,1.27,-0.963
-67.409,-27.9384,2.11,-1.632
-66.9739,-27.9384,1.04,-1.545
-66.5388,-27.9384,2.23,-2.381
-66.1036,-27.9384,2.08,-2.451
-65.6685,-27.9384,4.75,-2.401
-65.2333,-27.9384,2.81,-2.232
-64.7982,-27.9384,2.13,-2.178
-64.363,-27.9384,3.12,-2.283
-63.9279,-27.9384,3.08,-2.341
-63.4927,-27.9384,3.06,-2.505
-63.0576,-27.9384,3.87,-2.32
-62.6225,-27.9384,4.51,-2.185
-62.1873,-27.9384,5.0,-2.119
-61.7522,-27.9384,4.96,-2.073
-61.317,-27.9384,4.64,-1.766
-60.8819,-27.9384,4.73,-1.588
-60.4467,-27.9384,4.34,-1.7
-60.0116,-27.9384,2.76,-1.877
-59.5764,-27.9384,3.58,-1.934
-59.1413,-27.9384,2.24,-1.738
-58.7062,-27.9384,2.0,-1.64
-58.271,-27.9384,1.96,-1.641
-57.8359,-27.9384,1.89,-1.58
-57.4007,-27.9384,1.99,-1.652
-56.9656,-27.9384,2.15,-1.745
-56.5304,-27.9384,2.1,-1.823
-56.0953,-27.9384,2.04,-1.686
-55.6602,-27.9384,1.95,-1.852
-55.225,-27.9384,1.74,-1.898
-54.7899,-27.9384,2.01,-1.928
-54.3547,-27.9384,2.07,-1.902
-53.9196,-27.9384,2.02,-1.872
-53.4844,-27.9384,2.03,-1.798
-53.0493,-27.9384,2.06,-1.741
-52.6141,-27.9384,2.05,-1.758
-52.179,-27.9384,2.01,-1.757
-51.7439,-27.9384,2.02,-1.599
-51.3087,-27.9384,1.99,-1.507
-50.8736,-27.9384,2.2,-1.587
-50.4384,-27.9384,2.5,-1.75
-50.0033,-27.9384,3.6,-1.816
-49.5681,-27.9384,3.71,-1.829
-49.133,-27.9384,3.68,-2.057
-48.6979,-27.9384,4.67,-2.325
-48.2627,-27.9384,2.85,-2.741
-71.3253,-28.3713,1.88,-1.04
-70.8902,-28.3713,2.04,-1.187
-70.455,-28.3713,1.78,-0.848
-70.0199,-28.3713,1.21,-0.696
-69.5848,-28.3713,1.2,-1.206
-69.1496,-28.3713,1.54,-1.831
-68.7145,-28.3713,1.18,-1.045
-68.2793,-28.3713,1.03,-0.923
-67.8442,-28.3713,1.02,-1.03
-67.409,-28.3713,1.19,-1.549
-66.9739,-28.3713,1.15,-1.805
-66.5388,-28.3713,1.99,-2.527
-66.1036,-28.3713,2.91,-2.486
-65.6685,-28.3713,4.16,-2.17
-65.2333,-28.3713,4.42,-2.035
-64.7982,-28.3713,2.88,-1.993
-64.363,-28.3713,4.83,-2.635
-63.9279,-28.3713,4.67,-3.096
-63.4927,-28.3713,4.65,-2.637
-63.0576,-28.3713,5.21,-2.134
-62.6225,-28.3713,4.89,-1.849
-62.1873,-28.3713,5.26,-2.12
-61.7522,-28.3713,5.69,-2.054
-61.317,-28.3713,6.26,-1.641
-60.8819,-28.3713,5.51,-1.659
-60.4467,-28.3713,5.01,-1.745
-60.0116,-28.3713,4.56,-1.888
-59.5764,-28.3713,3.72,-1.945
-59.1413,-28.3713,3.01,-1.922
-58.7062,-28.3713,2.24,-1.754
-58.271,-28.3713,2.03,-1.681
-57.8359,-28.3713,2.08,-1.682
-57.4007,-28.3713,2.07,-1.672
-56.9656,-28.3713,2.02,-1.866
-56.5304,-28.3713,2.03,-1.836
-56.0953,-28.3713,2.14,-1.813
-55.6602,-28.3713,2.3,-1.923
-55.225,-28.3713,2.0,-1.859
-54.7899,-28.3713,2.03,-1.957
-54.3547,-28.3713,2.03,-1.918
-53.9196,-28.3713,2.06,-1.948
-53.4844,-28.3713,2.04,-2.039
-53.0493,-28.3713,2.02,-2.052
-52.6141,-28.3713,2.04,-1.862
-52.179,-28.3713,2.12,-1.691
-51.7439,-28.3713,2.0,-1.66
-51.3087,-28.3713,1.99,-1.666
-50.8736,-28.3713,2.13,-1.679
-50.4384,-28.3713,2.8,-1.757
-50.0033,-28.3713,2.88,-2.227
-49.5681,-28.3713,2.57,-2.141
-49.133,-28.3713,3.14,-2.022
-48.6979,-28.3713,2.8,-2.3
-48.2627,-28.3713,3.14,-2.435
-71.3253,-28.8042,3.35,-1.166
-70.8902,-28.8042,2.77,-1.071
-70.455,-28.8042,1.95,-0.716
-70.0199,-28.8042,1.44,-1.163
-69.5848,-28.8042,1.58,-1.432
-69.1496,-28.8042,1.19,-1.541
-68.7145,-28.8042,1.29,-0.714
-68.2793,-28.8042,1.36,-0.49
-67.8442,-28.8042,1.49,-1.06
-67.409,-28.8042,1.11,-0.878
-66.9739,-28.8042,1.71,-1.406
-66.5388,-28.8042,2.54,-1.938
-66.1036,-28.8042,3.32,-1.736
-65.6685,-28.8042,3.27,-2.083
-65.2333,-28.8042,4.89,-2.022
-64.7982,-28.8042,4.46,-1.863
-64.363,-28.8042,5.52,-2.564
-63.9279,-28.8042,4.8,-3.035
-63.4927,-28.8042,5.13,-2.616
-63.0576,-28.8042,5.33,-2.122
-62.6225,-28.8042,5.43,-1.936
-62.1873,-28.8042,5.95,-1.92
-61.7522,-28.8042,6.39,-1.925
-61.317,-28.8042,6.34,-1.687
-60.8819,-28.8042,5.86,-1.681
-60.4467,-28.8042,5.21,-1.708
-60.0116,-28.8042,5.11,-1.783
-59.5764,-28.8042,4.25,-1.833
-59.1413,-28.8042,3.46,-1.82
-58.7062,-28.8042,2.05,-1.76
-58.271,-28.8042,2.09,-1.89
-57.8359,-28.8042,2.16,-1.841
-57.4007,-28.8042,2.25,-1.897
-56.9656,-28.8042,2.16,-1.722
-56.5304,-28.8042,1.99,-1.735
-56.0953,-28.8042,2.06,-1.821
-55.6602,-28.8042,2.02,-1.794
-55.225,-28.8042,2.0,-1.892
-54.7899,-28.8042,2.01,-1.86
-54.3547,-28.8042,2.0,-1.969
-53.9196,-28.8042,2.03,-1.969
-53.4844,-28.8042,2.05,-1.856
-53.0493,-28.8042,2.03,-1.841
-52.6141,-28.8042,2.04,-1.84
-52.179,-28.8042,2.07,-1.656
-51.7439,-28.8042,2.08,-1.706
-51.3087,-28.8042,1.99,-1.952
-50.8736,-28.8042,2.07,-1.865
-50.4384,-28.8042,2.7,-1.796
-50.0033,-28.8042,2.62,-2.158
-49.5681,-28.8042,2.71,-2.138
-49.133,-28.8042,2.21,-2.33
-48.6979,-28.8042,2.69,-2.354
-71.7605,-29.2371,2.55,-1.679
-71.3253,-29.2371,2.31,-1.137
-70.8902,-29.2371,3.26,-1.382
-70.455,-29.2371,2.64,-1.073
-70.0199,-29.2371,1.91,-1.323
-69.5848,-29.2371,1.91,-1.331
-69.1496,-29.2371,1.1,-1.271
-68.7145,-29.2371,1.26,-0.991
-68.2793,-29.2371,1.56,-1.024
-67.8442,-29.2371,3.15,-1.858
-67.409,-29.2371,1.52,-1.468
-66.9739,-29.2371,1.91,-1.485
-66.5388,-29.2371,3.09,-2.167
-66.1036,-29.2371,3.09,-2.195
-65.6685,-29.2371,3.3,-2.305
-65.2333,-29.2371,5.21,-2.113
-64.7982,-29.2371,5.95,-2.209
-64.363,-29.2371,5.85,-2.11
-63.9279,-29.2371,6.04,-2.357
-63.4927,-29.2371,6.05,-2.507
-63.0576,-29.2371,5.37,-2.217
-62.6225,-29.2371,5.6,-2.072
-62.1873,-29.2371,5.63,-2.105
-61.7522,-29.2371,5.38,-2.046
-61.317,-29.2371,4.88,-1.904
-60.8819,-29.2371,4.3,-1.855
-60.4467,-29.2371,4.9,-1.783
-60.0116,-29.2371,4.9,-1.765
-59.5764,-29.2371,3.0,-1.736
-59.1413,-29.2371,2.86,-1.706
-58.7062,-29.2371,2.09,-1.775
-58.271,-29.2371,2.06,-1.85
-57.8359,-29.2371,2.04,-1.843
-57.4007,-29.2371,2.06,-1.831
-56.9656,-29.2371,2.03,-1.646
-56.5304,-29.2371,2.04,-1.635
-56.0953,-29.2371,2.01,-1.675
-55.6602,-29.2371,2.01,-1.658
-55.225,-29.2371,2.0,-1.605
-54.7899,-29.2371,2.03,-1.669
-54.3547,-29.2371,2.0,-1.782
-53.9196,-29.2371,2.01,-1.852
-53.4844,-29.2371,2.17,-1.756
-53.0493,-29.2371,2.2,-1.633
-52.6141,-29.2371,2.11,-1.609
-52.179,-29.2371,2.28,-1.545
-51.7439,-29.2371,2.36,-1.648
-51.3087,-29.2371,2.2,-1.955
-50.8736,-29.2371,2.18,-1.735
-50.4384,-29.2371,2.21,-1.796
-50.0033,-29.2371,2.86,-1.841
-49.5681,-29.2371,2.31,-2.374
-49.133,-29.2371,2.05,-2.483
-71.7605,-29.67,2.0,-1.279
-71.3253,-29.67,2.91,-1.284
-70.8902,-29.67,3.81,-1.286
-70.455,-29.67,3.72,-2.22
-70.0199,-29.67,1.99,-1.399
-69.5848,-29.67,1.99,-1.709
-69.1496,-29.67,1.89,-1.786
-68.7145,-29.67,1.05,-1.418
-68.2793,-29.67,1.4,-1.415
-67.8442,-29.67,1.52,-1.405
-67.409,-29.67,2.64,-1.206
-66.9739,-29.67,3.17,-1.893
-66.5388,-29.67,3.49,-2.145
-66.1036,-29.67,3.58,-2.407
-65.6685,-29.67,3.81,-2.715
-65.2333,-29.67,6.11,-2.287
-64.7982,-29.67,5.78,-2.218
-64.363,-29.67,5.78,-2.184
-63.9279,-29.67,6.59,-2.062
-63.4927,-29.67,6.87,-2.449
