gene_name,Ribo_mut_rep1,Ribo_mut_rep2,Ribo_mut_rep3,Ribo_wt_rep1,Ribo_wt_rep2,Ribo_wt_rep3,RNA_mut_rep1,RNA_mut_rep2,RNA_mut_rep3,RNA_wt_rep1,RNA_wt_rep2,RNA_wt_rep3
Mff,60.46293506,66.04871413,60.94338534,56.4802514,61.56199037,62.86677635,81.64736499,83.61603169,81.47504906,76.96053084,81.4793732,83.22446785
Mfge8,119.78236743,88.23861481,115.65017925,104.70445753,101.5547709,84.6873513,63.77956154,63.70331138,66.75126999,77.48072074,66.48431052,72.81729574
Mfhas1,1.79934763,1.06745908,1.46680233,1.74085247,1.4500045,1.2123383,7.78125108,7.68341535,7.4505144,8.11310354,7.48980422,6.30182384
Mfn1,9.22393868,10.38676955,9.56501629,9.21245753,10.44350726,9.78464019,6.85381128,7.00053814,6.57303923,7.22661106,7.2493301,6.45568236
Mfn2,75.67554288,70.38039172,74.55421134,69.83793657,68.1610559,68.10152466,75.9211565,76.12077357,78.73185899,70.74073609,69.81021996,65.51109886
Mfsd1,6.86429336,4.68166123,6.56598623,6.95284865,6.62543481,5.36600371,7.39183562,6.93664827,7.36534315,6.92304566,8.03286756,7.84473723
Mfsd10,2.56880234,1.58787197,2.13296083,2.09904573,1.75494676,1.90217199,3.65917076,3.49074232,3.39921357,3.53919963,3.989105,4.53016679
Mfsd11,20.69958465,17.8495061,18.22422107,22.56441337,17.89620741,18.16094145,8.06873524,8.11341072,8.10458862,8.82650928,8.27848163,9.04150293
Mfsd12,3.63534404,1.90161816,3.25951242,3.33682915,2.19157112,2.36239157,12.00758325,10.314352,11.21470968,12.22375874,11.06327973,11.718845
Mfsd13a,2.53793539,1.76842923,2.38578381,3.22487579,2.34008418,2.02257063,8.82356793,8.55714574,9.29469825,10.03901113,8.68068641,10.12390573
Mfsd14b,6.1926367,4.40852196,5.0428624,5.10544362,5.06292371,4.07731778,6.64140341,5.84711358,5.82652177,6.16874459,7.44161997,5.80803804
Mfsd2a,2.10823496,1.33298347,1.83704485,1.71332701,1.88161059,1.60478616,3.17091469,3.16069432,2.67643959,3.94456833,3.7010442,3.96356939
Mfsd3,3.41840275,2.18115302,3.00389245,2.70118253,2.19637221,1.98788999,1.71524136,1.28065601,1.55279918,1.42247605,1.65675486,1.63791978
Mfsd4a,8.12328748,6.07203785,6.76316687,7.25861789,6.40785904,5.82804708,8.72324316,10.0475968,10.25984628,7.37805187,10.34986719,7.64805107
Mfsd4b4,1.53761036,1.05502338,1.43855239,1.40985288,1.14133976,1.32020726,1.91550627,2.11761607,2.28984377,1.8567776,1.92348617,2.15042653
Mfsd5,8.18321558,5.72858292,8.09161798,8.60241585,6.15657704,5.7348421,19.65853027,18.38345227,20.46395544,20.91221756,21.01078613,22.88102509
Mfsd6,16.78203831,18.04804697,15.27183583,17.2000715,18.56591129,16.09801113,10.67724144,9.80614792,10.20155859,9.14505138,11.75674528,7.90195523
Mfsd8,5.10538165,4.42708814,4.0279467,5.45222644,5.02054424,5.39696142,2.17922507,1.92422159,2.06893865,2.27717834,2.52080492,1.93169372
Mfsd9,1.36369318,0.84391239,1.08676935,0.97379474,1.01857664,0.66644157,1.46270973,1.45327838,1.20040923,1.22650555,1.40264827,1.14167434
Mgat2,5.38656768,4.02452683,4.50984551,3.88164641,4.03283951,4.10626469,7.27849609,7.27741217,7.44979004,8.08801941,8.58900416,7.91693339
Mgat3,8.47000484,6.08157708,7.74202742,8.25258299,6.52650227,6.34164075,39.42775721,38.78859105,40.14900346,38.56558939,40.28552979,37.06322271
Mgat4a,3.807784,4.1081999,3.9978874,4.24218419,4.2308849,3.59402114,2.96525552,2.96160433,2.80017144,2.80017668,3.13336138,2.46296615
Mgat4b,3.63376185,3.53234442,4.12332613,4.19350338,3.73777976,3.63598066,19.97638442,19.23705094,20.99046997,21.03964451,19.80925221,23.18332078
Mgat5,19.44611448,14.951131,18.7970846,16.24424497,13.99571877,13.96898942,11.94856137,11.99952916,12.44207556,12.16870548,11.92014903,10.01689566
Mgat5b,11.27218729,8.2909295,10.34161347,9.69523646,9.43008587,7.68021969,25.13248045,23.12879708,24.08997316,24.21128666,23.93144896,22.69934458
Mgll,58.42959417,49.57205354,59.43871347,56.86864198,56.09344126,52.84807602,55.94018079,63.30459303,59.58561026,65.60545448,61.38344481,69.53720821
Mgme1,5.38682314,6.56937409,5.15672232,4.69518439,5.30268472,5.55595074,1.77763614,1.71337033,1.63979368,2.06496817,1.56027832,1.79594331
Mgp,10.37658633,6.91102372,9.20673531,18.54238507,14.96033037,12.31625614,5.78754533,5.58890679,5.13862821,8.23401113,6.81376842,8.08710159
Mgrn1,63.56303127,67.79974015,69.15607769,64.46212507,60.88198078,58.35046481,60.41536273,63.27148249,64.00597951,59.81675229,58.93025207,56.7595716
Mgst1,10.72228517,10.02510902,11.36087531,8.56322949,13.82777014,11.45435407,1.29591628,1.67619662,1.77438635,1.99204447,1.99425025,2.08251071
Mgst3,165.01562377,142.1336521,159.6531601,192.68331137,183.78363593,190.56282008,56.93954435,56.49256276,59.70514998,65.4569412,61.41555189,79.25574888
Mia,2.65802353,2.94724313,2.06513665,3.54462411,3.02741942,2.78833911,28.36840355,27.72740912,28.85095161,29.69861382,28.34915217,34.96232086
Mia2,3.70469159,4.17044535,4.1662453,4.69644382,4.51034563,4.98600774,3.24523704,2.92659064,2.78736592,2.62667236,3.4224309,2.73741382
Mia3,20.27279546,19.39548652,20.07089754,21.76958869,20.17952163,22.14761759,6.58946536,6.12159715,6.32108497,5.77758876,8.13975895,5.76332262
Mib1,56.06421828,71.99919804,59.33521484,51.96233296,61.55074171,64.28014177,5.82084306,5.93750587,5.62377495,5.1397324,7.364128,4.79287252
Mib2,17.01004367,17.0911364,16.4175962,15.83744929,14.33168888,13.39754939,31.53790653,31.55636885,30.95493014,30.11893637,29.16061403,31.56430172
Mical1,1.65826589,2.10242857,1.6873658,1.68452139,1.72199841,1.60929023,1.79863676,1.73081977,2.08968794,1.72206321,1.63068053,1.82092163
Mical2,97.77042845,102.37074251,91.39505997,84.99874842,91.3098411,87.91573756,63.95952648,60.08869803,61.65796758,52.9172375,53.77006618,50.0521739
Mical3,8.8246901,8.55298181,8.15831552,8.95069747,6.85370553,7.33659969,9.37332676,8.09093905,8.62007343,7.98741292,6.93653372,6.29910179
Micall1,2.45777151,2.16901463,2.84869709,2.61057488,2.84493273,2.32875936,8.56849917,8.28312212,8.32153195,9.19976882,8.23750181,6.96469891
Micos10,134.3243121,139.98072739,152.43424264,169.15158512,163.92192972,142.2339425,30.16014919,29.80514647,27.68547727,30.96315745,27.10934777,33.65922002
Micos13,41.68903168,42.53854258,37.05710964,59.68753151,50.794009,42.88331299,54.78498458,58.86913527,57.27216138,61.83476196,52.46322104,72.91715542
Micu1,102.93320592,128.57724282,109.02087142,101.72542941,120.99870272,113.79475637,34.56393862,34.99944539,36.1462502,34.11852872,32.47604884,38.45434796
Micu2,12.97115482,12.75693965,11.925699,11.97951666,12.27573867,12.16955114,6.83540805,6.82065923,6.54870561,6.95636102,6.76391074,6.91283549
Micu3,46.63732236,61.52998665,49.68825853,37.60303637,53.43219273,58.99531942,8.02552106,8.26705611,7.91243216,6.55267046,10.84792371,6.7582938
Mid1,1.43090917,2.1678967,1.69161932,1.14775688,1.38886854,1.5207617,4.41578453,8.74972912,5.00351502,4.2615157,5.20731074,5.14452314
Mid1ip1,57.77681349,53.3611901,63.08248766,46.47799585,45.57874837,40.05443207,55.78267109,57.08479075,58.37568191,57.34650565,51.72106661,54.86446964
Mid2,4.40256437,4.84662435,4.86873169,3.77703693,4.36581636,4.22768156,1.52788719,1.56306337,1.4619031,1.41381326,2.09327093,1.39915825
Mideas,2.7875595,2.69165899,2.47589384,2.4706831,2.80107491,2.39254844,3.47860169,3.4549792,3.37138958,3.2119603,3.39820547,2.58568669
Midn,34.11318188,18.2631094,17.9793613,30.86564042,20.74437187,17.70043267,30.48497356,25.96560597,20.305062,31.46798258,28.37924537,24.10467981
Mief1,5.98612868,4.27380768,5.60787407,5.8958589,5.00660643,4.38300734,5.56054864,5.58467281,5.36432685,5.60224832,5.49340218,5.27811024
Mief2,5.95276539,4.20710861,5.32928333,5.49712483,4.81388745,4.21024907,6.02202143,5.76590036,6.11954406,6.83659139,5.63463802,7.20667083
Mien1,62.11021909,49.82963152,65.48885755,68.54510238,59.12563786,57.22195336,75.14495276,69.32733223,72.58575678,75.72137272,64.58873183,89.50279765
Mier1,5.10560354,5.69124685,4.95164876,4.75491434,5.77023491,5.57781965,2.11839953,2.29834996,1.97446009,2.0849233,2.91471947,2.0479348
Mier2,15.35981234,13.27309637,14.1498349,14.17198681,13.43998028,15.24657881,13.56035051,13.17301944,13.00843022,13.47337498,12.54128784,13.37719687
Mier3,14.15025148,17.95104738,19.04518277,14.75196496,17.77569872,17.36174389,1.46740489,1.40550944,1.28337369,1.37576828,1.92154866,1.32940823
Mif,1071.48396055,1132.32984092,1141.50620525,1307.25739936,1222.75633653,1139.62816731,196.05303968,206.76523866,204.33990945,235.77617134,197.91474925,256.62829562
Mif4gd,6.43416511,5.49825531,6.50251485,6.75515518,7.61457477,7.96478578,3.91332546,3.83757977,3.98373853,4.60081556,4.05834755,4.9774419
Miga1,29.3380342,34.64037137,30.17273884,27.16938979,34.06094995,33.64243258,9.40325662,9.71358472,9.70307302,7.99385759,11.24479015,8.74899348
Miga2,14.26060946,11.97423324,14.72845157,16.31669733,13.63222592,12.07802519,18.58033784,17.9332516,19.84397811,20.77301831,19.4493268,20.21651181
Miip,0.94921582,0.82226564,1.32880716,0.98893185,1.02639119,0.99575327,2.22567804,2.40634553,2.26473951,2.20718757,1.96359073,2.61721432
Minar2,27.72501221,30.85914588,34.5074609,24.8698048,33.75686567,28.93216434,16.56898732,18.03040231,17.59732238,16.07083359,17.86378317,19.18665975
Mindy1,11.1738624,10.93741531,13.0199727,10.63576178,10.42537212,10.44597311,6.72020731,6.8277204,7.02153398,7.02929322,5.83178157,6.89479388
Mindy2,5.51882805,7.03502866,6.51697689,4.88661566,6.97360634,7.60332419,3.21669377,3.42755433,2.95506122,3.10884674,4.24829375,2.99626423
Mindy3,11.44889379,11.18991404,11.62221025,11.56066688,10.09271852,9.58645607,10.57517038,10.34038113,9.53067984,9.78696405,11.0278504,10.33628292
Mindy4,2.24520334,2.08242372,2.13021611,1.90755933,1.61849873,1.35410563,1.95618717,1.94331445,1.63743816,1.63160094,1.58787388,1.79680469
Mink1,37.8510976,34.52701171,38.90290275,38.80132992,29.89921414,28.61204207,89.70750299,88.66126818,93.4767798,83.24860578,79.79764966,75.06521123
Minpp1,11.3659733,9.53924481,10.61305458,11.43981537,10.99336415,9.11775319,23.97732534,23.74495125,23.07930316,23.5183516,24.94886426,24.19799482
Mios,8.43485535,10.18331348,8.50650844,7.08943555,9.13643078,9.81929674,2.56394573,2.60341347,2.5997566,2.18817811,2.80642697,2.55926366
Mipep,16.60649975,17.78296641,16.60962291,15.94781222,15.63004131,16.20352244,10.40878605,11.55116291,11.70604068,10.22660776,10.3884064,10.23439674
Mis12,10.26750402,11.15140822,8.75640587,7.68921501,8.52378488,11.12084827,5.32900152,4.91430372,4.7399358,5.2322779,5.02641077,3.99856401
Mis18a,4.26684089,5.64535895,5.93385319,4.05542461,4.23601934,4.84249115,3.58598227,3.86786456,3.43003991,3.63469323,3.63700428,4.59153074
Mitd1,3.74434002,4.10371823,2.99679234,4.46235355,4.64613077,4.65769122,1.69995024,2.01660673,1.64038973,2.00973184,2.06928031,2.15822869
Mkks,0.8465642,0.7668945,0.56433579,0.87109649,0.89117678,0.77999704,8.65160811,8.29948795,7.65914496,8.6207503,8.04181716,8.46371863
Mkln1,48.94555308,60.6357822,55.12157495,44.91239593,51.89171351,55.32233173,2.71260611,2.88842951,2.70606482,2.54789511,3.57481336,2.34686289
Mknk1,12.61589975,14.48126997,11.90955394,10.11189865,12.67102399,11.55754645,7.837503,7.94643543,8.05045176,6.85533109,7.68630669,6.9259891
Mknk2,4.97065809,4.12058133,5.2188179,5.69997389,5.2906251,4.29280297,10.51544179,10.5014766,10.06286928,12.50250587,11.933447,11.2838364
Mkrn1,82.74555915,82.18026959,86.20808746,86.04922975,78.47976765,75.13518473,53.71246052,50.9174051,52.78458563,54.38332783,46.65727443,50.36132745
Mkrn2,10.37763776,13.53144499,9.96844363,9.66165078,12.6008457,13.83322299,5.5073866,5.88040714,5.86858084,5.68027455,5.52199372,5.60357032
Mks1,1.01030118,0.94614196,1.06074041,0.91033347,1.13181037,1.00254518,1.11774687,1.07906415,1.10579045,0.89813833,1.18019484,0.99116532
Mkx,6.07342153,5.69177682,5.83201297,4.96395299,4.82998168,4.85207659,2.73912536,2.8191308,2.33005647,1.85546571,2.60749473,2.55215919
Mlc1,44.09371865,46.71334349,47.53608116,41.79908258,53.57809633,37.91228731,33.36105004,38.05897174,40.31147275,40.63339311,43.65180151,42.44770207
Mlec,13.97926182,10.77603088,12.22178348,15.76872163,11.06221612,9.72128754,21.03648182,20.0149276,20.43354198,24.16859551,19.82702837,18.75346438
Mlf2,465.5055195,360.3315232,440.28056104,462.75601066,371.07490269,382.24121591,387.99578353,371.02901012,381.0982091,392.06910203,348.50252488,421.45587618
Mlh1,2.6013004,2.10440344,2.48769376,2.85720303,2.17319489,2.35511858,2.46510386,2.38829716,2.37908175,2.18705036,2.31189829,2.40971548
Mlh3,2.66210996,3.06718349,2.93448748,2.29310032,2.27909231,2.51206268,2.1242279,2.18140752,1.94516789,2.03194165,2.30742266,1.99860625
Mlip,8.30529529,11.12721861,8.58013809,6.81280057,10.1383651,9.8473734,11.0694502,11.19782222,10.30575706,9.15568176,11.35063383,11.7360373
Mllt1,12.34933252,10.87892633,13.89200595,12.59050076,11.04202959,9.36113056,19.30750551,20.62451509,20.6414596,21.73101283,19.12789092,17.9256464
Mllt10,1.5360011,1.85504842,1.67297318,1.48228424,1.61949188,1.61130701,3.08440649,3.41616283,3.49642705,2.9434549,3.67974863,2.79647612
Mllt3,8.91124926,11.66627213,9.61053949,10.47149676,9.66488355,11.06149888,2.01421075,1.69380372,1.77388276,1.97467395,2.04021343,1.79836089
Mllt6,2.49539719,2.68824653,3.25138761,3.00230076,3.72228623,2.38327913,15.80867508,17.03854393,16.20662138,16.34709144,16.30582732,14.76308298
Mlst8,27.66441625,26.18963158,29.5382758,27.61862988,25.99789934,24.07317261,10.11854334,10.19499123,9.99240815,9.63497377,9.14210933,9.92900752
Mlx,21.10810619,20.80967119,23.67446224,21.6360051,26.14295156,26.32627126,13.56975609,13.97399956,13.40953925,14.58657622,12.93054434,15.4281977
Mlxip,1.23701365,0.96765235,1.32509793,1.39326638,1.28938685,1.35026891,4.41621274,4.45929124,4.26472953,4.40582923,4.06092554,3.53911324
Mlycd,10.69215574,6.23029006,9.46118109,9.72884279,6.18182665,6.40002065,15.2424833,14.63336189,16.14390671,15.25145898,13.1096343,16.32084397
Mmaa,5.77306524,4.55641205,5.1898544,5.46589116,5.06575041,5.30150847,2.92067011,2.43223101,2.70760912,2.87064997,2.43712447,2.96023486
Mmab,6.31879946,3.83751064,4.73876082,4.32907767,4.13671107,4.12596084,9.29959531,9.98876924,9.81859777,8.30139582,9.32163459,8.29610822
Mmachc,10.16649699,10.9027357,10.15617989,9.61801634,9.38312974,9.1796992,6.73625266,7.40320173,7.21788845,6.71508823,6.41890936,6.28392387
Mmadhc,60.5300869,69.29679396,65.01675582,63.23318333,62.36929591,57.14703615,25.21285558,25.48033692,25.34536851,25.35209905,23.72273679,27.41899675
Mmd,28.12300107,22.79785293,23.89802686,27.2334025,24.57755965,23.3724262,94.60614923,95.95471754,91.99378408,90.61629545,96.27768419,89.77278832
Mmd2,81.70942955,74.51307802,109.14436219,90.53984234,77.48011852,67.87561951,32.32702278,35.54843121,35.95481601,37.25353459,35.94338308,35.22644233
Mmgt1,30.16816431,31.6100801,27.82944993,36.12043077,55.39488525,43.29389357,4.67211575,4.42347258,4.37866748,4.94392592,5.76325967,4.2179895
Mmp14,1.59247372,1.31980646,1.43707189,1.71852118,1.56540794,1.37141433,2.89665085,2.5296267,2.486083,3.02629633,2.58423051,2.63422917
Mmp15,2.71697402,1.64472731,2.38738482,2.58093068,2.00901949,1.93273994,3.28570657,3.13491203,3.6526211,4.05265312,3.71382493,3.38002018
Mmp17,17.81050211,13.58095805,13.78823896,16.13806726,13.59372499,11.43635333,37.18140662,33.55871173,35.34561109,35.57461754,36.68209974,35.28254887
Mmp24,3.23523116,2.3041879,3.35770678,4.28176191,2.58237517,2.40993381,9.67450377,8.98367036,9.24645316,10.91573668,9.38103456,8.57419849
Mms19,11.7322892,10.66251944,11.43593394,11.03029548,9.10596181,8.68855833,4.4666998,4.29501853,4.52687708,4.25780803,3.82768321,4.0086371
Mmut,17.33301046,21.69021344,20.33871084,15.34974029,19.50287901,19.93803515,3.95287331,4.0746086,4.14223226,3.31680467,4.83033433,3.75682058
Mn1,14.42349778,10.52089623,13.20719657,15.17479615,9.32788562,8.89235284,10.6181125,9.61011168,9.23259192,10.72315312,9.28515388,7.93081853
Mnat1,24.23128558,23.71099978,22.86834255,23.44867309,24.03355663,25.46255309,6.41858942,6.11962322,5.38247958,4.69041164,5.29908451,6.59910695
Mnt,9.8372912,6.76288435,7.83816655,9.69826365,6.14775186,6.07301096,13.60348751,13.45103963,11.98193403,13.00439164,12.93207953,11.62560307
Mob1a,8.52143561,9.16729231,8.46425666,8.77565199,10.90928225,9.27304789,2.69788114,3.14856742,3.24890057,3.26454057,3.66553691,3.05111816
Mob2,7.51336817,6.90570688,7.41575517,7.58342284,6.1869974,6.96662095,13.29640085,13.18185397,13.79090038,15.35691041,12.71957131,14.23938659
Mob3a,9.64382958,6.42784238,7.61244973,9.22431816,7.05343138,7.63055573,4.23383047,4.39954739,3.96332256,4.46548842,4.41107478,4.72475393
Mob3c,2.08616059,1.44139816,2.11606416,1.89920827,1.96265125,1.70624081,1.05474721,1.15601771,1.11671105,1.10174162,1.22201248,1.41274529
Mob4,39.68821166,50.70966294,47.12341183,43.86014879,59.00664393,66.17279797,12.75326954,11.54811233,10.48710709,12.19626783,13.63779731,12.31761898
Mobp,34.43415455,19.07215862,29.86575114,34.4884401,21.71971701,19.89347717,26.84670984,24.19855972,25.91018231,36.00302453,35.45857606,25.91444391
Mocs1,1.8790599,2.63189801,2.37756352,2.05249791,2.2836443,2.00488051,3.1374693,3.12182553,3.23230395,2.87671798,2.75964164,3.17375934
Mocs2,26.69336449,17.25247392,20.73332564,18.47471213,21.19287719,24.28822732,20.10194364,17.50351337,16.94674026,17.04773428,17.67384203,18.24464975
Mocs3,9.70338107,5.87571422,7.84619552,7.73761513,5.62709258,5.23796458,9.92088547,8.86311263,8.86365732,8.73360795,8.41444666,9.19723614
Mog,28.46371647,18.64088174,30.14463337,32.00411516,34.48021394,26.22417942,22.28662126,18.54882718,22.99361537,29.38415333,28.82940062,28.29239319
Mogs,4.98044638,3.33385901,4.20643057,4.85056928,3.78897462,3.14248601,7.16847247,6.73774966,6.73675365,7.16546656,7.42682714,7.10200799
Mok,1.51269529,2.08026965,1.83697332,1.73843902,2.0889458,1.92462366,3.75620351,3.9332565,3.54241856,4.01260394,3.52227384,3.85659565
Mon1a,8.12741198,10.92776479,9.82037993,10.07804349,11.88642073,10.548966,12.1064229,12.08063304,12.76728563,12.81300522,10.6140107,12.98706151
Mon1b,7.53432922,4.75385603,6.00556674,5.93848356,5.03191058,4.52332804,8.6377029,9.10126267,8.789711,8.33540184,8.35827244,7.35716561
Mon2,22.25879782,20.96031343,22.27217587,21.81358534,18.06871584,18.77319993,7.25581068,7.74732258,7.4101556,6.86764581,6.47565705,5.29249609
Morc2a,10.86549831,13.95541849,12.22839299,10.4758496,10.77251695,11.29411062,7.31804774,7.51970668,7.39598421,6.3068043,6.39631184,6.18215047
Morc3,7.15769106,7.65932499,6.45610114,5.90548015,6.40865842,7.57687308,2.3639766,2.19081103,2.21961305,1.95542066,2.43523376,2.03370061
Morf4l1,354.67883861,365.28081293,386.35965289,361.97189431,386.25571271,389.68117685,252.52675267,248.31736344,241.10473591,238.71637202,240.6108854,259.40892635
Morf4l2,374.03044876,310.07766254,324.57724133,338.63749031,298.0673941,281.00034655,98.6457985,94.10357059,92.51383108,93.39058925,94.43150517,100.13813278
Morn1,1.71755771,1.79294251,2.10666668,1.35275089,1.78198879,1.86350756,1.59645777,1.22217687,1.28748549,1.07444201,1.30199542,1.63587998
Morn2,15.49610344,27.72119557,21.69299399,16.85852314,28.59546715,25.53235752,7.6899796,7.92232868,9.36101065,9.02193064,7.90858578,9.93198495
Morn4,26.04585803,22.93744943,24.44169018,27.06917529,25.28506541,22.48611079,39.89161348,42.36374633,41.37323865,40.31923293,38.1638412,42.94667875
Mosmo,5.16089021,3.94702864,4.50746416,3.51053367,4.18125431,4.53555076,5.70347466,5.76667151,5.53479854,5.23649831,6.63895121,5.50721889
Mospd1,7.20888948,7.30312872,7.98095486,6.0811217,6.45724708,7.28778178,2.59533503,3.01755031,2.63083633,2.44771027,2.66936267,2.75900795
Mospd3,2.08076689,1.3253534,2.52600047,2.22804547,1.5937091,1.04591598,14.74433794,13.50987588,13.39285114,14.79814719,14.03811408,15.96715567
