lat,lon,elev_m,shoreline
23.4195213,-137.5344696,-2350,Arabia
23.4463024,-134.1509857,-340,Arabia
23.3659573,-131.4549255,-224,Arabia
23.330246,-129.4819641,-906,Arabia
22.6768837,-138.8666687,-2233,Arabia
22.1858768,-139.3885956,-2286,Arabia
21.1592293,-54.6378441,-2010,Arabia
20.4004021,-54.1258202,-2217,Arabia
19.1952057,-24.2716465,-3061,Arabia
18.6149254,-24.6115131,-3118,Arabia
17.8560982,-51.8446579,-2486,Arabia
17.2758179,-26.6697121,-2792,Arabia
17.0079975,-27.9849625,-2840,Arabia
15.8401756,-139.5632172,-1240,Arabia
15.3826475,-139.0387268,-765,Arabia
15.5349798,-30.1385403,-3586,Arabia
15.0032339,-137.4652863,1885,Arabia
15.1148262,-138.3356934,390,Arabia
15.0439739,-30.5764484,-3642,Arabia
14.04354,-135.0772095,2397,Arabia
14.1065989,-48.4423561,-2790,Arabia
14.0619621,-30.900856,-2805,Arabia
13.6418085,-133.258255,463,Arabia
13.7868786,-134.4299774,1213,Arabia
13.7495041,-34.9949989,-3116,Arabia
13.2138605,-46.5627747,-2835,Arabia
13.0615282,-132.3320312,-210,Arabia
12.3211231,-45.3021202,-2782,Arabia
12.0571985,-132.956955,-368,Arabia
12.0533018,-38.8207245,-3822,Arabia
11.6962061,-40.2741318,-3994,Arabia
10.6399765,-134.7870636,-743,Arabia
10.3168764,-135.0974426,-798,Arabia
9.5536356,77.7861633,-1504,Arabia
8.1966734,-136.6604309,-354,Arabia
8.1252546,110.355423,-60,Arabia
7.7681594,116.8818512,-221,Arabia
7.4557009,105.6323624,-646,Arabia
6.964695,94.995224,-3347,Arabia
6.6522369,114.347229,-598,Arabia
6.3397784,100.1740189,-1300,Arabia
5.6702251,81.2112732,-1415,Arabia
5.1345825,92.7470398,-2752,Arabia
4.5543027,105.5188293,-1064,Arabia
4.0186601,90.9916611,-2932,Arabia
3.4383802,106.7168732,-779,Arabia
2.9920113,107.3853455,-918,Arabia
2.4117315,121.139061,-690,Arabia
1.0726247,108.9096069,-786,Arabia
0.7155295,124.5677872,-377,Arabia
-0.5343037,-154.2328491,-2945,Arabia
-0.802125,-154.3483887,-2804,Arabia
-1.4448963,-151.9711914,-3023,Arabia
-1.7662821,-155.1568909,-1546,Arabia
-1.7394999,110.4144211,-650,Arabia
-2.4090533,112.1588669,-739,Arabia
-2.7304389,-151.5592957,-2260,Arabia
-3.1589532,-141.4249115,-703,Arabia
-3.4267747,-143.2873993,-1351,Arabia
-3.3464282,131.8355103,230,Arabia
-4.1231103,-164.6688385,-2680,Arabia
-4.0695462,-148.7627106,-2625,Arabia
-4.1498923,108.9977493,-346,Arabia
-4.283803,-145.687912,-2086,Arabia
-4.8730102,-162.5268555,-3026,Arabia
-5.1408315,-156.3548737,-935,Arabia
-5.5157814,-169.3117523,-2663,Arabia
-5.712184,133.9272919,94,Arabia
-5.712184,142.7646484,-1795,Arabia
-6.3192458,-170.2047272,-2746,Arabia
-6.4710112,137.44104,-1098,Arabia
-6.5602851,147.5300598,-2004,Arabia
-7.0155811,-158.6816101,-2343,Arabia
-7.0959277,144.0518036,-1594,Arabia
-7.3905311,-158.8669128,-2032,Arabia
-7.8190455,-160.3232422,-1997,Arabia
-8.3011236,-170.8534851,-2224,Arabia
-8.8814039,158.2368011,-1665,Arabia
-9.2652807,-176.7255249,-1133,Arabia
-9.3724098,159.0881805,-1150,Arabia
-9.818778,159.977356,-1248,Arabia
-10.934701,166.2771912,-1900,Arabia
-11.8274393,175.966156,-2164,Arabia
-13.612915,175.4172668,-1426,Arabia
-14.6395636,172.5193481,-1611,Arabia
-15.5323009,175.6082458,-1640,Arabia
54.3342209,-66.3304291,-3746,Arabia
53.9771233,-60.9025841,-3914,Arabia
53.7807236,-62.9737358,-3892,Arabia
53.7985764,-64.2771301,-3699,Arabia
54.102108,-65.3841248,-3757,Arabia
54.0306892,-66.9910583,-3719,Arabia
53.709301,-64.5985184,-3471,Arabia
52.8879852,-57.3494873,-3941,Arabia
53.1379509,-59.2242355,-3890,Arabia
52.5487442,-68.2051773,-3505,Arabia
52.6558723,-56.6531525,-3922,Arabia
51.9952469,-53.6249847,-3960,Arabia
52.2630692,-54.7319794,-3967,Arabia
51.763134,-68.8479538,-3619,Arabia
51.3524742,-69.4550095,-3572,Arabia
50.7632675,-52.7500992,-3923,Arabia
50.3704643,-81.2570114,-2638,Arabia
50.4240265,-51.9109268,-3972,Arabia
50.6918488,-52.9107933,-3924,Arabia
49.8348198,-78.8644714,-2947,Arabia
50.0669327,-81.0070419,-2604,Arabia
50.0133667,-70.0799332,-2481,Arabia
50.0490761,-52.357296,-3878,Arabia
49.5669975,-70.8833923,-3100,Arabia
49.6919823,-79.9714661,-2183,Arabia
49.7098351,-81.685524,-1206,Arabia
49.6384163,-49.5005341,-4007,Arabia
49.6027069,-50.3932724,-3957,Arabia
49.0492096,-77.0432892,-3100,Arabia
49.3705978,-79.7036438,-2902,Arabia
48.9956474,-71.1512146,-2283,Arabia
49.2813225,-49.4469719,-3988,Arabia
48.6742592,-73.4723358,-2364,Arabia
48.959938,-78.1681366,-2972,Arabia
48.7456779,-70.9905243,-2579,Arabia
48.567131,-49.3934059,-3911,Arabia
48.7278252,-50.1968689,-3904,Arabia
48.3885841,-75.6863251,-3022,Arabia
48.4600029,-70.9369583,-1420,Arabia
48.2457466,-49.2862778,-3933,Arabia
47.9600716,-71.0976486,-2532,Arabia
47.9814949,40.8772812,-3261,Arabia
47.424427,41.4771996,-3168,Arabia
47.1030426,40.4487648,-3094,Arabia
46.4245605,-84.2387543,827,Arabia
46.4959793,-50.1254501,-3874,Arabia
46.1388855,-83.8459473,1541,Arabia
46.0496101,-49.3219872,-3844,Arabia
45.5853882,-84.1851883,-467,Arabia
45.7746468,42.8484459,-2855,Arabia
45.2175789,38.9275398,-2080,Arabia
45.1104507,42.1413994,-2851,Arabia
45.0140343,-84.7743988,135,Arabia
45.0247498,38.5204544,-1665,Arabia
44.939045,43.2555351,-2474,Arabia
44.4676781,37.513443,-2961,Arabia
44.2534218,43.9840088,-2913,Arabia
43.9534607,36.3350296,-3408,Arabia
44.1677208,41.7771606,-2985,Arabia
43.9320374,42.9770012,-2730,Arabia
43.9106102,45.5480843,-101,Arabia
43.6213646,-86.6848526,267,Arabia
43.7606316,35.3708725,-3495,Arabia
43.7820549,41.712883,-2839,Arabia
43.3713989,-49.5719528,-3705,Arabia
43.3535423,-88.1846542,190,Arabia
42.9428825,-88.5774612,689,Arabia
42.9678802,50.0474854,-2798,Arabia
43.224987,8.5458832,-3761,Arabia
42.9071732,-87.5418854,513,Arabia
42.753624,34.9852104,-3385,Arabia
42.7107697,50.1546135,-2801,Arabia
42.9036026,7.6245775,-3673,Arabia
42.4322357,34.749527,-3421,Arabia
42.2179794,51.6758385,-2389,Arabia
42.1037102,-49.679081,-3738,Arabia
42.1108513,9.295783,-3201,Arabia
42.47509,7.8174086,-3526,Arabia
41.6394844,17.8446407,-3612,Arabia
41.6394844,28.4503689,-2993,Arabia
41.896595,31.4928188,-3212,Arabia
41.9608727,46.8550529,-1769,Arabia
41.7894669,50.3474464,-2309,Arabia
41.7251892,54.2469254,-2287,Arabia
41.7251892,55.5967445,-2352,Arabia
41.7894669,6.1033521,-3740,Arabia
41.7251892,7.9673886,-3218,Arabia
41.896595,13.0881338,-3455,Arabia
41.7037621,15.7020702,-3606,Arabia
41.9394455,0.6826469,-3871,Arabia
42.0037231,1.9896153,-3896,Arabia
41.2538223,28.1504078,-2848,Arabia
41.2109718,34.3638649,-2401,Arabia
41.4895058,47.5621033,-2067,Arabia
41.3395271,51.6972656,-2796,Arabia
41.5966339,54.8468437,-2205,Arabia
41.2752495,5.3748775,-3510,Arabia
41.2109718,9.1243773,-3634,Arabia
41.2538223,12.0168486,-3695,Arabia
41.4252281,0.4255384,-3740,Arabia
41.2966728,2.0967438,-3763,Arabia
40.9967155,-85.7921143,1369,Arabia
41.1038437,27.9575768,-2353,Arabia
41.0181389,33.2711525,-994,Arabia
41.1681213,52.0829277,-2525,Arabia
40.9752884,55.1468048,-242,Arabia
41.125267,8.8886938,-3678,Arabia
40.9967155,15.2092791,-3368,Arabia
40.3648033,-137.3455048,-2443,Arabia
40.4219398,-135.6885834,-2082,Arabia
40.4075089,-85.7564087,921,Arabia
40.6753273,28.5789223,-2194,Arabia
40.6753273,34.3424377,-1092,Arabia
40.6574745,-50.1790161,-3603,Arabia
40.6110497,1.8610611,-3679,Arabia
40.2219658,-137.7597351,-2588,Arabia
40.0861206,-86.0599365,1225,Arabia
40.1396866,24.6151657,-2979,Arabia
40.2289581,-50.4468384,-3635,Arabia
40.1182594,2.3324268,-3800,Arabia
39.8505859,-133.8888245,-1542,Arabia
39.6040421,18.1017494,-3360,Arabia
39.7111702,24.5723152,-3163,Arabia
39.882576,30.3144054,-2628,Arabia
39.8397255,15.5092392,-3153,Arabia
39.5183411,-1.1813899,-3757,Arabia
39.4326363,18.3588581,-3294,Arabia
39.2612305,21.3584576,-1721,Arabia
39.1933823,-50.4468384,-3620,Arabia
38.6364632,-141.5592194,-3711,Arabia
38.8969955,22.3226147,-2998,Arabia
39.025547,16.6019497,-3008,Arabia
38.6398849,-3.0882783,-3607,Arabia
38.461338,-86.6669998,1044,Arabia
38.5970345,23.693861,-3543,Arabia
38.5113335,-5.637938,-3876,Arabia
38.4470558,-3.6881981,-3707,Arabia
37.9756889,19.5372734,-2110,Arabia
37.3794899,-142.1162872,-3827,Arabia
37.3971939,19.023056,-3129,Arabia
37.5043221,55.9824066,-527,Arabia
37.3757706,-9.4731398,-3921,Arabia
37.11866,-5.9593234,-3799,Arabia
37.0115318,-9.2803087,-3616,Arabia
37.1400871,-7.4162717,-3781,Arabia
36.7972755,55.6181717,-426,Arabia
36.4973145,57.5679092,-2637,Arabia
36.4973145,-12.3870363,-3857,Arabia
36.5830193,-11.5728598,-3951,Arabia
36.5401649,-9.5588427,-3574,Arabia
36.7972755,-8.3590031,-3886,Arabia
36.8615532,-7.6305289,-3746,Arabia
36.2796364,-142.2877045,-3377,Arabia
36.4080429,-89.6666031,991,Arabia
36.17593,58.3606606,-2207,Arabia
36.0473747,-12.7512741,-3772,Arabia
36.0902252,-11.2300482,-3921,Arabia
36.3473358,-10.9515142,-3895,Arabia
36.261631,-10.0944853,-3764,Arabia
36.2187805,-9.4731398,-3821,Arabia
36.1545029,-6.966332,-3520,Arabia
35.8368378,-142.4591064,-3491,Arabia
35.6402855,60.0747185,-1967,Arabia
35.6402855,-13.1369362,-3890,Arabia
35.7045631,-11.6799879,-3730,Arabia
36.0045242,-10.8872366,-3997,Arabia
35.3083382,-142.8162079,-3868,Arabia
35.3189011,60.2032738,-1838,Arabia
35.5545845,64.209877,-2279,Arabia
35.2546234,-12.3870363,-3758,Arabia
35.0940781,-142.8162079,-3142,Arabia
34.7832565,59.0034332,-1820,Arabia
34.8903885,65.0669098,-2547,Arabia
35.1260681,67.5094376,-2098,Arabia
34.740406,-12.3013344,-3957,Arabia
34.6118507,64.0598984,-2100,Arabia
34.3333168,69.7805634,-2112,Arabia
34.4404449,-12.6655712,-3675,Arabia
34.2476158,70.5518875,-2088,Arabia
33.5834198,59.0462837,-1857,Arabia
33.6905479,72.9301453,-2036,Arabia
33.412014,60.5246582,-2474,Arabia
33.0906258,73.7871704,-2246,Arabia
31.9122124,-15.3223591,-4027,Arabia
31.6765308,-15.5366163,-3983,Arabia
30.8837795,-15.9865561,-4069,Arabia
30.4124126,-17.3149509,-3963,Arabia
30.8195019,-15.5794678,-4010,Arabia
30.3909874,-17.8077412,-3988,Arabia
29.6410866,-18.5362167,-4124,Arabia
29.4696827,-18.6219177,-4031,Arabia
28.9768906,72.5873337,-1602,Arabia
28.7197819,-19.8217583,-4009,Arabia
29.0197411,-18.6861954,-3731,Arabia
28.5698013,-19.221838,-4022,Arabia
28.1412868,75.0084381,-1942,Arabia
27.9484558,-19.7360554,-3527,Arabia
27.0914288,76.7653503,-1025,Arabia
26.4915085,76.8724747,-675,Arabia
26.0844193,-19.7574806,-3772,Arabia
25.7844601,-21.3644104,-3465,Arabia
25.9558659,-20.2502728,-3832,Arabia
25.7844601,-18.7290478,-3714,Arabia
25.0774117,76.8724747,-230,Arabia
24.8845787,-22.6071014,-3874,Arabia
25.0345592,-21.3644104,-3805,Arabia
24.7346001,-22.7570801,-3994,Arabia
24.3489361,77.2367096,-840,Arabia
23.5561848,-24.2140293,-3540,Arabia
23.6633148,-22.7785072,-3564,Arabia
23.1705227,-23.614109,-3739,Arabia
23.384779,-22.7785072,-3787,Arabia
22.5491772,-54.5314102,-2069,Arabia
21.7778511,-54.4457092,-2086,Arabia
21.3279114,-54.2743034,-2104,Arabia
20.5351601,-24.471138,-3069,Arabia
19.8495369,-24.5996914,-3019,Arabia
18.9496574,-54.0814705,-2309,Arabia
18.4140148,-53.7386589,-2416,Arabia
18.0926285,-53.7386589,-2410,Arabia
17.4927101,-52.8387794,-2328,Arabia
17.1713238,-53.0744629,-2176,Arabia
16.7856617,-52.4102631,-2312,Arabia
16.4428501,-29.3990517,-2835,Arabia
15.3501387,-51.0390205,-2556,Arabia
14.7930698,-50.7176323,-2553,Arabia
14.2574272,-50.3319702,-2468,Arabia
14.236001,-49.0250015,-2745,Arabia
13.6789331,-34.8197556,-2967,Arabia
13.5096102,103.0038071,-2311,Arabia
13.2289925,-48.982151,-2515,Arabia
13.3575468,-48.4250832,-2498,Arabia
12.9739676,102.2896194,-2359,Arabia
12.714776,-49.6677742,-2406,Arabia
13.1004381,-47.825161,-2503,Arabia
12.3133411,102.6288605,-1528,Arabia
12.6290731,-35.6982117,-2805,Arabia
11.9562464,102.7538452,-2276,Arabia
11.9220247,-47.075264,-2351,Arabia
11.7776985,103.7001419,-1833,Arabia
11.5792131,-46.218235,-2498,Arabia
11.6006384,-44.0542374,-2711,Arabia
11.3848934,99.3971481,-2652,Arabia
11.2063465,103.9679642,-1257,Arabia
11.0277987,104.9499741,-1568,Arabia
11.3006792,-45.061245,-2675,Arabia
10.9563799,99.2185974,-2651,Arabia
10.6528482,105.8070068,-1243,Arabia
9.8850937,105.9141312,-826,Arabia
9.867239,104.8071365,-667,Arabia
9.6172724,104.6821518,-1423,Arabia
9.4744349,111.8062057,-1209,Arabia
9.010211,104.6285934,-1060,Arabia
8.438858,95.3976822,-3269,Arabia
8.4745684,97.5223999,-2881,Arabia
8.6531153,101.0576401,-2186,Arabia
8.5638418,107.39608,-760,Arabia
8.385294,110.7170639,-200,Arabia
7.95678,95.8976135,-3100,Arabia
8.2067471,96.0202713,-3259,Arabia
8.0817633,96.8439178,-3039,Arabia
7.9924893,101.3611679,-1652,Arabia
8.0639086,105.6106033,-1291,Arabia
8.0281992,109.6457748,-441,Arabia
7.5996847,95.5226669,-3328,Arabia
7.5996847,99.3257294,-2282,Arabia
7.813942,105.5213318,-547,Arabia
7.7068133,102.7895508,-1537,Arabia
7.8317966,101.0576401,-1719,Arabia
7.8317966,109.6100693,-469,Arabia
7.2425895,94.6299286,-3472,Arabia
7.3497181,100.5755615,-2078,Arabia
7.2247348,107.6817551,-438,Arabia
6.7069468,92.5409164,-3767,Arabia
6.7605109,99.0043411,-1781,Arabia
6.7069468,104.0750961,-1417,Arabia
6.8497849,108.3245239,-461,Arabia
6.9926229,115.1450424,-418,Arabia
6.385561,81.7566452,-3787,Arabia
6.242723,100.2363205,-1372,Arabia
6.3677063,104.5571747,-1070,Arabia
6.3498516,117.3054733,-38,Arabia
6.4748349,118.8588333,343,Arabia
6.0463209,91.862442,-3750,Arabia
5.9749017,106.1462479,-1013,Arabia
6.0284662,119.6265869,-301,Arabia
5.4392591,91.7910156,-3666,Arabia
5.5642424,101.6289902,-1558,Arabia
5.0107446,82.2744293,-3491,Arabia
5.2428565,91.7910156,-3509,Arabia
5.0841475,106.2057648,-1102,Arabia
4.760778,90.4876251,-4318,Arabia
4.4929566,103.3073425,-1395,Arabia
4.903616,105.110672,-1198,Arabia
4.385828,82.4708328,-3079,Arabia
4.1358614,83.4885559,-3594,Arabia
4.2072806,90.2733612,-3570,Arabia
4.3322639,103.1466446,-1425,Arabia
4.1537161,104.717865,-1168,Arabia
4.100152,106.2355194,-1046,Arabia
3.957314,83.720665,-2054,Arabia
3.9037497,84.9526443,-3634,Arabia
3.8144758,86.345314,-3713,Arabia
4.0465879,103.7894211,-1061,Arabia
3.8144758,106.1105347,-1010,Arabia
3.5466545,82.3994141,-2140,Arabia
3.4216712,108.0031433,-602,Arabia
3.4930902,121.6263199,-1626,Arabia
3.1538498,109.1279907,-955,Arabia
2.4575143,109.449379,-716,Arabia
2.4218047,123.4653625,-2291,Arabia
2.1182737,104.2179337,-655,Arabia
2.2254024,107.4853516,-909,Arabia
2.0468547,108.8244629,-896,Arabia
2.2789667,122.7154617,-2625,Arabia
2.029,127.6790848,-604,Arabia
1.8504523,107.7710266,-242,Arabia
1.6004857,125.607933,-1926,Arabia
1.3326644,103.4680328,-691,Arabia
1.1541167,104.7357178,-934,Arabia
1.2969549,127.946907,-2209,Arabia
0.8684406,109.0922775,-794,Arabia
0.8684406,125.375824,-2364,Arabia
0.9220049,128.8932037,-1572,Arabia
0.3327978,109.1815567,-622,Arabia
0.1363955,104.8071365,-826,Arabia
-0.2028449,109.1815567,-721,Arabia
-0.6492139,106.8247299,-511,Arabia
-0.5063758,110.9670334,-722,Arabia
-0.5242306,130.3215942,-1821,Arabia
-1.0063092,106.6818848,-309,Arabia
-0.8277615,108.7708969,-329,Arabia
-0.8099068,111.5919495,-640,Arabia
-1.1848567,106.6283264,-445,Arabia
-1.3276948,108.3780899,124,Arabia
-1.4526781,110.2171326,-728,Arabia
-1.4348233,111.6990738,-528,Arabia
-1.1848567,112.8953476,-770,Arabia
-1.7643924,-151.7614288,-2586,Arabia
-1.9526113,109.9314575,-93,Arabia
-1.7026447,112.3775558,-609,Arabia
-1.8811923,131.2500305,-677,Arabia
-2.3178899,-154.189682,-2219,Arabia
-2.0061755,110.1992798,-328,Arabia
-2.3275614,112.9132004,-454,Arabia
-2.0418851,113.5202637,-396,Arabia
-2.7284007,138.9615021,-581,Arabia
-2.7426844,141.9896698,-2610,Arabia
-2.6749852,-153.0469818,-2246,Arabia
-2.5239637,110.4849548,320,Arabia
-2.577528,132.2141876,-1347,Arabia
-2.9569416,141.3040466,-1653,Arabia
-3.1213541,-152.8862915,-2484,Arabia
-3.2284827,-151.065094,-2126,Arabia
-3.1845896,110.8063354,213,Arabia
-3.5568614,135.6048126,-1761,Arabia
-3.4784493,-154.2253876,-2656,Arabia
-3.4784493,-152.4756317,-2780,Arabia
-3.7105613,-150.9044037,-2296,Arabia
-3.3095729,134.3032074,-1585,Arabia
-4.1424975,136.0761719,-1419,Arabia
-3.9853756,144.8321533,-2392,Arabia
-3.9962373,-149.7974091,-2734,Arabia
-4.0498018,-143.1911469,-768,Arabia
-4.1710653,137.0617676,-2405,Arabia
-4.4567413,144.9321442,-449,Arabia
-4.4426064,-154.2789612,-1676,Arabia
-4.1747851,-149.9759674,-2602,Arabia
-4.4604611,-144.7445221,-1916,Arabia
-4.7567015,138.3615875,-4274,Arabia
-4.7997017,-154.3682251,-1452,Arabia
-4.8532658,-147.2977448,-2488,Arabia
-4.9879203,132.9105225,-2442,Arabia
-5.1566477,145.2178192,-2044,Arabia
-5.2994862,144.246521,-658,Arabia
-5.2996349,-154.9217224,-1583,Arabia
-5.2639251,-146.012207,-1492,Arabia
-5.5280271,136.8617859,-3050,Arabia
-5.4851756,144.417923,-585,Arabia
-5.6031656,-165.3489075,-2335,Arabia
-5.6924396,-164.1347809,-2404,Arabia
-5.9136896,138.5187073,-2282,Arabia
-6.2565012,146.0319977,-2053,Arabia
-5.9066963,-165.1346436,-2130,Arabia
-6.1923728,-162.9206543,-2259,Arabia
-6.3136363,146.2605286,-1890,Arabia
-6.40663,-169.1162567,-2375,Arabia
-6.3709202,-168.116394,-2342,Arabia
-6.7280154,-162.0636292,-2078,Arabia
-6.8278532,147.1604156,-852,Arabia
-6.924418,-168.6341858,-2283,Arabia
-6.8887081,-161.9564972,-1842,Arabia
-6.9601274,-156.1001434,-1084,Arabia
-7.2563677,148.5459442,-1882,Arabia
-7.352932,-169.8125916,-2237,Arabia
-7.5850439,-168.9377136,-2103,Arabia
-7.3886414,-157.1535797,-1544,Arabia
-7.5314798,-155.9037323,-993,Arabia
-7.670598,148.4316711,-1596,Arabia
-7.8420038,153.7595367,-1598,Arabia
-7.9599938,-170.2946777,-2568,Arabia
-8.2990856,150.6028137,-1469,Arabia
-8.1133957,152.2311707,-1800,Arabia
-8.2990856,153.6452637,-1968,Arabia
-8.0419769,154.7165527,-1274,Arabia
-8.7704515,150.9170532,-1619,Arabia
-8.5561943,159.0016937,-1809,Arabia
-8.5704775,159.9444275,-1393,Arabia
-8.5670557,-170.9731598,-2308,Arabia
-9.0561275,156.0735016,-1556,Arabia
-9.2418165,158.05896,-1341,Arabia
-9.120553,-171.4373779,-2298,Arabia
-9.3418036,157.6447296,-1132,Arabia
-9.4240837,-171.4195251,-1983,Arabia
-10.055994,161.1014099,-1457,Arabia
-9.9597273,-171.8658905,-2293,Arabia
-10.5416431,162.8726044,-1847,Arabia
-10.5310793,-172.0444489,-1848,Arabia
-10.8558874,162.3298187,-1465,Arabia
-10.8844547,163.5725098,-1714,Arabia
-10.8701706,165.7007904,-1905,Arabia
-10.7631912,-176.9544983,-1731,Arabia
-10.9417391,-172.008728,-1756,Arabia
-11.3558207,162.458374,-1649,Arabia
-11.2986851,166.45784,-1717,Arabia
-11.0845766,-177.7936707,-2381,Arabia
-11.405962,-174.1156006,-1823,Arabia
-11.2274151,-172.5622253,-1994,Arabia
-11.5845098,-179.3291779,-1317,Arabia
-11.8344765,-174.2227173,-948,Arabia
-11.5666552,-172.0444489,-1422,Arabia
-11.95574,166.5435333,-1540,Arabia
-12.2808456,-179.5791473,-433,Arabia
-12.6699305,174.3853455,-1349,Arabia
-12.6413631,178.8847504,-1912,Arabia
-12.5128088,168.4718475,-805,Arabia
-12.8699036,174.5424652,-1575,Arabia
-13.1841478,176.770752,-1674,Arabia
-13.1412964,177.6991882,-1515,Arabia
-13.2412825,174.4567719,-1722,Arabia
-13.2841339,178.5419312,-1140,Arabia
-13.7269325,174.4282074,-2000,Arabia
-13.8412027,170.5144348,-1930,Arabia
-14.2840004,168.6861115,-1360,Arabia
-14.8553534,172.7569885,-1692,Arabia
53.801178,-66.4041672,-3513,Arabia
53.7619476,-64.7696075,-3549,Arabia
53.8279915,-62.952076,-3879,Arabia
53.7585869,-61.54879,-3764,Arabia
53.5681648,-67.0977097,-3287,Arabia
53.6533356,-60.9963608,-3856,Arabia
53.160511,-67.9440231,-3642,Arabia
53.0110283,-59.3388023,-3880,Arabia
52.7984505,-68.3470383,-3623,Arabia
52.7724304,-57.7489815,-3918,Arabia
52.4396896,-56.5866394,-3930,Arabia
52.2541046,-56.0547638,-3921,Arabia
52.0217781,-54.8403168,-3959,Arabia
51.8538628,-54.4206505,-3958,Arabia
51.3873482,-69.7199326,-3558,Arabia
51.222229,-53.2751427,-3974,Arabia
51.0740852,-53.1972961,-3976,Arabia
50.3242569,-84.7853241,-1781,Arabia
50.3309212,-83.7658539,-2150,Arabia
50.4924583,-82.5290756,-2571,Arabia
50.4695549,-81.2817383,-2672,Arabia
50.4132538,-71.549469,-3465,Arabia
50.4720535,-52.9042702,-3932,Arabia
50.2362823,-80.3919296,-2789,Arabia
49.9244003,-72.2784882,-3422,Arabia
50.0105896,-52.2555084,-3862,Arabia
49.8417816,-50.8792534,-3964,Arabia
49.5480881,-79.0256577,-2897,Arabia
49.7081871,-72.6521301,-2922,Arabia
49.5541267,-50.3071289,-3957,Arabia
49.3949585,-78.6358337,-3003,Arabia
48.9972801,-77.6189575,-3027,Arabia
49.3770676,-73.5205154,-3090,Arabia
48.9691467,-86.2478485,-749,Arabia
48.5705719,-74.9645233,-3213,Arabia
48.6796608,-50.5362778,-3699,Arabia
48.5086899,-76.2818298,-2511,Arabia
48.5300713,-50.5009117,-3692,Arabia
47.7543755,-85.3013,-723,Arabia
47.8595161,-86.3418884,-800,Arabia
47.5141258,-84.4398804,-715,Arabia
47.3427925,-50.0062828,-3918,Arabia
46.9313469,-49.9406548,-3898,Arabia
46.7064133,-50.0902939,-3842,Arabia
46.2733612,-84.5598907,-744,Arabia
45.7825356,-84.6445618,-1015,Arabia
45.1854706,-84.7762909,-591,Arabia
45.2199821,-49.348465,-3784,Arabia
44.9245071,-49.34132,-3779,Arabia
44.6242905,-49.2727737,-3729,Arabia
44.3106842,38.1361771,-2495,Arabia
44.4194069,39.1762352,-506,Arabia
43.9647141,-86.1858063,-23,Arabia
44.0881615,-49.4215889,-3761,Arabia
44.020298,37.158577,-3113,Arabia
43.8594131,40.4049683,-3579,Arabia
43.5196724,-49.5628128,-3721,Arabia
43.7747078,36.628315,-3362,Arabia
43.0569,-87.130127,464,Arabia
42.949955,-49.3135719,-3714,Arabia
43.2237816,35.4552841,-3389,Arabia
43.079052,40.9131584,-633,Arabia
42.8098793,-49.3691597,-3708,Arabia
42.8273506,34.4708977,-3486,Arabia
42.0930672,-87.5025787,451,Arabia
42.1738243,-49.5910301,-3644,Arabia
42.4290733,41.8189735,-1488,Arabia
41.94664,-87.4305038,470,Arabia
41.791111,33.699379,-2661,Arabia
41.8274841,42.8534508,-543,Arabia
41.5985031,-49.8242531,-3668,Arabia
41.2329597,31.1840153,-960,Arabia
41.4060974,33.4344788,-2844,Arabia
41.2135963,49.4197731,-1165,Arabia
40.915287,-86.719574,795,Arabia
40.8149719,-50.0379333,-3618,Arabia
41.1754875,31.9737091,-1224,Arabia
41.158226,32.9532166,-1294,Arabia
40.832962,44.2465668,-2932,Arabia
40.9745483,48.5019569,-222,Arabia
41.1809158,50.2027588,-892,Arabia
41.1297836,51.2190933,-1972,Arabia
41.0107994,52.2685242,-2861,Arabia
40.3999863,-86.3688736,817,Arabia
40.3671074,-50.0634079,-3600,Arabia
40.4399796,1.3819175,-3570,Arabia
40.3810844,2.328578,-3732,Arabia
