plot,years,condition,outbreak,herbi,shift,shift_herbi
D9,2018-2019,HC,1.0,0.224379825913124,0.00908806934097006,0.105723431032662
SHM,2020-2021,HM,0.0,0.548686304463252,-0.00631877035183992,-0.438834929363822
JLM,2019-2020,LM,0.0,0.0640057077971987,-0.181629018082939,0.204704815400604
F1,2018-2019,HC,1.0,0.139125105316756,0.387718769265292,0.450878982690702
GHC,2018-2019,HC,1.0,0.133548293257921,0.21987535305544,0.270853033103942
D8,2017-2018,HC,1.0,0.0716164644050143,-0.23879243815628,0.0319302961464757
OLM,2019-2020,LM,0.0,0.269695599611101,-0.33475024016955,-0.060611792485277
DHM,2020-2021,HM,0.0,0.199433860732428,-0.201778272928774,-0.022447049035226
OLM,2019-2020,LM,0.0,0.154764652271917,-0.01797936878843,-0.100600023190329
MLC,2018-2019,LC,0.0,0.275673559208303,0.0766921735281801,-0.027941469013007
B1,2020-2021,HC,1.0,0.133826423679783,0.23260940294647,0.158110460414044
NHM,2019-2020,HM,0.0,0.401596810937306,-0.517909538440986,-0.097386601793958
DLC,2018-2019,LC,0.0,0.39658526933169,-0.44343566942279,-0.255056946037313
D3,2020-2021,HC,1.0,0.429851848297909,-0.03894989338903,0.041979262436536
OLC,2017-2018,LC,0.0,0.39511486800699,0.129644108872933,0.078016536043778
NHC,2020-2021,HC,1.0,0.52290730568005,-0.27735562339231,-0.263668254686131
FLC,2019-2020,LC,0.0,0.223889041994346,-0.0509628738794299,-0.028637880435038
OLM,2017-2018,LM,0.0,-0.0127570234129664,0.109122535187083,0.272274589413037
HLC,2019-2020,LC,0.0,0.116794058769847,0.261412727503686,0.065037801583482
D8,2019-2020,HC,1.0,0.301151234218775,-0.108618705283496,0.250067812315342
D9,2020-2021,HC,1.0,0.267113039873285,-0.186866253638028,-0.233566825637066
D7,2017-2018,HC,1.0,0.0423246878422263,0.17081560879229,0.228810537698899
SLM,2019-2020,LM,0.0,0.0825044855303778,-0.32699556040738,0.0799802982094132
OLC,2018-2019,LC,0.0,0.0953593307413347,-0.21924756551851,0.187021810547748
NLC,2018-2019,LC,0.0,0.388749079699403,0.18806905944162,0.088018403587106
NHM,2017-2018,HM,0.0,0.0439493847061987,-0.281389373944681,0.118936529710889
OLM,2017-2018,LM,0.0,0.252985160013811,-0.424219526347214,0.067712310257114
SHC,2018-2019,HC,1.0,0.297484248555437,0.14683077533983,-0.186656422254465
BLC,2020-2021,LC,0.0,0.48934546111582,0.291042078661368,-0.471856160728982
OLC,2018-2019,LC,0.0,0.0635525157409572,-0.028886627605751,-0.0531159771079163
NHC,2018-2019,HC,1.0,0.185627056615372,0.648338411701801,-0.025468042329825
JLC,2019-2020,LC,0.0,0.265968643916955,-0.0752793689078,-0.137282125343755
D8,2019-2020,HC,1.0,0.286155141867399,-0.313833748011793,0.096230088729842
OHM,2020-2021,HM,0.0,0.436136813235847,0.34160045048713,-0.117293740640818
HHC,2019-2020,HC,1.0,0.246477727121559,0.117918666879724,0.019814317276709
B1,2017-2018,HC,1.0,0.265015105935589,0.22155785526686,-0.097120029229692
DLM,2020-2021,LM,0.0,0.191736995522837,-0.0866831043914502,0.035034526922287
JLM,2019-2020,LM,0.0,0.21192411654454,0.0552921405112701,0.178981049655772
GLC,2018-2019,LC,0.0,-0.00873270238092838,0.287860545506766,0.432926231443144
BLM,2019-2020,LM,0.0,0.129026400209892,-0.04055475052269,0.078055797078663
AHC,2017-2018,HC,1.0,0.191847451023089,-0.109568321700586,0.06227300239346
NHC,2020-2021,HC,1.0,0.454877717561432,-0.299739651330179,-0.448559444560174
GLC,2018-2019,LC,0.0,0.0802706797382899,-0.0678379578816,0.229153211757327
D9,2019-2020,HC,1.0,0.285773763973496,0.04194273075197,-0.068847194996201
JHC,2019-2020,HC,1.0,0.22029226262162,-0.116542950347047,0.03847435692631
DHC,2018-2019,HC,1.0,0.468046089101204,0.13736127019916,0.233723388467163
HHM,2020-2021,HM,0.0,0.197184004779956,0.30004513194166,0.115982655939172
MLM,2020-2021,LM,0.0,0.245290697056945,-0.0159971164110402,0.170955229885264
DLC,2017-2018,LC,0.0,0.0070426918653379,0.0235382567303701,0.422788181063579
OLM,2017-2018,LM,0.0,0.202017593268438,-0.0560374784793101,0.067449971410176
AHC,2020-2021,HC,1.0,0.402695709201915,-0.0540904601764,-0.096122367744449
HHM,2020-2021,HM,0.0,0.260842259126112,0.19745958120077,0.108470453713714
D10,2018-2019,HC,1.0,0.0236059665197923,-0.074450660166409,0.296460778052715
MHM,2018-2019,HM,0.0,0.0156278770469716,0.091000092351,0.330179903871348
OHC,2019-2020,HC,1.0,0.299735379765674,-0.059873746041532,0.040493264708221
D3,2020-2021,HC,1.0,0.16451822595746,0.18570801822358,0.244458938096598
SLC,2020-2021,LC,0.0,0.429052031294651,-0.10506655617738,-0.127798162851618
ALC,2020-2021,LC,0.0,0.324124078927201,-0.207478062713975,-0.220272673612885
BLC,2017-2018,LC,0.0,0.0531126499600392,-0.123100535889062,0.0754415188155728
GLC,2017-2018,LC,0.0,-0.00259892828011554,0.262954231805933,0.342551783493157
D8,2019-2020,HC,1.0,0.0506685838454188,-0.484832355887274,0.0699150175975772
ALM,2020-2021,LM,0.0,0.348452815021113,-0.0638329731554002,-0.347932971173366
MHM,2020-2021,HM,0.0,0.336595028757366,-0.0278536496003001,-0.215771780795326
JHM,2019-2020,HM,0.0,0.0306892068800615,0.295934910961995,0.222260732630532
BHM,2017-2018,HM,0.0,0.0819851401192735,-0.414748304882593,0.213318693720387
SLM,2017-2018,LM,0.0,0.1126592731844,0.0687595180107441,0.057682844061562
FHM,2017-2018,HM,0.0,0.353324336024668,-0.00152173204146,-0.00538697869347099
JLC,2018-2019,LC,0.0,0.227725614212216,0.310504292126532,0.068231714737887
MHC,2020-2021,HC,1.0,0.344458834811221,-0.23578310281694,-0.152471943851568
JHC,2020-2021,HC,1.0,0.160476468973033,-0.0309228538691999,-0.00704343754919801
MLC,2018-2019,LC,0.0,0.303074073159644,-0.0617384919683169,-0.313418661647864
MHM,2018-2019,HM,0.0,0.221713532033241,0.1858876084933,0.109929380913122
D4,2018-2019,HC,1.0,0.254906738857847,0.151637082760206,0.251322752268209
MHC,2019-2020,HC,1.0,0.19303031293619,0.0446524384287499,0.26921544945051
BLC,2017-2018,LC,0.0,0.349215675144475,0.092100827458124,0.054683327385726
D8,2019-2020,HC,1.0,0.349265660668781,0.292277570023171,-0.161647990288956
MHM,2017-2018,HM,0.0,0.0679918721869459,0.147851217007333,0.0807532760231341
ALM,2020-2021,LM,0.0,0.0440335195654344,0.07654388333177,0.261647077375858
BLC,2019-2020,LC,0.0,0.271691110696031,-0.0385607586954,0.016231296327342
MLM,2018-2019,LM,0.0,0.361552730296552,-0.0987127473983498,0.050074205466189
MLM,2018-2019,LM,0.0,0.324046941575381,0.0630809575390701,-0.201365604237912
JLM,2019-2020,LM,0.0,0.227826077831924,0.11238107772812,-0.160814013413637
GHM,2020-2021,HM,0.0,0.429150297953809,-0.109018957929321,-0.371408670191124
OLM,2017-2018,LM,0.0,0.41001760740261,-0.36344905936554,-0.238325605104677
MHM,2019-2020,HM,0.0,0.476717344651971,-0.33147398900147,-0.087494740949995
GLM,2017-2018,LM,0.0,0.241972111494409,-0.0446754505528599,-0.211172696476588
NLC,2019-2020,LC,0.0,0.28368697237686,-0.0670401822970002,0.016699026026525
MLC,2018-2019,LC,0.0,0.34408324012106,0.16664540981429,0.015929212321326
D8,2018-2019,HC,1.0,0.241061381052574,0.192877684109281,-0.125217697654494
NLM,2018-2019,LM,0.0,0.253216499303296,0.00795295164686705,-0.00344801228639099
JLM,2020-2021,LM,0.0,0.634818341310616,-0.13040499769505,-0.381271673063026
FHM,2018-2019,HM,0.0,0.464355044294774,0.25613221094306,-0.289878615846851
AHC,2018-2019,HC,1.0,0.227870169665854,-0.05925617047823,0.141849842656346
SHM,2017-2018,HM,0.0,0.244782398082794,0.01852216679746,0.289183011162522
JLC,2017-2018,LC,0.0,0.312426944071377,0.514675586076454,0.376051911358249
NLM,2020-2021,LM,0.0,-0.0228752991444496,0.153083972040915,0.441419581849443
D8,2017-2018,HC,1.0,0.149988536401589,0.161459263204342,-0.145980152117772
OLM,2019-2020,LM,0.0,0.391074801782012,-0.176765384913611,-0.24301044688776
NHC,2019-2020,HC,1.0,0.185398844405262,-0.229954195720744,0.135642349922296
D5,2018-2019,HC,1.0,0.334273122994457,-0.173835417485121,0.033383781290483
GLC,2019-2020,LC,0.0,0.320183592119854,-0.36511384403967,0.046987646265049
SHC,2017-2018,HC,1.0,0.227723396084855,0.165227525995919,0.075145411695141
ALC,2018-2019,LC,0.0,0.283402660066082,-0.318536130714048,0.169665950568317
GLC,2020-2021,LC,0.0,0.0484150347645245,0.0567333602326199,0.377997332713734
ALC,2018-2019,LC,0.0,0.360967053081174,0.05834112975845,-0.125897336829877
OLM,2020-2021,LM,0.0,0.25663300206321,0.229776236729677,0.000511756259125029
JLC,2019-2020,LC,0.0,0.485813013251563,-0.426573748771236,-0.447731833625806
FLC,2018-2019,LC,0.0,0.200807384149864,0.01065773388193,0.02946264647342
D9,2019-2020,HC,1.0,0.244789013353996,0.20455783713468,-0.245056979030922
OLM,2018-2019,LM,0.0,0.182924065996414,0.271510169828441,-0.00300601771630099
DHC,2020-2021,HC,1.0,0.35708710966179,0.220732275239943,0.032760653368577
FHC,2019-2020,HC,1.0,0.385343062228288,0.0805420588177801,-0.127500654286086
THM,2017-2018,HM,0.0,0.00712149099992598,-0.190436826880723,0.142006324913751
SLC,2017-2018,LC,0.0,0.458381646996157,0.058569707935023,-0.367958343521902
GHM,2017-2018,HM,0.0,0.344650285237411,0.161014826690106,0.148084334527176
OLM,2017-2018,LM,0.0,0.342399014719312,-0.254240299316091,-0.137484116922925
BLC,2019-2020,LC,0.0,0.0911023853492323,-0.15487646862014,-0.016490594988485
D4,2017-2018,HC,1.0,0.221312994514274,-0.0695749766345519,0.055277976534075
OLC,2020-2021,LC,0.0,0.209123706849395,0.182810894648185,-0.160018375854314
JLC,2019-2020,LC,0.0,0.0472554992083483,-0.329721207667465,0.0361465415119548
OHM,2017-2018,HM,0.0,0.142229698489549,-0.1090354561728,0.160709025009294
D7,2020-2021,HC,1.0,0.281913867770054,-0.370627412038249,-0.223927520810193
ALC,2020-2021,LC,0.0,0.38564912024218,-0.673366292587458,-0.308917062128078
NLC,2018-2019,LC,0.0,0.241420190633879,-0.679163576628656,0.127981287161858
BHC,2020-2021,HC,1.0,0.190236938469511,0.0786247475610902,0.243052505160904
GLM,2018-2019,LM,0.0,0.58029050248178,0.0712816228094499,-0.328917940984275
OLM,2020-2021,LM,0.0,0.02656638048649,-0.04898884551003,0.256004932134038
DHC,2017-2018,HC,1.0,0.385483023363191,0.506397656741173,-0.15905740247322
GHC,2019-2020,HC,1.0,0.311429450252324,0.328383741553002,-0.153874073301073
SLC,2019-2020,LC,0.0,0.312392857718111,0.0602853995319601,-0.301551006126246
OLC,2018-2019,LC,0.0,0.00706634043891863,0.24758653514094,0.503891751008071
OHC,2018-2019,HC,1.0,0.239434308958638,0.508673625581297,0.12803286157215
MLC,2017-2018,LC,0.0,0.116115152283139,0.069594072898921,0.113742265837132
OLC,2020-2021,LC,0.0,0.212063018483792,-0.00272193064954995,-0.069118597176214
OLM,2020-2021,LM,0.0,0.170467035159199,-0.22506536565358,-0.085268067179294
FHC,2020-2021,HC,1.0,0.30266623757613,0.113778666173211,-0.293413584759935
HHM,2020-2021,HM,0.0,0.260745560991142,0.16800401773927,0.305815391780529
D4,2017-2018,HC,1.0,0.326417071508229,-0.0583622652281,0.147519138884161
MLM,2020-2021,LM,0.0,0.229250372305845,-0.0504053384527998,0.152600639288996
MHM,2018-2019,HM,0.0,0.258651112201306,0.33474222679412,-0.027897738374414
OHM,2019-2020,HM,0.0,0.426698417085575,-0.288258071276063,-0.412690092614539
HLM,2018-2019,LM,0.0,0.389300176408683,0.10946247720247,0.095584800371703
SLC,2017-2018,LC,0.0,0.374188521725843,0.405104394986614,-0.260794445621839
TLM,2017-2018,LM,0.0,0.000840714509680263,0.0278800566327602,0.0903503479976106
MLM,2020-2021,LM,0.0,0.410235705136929,-0.14576394645153,-0.165610965311562
GLM,2017-2018,LM,0.0,0.451114609576969,0.00690038113002989,-0.076492440870643
MLC,2020-2021,LC,0.0,0.270330469379388,-0.0647991391929299,-0.111889759945958
OLM,2019-2020,LM,0.0,0.126394101506083,0.180944847941378,0.078251031534323
JLC,2017-2018,LC,0.0,-0.00499558664472399,-0.08740461476425,0.267762192355791
MHM,2018-2019,HM,0.0,0.396542268435524,0.0125048243213599,-0.237278391565808
GHM,2019-2020,HM,0.0,-0.0256070226553746,0.260443762380094,0.381628297289688
MHM,2019-2020,HM,0.0,0.236501412602068,0.0261543875036498,0.010947162584934
MLC,2018-2019,LC,0.0,0.0673762830816131,-0.00591134333564003,0.0871712604481769
ALM,2019-2020,LM,0.0,0.187784189006027,-0.237131721020341,0.045420619523957
D4,2020-2021,HC,1.0,0.0245515416747659,0.495150010464547,0.0014565044395032
GHC,2019-2020,HC,1.0,0.276400654743685,-0.11484560093338,-0.149414562798089
GHC,2017-2018,HC,1.0,0.173961977593869,-0.42924956703472,0.00212135811134001
D9,2019-2020,HC,1.0,0.33154687768273,0.00837977441159987,-0.155053095758007
OLC,2017-2018,LC,0.0,0.292035447459976,0.392291987493144,-0.04921549646722
DHC,2017-2018,HC,1.0,0.135116351809842,0.43714518089876,0.342914323589764
NHM,2018-2019,HM,0.0,0.322518962617614,0.218456863164668,-0.068737215348395
D8,2018-2019,HC,1.0,0.339108488452921,0.054962784854261,-0.255513174502364
OHM,2020-2021,HM,0.0,0.296266270170277,-0.08928641947004,-0.10439415235542
OHM,2020-2021,HM,0.0,0.0436315107047052,0.35761566143776,0.10641898913398
DLM,2019-2020,LM,0.0,0.197149972595823,0.0632966301621001,0.034580599195043
NLM,2019-2020,LM,0.0,0.00837206763619025,0.131467822828399,0.00765163488307245
TLM,2018-2019,LM,0.0,0.104762455865466,0.45892376464182,0.18126064491116
GLM,2020-2021,LM,0.0,0.1064315052487,-0.16095051069618,-0.114950194753743
THM,2018-2019,HM,0.0,0.0296051436794924,0.435446139757476,0.185658992281642
D9,2020-2021,HC,1.0,0.114811236169779,0.20506288903576,0.343005385599284
MHM,2019-2020,HM,0.0,0.221424185244999,0.304955375360169,-0.055197859118219
OLM,2017-2018,LM,0.0,0.306901909366258,-0.132060669069366,-0.200360729731776
SLM,2017-2018,LM,0.0,0.0785291967401851,-0.2541424465501,-0.0520424744798904
NLM,2018-2019,LM,0.0,0.219849678727494,-0.0382205764441201,0.256856338727887
HLC,2020-2021,LC,0.0,0.0786000524017478,0.130329722688686,-0.0447782138256904
OLM,2017-2018,LM,0.0,0.363122297400593,-0.191816732742804,-0.061620514049058
BLC,2019-2020,LC,0.0,0.259477511113645,-0.33819780566714,0.040423647212048
AHM,2019-2020,HM,0.0,0.264391385140118,-0.156147327932587,-0.012649382933977
ALC,2020-2021,LC,0.0,0.206620502322015,-0.06130983771229,-0.014242951482864
NHC,2019-2020,HC,1.0,0.191489281667126,0.007865506039611,0.0598879587263
GHM,2018-2019,HM,0.0,0.148955632680457,0.16088433305008,0.100972790443187
GHC,2017-2018,HC,1.0,0.121742273906408,0.05255336488426,0.37452756118665
THM,2020-2021,HM,0.0,0.42065909189742,-0.193601041342859,-0.234461056894014
MHM,2020-2021,HM,0.0,0.317331258400253,0.11946813099367,-0.115623298384658
GHC,2019-2020,HC,1.0,0.268726043402581,0.29628726005808,-0.072664114292783
HHM,2020-2021,HM,0.0,0.220844037556214,-0.05373319519942,0.068247952278105
D1,2019-2020,HC,1.0,0.162430713459556,-0.09347694229512,0.057196694592108
D8,2017-2018,HC,1.0,0.341171791426966,0.0138330839355101,-0.179652834017975
GLM,2020-2021,LM,0.0,0.327786431447365,0.127463757661061,0.048437272708947
GHC,2017-2018,HC,1.0,0.326420711687462,-0.466933350659076,-0.205361135809421
HLC,2019-2020,LC,0.0,0.166435647028588,-0.089752174253049,0.244719797553606
OLC,2019-2020,LC,0.0,0.491110592652431,0.073594647740334,-0.116985886739164
DLC,2017-2018,LC,0.0,0.336200074531458,0.079418226610749,0.112108676727986
TLM,2020-2021,LM,0.0,0.0880086070562772,0.345485190900775,0.0937910706996088
SLM,2017-2018,LM,0.0,0.258675429494557,-0.0920518575658,-0.177968811191958
NHC,2019-2020,HC,1.0,0.187460887664975,0.13599724236575,-0.040849652275646
MHM,2017-2018,HM,0.0,0.187244809233923,-0.11171439060477,-0.018279527418048
OHC,2018-2019,HC,1.0,0.224197976245969,0.17617216103645,0.082920567123123
MLM,2017-2018,LM,0.0,0.311738775112546,0.411043308720362,0.145446445626
MLM,2017-2018,LM,0.0,0.188136557471419,-0.02544585306847,0.031374936925347
SHM,2018-2019,HM,0.0,0.26964702797073,0.308046497936104,0.028129690909392
OLM,2020-2021,LM,0.0,0.197045732809943,-0.454338533001517,-0.103315676790272
JHC,2018-2019,HC,1.0,0.200499254389036,0.15841966513828,0.101945955500447
GLM,2018-2019,LM,0.0,0.062436918167039,0.187312515009522,0.203802529063897
NHM,2019-2020,HM,0.0,0.149037624072394,0.15468491209547,0.314232648356182
OLM,2018-2019,LM,0.0,0.167465089141662,0.294186374750283,-0.055188723450308
OLM,2017-2018,LM,0.0,0.305883552809804,-0.196072933197683,0.043816328570743
AHC,2018-2019,HC,1.0,0.897421224839172,-0.654943361727365,-0.672891798488068
D10,2017-2018,HC,1.0,0.234194971267736,-0.00404999106019299,0.142524064771994
HHC,2020-2021,HC,1.0,0.148129731726802,0.118310793569799,0.118207546961546
DHC,2018-2019,HC,1.0,0.195527224331971,-0.015004014331397,0.173286594797512
SLM,2017-2018,LM,0.0,0.185894529443651,0.0128092319108599,0.093234734027932
TLC,2019-2020,LC,0.0,0.378476051656947,0.0342413796705299,-0.13672806861672
D9,2019-2020,HC,1.0,0.410142537322807,0.267623467536264,-0.205933996421092
SHM,2019-2020,HM,0.0,0.142979159338854,0.0617427678145499,0.132689683572022
OHC,2017-2018,HC,1.0,0.215717046012205,0.0370467808388699,0.05081558070804
OLC,2019-2020,LC,0.0,0.0634597280263163,-0.07804766301002,0.0572928182430307
HLC,2020-2021,LC,0.0,0.143217815148189,0.012393639392656,0.404136169681662
D1,2017-2018,HC,1.0,0.51626270786402,0.12759174281064,-0.275623165948436
D4,2019-2020,HC,1.0,0.320481695182595,0.129368284665745,-0.13373984197181
MLM,2019-2020,LM,0.0,0.369989356672061,-0.03291811933262,-0.108531853272846
MHM,2017-2018,HM,0.0,0.326954784478906,0.010819042702405,-0.07351064641572
D2,2017-2018,HC,1.0,0.136753571694539,0.0592228165486801,0.00944974809216401
BLM,2020-2021,LM,0.0,0.254504350146134,-0.060022364188374,0.010649774510089
TLC,2019-2020,LC,0.0,0.382520240647187,0.65344391519122,0.028230246536956
OHC,2020-2021,HC,1.0,0.530376478477072,-0.0762443501963501,-0.444136428659094
D8,2019-2020,HC,1.0,0.461152250548552,0.0306372159620201,-0.31857007370898
GHC,2018-2019,HC,1.0,0.510788420125808,-0.11216468603851,-0.298465210671867
GLC,2019-2020,LC,0.0,0.164399075912936,-0.314974063962089,-0.052615036517092
AHC,2017-2018,HC,1.0,0.158824526704785,0.397567077446821,-0.057013515299973
D9,2020-2021,HC,1.0,0.210923432960219,0.014311935650592,0.162272408997239
BLM,2017-2018,LM,0.0,0.12818544021835,0.33961480872995,0.271303668026075
OLC,2017-2018,LC,0.0,0.17677745990201,0.029416152436119,0.00932085490037601
AHM,2017-2018,HM,0.0,0.173677969854562,-0.07562892479132,0.172618089693505
HLC,2020-2021,LC,0.0,0.420248427550584,-0.178968350962602,-0.140138666648818
GLC,2020-2021,LC,0.0,0.106507119931239,-0.00592328603365,-0.0163084364759136
MLC,2019-2020,LC,0.0,0.38472264676661,-0.22348762194421,0.050625953876163
DLC,2018-2019,LC,0.0,0.344390521942865,0.178317215898285,-0.334348771352928
JLM,2020-2021,LM,0.0,0.369842900152483,-0.2026847631528,-0.308511772338141
FLM,2018-2019,LM,0.0,0.40159424933709,0.0545099448497701,-0.085681912062584
GLM,2020-2021,LM,0.0,0.291056171898456,0.034938933631228,-0.172100352201381
MHM,2019-2020,HM,0.0,0.298456044644262,-0.0488688868212701,-0.132946005218718
THC,2018-2019,HC,1.0,0.311882685427973,0.433611206232925,-0.058786679840634
THM,2019-2020,HM,0.0,0.00527721227493272,0.0584930684935779,0.144546287070868
HHM,2020-2021,HM,0.0,0.629420618948935,-0.28565400751965,-0.516087125543349
BLC,2017-2018,LC,0.0,0.0790358454379774,0.103327381076246,0.157017320021874
OLM,2019-2020,LM,0.0,0.231078002147788,-0.33439014484253,0.133846291054779
THC,2019-2020,HC,1.0,0.393154667640401,-0.32951928384713,-0.194558922724324
SLM,2019-2020,LM,0.0,0.157114923006508,-0.244857054664047,-0.100915525415156
OLM,2018-2019,LM,0.0,0.202556234979632,-0.0962823108322799,-0.138845642425548
HLC,2020-2021,LC,0.0,0.301946644307932,0.0412428060427059,-0.203549028601224
OHC,2018-2019,HC,1.0,0.174713832418663,0.103205912392408,0.203481000439932
DHC,2019-2020,HC,1.0,0.245737833440597,0.0897791897258899,0.025411311092054
BHM,2018-2019,HM,0.0,-0.00918492743717647,-0.0942074047553281,0.248280376836119
F1,2020-2021,HC,1.0,0.09477917588596,0.18610940477655,0.064828032845332
D5,2020-2021,HC,1.0,0.423796081585491,0.250778414764435,-0.145129511914423
DLC,2020-2021,LC,0.0,0.453450038730903,-0.285544192683414,-0.330446961825856
